[1740780445.4652658]	Q_Header<(2621443, 60518, 257, 173, 250, 8, 58, 0, 15)>	Q_Data<(0, 0, 0, 0, 60, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7771937798953271, y=-0.6230855425593996, z=0.06738039367083722, w=-0.05651652585072035)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.07)>	COMP<175>
[1740780445.575382]	Q_Header<(2621443, 60529, 257, 173, 250, 8, 58, 11, 21)>	Q_Data<(0, 0, 75, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 15, 6, 37, 44, 69, 114, 91, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7763087464500554, y=-0.624147593458469, z=0.06805442662880823, w=-0.05615253138879244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.015555555555555555, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.01)>	COMP<169>
[1740780445.585301]	Q_Header<(2621443, 60530, 257, 173, 250, 8, 58, 12, 24)>	Q_Data<(0, 0, 0, 80, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 48, 50, 97, 132, 98, 16, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7763087464500554, y=-0.624147593458469, z=0.06805442662880823, w=-0.05615253138879244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.015555555555555555, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.01)>	COMP<169>
[1740780445.5952854]	Q_Header<(2621443, 60531, 257, 173, 250, 8, 58, 13, 26)>	Q_Data<(0, 0, 61, 74, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 6, 7, 39, 37, 108, 126, 70, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7763087464500554, y=-0.624147593458469, z=0.06805442662880823, w=-0.05615253138879244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.015555555555555555, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.01)>	COMP<169>
[1740780445.605313]	Q_Header<(2621443, 60532, 257, 173, 250, 8, 58, 14, 19)>	Q_Data<(0, 0, 62, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 0, 0, 21, 48, 101, 89, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7763087464500554, y=-0.624147593458469, z=0.06805442662880823, w=-0.05615253138879244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.015555555555555555, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.01)>	COMP<169>
[1740780445.6153252]	Q_Header<(2621443, 60533, 257, 173, 250, 8, 58, 15, 19)>	Q_Data<(0, 0, 62, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 0, 5, 47, 77, 65, 83, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.776077810378228, y=-0.6244023594313229, z=0.06829973022518578, w=-0.056214523268450486)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.07)>	COMP<170>
[1740780445.6261718]	Q_Header<(2621443, 60534, 257, 173, 250, 8, 58, 16, 20)>	Q_Data<(0, 0, 76, 79, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 15, 0, 26, 42, 79, 91, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.776077810378228, y=-0.6244023594313229, z=0.06829973022518578, w=-0.056214523268450486)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.07)>	COMP<170>
[1740780445.6354983]	Q_Header<(2621443, 60535, 257, 173, 250, 8, 58, 17, 19)>	Q_Data<(0, 0, 76, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 25, 6, 0, 0, 0, 75, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.776077810378228, y=-0.6244023594313229, z=0.06829973022518578, w=-0.056214523268450486)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.07)>	COMP<170>
[1740780445.6461425]	Q_Header<(2621443, 60536, 257, 173, 250, 8, 58, 18, 18)>	Q_Data<(0, 0, 76, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 21, 0, 0, 0, 0, 53, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7758112310667498, y=-0.6246894776153082, z=0.06860292846503238, w=-0.05633496705802927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.012222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.03)>	COMP<170>
[1740780445.6552844]	Q_Header<(2621443, 60537, 257, 173, 250, 8, 58, 19, 19)>	Q_Data<(0, 0, 76, 0, 75, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 8, 0, 17, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7758112310667498, y=-0.6246894776153082, z=0.06860292846503238, w=-0.05633496705802927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.012222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.03)>	COMP<170>
[1740780445.6652076]	Q_Header<(2621443, 60538, 257, 173, 250, 8, 58, 20, 15)>	Q_Data<(0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 22, 26, 14, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7758112310667498, y=-0.6246894776153082, z=0.06860292846503238, w=-0.05633496705802927)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.012222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.13, z=0.03)>	COMP<170>
[1740780445.675395]	Q_Header<(2621443, 60539, 257, 173, 250, 8, 58, 21, 18)>	Q_Data<(0, 0, 76, 0, 83, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 33, 38, 28, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7755719579277468, y=-0.6249375365721413, z=0.06884749890158955, w=-0.05657946053348716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.0044444444444444444, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.09)>	COMP<171>
[1740780445.6852784]	Q_Header<(2621443, 60540, 257, 173, 250, 8, 58, 22, 19)>	Q_Data<(0, 0, 39, 56, 24, 77, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 29, 36, 27, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7755719579277468, y=-0.6249375365721413, z=0.06884749890158955, w=-0.05657946053348716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.0044444444444444444, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.09)>	COMP<171>
[1740780445.695258]	Q_Header<(2621443, 60541, 257, 173, 250, 8, 58, 23, 17)>	Q_Data<(0, 0, 0, 79, 83, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 28, 6, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7755719579277468, y=-0.6249375365721413, z=0.06884749890158955, w=-0.05657946053348716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.0044444444444444444, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.09)>	COMP<171>
[1740780445.7053099]	Q_Header<(2621443, 60542, 257, 173, 250, 8, 58, 24, 17)>	Q_Data<(0, 0, 76, 58, 81, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 22, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7755719579277468, y=-0.6249375365721413, z=0.06884749890158955, w=-0.05657946053348716)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.0044444444444444444, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.09)>	COMP<171>
[1740780445.7153594]	Q_Header<(2621443, 60543, 257, 173, 250, 8, 58, 25, 22)>	Q_Data<(0, 0, 76, 79, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7753271131145298, y=-0.6251811083706312, z=0.06909157616670454, w=-0.05694561887238104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.03)>	COMP<171>
[1740780445.7253127]	Q_Header<(2621443, 60544, 257, 173, 250, 8, 58, 26, 19)>	Q_Data<(0, 0, 76, 79, 29, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 0, 10, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7753271131145298, y=-0.6251811083706312, z=0.06909157616670454, w=-0.05694561887238104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.03)>	COMP<171>
[1740780445.735472]	Q_Header<(2621443, 60545, 257, 173, 250, 8, 58, 27, 24)>	Q_Data<(0, 0, 24, 39, 82, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 0, 4, 0, 14, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7753271131145298, y=-0.6251811083706312, z=0.06909157616670454, w=-0.05694561887238104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.03)>	COMP<171>
