[1740780365.4749982]	Q_Header<(2621443, 52518, 257, 173, 250, 8, 58, 0, 85)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 77, 253, 232, 253, 253, 253, 213, 81, 154, 253, 253, 205, 128, 52, 33, 56, 97, 85, 0, 0, 44, 101, 97, 61, 110, 123, 0, 0, 50, 54, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 224, 253, 253, 232, 176, 0, 0, 106, 204, 166, 132, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 85, 54, 45, 88, 105, 0, 21, 0, 108, 152, 65, 0, 114, 62, 186, 253, 253, 253, 253, 195, 227, 253, 253, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.10577243890802235, y=-0.9901594208914289, z=0.09088007012928175, w=0.01171858526851719)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.027777777777777776, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.06)>	COMP<61>
[1740780365.5848777]	Q_Header<(2621443, 52529, 257, 173, 250, 8, 58, 11, 56)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 30, 41, 37, 18, 0, 0, 0, 0, 21, 32, 0, 55, 72, 70, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 187, 200, 188, 247, 228, 253, 253, 173, 253, 203, 0, 253, 253, 253, 238, 239, 0, 160, 253, 253, 208, 130, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.10950031128841696, y=-0.9897143520299225, z=0.09161648118389847, w=0.009033470496480329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.05555555555555555, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=0.0)>	COMP<62>
[1740780365.5948234]	Q_Header<(2621443, 52530, 257, 173, 250, 8, 58, 12, 52)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 21, 38, 30, 0, 0, 0, 0, 0, 8, 0, 0, 24, 36, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 70, 0, 33, 133, 253, 253, 155, 253, 22, 0, 209, 253, 253, 228, 222, 0, 253, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.10950031128841696, y=-0.9897143520299225, z=0.09161648118389847, w=0.009033470496480329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.05555555555555555, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=0.0)>	COMP<62>
[1740780365.6047478]	Q_Header<(2621443, 52531, 257, 173, 250, 8, 58, 13, 44)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 18, 29, 28, 6, 0, 0, 6, 0, 0, 0, 0, 0, 18, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 113, 79, 131, 0, 0, 0, 204, 226, 253, 216, 0, 253, 253, 253, 253, 253, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.10950031128841696, y=-0.9897143520299225, z=0.09161648118389847, w=0.009033470496480329)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.05555555555555555, z=-0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.07, z=0.0)>	COMP<62>
[1740780365.614846]	Q_Header<(2621443, 52532, 257, 173, 250, 8, 58, 14, 31)>	Q_Data<(0, 0, 53, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 9, 16, 18, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 149, 234, 136, 122, 253, 253, 253, 253, 253, 68, 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11017161937248096, y=-0.989652430196901, z=0.09155536235940247, w=0.008239982612346222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.06, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.03)>	COMP<59>
[1740780365.6247723]	Q_Header<(2621443, 52533, 257, 173, 250, 8, 58, 15, 34)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 13, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 121, 78, 196, 253, 253, 253, 253, 253, 253, 253, 25, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11017161937248096, y=-0.989652430196901, z=0.09155536235940247, w=0.008239982612346222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.06, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.03)>	COMP<59>
[1740780365.6347444]	Q_Header<(2621443, 52534, 257, 173, 250, 8, 58, 16, 21)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 253, 253, 253, 253, 253, 253, 253, 70, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11017161937248096, y=-0.989652430196901, z=0.09155536235940247, w=0.008239982612346222)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.06, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.03)>	COMP<59>
[1740780365.6445577]	Q_Header<(2621443, 52535, 257, 173, 250, 8, 58, 17, 29)>	Q_Data<(0, 0, 57, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 8, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 253, 253, 253, 253, 253, 253, 253, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11108733543480372, y=-0.9895928403321278, z=0.09118927425252568, w=0.007080291709031445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.06111111111111111, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=-0.08)>	COMP<59>
[1740780365.646015]	Q_Header<(2621443, 52536, 257, 173, 250, 8, 58, 18, 27)>	Q_Data<(0, 0, 63, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 253, 253, 253, 253, 253, 253, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11108733543480372, y=-0.9895928403321278, z=0.09118927425252568, w=0.007080291709031445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.06111111111111111, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=-0.08)>	COMP<59>
[1740780365.6653912]	Q_Header<(2621443, 52537, 257, 173, 250, 8, 58, 19, 28)>	Q_Data<(0, 0, 56, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 0, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 172, 223, 253, 253, 253, 174, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11108733543480372, y=-0.9895928403321278, z=0.09118927425252568, w=0.007080291709031445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.06111111111111111, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=-0.08)>	COMP<59>
[1740780365.666678]	Q_Header<(2621443, 52538, 257, 173, 250, 8, 58, 20, 40)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 24, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 237, 157, 134, 227, 253, 253, 253, 253, 253, 253, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11108733543480372, y=-0.9895928403321278, z=0.09118927425252568, w=0.007080291709031445)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.06111111111111111, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=-0.08)>	COMP<59>
[1740780365.6848063]	Q_Header<(2621443, 52539, 257, 173, 250, 8, 58, 21, 51)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 11, 19, 0, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 33, 0, 0, 66, 0, 137, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 174, 0, 0, 0, 0, 49, 0, 0, 0, 40, 134, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 227, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11181497126778857, y=-0.9895502888453364, z=0.09081914696859683, w=0.0062865404151649686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=0.0)>	COMP<60>
[1740780365.6862059]	Q_Header<(2621443, 52540, 257, 173, 250, 8, 58, 22, 58)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 17, 20, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 54, 63, 34, 62, 123, 60, 232, 193, 231, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 167, 36, 0, 74, 57, 91, 43, 0, 127, 253, 253, 253, 253, 215, 253, 253, 253, 253, 189, 253, 117, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11181497126778857, y=-0.9895502888453364, z=0.09081914696859683, w=0.0062865404151649686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=0.0)>	COMP<60>
[1740780365.695049]	Q_Header<(2621443, 52541, 257, 173, 250, 8, 58, 23, 69)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 15, 20, 18, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 25, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 2, 0, 34, 42, 116, 128, 84, 179, 253, 205, 253, 253, 253, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 253, 253, 253, 253, 72, 70, 124, 0, 49, 123, 0, 127, 253, 253, 253, 253, 148, 253, 253, 253, 253, 253, 186, 87, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11181497126778857, y=-0.9895502888453364, z=0.09081914696859683, w=0.0062865404151649686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=0.0)>	COMP<60>
[1740780365.705051]	Q_Header<(2621443, 52542, 257, 173, 250, 8, 58, 24, 71)>	Q_Data<(0, 0, 67, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 10, 18, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 37, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 0, 0, 0, 0, 47, 53, 0, 123, 223, 219, 234, 183, 253, 253, 253, 253, 253, 253, 203, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 253, 253, 253, 253, 0, 103, 106, 202, 246, 94, 0, 107, 239, 253, 253, 253, 198, 144, 253, 218, 253, 253, 0, 86, 253, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11181497126778857, y=-0.9895502888453364, z=0.09081914696859683, w=0.0062865404151649686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.06, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.06, z=0.0)>	COMP<60>
[1740780365.7150803]	Q_Header<(2621443, 52543, 257, 173, 250, 8, 58, 25, 63)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 52, 49, 68, 0, 48, 37, 52, 48, 0, 62, 223, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 159, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 253, 253, 253, 253, 0, 99, 86, 236, 253, 132, 0, 0, 126, 239, 221, 167, 154, 0, 253, 253, 240, 170, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11255043734485895, y=-0.9895161009950398, z=0.0903333228147458, w=0.005493242603599407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.06333333333333334, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.1)>	COMP<62>
[1740780365.726703]	Q_Header<(2621443, 52544, 257, 173, 250, 8, 58, 26, 62)>	Q_Data<(0, 0, 70, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 115, 119, 114, 39, 57, 28, 36, 85, 91, 88, 253, 253, 253, 253, 253, 253, 253, 253, 251, 253, 226, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 253, 253, 253, 251, 0, 85, 107, 133, 240, 157, 0, 0, 0, 59, 0, 0, 0, 0, 146, 159, 63, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11255043734485895, y=-0.9895161009950398, z=0.0903333228147458, w=0.005493242603599407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.06333333333333334, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.1)>	COMP<62>
[1740780365.735191]	Q_Header<(2621443, 52545, 257, 173, 250, 8, 58, 27, 64)>	Q_Data<(0, 0, 69, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 11, 0, 0, 0, 0, 22, 70, 78, 186, 198, 167, 177, 0, 0, 19, 83, 148, 203, 253, 253, 253, 253, 253, 253, 253, 253, 136, 199, 125, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 253, 253, 253, 182, 0, 24, 52, 123, 57, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.11255043734485895, y=-0.9895161009950398, z=0.0903333228147458, w=0.005493242603599407)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.06333333333333334, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.12, z=-0.1)>	COMP<62>
