[1740780342.9746475]	Q_Header<(2621443, 50268, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 63, 68, 81, 79, 0, 79, 49, 0, 68, 108, 0, 52, 74, 50, 63, 55, 132, 151, 104, 75, 55, 77, 36, 52, 18, 0, 0, 19, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33392646223060346, y=-0.9385463735551067, z=0.08673176801858663, w=-0.010070894949378463)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.06888888888888889, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.15, z=0.06)>	COMP<94>
[1740780343.0847218]	Q_Header<(2621443, 50279, 257, 173, 250, 8, 58, 11, 54)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 24, 33, 80, 86, 112, 123, 71, 145, 131, 225, 179, 114, 59, 91, 141, 221, 139, 6, 47, 31, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 253, 149, 253, 253, 253, 139, 83, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 25, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3349632952935025, y=-0.9376897058298248, z=0.09216373467441485, w=-0.006591843274726361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08, y=0.06666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=0.01)>	COMP<94>
[1740780343.0957048]	Q_Header<(2621443, 50280, 257, 173, 250, 8, 58, 12, 50)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 64, 85, 79, 111, 112, 118, 105, 20, 250, 200, 155, 82, 109, 180, 205, 102, 27, 75, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 179, 253, 146, 253, 229, 230, 148, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 110, 65, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3349632952935025, y=-0.9376897058298248, z=0.09216373467441485, w=-0.006591843274726361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08, y=0.06666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=0.01)>	COMP<94>
[1740780343.1048214]	Q_Header<(2621443, 50281, 257, 173, 250, 8, 58, 13, 75)>	Q_Data<(0, 0, 56, 0, 59, 0, 0, 0, 91, 41, 0, 62, 110, 128, 0, 116, 253, 229, 131, 104, 77, 153, 138, 95, 91, 113, 108, 37, 9, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 11, 0, 0, 22, 0, 5, 0, 123, 215, 149, 253, 214, 176, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 119, 134, 19, 0, 0, 77, 0, 35, 72, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 96, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3349632952935025, y=-0.9376897058298248, z=0.09216373467441485, w=-0.006591843274726361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08, y=0.06666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.07, z=0.01)>	COMP<94>
[1740780343.1148715]	Q_Header<(2621443, 50282, 257, 173, 250, 8, 58, 14, 61)>	Q_Data<(0, 0, 0, 0, 65, 0, 0, 0, 91, 66, 0, 56, 123, 125, 0, 144, 253, 253, 94, 88, 64, 126, 117, 163, 142, 152, 161, 68, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 119, 107, 197, 132, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 177, 198, 93, 134, 168, 39, 9, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 155, 253, 253, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33483516068319585, y=-0.9375506568090725, z=0.09405413463594692, w=-0.006164482542654535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0811111111111111, y=0.05444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=-0.15)>	COMP<94>
[1740780343.1247516]	Q_Header<(2621443, 50283, 257, 173, 250, 8, 58, 15, 76)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 31, 71, 98, 0, 103, 135, 0, 115, 253, 253, 124, 45, 125, 193, 146, 179, 179, 210, 224, 65, 25, 0, 0, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 56, 0, 0, 0, 0, 65, 99, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 253, 253, 253, 223, 253, 253, 152, 140, 204, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 13, 0, 0, 0, 0, 0, 58, 190, 253, 253, 170, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33483516068319585, y=-0.9375506568090725, z=0.09405413463594692, w=-0.006164482542654535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0811111111111111, y=0.05444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=-0.15)>	COMP<94>
[1740780343.1353912]	Q_Header<(2621443, 50284, 257, 173, 250, 8, 58, 16, 98)>	Q_Data<(0, 0, 21, 0, 53, 0, 0, 0, 86, 89, 98, 0, 9, 116, 0, 145, 230, 151, 136, 179, 194, 253, 193, 168, 233, 253, 253, 83, 62, 31, 0, 41, 35, 0, 0, 0, 0, 0, 0, 20, 0, 45, 161, 186, 58, 0, 0, 0, 21, 63, 53, 87, 34, 0, 0, 51, 32, 0, 0, 70, 0, 0, 0, 0, 202, 253, 253, 253, 253, 253, 253, 149, 253, 253, 207, 91, 34, 0, 0, 0, 0, 0, 0, 50, 0, 0, 84, 63, 0, 0, 0, 0, 75, 0, 0, 47, 127, 38, 0, 0, 29, 128, 253, 253, 153, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33483516068319585, y=-0.9375506568090725, z=0.09405413463594692, w=-0.006164482542654535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0811111111111111, y=0.05444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=-0.15)>	COMP<94>
[1740780343.1450639]	Q_Header<(2621443, 50285, 257, 173, 250, 8, 58, 17, 110)>	Q_Data<(0, 0, 59, 0, 51, 0, 0, 0, 45, 90, 82, 0, 109, 0, 0, 142, 118, 183, 189, 253, 245, 228, 177, 172, 253, 253, 253, 148, 164, 80, 16, 35, 56, 0, 0, 0, 0, 44, 53, 18, 61, 83, 246, 253, 101, 10, 36, 25, 13, 28, 79, 129, 48, 0, 14, 96, 79, 0, 47, 94, 0, 0, 0, 63, 242, 253, 253, 253, 253, 253, 253, 57, 253, 253, 253, 170, 90, 0, 0, 0, 0, 0, 50, 127, 60, 66, 173, 109, 109, 0, 0, 36, 110, 38, 0, 152, 253, 205, 133, 0, 0, 133, 253, 251, 60, 72, 0, 0, 98, 0, 96, 187, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3347226263653666, y=-0.9374552914561753, z=0.09539961068728446, w=-0.006103621924970215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08444444444444445, y=0.035555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.04, z=0.01)>	COMP<93>
[1740780343.154914]	Q_Header<(2621443, 50286, 257, 173, 250, 8, 58, 18, 111)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 64, 50, 0, 75, 29, 0, 106, 111, 198, 221, 253, 241, 165, 104, 196, 231, 253, 253, 224, 238, 126, 40, 56, 74, 18, 0, 35, 27, 76, 74, 40, 86, 100, 253, 253, 79, 47, 78, 67, 9, 0, 78, 139, 56, 0, 0, 105, 81, 32, 51, 107, 26, 0, 0, 78, 253, 253, 253, 253, 253, 253, 253, 135, 253, 253, 253, 253, 129, 54, 0, 0, 0, 0, 78, 157, 79, 101, 191, 131, 165, 0, 0, 102, 187, 135, 100, 130, 253, 253, 189, 64, 0, 0, 105, 77, 181, 148, 62, 175, 253, 123, 0, 228, 168, 98, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3347226263653666, y=-0.9374552914561753, z=0.09539961068728446, w=-0.006103621924970215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08444444444444445, y=0.035555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.04, z=0.01)>	COMP<93>
[1740780343.1649055]	Q_Header<(2621443, 50287, 257, 173, 250, 8, 58, 19, 112)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 78, 152, 214, 253, 237, 253, 198, 240, 155, 174, 190, 246, 251, 145, 97, 134, 62, 0, 20, 50, 64, 84, 69, 68, 111, 98, 253, 253, 115, 72, 118, 60, 0, 0, 63, 126, 41, 0, 0, 78, 56, 0, 56, 90, 0, 0, 23, 60, 237, 253, 253, 253, 253, 160, 232, 121, 253, 253, 253, 253, 159, 40, 0, 0, 0, 0, 49, 142, 52, 76, 147, 118, 170, 0, 0, 124, 234, 222, 253, 212, 237, 253, 219, 147, 0, 33, 134, 123, 253, 233, 180, 253, 253, 247, 89, 253, 253, 36, 253, 218, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3347226263653666, y=-0.9374552914561753, z=0.09539961068728446, w=-0.006103621924970215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08444444444444445, y=0.035555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.04, z=0.01)>	COMP<93>
[1740780343.1750093]	Q_Header<(2621443, 50288, 257, 173, 250, 8, 58, 20, 111)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 83, 58, 0, 119, 123, 188, 253, 224, 253, 217, 253, 167, 149, 161, 234, 200, 131, 132, 232, 197, 95, 41, 47, 81, 85, 32, 73, 150, 100, 207, 179, 155, 82, 119, 25, 0, 0, 30, 84, 0, 0, 0, 28, 0, 0, 23, 44, 0, 0, 0, 0, 161, 215, 253, 253, 181, 64, 118, 77, 253, 253, 253, 253, 149, 0, 0, 0, 0, 0, 0, 65, 0, 2, 0, 74, 123, 0, 0, 30, 147, 253, 253, 253, 161, 239, 167, 152, 161, 211, 253, 253, 253, 198, 219, 253, 253, 230, 253, 166, 242, 161, 253, 253, 158, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3347226263653666, y=-0.9374552914561753, z=0.09539961068728446, w=-0.006103621924970215)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08444444444444445, y=0.035555555555555556, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.04, z=0.01)>	COMP<93>
[1740780343.1849117]	Q_Header<(2621443, 50289, 257, 173, 250, 8, 58, 21, 98)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 88, 89, 0, 182, 129, 156, 175, 147, 253, 173, 230, 194, 192, 158, 216, 120, 83, 166, 253, 253, 177, 63, 44, 70, 64, 0, 49, 152, 104, 146, 103, 137, 67, 91, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 71, 158, 162, 0, 0, 0, 0, 174, 232, 164, 187, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 124, 228, 253, 253, 253, 253, 113, 175, 253, 253, 253, 253, 253, 218, 148, 227, 157, 253, 253, 253, 134, 202, 169, 253, 253, 180, 63, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33446635287502796, y=-0.9374212981400647, z=0.09661683149656373, w=-0.006225468611907455)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08333333333333333, y=0.021111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.01, z=-0.16)>	COMP<94>
[1740780343.1967437]	Q_Header<(2621443, 50290, 257, 173, 250, 8, 58, 22, 81)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 203, 137, 158, 118, 168, 198, 151, 177, 174, 161, 115, 170, 77, 73, 229, 253, 253, 219, 90, 27, 29, 37, 10, 0, 111, 70, 79, 55, 83, 25, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 59, 0, 0, 0, 0, 62, 76, 67, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 215, 211, 120, 253, 253, 176, 76, 135, 31, 253, 253, 112, 76, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33446635287502796, y=-0.9374212981400647, z=0.09661683149656373, w=-0.006225468611907455)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08333333333333333, y=0.021111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.01, z=-0.16)>	COMP<94>
[1740780343.2047884]	Q_Header<(2621443, 50291, 257, 173, 250, 8, 58, 23, 64)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 121, 135, 90, 191, 196, 167, 141, 169, 145, 112, 106, 97, 65, 253, 253, 253, 228, 77, 19, 0, 11, 15, 0, 31, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 76, 193, 166, 80, 253, 253, 162, 241, 43, 0, 211, 199, 0, 19, 0, 0, 0, 0, 105, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33446635287502796, y=-0.9374212981400647, z=0.09661683149656373, w=-0.006225468611907455)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.08333333333333333, y=0.021111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=0.01, z=-0.16)>	COMP<94>
[1740780343.2148006]	Q_Header<(2621443, 50292, 257, 173, 250, 8, 58, 24, 50)>	Q_Data<(0, 0, 44, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 89, 91, 46, 166, 163, 158, 129, 185, 175, 213, 176, 186, 69, 253, 253, 253, 220, 83, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 69, 71, 0, 253, 199, 219, 253, 74, 0, 160, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3340439846867024, y=-0.9374349645172779, z=0.09789997285537559, w=-0.006774873433258536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07111111111111111, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=-0.22)>	COMP<94>
[1740780343.2258096]	Q_Header<(2621443, 50293, 257, 173, 250, 8, 58, 25, 58)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 48, 42, 0, 104, 115, 126, 114, 170, 193, 245, 214, 253, 159, 252, 253, 253, 221, 215, 97, 38, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 253, 253, 253, 253, 253, 253, 253, 253, 194, 95, 129, 120, 124, 80, 0, 0, 10, 142, 33, 57, 94, 204, 143, 193, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3340439846867024, y=-0.9374349645172779, z=0.09789997285537559, w=-0.006774873433258536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07111111111111111, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=-0.22)>	COMP<94>
[1740780343.235393]	Q_Header<(2621443, 50294, 257, 173, 250, 8, 58, 26, 59)>	Q_Data<(0, 0, 72, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 2, 0, 20, 54, 72, 75, 75, 121, 169, 212, 205, 253, 192, 229, 253, 218, 234, 253, 126, 74, 30, 41, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 196, 0, 229, 220, 146, 232, 253, 134, 0, 0, 0, 100, 86, 106, 253, 220, 208, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3340439846867024, y=-0.9374349645172779, z=0.09789997285537559, w=-0.006774873433258536)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.07111111111111111, y=0.0, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.04, z=-0.22)>	COMP<94>
[1740780343.244761]	Q_Header<(2621443, 50295, 257, 173, 250, 8, 58, 27, 59)>	Q_Data<(0, 0, 72, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 17, 22, 31, 42, 18, 37, 67, 118, 136, 166, 220, 170, 192, 208, 150, 218, 253, 130, 80, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 253, 253, 253, 253, 253, 253, 253, 240, 100, 204, 198, 87, 253, 253, 218, 76, 0, 0, 105, 170, 177, 251, 253, 210, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33362148618203624, y=-0.9375093354840975, z=0.09857275890669384, w=-0.00750739897555625)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05444444444444444, y=-0.027777777777777776, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.02, z=-0.15)>	COMP<91>
