[1740780053.0024986]	Q_Header<(2621443, 21268, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 182, 247, 206, 253, 253, 253, 253, 253, 253, 253, 239, 248, 173, 188, 253, 136, 32, 0, 0, 0, 50, 26, 48, 125, 180, 143, 158, 126, 26, 0, 0, 32, 0, 32, 47, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 22, 0, 45, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2800842877076138, y=-0.9551795821800295, z=0.09527382286153521, w=-0.010375752649878915)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.05333333333333334, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.06)>	COMP<176>
[1740780053.1126938]	Q_Header<(2621443, 21279, 257, 173, 250, 8, 58, 11, 70)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 141, 253, 244, 253, 253, 253, 253, 253, 108, 253, 253, 253, 242, 74, 170, 251, 253, 199, 122, 253, 253, 253, 253, 253, 253, 253, 72, 59, 66, 13, 0, 20, 0, 0, 0, 0, 84, 170, 206, 70, 0, 0, 0, 49, 107, 76, 27, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 136, 184, 74, 176, 253, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2781422702766008, y=-0.9555838015032835, z=0.09723077387549378, w=-0.0065308806055730285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.07111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.02, z=-0.12)>	COMP<166>
[1740780053.1225994]	Q_Header<(2621443, 21280, 257, 173, 250, 8, 58, 12, 60)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 124, 253, 253, 186, 253, 253, 253, 253, 109, 253, 253, 253, 228, 135, 125, 117, 143, 63, 101, 253, 253, 253, 253, 253, 253, 253, 146, 101, 73, 74, 0, 0, 0, 0, 0, 0, 117, 160, 111, 113, 44, 0, 0, 39, 60, 38, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 89, 47, 146, 231, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2781422702766008, y=-0.9555838015032835, z=0.09723077387549378, w=-0.0065308806055730285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.07111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.02, z=-0.12)>	COMP<166>
[1740780053.1335366]	Q_Header<(2621443, 21281, 257, 173, 250, 8, 58, 13, 64)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 82, 202, 222, 168, 253, 253, 253, 253, 156, 253, 253, 253, 253, 64, 88, 45, 73, 44, 74, 253, 253, 253, 248, 253, 253, 253, 197, 89, 197, 226, 134, 31, 13, 0, 0, 0, 109, 178, 154, 150, 44, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 38, 91, 102, 141, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2781422702766008, y=-0.9555838015032835, z=0.09723077387549378, w=-0.0065308806055730285)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.07111111111111111, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.02, z=-0.12)>	COMP<166>
[1740780053.143187]	Q_Header<(2621443, 21282, 257, 173, 250, 8, 58, 14, 66)>	Q_Data<(0, 0, 23, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 19, 37, 112, 151, 221, 105, 253, 253, 253, 225, 253, 232, 253, 253, 169, 99, 130, 34, 63, 66, 159, 209, 253, 150, 253, 253, 253, 207, 148, 253, 253, 253, 109, 42, 0, 0, 0, 103, 96, 165, 132, 25, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 150, 106, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2777170447739117, y=-0.9557128543010789, z=0.09723148402743764, w=-0.00567641432175248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.056666666666666664, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.01, z=-0.18)>	COMP<167>
[1740780053.1525578]	Q_Header<(2621443, 21283, 257, 173, 250, 8, 58, 15, 65)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 21, 15, 39, 100, 202, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 172, 209, 140, 158, 181, 159, 85, 166, 93, 253, 253, 253, 153, 253, 253, 253, 253, 158, 47, 0, 31, 0, 168, 142, 106, 40, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 129, 181, 170, 101, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2777170447739117, y=-0.9557128543010789, z=0.09723148402743764, w=-0.00567641432175248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.056666666666666664, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.01, z=-0.18)>	COMP<167>
[1740780053.1635344]	Q_Header<(2621443, 21284, 257, 173, 250, 8, 58, 16, 73)>	Q_Data<(0, 0, 30, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 10, 36, 61, 156, 253, 253, 230, 125, 253, 253, 253, 253, 253, 253, 222, 247, 188, 212, 253, 253, 175, 90, 80, 177, 208, 109, 73, 253, 253, 253, 253, 173, 43, 0, 0, 78, 126, 118, 69, 0, 0, 37, 0, 0, 23, 0, 155, 124, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 170, 190, 129, 0, 18, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2777170447739117, y=-0.9557128543010789, z=0.09723148402743764, w=-0.00567641432175248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.056666666666666664, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.01, z=-0.18)>	COMP<167>
[1740780053.1732674]	Q_Header<(2621443, 21285, 257, 173, 250, 8, 58, 17, 79)>	Q_Data<(0, 0, 53, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 0, 14, 26, 109, 214, 239, 211, 184, 223, 253, 253, 253, 253, 253, 232, 233, 197, 226, 253, 253, 234, 49, 75, 100, 157, 120, 79, 221, 253, 253, 253, 164, 24, 0, 101, 138, 118, 126, 135, 0, 26, 40, 29, 0, 64, 83, 253, 237, 80, 0, 32, 0, 0, 0, 0, 0, 0, 0, 31, 126, 163, 101, 0, 0, 0, 87, 0, 0, 51, 105, 188, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2777170447739117, y=-0.9557128543010789, z=0.09723148402743764, w=-0.00567641432175248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.056666666666666664, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.01, z=-0.18)>	COMP<167>
[1740780053.1843133]	Q_Header<(2621443, 21286, 257, 173, 250, 8, 58, 18, 89)>	Q_Data<(0, 0, 55, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 0, 0, 0, 61, 124, 209, 223, 143, 174, 253, 253, 253, 253, 253, 190, 191, 154, 198, 253, 253, 205, 56, 102, 134, 106, 97, 171, 151, 253, 253, 253, 132, 0, 48, 194, 239, 253, 158, 253, 178, 93, 44, 88, 40, 60, 130, 253, 253, 101, 58, 65, 0, 0, 31, 112, 65, 0, 19, 0, 45, 84, 53, 0, 0, 0, 45, 0, 36, 128, 160, 253, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27715504956225245, y=-0.9559133200273062, z=0.09692187154918672, w=-0.004577544311202143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.05, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.29)>	COMP<167>
[1740780053.1926687]	Q_Header<(2621443, 21287, 257, 173, 250, 8, 58, 19, 85)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 30, 18, 180, 243, 172, 186, 253, 253, 253, 253, 253, 107, 101, 103, 189, 180, 229, 126, 43, 159, 253, 224, 154, 232, 234, 198, 204, 173, 54, 55, 64, 214, 253, 253, 253, 253, 253, 93, 124, 141, 136, 75, 132, 253, 253, 70, 81, 25, 0, 0, 94, 214, 136, 0, 75, 40, 0, 15, 0, 0, 0, 0, 0, 0, 89, 166, 179, 253, 235, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 214, 253, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27715504956225245, y=-0.9559133200273062, z=0.09692187154918672, w=-0.004577544311202143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.05, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.29)>	COMP<167>
[1740780053.2026966]	Q_Header<(2621443, 21288, 257, 173, 250, 8, 58, 20, 89)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 15, 16, 120, 229, 253, 164, 253, 253, 253, 253, 253, 229, 167, 243, 237, 106, 111, 20, 156, 178, 253, 253, 82, 199, 253, 253, 210, 29, 46, 122, 88, 190, 253, 253, 253, 253, 253, 147, 195, 180, 234, 116, 110, 224, 135, 58, 55, 0, 0, 53, 179, 253, 172, 58, 150, 78, 16, 35, 0, 0, 0, 0, 0, 0, 91, 171, 154, 253, 220, 96, 73, 143, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 253, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27715504956225245, y=-0.9559133200273062, z=0.09692187154918672, w=-0.004577544311202143)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.05, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.02, z=-0.29)>	COMP<167>
[1740780053.2127712]	Q_Header<(2621443, 21289, 257, 173, 250, 8, 58, 21, 92)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 0, 25, 47, 172, 246, 249, 253, 253, 253, 253, 169, 250, 253, 253, 253, 162, 60, 133, 244, 184, 253, 253, 143, 102, 231, 253, 236, 96, 88, 153, 142, 253, 253, 253, 253, 253, 253, 253, 232, 221, 253, 118, 90, 100, 199, 141, 0, 37, 0, 80, 181, 253, 152, 227, 253, 103, 32, 127, 13, 0, 0, 0, 0, 0, 57, 115, 57, 192, 187, 140, 146, 253, 203, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27674204768125343, y=-0.9560845687867564, z=0.09643856094759161, w=-0.00396740915290725)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.034444444444444444, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.03, z=-0.19)>	COMP<164>
[1740780053.2226741]	Q_Header<(2621443, 21290, 257, 173, 250, 8, 58, 22, 79)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 91, 190, 253, 253, 253, 253, 253, 253, 177, 253, 253, 223, 159, 170, 142, 251, 253, 212, 210, 137, 221, 126, 253, 202, 90, 85, 135, 160, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 90, 99, 24, 253, 168, 0, 28, 0, 130, 166, 210, 27, 253, 253, 184, 0, 162, 65, 0, 0, 0, 0, 0, 47, 53, 93, 99, 155, 137, 173, 253, 208, 0, 0, 0, 0, 0, 0, 0, 46, 203, 152, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27674204768125343, y=-0.9560845687867564, z=0.09643856094759161, w=-0.00396740915290725)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.034444444444444444, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.03, z=-0.19)>	COMP<164>
[1740780053.2326658]	Q_Header<(2621443, 21291, 257, 173, 250, 8, 58, 23, 88)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 10, 22, 9, 0, 135, 253, 253, 253, 253, 253, 253, 211, 202, 253, 253, 146, 233, 212, 131, 253, 253, 253, 214, 211, 206, 162, 80, 65, 35, 75, 130, 253, 253, 253, 253, 253, 253, 127, 253, 253, 133, 126, 97, 72, 253, 156, 0, 0, 116, 141, 160, 102, 69, 253, 253, 231, 0, 145, 0, 0, 78, 0, 93, 0, 45, 28, 0, 0, 72, 88, 128, 242, 168, 0, 0, 0, 0, 0, 0, 0, 112, 253, 211, 172, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27674204768125343, y=-0.9560845687867564, z=0.09643856094759161, w=-0.00396740915290725)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.034444444444444444, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.03, z=-0.19)>	COMP<164>
[1740780053.2428696]	Q_Header<(2621443, 21292, 257, 173, 250, 8, 58, 24, 97)>	Q_Data<(0, 0, 69, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 28, 19, 7, 0, 0, 11, 88, 236, 253, 253, 253, 253, 253, 214, 117, 204, 253, 226, 227, 253, 154, 253, 253, 253, 231, 150, 253, 253, 253, 165, 31, 27, 80, 253, 253, 253, 253, 128, 113, 253, 253, 253, 253, 149, 61, 113, 167, 117, 26, 79, 173, 150, 100, 71, 68, 253, 253, 201, 0, 104, 0, 0, 114, 49, 133, 36, 10, 0, 0, 0, 0, 0, 60, 138, 0, 0, 0, 0, 67, 0, 0, 213, 253, 209, 217, 191, 100, 0, 0, 0, 138, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27631409543888397, y=-0.9562652823593981, z=0.09588898695261469, w=-0.0035401408295682064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=0.013333333333333334, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.04, z=-0.2)>	COMP<165>
[1740780053.2527196]	Q_Header<(2621443, 21293, 257, 173, 250, 8, 58, 25, 99)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 14, 0, 0, 24, 0, 56, 152, 253, 253, 253, 253, 133, 139, 154, 136, 253, 253, 187, 253, 164, 253, 253, 175, 189, 122, 253, 253, 253, 233, 101, 129, 88, 125, 253, 253, 183, 234, 253, 253, 253, 253, 253, 91, 75, 175, 67, 111, 0, 33, 135, 106, 125, 65, 85, 240, 253, 85, 115, 130, 78, 0, 115, 28, 124, 21, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 56, 170, 227, 180, 142, 253, 253, 232, 132, 174, 157, 0, 0, 47, 253, 253, 173, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27631409543888397, y=-0.9562652823593981, z=0.09588898695261469, w=-0.0035401408295682064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=0.013333333333333334, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.04, z=-0.2)>	COMP<165>
[1740780053.262747]	Q_Header<(2621443, 21294, 257, 173, 250, 8, 58, 26, 107)>	Q_Data<(0, 0, 73, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 0, 0, 0, 10, 0, 34, 81, 196, 253, 164, 197, 99, 201, 240, 253, 253, 253, 130, 197, 101, 253, 253, 135, 253, 127, 253, 253, 253, 226, 161, 166, 156, 118, 134, 186, 253, 253, 253, 253, 253, 253, 188, 53, 96, 185, 118, 87, 23, 155, 253, 250, 253, 235, 28, 116, 101, 63, 163, 181, 128, 0, 0, 0, 25, 99, 0, 78, 67, 0, 0, 0, 144, 253, 196, 83, 223, 253, 253, 253, 243, 244, 253, 253, 102, 253, 201, 0, 0, 127, 253, 253, 253, 187, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27631409543888397, y=-0.9562652823593981, z=0.09588898695261469, w=-0.0035401408295682064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=0.013333333333333334, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.04, z=-0.2)>	COMP<165>
[1740780053.2728002]	Q_Header<(2621443, 21295, 257, 173, 250, 8, 58, 27, 105)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 12, 0, 0, 0, 51, 122, 171, 144, 173, 174, 253, 253, 253, 253, 245, 102, 64, 126, 253, 240, 205, 253, 162, 253, 253, 253, 216, 244, 161, 189, 117, 99, 217, 253, 253, 253, 212, 139, 252, 135, 168, 143, 166, 72, 18, 207, 253, 253, 253, 253, 253, 205, 166, 132, 134, 164, 198, 116, 94, 102, 23, 25, 117, 71, 70, 0, 0, 64, 78, 253, 253, 253, 142, 253, 253, 253, 253, 253, 147, 253, 253, 242, 253, 222, 0, 0, 107, 253, 253, 228, 212, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27631409543888397, y=-0.9562652823593981, z=0.09588898695261469, w=-0.0035401408295682064)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=0.013333333333333334, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.04, z=-0.2)>	COMP<165>
