[1740779693.0698676]	Q_Header<(2621443, 50804, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 98, 172, 252, 253, 253, 253, 167, 253, 253, 191, 97, 35, 106, 114, 253, 253, 253, 224, 41, 183, 137, 38, 0, 28, 129, 208, 253, 253, 223, 62, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7685279991715546, y=-0.6327905253661593, z=0.04125833286530899, w=0.08508005327550405)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.013333333333333334, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.09, z=0.05)>	COMP<165>
[1740779693.180115]	Q_Header<(2621443, 50815, 257, 173, 250, 8, 58, 11, 83)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 76, 102, 162, 78, 253, 253, 253, 234, 206, 226, 241, 253, 234, 234, 93, 51, 159, 253, 253, 253, 181, 125, 59, 178, 169, 74, 104, 160, 253, 253, 253, 135, 159, 122, 88, 67, 189, 253, 253, 207, 184, 0, 44, 94, 75, 0, 0, 80, 83, 115, 21, 0, 0, 0, 175, 253, 197, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 225, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7697927160375948, y=-0.6315449756454958, z=0.038941306123690574, w=0.0839862652448248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.01888888888888889, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=-0.02)>	COMP<166>
[1740779693.1899762]	Q_Header<(2621443, 50816, 257, 173, 250, 8, 58, 12, 76)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 65, 99, 130, 124, 253, 253, 253, 253, 188, 253, 246, 253, 253, 253, 141, 152, 88, 253, 253, 253, 222, 80, 70, 181, 186, 177, 139, 146, 217, 240, 188, 125, 151, 121, 49, 53, 186, 246, 238, 184, 153, 51, 55, 130, 101, 0, 0, 89, 69, 253, 146, 41, 0, 0, 154, 228, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 253, 253, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7697927160375948, y=-0.6315449756454958, z=0.038941306123690574, w=0.0839862652448248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.01888888888888889, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=-0.02)>	COMP<166>
[1740779693.200003]	Q_Header<(2621443, 50817, 257, 173, 250, 8, 58, 13, 75)>	Q_Data<(0, 0, 60, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 144, 124, 145, 253, 253, 253, 253, 253, 253, 243, 253, 253, 185, 207, 212, 138, 212, 253, 229, 205, 80, 64, 146, 161, 214, 175, 102, 166, 200, 173, 149, 153, 106, 65, 74, 185, 195, 151, 120, 87, 96, 60, 129, 87, 30, 0, 122, 249, 253, 217, 89, 69, 45, 104, 141, 103, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 198, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7697927160375948, y=-0.6315449756454958, z=0.038941306123690574, w=0.0839862652448248)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.01888888888888889, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=-0.02)>	COMP<166>
[1740779693.2101266]	Q_Header<(2621443, 50818, 257, 173, 250, 8, 58, 14, 87)>	Q_Data<(0, 0, 8, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 214, 116, 180, 200, 177, 234, 215, 253, 253, 211, 253, 253, 179, 221, 248, 244, 146, 147, 148, 152, 72, 50, 111, 132, 199, 169, 66, 141, 214, 225, 169, 125, 81, 76, 43, 148, 144, 89, 5, 74, 71, 38, 85, 33, 25, 0, 178, 253, 253, 221, 96, 74, 55, 32, 49, 0, 51, 0, 99, 148, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 22, 0, 0, 0, 73, 0, 0, 0, 0, 91, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7700656563881708, y=-0.6312743983532417, z=0.038329335992056054, w=0.08379964700174039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.022222222222222223, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.13)>	COMP<166>
[1740779693.2200458]	Q_Header<(2621443, 50819, 257, 173, 250, 8, 58, 15, 85)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 71, 249, 214, 100, 184, 149, 56, 132, 85, 245, 214, 253, 253, 253, 253, 99, 253, 253, 56, 194, 202, 134, 26, 45, 89, 100, 169, 142, 8, 125, 235, 253, 170, 78, 33, 26, 64, 100, 91, 54, 0, 61, 0, 0, 0, 0, 0, 111, 188, 253, 253, 173, 16, 70, 17, 0, 0, 0, 0, 47, 241, 253, 199, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 20, 0, 0, 0, 0, 0, 0, 179, 253, 242, 253, 131, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7700656563881708, y=-0.6312743983532417, z=0.038329335992056054, w=0.08379964700174039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.022222222222222223, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.13)>	COMP<166>
[1740779693.2311118]	Q_Header<(2621443, 50820, 257, 173, 250, 8, 58, 16, 86)>	Q_Data<(0, 0, 21, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 121, 241, 164, 250, 186, 109, 61, 21, 143, 211, 253, 253, 141, 253, 198, 238, 253, 253, 111, 225, 227, 139, 67, 93, 201, 164, 90, 93, 124, 125, 234, 250, 136, 148, 211, 141, 134, 148, 117, 29, 12, 38, 0, 0, 0, 0, 85, 253, 250, 162, 149, 91, 0, 0, 0, 0, 0, 0, 0, 88, 253, 253, 242, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 81, 192, 253, 253, 253, 246, 169, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7700656563881708, y=-0.6312743983532417, z=0.038329335992056054, w=0.08379964700174039)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=0.022222222222222223, z=0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.13, z=-0.13)>	COMP<166>
[1740779693.2402596]	Q_Header<(2621443, 50821, 257, 173, 250, 8, 58, 17, 87)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 44, 163, 253, 253, 184, 108, 76, 70, 165, 167, 253, 253, 176, 192, 253, 253, 160, 250, 166, 226, 248, 207, 126, 253, 253, 253, 155, 120, 210, 122, 187, 190, 137, 253, 253, 251, 173, 216, 185, 28, 40, 45, 0, 0, 31, 0, 171, 253, 253, 205, 110, 0, 0, 19, 52, 0, 0, 0, 0, 80, 253, 253, 192, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 82, 165, 169, 253, 253, 253, 253, 235, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7703133289896226, y=-0.6310331596881157, z=0.0377191694252109, w=0.08361692898469082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.024444444444444446, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.04)>	COMP<164>
[1740779693.2500796]	Q_Header<(2621443, 50822, 257, 173, 250, 8, 58, 18, 90)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 235, 122, 73, 58, 164, 150, 174, 253, 253, 201, 253, 253, 181, 253, 170, 253, 253, 253, 197, 253, 253, 253, 198, 123, 228, 95, 102, 118, 179, 253, 253, 253, 195, 240, 221, 32, 66, 59, 52, 96, 52, 0, 204, 253, 253, 210, 253, 40, 48, 161, 184, 102, 9, 0, 48, 49, 178, 226, 51, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 75, 179, 119, 183, 253, 253, 253, 214, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7703133289896226, y=-0.6310331596881157, z=0.0377191694252109, w=0.08361692898469082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.024444444444444446, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.04)>	COMP<164>
[1740779693.2600396]	Q_Header<(2621443, 50823, 257, 173, 250, 8, 58, 19, 81)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 142, 251, 253, 247, 157, 110, 63, 174, 227, 94, 253, 253, 229, 253, 253, 197, 178, 129, 253, 253, 253, 253, 253, 253, 249, 174, 107, 252, 168, 57, 36, 203, 253, 253, 253, 223, 211, 204, 6, 90, 70, 75, 183, 168, 0, 195, 253, 253, 227, 253, 83, 62, 244, 253, 178, 57, 0, 55, 0, 88, 41, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 117, 253, 253, 247, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7703133289896226, y=-0.6310331596881157, z=0.0377191694252109, w=0.08361692898469082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.024444444444444446, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.04)>	COMP<164>
[1740779693.2700224]	Q_Header<(2621443, 50824, 257, 173, 250, 8, 58, 20, 75)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 153, 253, 253, 253, 181, 137, 91, 177, 253, 210, 224, 253, 172, 218, 223, 141, 161, 166, 253, 253, 233, 253, 253, 253, 253, 253, 214, 253, 253, 134, 61, 195, 253, 253, 253, 241, 174, 138, 0, 72, 0, 117, 253, 253, 113, 150, 253, 253, 253, 253, 89, 76, 252, 253, 209, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 156, 182, 197, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7703133289896226, y=-0.6310331596881157, z=0.0377191694252109, w=0.08361692898469082)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.024444444444444446, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.04)>	COMP<164>
[1740779693.2800734]	Q_Header<(2621443, 50825, 257, 173, 250, 8, 58, 21, 72)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 152, 215, 253, 253, 188, 130, 51, 174, 253, 230, 122, 159, 80, 148, 106, 91, 163, 215, 253, 183, 187, 253, 253, 253, 253, 253, 253, 253, 253, 230, 146, 146, 253, 253, 253, 222, 151, 43, 0, 111, 166, 153, 253, 253, 176, 91, 154, 196, 209, 228, 50, 14, 192, 253, 194, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 191, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.770708319976422, y=-0.6306294735088613, z=0.03692710331715651, w=0.08337590600204264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.02666666666666667, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.1)>	COMP<165>
[1740779693.2916899]	Q_Header<(2621443, 50826, 257, 173, 250, 8, 58, 22, 71)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 177, 253, 247, 188, 136, 170, 195, 219, 185, 191, 124, 123, 220, 125, 103, 131, 204, 229, 175, 253, 253, 253, 253, 253, 241, 253, 253, 253, 253, 215, 209, 227, 249, 202, 164, 114, 0, 0, 227, 253, 137, 253, 253, 185, 103, 0, 111, 102, 98, 0, 0, 91, 195, 173, 95, 79, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.770708319976422, y=-0.6306294735088613, z=0.03692710331715651, w=0.08337590600204264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.02666666666666667, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.1)>	COMP<165>
[1740779693.2999642]	Q_Header<(2621443, 50827, 257, 173, 250, 8, 58, 23, 74)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 205, 253, 253, 173, 125, 198, 194, 157, 142, 253, 190, 177, 253, 237, 174, 82, 146, 128, 226, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 238, 247, 157, 162, 106, 87, 99, 42, 52, 253, 253, 165, 210, 195, 142, 106, 67, 37, 0, 0, 0, 16, 0, 113, 193, 204, 158, 203, 87, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 89, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.770708319976422, y=-0.6306294735088613, z=0.03692710331715651, w=0.08337590600204264)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=0.02666666666666667, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=-0.1)>	COMP<165>
[1740779693.3100772]	Q_Header<(2621443, 50828, 257, 173, 250, 8, 58, 24, 77)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 253, 236, 131, 201, 152, 201, 194, 91, 243, 214, 192, 253, 253, 253, 57, 90, 91, 214, 253, 253, 253, 253, 253, 253, 217, 253, 253, 117, 237, 201, 253, 226, 104, 65, 90, 16, 82, 253, 253, 202, 234, 120, 31, 35, 85, 0, 0, 0, 0, 0, 0, 107, 208, 187, 109, 253, 146, 13, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 253, 184, 53, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7709959946596618, y=-0.6303099775847314, z=0.03637694844974339, w=0.08337401272206287)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.028888888888888888, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.17)>	COMP<165>
[1740779693.3200383]	Q_Header<(2621443, 50829, 257, 173, 250, 8, 58, 25, 82)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 253, 250, 151, 170, 244, 253, 253, 253, 151, 151, 216, 200, 231, 253, 253, 89, 26, 75, 155, 224, 246, 226, 253, 161, 193, 125, 132, 247, 224, 221, 136, 253, 253, 122, 59, 3, 19, 91, 201, 253, 161, 238, 99, 57, 37, 77, 0, 0, 0, 0, 0, 103, 188, 140, 253, 253, 253, 202, 63, 0, 0, 0, 57, 174, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 216, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7709959946596618, y=-0.6303099775847314, z=0.03637694844974339, w=0.08337401272206287)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.028888888888888888, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.17)>	COMP<165>
[1740779693.3301444]	Q_Header<(2621443, 50830, 257, 173, 250, 8, 58, 26, 81)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 195, 253, 209, 239, 253, 253, 253, 241, 181, 118, 145, 128, 253, 253, 100, 101, 65, 78, 119, 234, 253, 253, 253, 216, 167, 253, 247, 225, 169, 159, 253, 253, 94, 51, 0, 0, 69, 94, 133, 58, 147, 163, 93, 82, 54, 0, 0, 0, 0, 0, 184, 253, 253, 253, 253, 226, 253, 113, 61, 0, 0, 60, 253, 253, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7709959946596618, y=-0.6303099775847314, z=0.03637694844974339, w=0.08337401272206287)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.028888888888888888, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.14, z=-0.17)>	COMP<165>
[1740779693.3403664]	Q_Header<(2621443, 50831, 257, 173, 250, 8, 58, 27, 79)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 201, 195, 253, 163, 250, 151, 253, 253, 253, 116, 236, 233, 207, 207, 185, 84, 127, 66, 80, 89, 244, 253, 253, 253, 170, 209, 253, 229, 177, 48, 180, 237, 188, 47, 21, 0, 0, 0, 30, 79, 117, 82, 185, 100, 65, 0, 0, 0, 0, 0, 0, 189, 253, 253, 253, 253, 162, 253, 164, 121, 0, 0, 55, 253, 253, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7713112487692239, y=-0.6299519979858479, z=0.035889136209250896, w=0.08337510214598083)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.03333333333333333, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.12, z=-0.1)>	COMP<167>
