[1740779773.030419]	Q_Header<(2621443, 58804, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 253, 240, 253, 253, 253, 253, 253, 253, 253, 253, 208, 93, 0, 64, 100, 199, 192, 250, 191, 101, 56, 35, 17, 0, 39, 77, 122, 153, 147, 91, 0, 0, 6, 0, 0, 0, 0, 0, 66, 87, 42, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.687740915031055, y=-0.7203335356049442, z=0.049499279560719346, w=0.07537806443586731)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0022222222222222222, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.17, z=-0.08)>	COMP<185>
[1740779773.1408749]	Q_Header<(2621443, 58815, 257, 173, 250, 8, 58, 11, 88)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 149, 83, 63, 101, 99, 137, 225, 145, 213, 253, 253, 252, 173, 228, 253, 253, 253, 253, 144, 118, 203, 219, 84, 0, 51, 135, 155, 136, 156, 105, 18, 147, 253, 253, 253, 45, 114, 77, 122, 159, 10, 40, 122, 133, 38, 0, 0, 0, 212, 253, 253, 133, 90, 49, 63, 0, 68, 0, 0, 0, 0, 253, 253, 253, 115, 0, 25, 0, 51, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 134, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6854729660618786, y=-0.7226426781384242, z=0.048399969912480606, w=0.07464459420298081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.01, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=0.03)>	COMP<184>
[1740779773.150695]	Q_Header<(2621443, 58816, 257, 173, 250, 8, 58, 12, 90)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 71, 54, 10, 64, 63, 165, 211, 183, 253, 253, 253, 253, 119, 220, 210, 253, 253, 253, 106, 117, 184, 170, 139, 21, 82, 148, 166, 137, 40, 0, 60, 177, 253, 253, 194, 151, 174, 138, 155, 206, 58, 45, 0, 28, 0, 36, 0, 24, 253, 253, 253, 150, 190, 53, 96, 142, 197, 64, 0, 0, 0, 166, 234, 210, 20, 0, 0, 0, 57, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 253, 253, 253, 7, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6854729660618786, y=-0.7226426781384242, z=0.048399969912480606, w=0.07464459420298081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.01, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=0.03)>	COMP<184>
[1740779773.1606793]	Q_Header<(2621443, 58817, 257, 173, 250, 8, 58, 13, 87)>	Q_Data<(0, 0, 67, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 104, 98, 36, 30, 59, 96, 107, 105, 253, 253, 253, 253, 147, 196, 126, 253, 253, 253, 203, 148, 185, 149, 167, 90, 129, 220, 119, 176, 198, 137, 66, 152, 253, 253, 126, 206, 194, 93, 146, 215, 75, 31, 0, 0, 77, 59, 0, 28, 253, 253, 253, 123, 211, 124, 182, 250, 253, 140, 0, 0, 80, 71, 0, 0, 0, 0, 0, 0, 67, 70, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 253, 236, 106, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6854729660618786, y=-0.7226426781384242, z=0.048399969912480606, w=0.07464459420298081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.01, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=0.03)>	COMP<184>
[1740779773.170726]	Q_Header<(2621443, 58818, 257, 173, 250, 8, 58, 14, 82)>	Q_Data<(0, 0, 43, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 168, 190, 105, 96, 114, 194, 246, 168, 227, 253, 253, 253, 196, 125, 222, 245, 104, 251, 253, 249, 187, 129, 105, 123, 198, 253, 253, 253, 253, 247, 205, 53, 163, 171, 59, 216, 226, 131, 45, 191, 106, 0, 0, 15, 83, 28, 11, 0, 197, 253, 200, 76, 170, 131, 199, 253, 253, 171, 0, 25, 33, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 120, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6854729660618786, y=-0.7226426781384242, z=0.048399969912480606, w=0.07464459420298081)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.01, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.18, z=0.03)>	COMP<184>
[1740779773.1809537]	Q_Header<(2621443, 58819, 257, 173, 250, 8, 58, 15, 79)>	Q_Data<(0, 0, 14, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 213, 250, 167, 188, 227, 225, 253, 220, 153, 173, 145, 177, 204, 208, 253, 136, 253, 253, 232, 253, 169, 253, 192, 133, 253, 253, 253, 253, 253, 253, 253, 131, 105, 71, 45, 204, 253, 209, 107, 161, 137, 48, 0, 0, 4, 68, 83, 36, 51, 127, 78, 67, 84, 100, 159, 253, 253, 152, 79, 79, 0, 0, 10, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6847492064630119, y=-0.7233842227470912, z=0.04803437253644623, w=0.07434036308690155)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.0044444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.18, z=0.0)>	COMP<190>
[1740779773.1905968]	Q_Header<(2621443, 58820, 257, 173, 250, 8, 58, 16, 76)>	Q_Data<(0, 0, 44, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 208, 233, 195, 253, 253, 245, 248, 191, 106, 72, 149, 98, 186, 253, 253, 79, 253, 253, 166, 244, 174, 253, 253, 186, 253, 253, 253, 253, 253, 253, 253, 253, 179, 153, 95, 182, 223, 191, 140, 171, 156, 79, 15, 48, 0, 138, 149, 169, 116, 83, 0, 71, 53, 0, 95, 203, 232, 142, 84, 52, 0, 42, 0, 0, 33, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6847492064630119, y=-0.7233842227470912, z=0.04803437253644623, w=0.07434036308690155)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.0044444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.18, z=0.0)>	COMP<190>
[1740779773.2006013]	Q_Header<(2621443, 58821, 257, 173, 250, 8, 58, 17, 76)>	Q_Data<(0, 0, 57, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 147, 185, 253, 253, 253, 244, 133, 153, 69, 82, 160, 156, 156, 229, 249, 121, 253, 236, 86, 165, 180, 253, 227, 253, 253, 253, 253, 253, 253, 247, 253, 253, 253, 242, 222, 249, 157, 84, 130, 161, 127, 52, 55, 85, 171, 220, 245, 253, 200, 159, 58, 48, 0, 0, 59, 188, 214, 177, 152, 162, 218, 154, 0, 0, 0, 0, 0, 0, 0, 0, 11, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6847492064630119, y=-0.7233842227470912, z=0.04803437253644623, w=0.07434036308690155)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.0044444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.18, z=0.0)>	COMP<190>
[1740779773.2106545]	Q_Header<(2621443, 58822, 257, 173, 250, 8, 58, 18, 74)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 80, 228, 253, 253, 253, 232, 200, 158, 73, 37, 117, 198, 223, 160, 165, 126, 179, 152, 0, 82, 149, 250, 68, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 152, 122, 128, 75, 30, 95, 91, 253, 253, 253, 253, 253, 178, 82, 0, 0, 0, 0, 164, 167, 170, 253, 253, 253, 193, 44, 39, 0, 0, 0, 0, 56, 0, 62, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6842722462311723, y=-0.7238844742040588, z=0.04766895230635497, w=0.07409744955174767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.0044444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=-0.06)>	COMP<190>
[1740779773.2205815]	Q_Header<(2621443, 58823, 257, 173, 250, 8, 58, 19, 78)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 77, 208, 253, 241, 253, 253, 204, 129, 66, 139, 130, 219, 242, 71, 155, 140, 94, 124, 124, 33, 94, 112, 179, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 253, 231, 115, 61, 56, 110, 154, 34, 253, 253, 253, 253, 253, 190, 111, 0, 0, 0, 0, 97, 148, 102, 253, 253, 253, 194, 104, 165, 54, 0, 0, 0, 165, 143, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6842722462311723, y=-0.7238844742040588, z=0.04766895230635497, w=0.07409744955174767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.0044444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=-0.06)>	COMP<190>
[1740779773.231925]	Q_Header<(2621443, 58824, 257, 173, 250, 8, 58, 20, 81)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 134, 168, 188, 253, 253, 196, 154, 146, 236, 188, 202, 186, 222, 253, 202, 165, 253, 253, 88, 29, 0, 198, 253, 253, 253, 253, 253, 253, 134, 253, 253, 250, 253, 253, 253, 253, 240, 105, 0, 48, 154, 189, 34, 219, 253, 253, 253, 246, 188, 120, 0, 0, 0, 0, 0, 227, 206, 253, 253, 253, 227, 188, 253, 115, 0, 0, 91, 218, 231, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6842722462311723, y=-0.7238844742040588, z=0.04766895230635497, w=0.07409744955174767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.0044444444444444444, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=-0.06)>	COMP<190>
[1740779773.2409632]	Q_Header<(2621443, 58825, 257, 173, 250, 8, 58, 21, 90)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 55, 111, 151, 224, 236, 193, 231, 141, 253, 245, 170, 160, 253, 253, 221, 224, 253, 253, 161, 144, 104, 153, 253, 215, 251, 253, 221, 222, 253, 246, 242, 136, 180, 178, 247, 253, 193, 49, 66, 0, 132, 178, 70, 135, 253, 253, 253, 171, 156, 95, 0, 0, 0, 0, 0, 166, 200, 253, 253, 253, 238, 223, 253, 110, 0, 0, 84, 212, 247, 72, 0, 0, 0, 0, 0, 0, 0, 0, 79, 65, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6837270199221713, y=-0.7244381359985941, z=0.047364057084413935, w=0.07391478496034186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.005555555555555556, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.2, z=0.01)>	COMP<184>
[1740779773.250639]	Q_Header<(2621443, 58826, 257, 173, 250, 8, 58, 22, 88)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 74, 156, 175, 189, 253, 222, 253, 179, 244, 253, 177, 206, 253, 253, 182, 235, 253, 253, 187, 210, 145, 86, 160, 162, 253, 253, 194, 205, 253, 253, 253, 243, 89, 128, 194, 222, 99, 0, 75, 58, 66, 127, 0, 104, 253, 253, 253, 118, 111, 27, 0, 0, 0, 0, 0, 136, 253, 253, 253, 253, 206, 205, 242, 69, 0, 0, 0, 157, 196, 0, 0, 0, 73, 0, 0, 0, 0, 0, 47, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6837270199221713, y=-0.7244381359985941, z=0.047364057084413935, w=0.07391478496034186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.005555555555555556, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.2, z=0.01)>	COMP<184>
[1740779773.2605894]	Q_Header<(2621443, 58827, 257, 173, 250, 8, 58, 23, 79)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 63, 127, 168, 253, 253, 253, 253, 230, 192, 253, 178, 253, 253, 253, 219, 253, 253, 205, 167, 226, 126, 78, 70, 150, 253, 253, 221, 204, 253, 253, 191, 200, 101, 102, 155, 119, 0, 0, 0, 10, 47, 65, 0, 91, 235, 253, 160, 59, 53, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 253, 134, 104, 155, 0, 0, 0, 0, 85, 72, 0, 0, 117, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6837270199221713, y=-0.7244381359985941, z=0.047364057084413935, w=0.07391478496034186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.005555555555555556, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.2, z=0.01)>	COMP<184>
[1740779773.2706723]	Q_Header<(2621443, 58828, 257, 173, 250, 8, 58, 24, 84)>	Q_Data<(0, 0, 69, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 77, 126, 253, 253, 253, 253, 198, 253, 253, 158, 253, 152, 253, 185, 231, 80, 181, 68, 207, 125, 127, 54, 160, 184, 151, 253, 253, 253, 253, 183, 154, 0, 108, 120, 48, 50, 42, 86, 24, 68, 0, 0, 60, 163, 136, 21, 0, 0, 0, 0, 0, 0, 0, 0, 38, 128, 101, 122, 195, 0, 23, 70, 0, 0, 0, 0, 0, 0, 53, 49, 193, 253, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6837270199221713, y=-0.7244381359985941, z=0.047364057084413935, w=0.07391478496034186)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.005555555555555556, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.2, z=0.01)>	COMP<184>
[1740779773.280686]	Q_Header<(2621443, 58829, 257, 173, 250, 8, 58, 25, 83)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 12, 29, 70, 204, 253, 209, 253, 213, 253, 253, 241, 253, 154, 253, 172, 208, 154, 253, 234, 219, 213, 172, 98, 231, 169, 253, 253, 253, 253, 253, 213, 152, 69, 150, 71, 140, 95, 124, 214, 243, 117, 0, 39, 27, 94, 63, 0, 0, 58, 65, 0, 0, 0, 0, 0, 0, 0, 63, 150, 111, 0, 0, 0, 0, 0, 52, 0, 56, 62, 123, 145, 223, 253, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6829909640732406, y=-0.7251667242318295, z=0.04711966257949435, w=0.07373128548708442)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.0011111111111111111, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=0.01)>	COMP<185>
[1740779773.2906446]	Q_Header<(2621443, 58830, 257, 173, 250, 8, 58, 26, 90)>	Q_Data<(0, 0, 68, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 24, 22, 21, 107, 185, 127, 252, 253, 253, 253, 253, 253, 161, 253, 253, 250, 118, 253, 253, 253, 253, 210, 202, 178, 203, 253, 253, 253, 253, 208, 214, 122, 181, 223, 186, 253, 109, 253, 253, 253, 243, 0, 39, 34, 94, 0, 16, 38, 139, 163, 94, 40, 0, 0, 0, 0, 0, 127, 250, 146, 30, 0, 0, 0, 161, 202, 147, 171, 170, 139, 240, 248, 253, 128, 0, 0, 0, 0, 89, 164, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6829909640732406, y=-0.7251667242318295, z=0.04711966257949435, w=0.07373128548708442)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.0011111111111111111, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=0.01)>	COMP<185>
[1740779773.3006985]	Q_Header<(2621443, 58831, 257, 173, 250, 8, 58, 27, 90)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 9, 19, 89, 166, 216, 242, 253, 253, 253, 203, 130, 240, 253, 237, 88, 253, 253, 253, 253, 216, 253, 253, 109, 239, 253, 253, 253, 167, 155, 253, 253, 253, 253, 253, 134, 253, 253, 253, 253, 139, 36, 52, 107, 102, 138, 0, 174, 241, 163, 80, 0, 17, 0, 15, 0, 231, 253, 253, 45, 0, 0, 56, 253, 253, 253, 253, 253, 135, 253, 253, 253, 113, 71, 0, 0, 0, 177, 253, 50, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6829909640732406, y=-0.7251667242318295, z=0.04711966257949435, w=0.07373128548708442)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.0011111111111111111, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.19, z=0.01)>	COMP<185>
