[1740779350.968431]	Q_Header<(2621443, 16554, 257, 173, 250, 8, 58, 0, 31)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 26, 119, 213, 202, 253, 253, 253, 253, 253, 253, 253, 205, 50, 17, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9244659325429374, y=-0.3694934149082289, z=0.04125826700990465, w=-0.08446958807944975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.01, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.0, z=-0.05)>	COMP<285>
[1740779351.0854154]	Q_Header<(2621443, 16565, 257, 173, 250, 8, 58, 11, 21)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 253, 253, 253, 253, 253, 242, 203, 74, 197, 187, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9245714068068803, y=-0.3694501403090868, z=0.0411381785178134, w=-0.08355811037223523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.01, z=-0.08)>	COMP<287>
[1740779351.102251]	Q_Header<(2621443, 16566, 257, 173, 250, 8, 58, 12, 27)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 236, 217, 240, 88, 88, 24, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9245714068068803, y=-0.3694501403090868, z=0.0411381785178134, w=-0.08355811037223523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.01, z=-0.08)>	COMP<287>
[1740779351.1036625]	Q_Header<(2621443, 16567, 257, 173, 250, 8, 58, 13, 22)>	Q_Data<(0, 0, 57, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 253, 253, 253, 253, 253, 136, 253, 253, 174, 48, 23, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9245714068068803, y=-0.3694501403090868, z=0.0411381785178134, w=-0.08355811037223523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.01, z=-0.08)>	COMP<287>
[1740779351.1073864]	Q_Header<(2621443, 16568, 257, 173, 250, 8, 58, 14, 20)>	Q_Data<(0, 0, 25, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 253, 253, 253, 253, 253, 253, 253, 253, 236, 204, 109, 130, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9245714068068803, y=-0.3694501403090868, z=0.0411381785178134, w=-0.08355811037223523)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.011111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=0.01, z=-0.08)>	COMP<287>
[1740779351.1174104]	Q_Header<(2621443, 16569, 257, 173, 250, 8, 58, 15, 27)>	Q_Data<(0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 120, 124, 253, 253, 234, 253, 253, 253, 233, 253, 253, 132, 167, 78, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246037349551327, y=-0.3694386697262802, z=0.041014833315060346, w=-0.08331138017121634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.015555555555555555, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.0, z=0.0)>	COMP<282>
[1740779351.1273203]	Q_Header<(2621443, 16570, 257, 173, 250, 8, 58, 16, 20)>	Q_Data<(0, 0, 22, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 205, 189, 127, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246037349551327, y=-0.3694386697262802, z=0.041014833315060346, w=-0.08331138017121634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.015555555555555555, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.0, z=0.0)>	COMP<282>
[1740779351.1375337]	Q_Header<(2621443, 16571, 257, 173, 250, 8, 58, 17, 28)>	Q_Data<(0, 0, 53, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 253, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 121, 77, 14, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246037349551327, y=-0.3694386697262802, z=0.041014833315060346, w=-0.08331138017121634)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.015555555555555555, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.0, z=0.0)>	COMP<282>
[1740779351.1473982]	Q_Header<(2621443, 16572, 257, 173, 250, 8, 58, 18, 27)>	Q_Data<(0, 0, 55, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 236, 49, 208, 253, 253, 253, 253, 253, 253, 253, 253, 247, 98, 90, 51, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246271363114397, y=-0.3694480200734797, z=0.04089380033854806, w=-0.08306934665785658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0077777777777777776, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.04, z=-0.05)>	COMP<285>
[1740779351.1573138]	Q_Header<(2621443, 16573, 257, 173, 250, 8, 58, 19, 22)>	Q_Data<(0, 0, 57, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 144, 71, 112, 181, 253, 253, 253, 253, 253, 253, 253, 253, 154, 131, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246271363114397, y=-0.3694480200734797, z=0.04089380033854806, w=-0.08306934665785658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0077777777777777776, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.04, z=-0.05)>	COMP<285>
[1740779351.16856]	Q_Header<(2621443, 16574, 257, 173, 250, 8, 58, 20, 29)>	Q_Data<(0, 0, 59, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 43, 19, 57, 116, 253, 253, 253, 253, 253, 253, 253, 253, 199, 253, 83, 43, 77, 83, 0, 34, 50, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246271363114397, y=-0.3694480200734797, z=0.04089380033854806, w=-0.08306934665785658)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.0077777777777777776, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.04, z=-0.05)>	COMP<285>
[1740779351.1773686]	Q_Header<(2621443, 16575, 257, 173, 250, 8, 58, 21, 31)>	Q_Data<(0, 0, 60, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 134, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 163, 186, 155, 71, 132, 152, 81, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246825396815082, y=-0.3693847346635305, z=0.04083251610870818, w=-0.08276366493783004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.008888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=0.01)>	COMP<285>
[1740779351.1873715]	Q_Header<(2621443, 16576, 257, 173, 250, 8, 58, 22, 28)>	Q_Data<(0, 0, 61, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 194, 212, 253, 253, 241, 253, 253, 253, 253, 253, 253, 253, 253, 202, 39, 201, 209, 116, 0, 55, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246825396815082, y=-0.3693847346635305, z=0.04083251610870818, w=-0.08276366493783004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.008888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=0.01)>	COMP<285>
[1740779351.199808]	Q_Header<(2621443, 16577, 257, 173, 250, 8, 58, 23, 28)>	Q_Data<(0, 0, 60, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 158, 218, 203, 113, 117, 104, 60, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246825396815082, y=-0.3693847346635305, z=0.04083251610870818, w=-0.08276366493783004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.008888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=0.01)>	COMP<285>
[1740779351.2081697]	Q_Header<(2621443, 16578, 257, 173, 250, 8, 58, 24, 28)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 115, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 232, 209, 198, 170, 143, 95, 153, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9246825396815082, y=-0.3693847346635305, z=0.04083251610870818, w=-0.08276366493783004)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.008888888888888889, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=0.01)>	COMP<285>
[1740779351.2173843]	Q_Header<(2621443, 16579, 257, 173, 250, 8, 58, 25, 35)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 62, 253, 253, 253, 253, 230, 253, 253, 253, 253, 253, 110, 170, 156, 166, 104, 62, 68, 156, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9247010658903415, y=-0.3693921353642473, z=0.04058918870079717, w=-0.08264325037726221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.016666666666666666, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.02, z=0.0)>	COMP<281>
[1740779351.2279892]	Q_Header<(2621443, 16580, 257, 173, 250, 8, 58, 26, 31)>	Q_Data<(0, 0, 69, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 34, 196, 253, 253, 253, 253, 253, 227, 253, 253, 253, 253, 253, 54, 81, 0, 0, 66, 115, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9247010658903415, y=-0.3693921353642473, z=0.04058918870079717, w=-0.08264325037726221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.016666666666666666, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.02, z=0.0)>	COMP<281>
[1740779351.237373]	Q_Header<(2621443, 16581, 257, 173, 250, 8, 58, 27, 25)>	Q_Data<(0, 0, 64, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 53, 163, 163, 253, 253, 253, 253, 253, 253, 253, 253, 253, 101, 135, 0, 52, 77, 71, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9247010658903415, y=-0.3693921353642473, z=0.04058918870079717, w=-0.08264325037726221)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.016666666666666666, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=0.02, z=0.0)>	COMP<281>
