[1740779593.0990846]	Q_Header<(2621443, 40804, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 9, 20, 0, 0, 0, 2, 97, 253, 253, 253, 253, 163, 232, 253, 243, 171, 86, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 23, 189, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7860784804124883, y=0.6106619455335776, z=-0.06982481416196029, w=0.06555231679191027)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.005555555555555556, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.01, z=-0.1)>	COMP<253>
[1740779593.2099767]	Q_Header<(2621443, 40815, 257, 173, 250, 8, 58, 11, 26)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 253, 232, 253, 253, 253, 244, 253, 253, 253, 253, 231, 107, 116, 178, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7854601236825237, y=0.6116322868461085, z=-0.0689696122279316, w=0.06481922848324191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.008888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.02, z=-0.1)>	COMP<258>
[1740779593.2191093]	Q_Header<(2621443, 40816, 257, 173, 250, 8, 58, 12, 31)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 250, 116, 253, 253, 253, 159, 188, 253, 253, 253, 253, 160, 90, 130, 49, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7854601236825237, y=0.6116322868461085, z=-0.0689696122279316, w=0.06481922848324191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.008888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.02, z=-0.1)>	COMP<258>
[1740779593.2312765]	Q_Header<(2621443, 40817, 257, 173, 250, 8, 58, 13, 27)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 227, 253, 253, 165, 171, 89, 106, 253, 253, 253, 142, 77, 68, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7854601236825237, y=0.6116322868461085, z=-0.0689696122279316, w=0.06481922848324191)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.008888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.02, z=-0.1)>	COMP<258>
[1740779593.2415771]	Q_Header<(2621443, 40818, 257, 173, 250, 8, 58, 14, 26)>	Q_Data<(0, 0, 11, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 240, 253, 253, 167, 151, 52, 131, 206, 253, 253, 53, 87, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7852631145784622, y=0.6119266272939268, z=-0.06860218722106261, w=0.0648180808085129)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.01888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.03, z=0.0)>	COMP<256>
[1740779593.2490232]	Q_Header<(2621443, 40819, 257, 173, 250, 8, 58, 15, 26)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 161, 253, 253, 236, 247, 252, 182, 106, 142, 61, 221, 253, 99, 65, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7852631145784622, y=0.6119266272939268, z=-0.06860218722106261, w=0.0648180808085129)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.01888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.03, z=0.0)>	COMP<256>
[1740779593.2593093]	Q_Header<(2621443, 40820, 257, 173, 250, 8, 58, 16, 28)>	Q_Data<(0, 0, 21, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 161, 252, 253, 109, 153, 253, 250, 131, 132, 77, 147, 172, 73, 16, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7852631145784622, y=0.6119266272939268, z=-0.06860218722106261, w=0.0648180808085129)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.01888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.03, z=0.0)>	COMP<256>
[1740779593.2690663]	Q_Header<(2621443, 40821, 257, 173, 250, 8, 58, 17, 25)>	Q_Data<(0, 0, 54, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 161, 253, 253, 151, 220, 253, 253, 139, 119, 74, 70, 86, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7852631145784622, y=0.6119266272939268, z=-0.06860218722106261, w=0.0648180808085129)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.01888888888888889, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=-0.03, z=0.0)>	COMP<256>
[1740779593.2791076]	Q_Header<(2621443, 40822, 257, 173, 250, 8, 58, 18, 26)>	Q_Data<(0, 0, 57, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 139, 253, 250, 197, 253, 253, 222, 111, 96, 48, 25, 37, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7850985110099588, y=0.6121851873925124, z=-0.06817655576445028, w=0.06481960807685425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.02, z=0.0)>	COMP<259>
[1740779593.2892702]	Q_Header<(2621443, 40823, 257, 173, 250, 8, 58, 19, 26)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 87, 127, 159, 249, 194, 207, 253, 253, 150, 68, 66, 20, 20, 17, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7850985110099588, y=0.6121851873925124, z=-0.06817655576445028, w=0.06481960807685425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.02, z=0.0)>	COMP<259>
[1740779593.2990546]	Q_Header<(2621443, 40824, 257, 173, 250, 8, 58, 20, 30)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 77, 144, 159, 207, 133, 220, 253, 211, 129, 36, 16, 0, 25, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7850985110099588, y=0.6121851873925124, z=-0.06817655576445028, w=0.06481960807685425)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.022222222222222223, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.02, z=0.0)>	COMP<259>
[1740779593.3098764]	Q_Header<(2621443, 40825, 257, 173, 250, 8, 58, 21, 27)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 99, 139, 143, 232, 193, 236, 236, 180, 108, 39, 11, 18, 32, 28, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7848981255969135, y=0.6124768810548232, z=-0.06774781643954697, w=0.06494024927178196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.025555555555555557, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.05, z=-0.02)>	COMP<259>
[1740779593.3190646]	Q_Header<(2621443, 40826, 257, 173, 250, 8, 58, 22, 24)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 103, 84, 52, 221, 160, 204, 155, 142, 63, 42, 8, 28, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7848981255969135, y=0.6124768810548232, z=-0.06774781643954697, w=0.06494024927178196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.025555555555555557, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.05, z=-0.02)>	COMP<259>
[1740779593.3291752]	Q_Header<(2621443, 40827, 257, 173, 250, 8, 58, 23, 27)>	Q_Data<(0, 0, 54, 0, 62, 0, 0, 0, 0, 0, 0, 0, 88, 116, 67, 119, 252, 149, 167, 202, 141, 53, 28, 16, 29, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7848981255969135, y=0.6124768810548232, z=-0.06774781643954697, w=0.06494024927178196)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.025555555555555557, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.05, z=-0.02)>	COMP<259>
[1740779593.340754]	Q_Header<(2621443, 40828, 257, 173, 250, 8, 58, 24, 26)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 104, 136, 149, 149, 253, 146, 180, 253, 130, 94, 50, 20, 15, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7846015423812981, y=0.6129108275840526, z=-0.06713821054993604, w=0.06506302949657439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.024444444444444446, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.06, z=0.01)>	COMP<255>
[1740779593.3491735]	Q_Header<(2621443, 40829, 257, 173, 250, 8, 58, 25, 30)>	Q_Data<(0, 0, 71, 0, 60, 0, 0, 0, 0, 0, 0, 0, 104, 135, 78, 107, 228, 103, 169, 240, 52, 169, 96, 24, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7846015423812981, y=0.6129108275840526, z=-0.06713821054993604, w=0.06506302949657439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.024444444444444446, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.06, z=0.01)>	COMP<255>
[1740779593.3590817]	Q_Header<(2621443, 40830, 257, 173, 250, 8, 58, 26, 27)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 77, 135, 0, 161, 168, 87, 174, 185, 136, 184, 94, 37, 0, 0, 33, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7846015423812981, y=0.6129108275840526, z=-0.06713821054993604, w=0.06506302949657439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.024444444444444446, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.06, z=0.01)>	COMP<255>
[1740779593.3690796]	Q_Header<(2621443, 40831, 257, 173, 250, 8, 58, 27, 25)>	Q_Data<(0, 0, 72, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 135, 45, 141, 157, 150, 227, 131, 146, 152, 64, 19, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7846015423812981, y=0.6129108275840526, z=-0.06713821054993604, w=0.06506302949657439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.024444444444444446, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.06, z=0.01)>	COMP<255>
