[1740780462.9654648]	Q_Header<(2621443, 62268, 257, 173, 250, 8, 58, 0, 30)>	Q_Data<(0, 0, 41, 79, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 39, 33, 14, 21, 27, 62, 128, 118, 45, 44, 0, 0, 13, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7031829453913051, y=-0.7056853758019503, z=0.07391324944613058, w=-0.04559306138419451)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03222222222222222, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=0.0)>	COMP<137>
[1740780463.0758827]	Q_Header<(2621443, 62279, 257, 173, 250, 8, 58, 11, 15)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 18, 47, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7044955839768264, y=-0.7041903961480374, z=0.07586969423697758, w=-0.04522883622654899)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.12)>	COMP<139>
[1740780463.0903203]	Q_Header<(2621443, 62280, 257, 173, 250, 8, 58, 12, 15)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 0, 30, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7044955839768264, y=-0.7041903961480374, z=0.07586969423697758, w=-0.04522883622654899)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.12)>	COMP<139>
[1740780463.0960488]	Q_Header<(2621443, 62281, 257, 173, 250, 8, 58, 13, 17)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7044955839768264, y=-0.7041903961480374, z=0.07586969423697758, w=-0.04522883622654899)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.0, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.13, z=0.12)>	COMP<139>
[1740780463.1098928]	Q_Header<(2621443, 62282, 257, 173, 250, 8, 58, 14, 17)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7050495832460275, y=-0.7036458314788306, z=0.07574156274310251, w=-0.04528625266348272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.013333333333333334, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.11)>	COMP<136>
[1740780463.1156125]	Q_Header<(2621443, 62283, 257, 173, 250, 8, 58, 15, 17)>	Q_Data<(0, 0, 0, 24, 26, 26, 12, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 19, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7050495832460275, y=-0.7036458314788306, z=0.07574156274310251, w=-0.04528625266348272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.013333333333333334, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.11)>	COMP<136>
[1740780463.1261442]	Q_Header<(2621443, 62284, 257, 173, 250, 8, 58, 16, 21)>	Q_Data<(0, 0, 63, 80, 44, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7050495832460275, y=-0.7036458314788306, z=0.07574156274310251, w=-0.04528625266348272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.013333333333333334, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.11)>	COMP<136>
[1740780463.1365454]	Q_Header<(2621443, 62285, 257, 173, 250, 8, 58, 17, 21)>	Q_Data<(0, 0, 45, 76, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 19, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7050495832460275, y=-0.7036458314788306, z=0.07574156274310251, w=-0.04528625266348272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.013333333333333334, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.13, z=0.11)>	COMP<136>
[1740780463.1454797]	Q_Header<(2621443, 62286, 257, 173, 250, 8, 58, 18, 19)>	Q_Data<(0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 23, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7055746360386508, y=-0.7031332013118734, z=0.07550136892558919, w=-0.04547172178622792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03333333333333333, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.09)>	COMP<136>
[1740780463.1554563]	Q_Header<(2621443, 62287, 257, 173, 250, 8, 58, 19, 26)>	Q_Data<(0, 0, 0, 80, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 35, 20, 0, 0, 4, 0, 33, 51, 29, 0, 14, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7055746360386508, y=-0.7031332013118734, z=0.07550136892558919, w=-0.04547172178622792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03333333333333333, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.09)>	COMP<136>
[1740780463.1654096]	Q_Header<(2621443, 62288, 257, 173, 250, 8, 58, 20, 32)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 60, 47, 4, 0, 0, 0, 59, 89, 57, 0, 0, 9, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7055746360386508, y=-0.7031332013118734, z=0.07550136892558919, w=-0.04547172178622792)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.03333333333333333, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.16, z=-0.09)>	COMP<136>
[1740780463.1770778]	Q_Header<(2621443, 62289, 257, 173, 250, 8, 58, 21, 21)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 67, 23, 23, 0, 0, 65, 103, 67, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7061779482133347, y=-0.7025768679242607, z=0.07489026296091285, w=-0.045715409093499366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.051111111111111114, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=0.0)>	COMP<139>
[1740780463.185393]	Q_Header<(2621443, 62290, 257, 173, 250, 8, 58, 22, 21)>	Q_Data<(0, 0, 0, 54, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 114, 77, 10, 0, 0, 53, 88, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7061779482133347, y=-0.7025768679242607, z=0.07489026296091285, w=-0.045715409093499366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.051111111111111114, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=0.0)>	COMP<139>
[1740780463.195456]	Q_Header<(2621443, 62291, 257, 173, 250, 8, 58, 23, 43)>	Q_Data<(0, 0, 0, 9, 79, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 160, 188, 137, 45, 21, 0, 32, 52, 24, 0, 0, 0, 6, 0, 17, 16, 24, 0, 0, 15, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7061779482133347, y=-0.7025768679242607, z=0.07489026296091285, w=-0.045715409093499366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.051111111111111114, z=-0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.18, z=0.0)>	COMP<139>
[1740780463.2122893]	Q_Header<(2621443, 62292, 257, 173, 250, 8, 58, 24, 35)>	Q_Data<(0, 0, 78, 71, 0, 85, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 198, 240, 173, 74, 30, 0, 16, 0, 0, 0, 0, 0, 10, 0, 0, 20, 26, 0, 0, 33, 29, 15, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7070098676800136, y=-0.7018220362959666, z=0.07385030558466993, w=-0.046141182662818574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.06111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.18, z=-0.01)>	COMP<143>
[1740780463.2154975]	Q_Header<(2621443, 62293, 257, 173, 250, 8, 58, 25, 30)>	Q_Data<(0, 0, 76, 79, 82, 79, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 203, 243, 171, 77, 24, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 30, 33, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7070098676800136, y=-0.7018220362959666, z=0.07385030558466993, w=-0.046141182662818574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.06111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.18, z=-0.01)>	COMP<143>
[1740780463.2254093]	Q_Header<(2621443, 62294, 257, 173, 250, 8, 58, 26, 28)>	Q_Data<(0, 0, 61, 79, 65, 41, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 162, 204, 133, 56, 0, 5, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7070098676800136, y=-0.7018220362959666, z=0.07385030558466993, w=-0.046141182662818574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.06111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.18, z=-0.01)>	COMP<143>
[1740780463.2354589]	Q_Header<(2621443, 62295, 257, 173, 250, 8, 58, 27, 23)>	Q_Data<(0, 0, 0, 79, 81, 72, 87, 0, 0, 0, 0, 0, 40, 0, 0, 0, 90, 128, 78, 23, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7070098676800136, y=-0.7018220362959666, z=0.07385030558466993, w=-0.046141182662818574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.06111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.18, z=-0.01)>	COMP<143>
