[1740780088.0028183]	Q_Header<(2621443, 24768, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 70, 107, 182, 197, 253, 253, 253, 253, 253, 132, 224, 253, 153, 178, 253, 253, 230, 211, 247, 147, 125, 14, 0, 0, 49, 22, 45, 135, 135, 0, 58, 0, 107, 98, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 123, 104, 46, 145, 205, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5503488230521609, y=-0.829948241750392, z=0.08398358439833352, w=-0.0353390227955197)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.017777777777777778, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.09)>	COMP<167>
[1740780088.1129224]	Q_Header<(2621443, 24779, 257, 173, 250, 8, 58, 11, 60)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 117, 218, 253, 131, 253, 253, 253, 192, 253, 124, 16, 68, 121, 171, 109, 46, 0, 20, 140, 194, 97, 207, 76, 210, 229, 253, 253, 253, 210, 219, 0, 0, 101, 242, 253, 253, 169, 84, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 77, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5478110771145892, y=-0.8315741631876504, z=0.08520827450161186, w=-0.03357059525493304)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03333333333333333, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.09)>	COMP<167>
[1740780088.1228216]	Q_Header<(2621443, 24780, 257, 173, 250, 8, 58, 12, 54)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 161, 253, 253, 90, 253, 253, 253, 137, 253, 117, 91, 78, 184, 242, 146, 46, 8, 76, 224, 253, 244, 253, 252, 253, 253, 253, 253, 253, 203, 173, 0, 0, 75, 162, 183, 165, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 64, 75, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5478110771145892, y=-0.8315741631876504, z=0.08520827450161186, w=-0.03357059525493304)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03333333333333333, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.09)>	COMP<167>
[1740780088.133082]	Q_Header<(2621443, 24781, 257, 173, 250, 8, 58, 13, 51)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 207, 253, 253, 244, 253, 253, 253, 253, 166, 113, 109, 90, 223, 253, 170, 55, 43, 101, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 140, 113, 0, 0, 0, 81, 96, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 66, 65, 47, 54, 7, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5478110771145892, y=-0.8315741631876504, z=0.08520827450161186, w=-0.03357059525493304)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.03333333333333333, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.09)>	COMP<167>
[1740780088.1438034]	Q_Header<(2621443, 24782, 257, 173, 250, 8, 58, 14, 57)>	Q_Data<(0, 0, 11, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 207, 247, 253, 253, 253, 253, 253, 253, 209, 115, 89, 74, 221, 253, 176, 81, 37, 97, 244, 253, 253, 253, 253, 253, 253, 251, 142, 124, 48, 51, 0, 0, 53, 70, 51, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 18, 0, 29, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5472941917561168, y=-0.8318969369505824, z=0.08557002975823305, w=-0.0330805678523269)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.043333333333333335, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.2)>	COMP<167>
[1740780088.1530979]	Q_Header<(2621443, 24783, 257, 173, 250, 8, 58, 15, 50)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 138, 177, 253, 253, 253, 253, 253, 253, 253, 97, 64, 48, 178, 249, 145, 75, 32, 61, 171, 253, 253, 253, 253, 253, 102, 138, 23, 56, 0, 32, 0, 0, 101, 107, 0, 40, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 23, 38, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5472941917561168, y=-0.8318969369505824, z=0.08557002975823305, w=-0.0330805678523269)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.043333333333333335, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.2)>	COMP<167>
[1740780088.162878]	Q_Header<(2621443, 24784, 257, 173, 250, 8, 58, 16, 61)>	Q_Data<(0, 0, 4, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 118, 241, 250, 253, 253, 253, 253, 204, 196, 68, 34, 24, 110, 158, 84, 41, 41, 0, 79, 126, 253, 253, 253, 237, 132, 65, 24, 9, 0, 0, 55, 103, 142, 142, 0, 32, 50, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 21, 0, 52, 58, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5472941917561168, y=-0.8318969369505824, z=0.08557002975823305, w=-0.0330805678523269)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.043333333333333335, z=0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.11, z=-0.2)>	COMP<167>
[1740780088.1735084]	Q_Header<(2621443, 24785, 257, 173, 250, 8, 58, 17, 57)>	Q_Data<(0, 0, 56, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 177, 253, 174, 253, 253, 253, 253, 157, 132, 60, 30, 11, 45, 83, 49, 54, 29, 0, 40, 31, 108, 253, 253, 223, 153, 40, 0, 0, 0, 0, 84, 156, 156, 131, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 98, 111, 48, 65, 13, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5466920635679673, y=-0.8322756479639167, z=0.08587649139668752, w=-0.032714853865404764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.04, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.15)>	COMP<166>
[1740780088.1827772]	Q_Header<(2621443, 24786, 257, 173, 250, 8, 58, 18, 56)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 170, 253, 167, 253, 253, 253, 253, 221, 166, 88, 55, 13, 23, 27, 58, 55, 23, 0, 22, 32, 95, 253, 253, 253, 134, 85, 0, 49, 0, 0, 87, 162, 146, 85, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 126, 137, 71, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5466920635679673, y=-0.8322756479639167, z=0.08587649139668752, w=-0.032714853865404764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.04, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.15)>	COMP<166>
[1740780088.1927228]	Q_Header<(2621443, 24787, 257, 173, 250, 8, 58, 19, 52)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 119, 192, 153, 144, 253, 253, 253, 253, 196, 110, 62, 29, 56, 70, 76, 53, 18, 27, 19, 16, 102, 253, 253, 218, 119, 129, 95, 37, 10, 0, 60, 132, 117, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 116, 115, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5466920635679673, y=-0.8322756479639167, z=0.08587649139668752, w=-0.032714853865404764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.04, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.15)>	COMP<166>
[1740780088.2036192]	Q_Header<(2621443, 24788, 257, 173, 250, 8, 58, 20, 57)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32, 112, 244, 253, 253, 253, 253, 253, 218, 124, 76, 129, 107, 98, 150, 110, 49, 0, 0, 0, 70, 177, 214, 159, 165, 138, 157, 157, 0, 0, 35, 71, 84, 9, 40, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 56, 90, 48, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5466920635679673, y=-0.8322756479639167, z=0.08587649139668752, w=-0.032714853865404764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.04, z=0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=-0.15)>	COMP<166>
[1740780088.2130554]	Q_Header<(2621443, 24789, 257, 173, 250, 8, 58, 21, 56)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 214, 253, 253, 253, 253, 253, 253, 253, 170, 174, 217, 132, 200, 210, 104, 75, 0, 0, 0, 39, 71, 98, 57, 235, 253, 253, 253, 93, 51, 13, 15, 32, 62, 97, 0, 0, 0, 0, 7, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 30, 0, 0, 82, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5458921882618494, y=-0.8327541387125081, z=0.08648582633799648, w=-0.032287228040084784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03666666666666667, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.13)>	COMP<166>
[1740780088.224944]	Q_Header<(2621443, 24790, 257, 173, 250, 8, 58, 22, 61)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 90, 199, 206, 253, 253, 253, 247, 253, 253, 253, 247, 253, 163, 246, 236, 173, 98, 0, 0, 0, 0, 36, 59, 64, 224, 253, 253, 253, 134, 67, 0, 0, 0, 86, 113, 0, 25, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 35, 0, 109, 134, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5458921882618494, y=-0.8327541387125081, z=0.08648582633799648, w=-0.032287228040084784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03666666666666667, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.13)>	COMP<166>
[1740780088.2337205]	Q_Header<(2621443, 24791, 257, 173, 250, 8, 58, 23, 59)>	Q_Data<(0, 0, 55, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 56, 138, 253, 253, 253, 253, 238, 253, 253, 253, 253, 253, 181, 186, 203, 222, 133, 45, 0, 0, 0, 19, 0, 5, 179, 235, 253, 253, 114, 60, 26, 0, 0, 69, 94, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 82, 51, 0, 48, 106, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5458921882618494, y=-0.8327541387125081, z=0.08648582633799648, w=-0.032287228040084784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03666666666666667, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.13)>	COMP<166>
[1740780088.2429678]	Q_Header<(2621443, 24792, 257, 173, 250, 8, 58, 24, 55)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 242, 253, 253, 253, 253, 163, 170, 120, 253, 253, 253, 119, 193, 101, 213, 144, 109, 65, 9, 24, 0, 0, 0, 136, 189, 238, 238, 27, 43, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 109, 108, 83, 88, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5458921882618494, y=-0.8327541387125081, z=0.08648582633799648, w=-0.032287228040084784)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03666666666666667, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.05, z=-0.13)>	COMP<166>
[1740780088.2528286]	Q_Header<(2621443, 24793, 257, 173, 250, 8, 58, 25, 54)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 253, 253, 204, 253, 165, 231, 234, 253, 253, 253, 193, 253, 253, 253, 158, 123, 94, 75, 55, 36, 0, 0, 0, 73, 118, 84, 94, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 135, 129, 83, 103, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5452353958665093, y=-0.8331426344540303, z=0.08697642887157458, w=-0.03204394747900116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03222222222222222, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.26)>	COMP<166>
[1740780088.262794]	Q_Header<(2621443, 24794, 257, 173, 250, 8, 58, 26, 51)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 229, 253, 253, 253, 253, 253, 191, 253, 253, 253, 166, 253, 253, 253, 253, 181, 127, 53, 63, 27, 0, 13, 0, 0, 41, 47, 76, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 133, 117, 60, 93, 37, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5452353958665093, y=-0.8331426344540303, z=0.08697642887157458, w=-0.03204394747900116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.03222222222222222, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.07, z=-0.26)>	COMP<166>
[1740780088.2737617]	Q_Header<(2621443, 24795, 257, 173, 250, 8, 58, 27, 49)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 192, 253, 253, 253, 253, 246, 183, 253, 253, 253, 227, 253, 253, 253, 253, 253, 253, 183, 72, 65, 0, 16, 0, 14, 17, 51, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 85, 69, 0, 66, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5445111367806892, y=-0.8335824005171923, z=0.08734395658930236, w=-0.03192235450468563)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.021111111111111112, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.01, z=-0.1)>	COMP<167>
