[1740780113.003028]	Q_Header<(2621443, 27268, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 198, 253, 253, 253, 253, 150, 253, 232, 76, 40, 68, 68, 212, 250, 124, 22, 63, 141, 179, 215, 253, 253, 190, 253, 227, 71, 0, 36, 0, 26, 0, 82, 67, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 24, 70, 66, 0, 91, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40203385726285923, y=-0.9108779847868395, z=0.09100235026247505, w=-0.019714124168195468)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=0.025555555555555557, z=0.13777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=0.0)>	COMP<135>
[1740780113.115021]	Q_Header<(2621443, 27279, 257, 173, 250, 8, 58, 11, 52)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 187, 253, 114, 253, 253, 253, 253, 244, 253, 253, 176, 211, 253, 227, 144, 140, 148, 123, 125, 68, 32, 0, 16, 0, 51, 91, 57, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 37, 0, 0, 48, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39411470790318115, y=-0.9143925103140091, z=0.09082277921014922, w=-0.017639639241756135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.04666666666666667, z=0.1322222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=-0.05)>	COMP<136>
[1740780113.1244826]	Q_Header<(2621443, 27280, 257, 173, 250, 8, 58, 12, 42)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 152, 253, 139, 253, 253, 253, 253, 253, 253, 253, 135, 89, 245, 221, 225, 253, 253, 214, 146, 51, 41, 0, 17, 0, 48, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39411470790318115, y=-0.9143925103140091, z=0.09082277921014922, w=-0.017639639241756135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.04666666666666667, z=0.1322222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=-0.05)>	COMP<136>
[1740780113.1332638]	Q_Header<(2621443, 27281, 257, 173, 250, 8, 58, 13, 43)>	Q_Data<(0, 0, 55, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 220, 194, 128, 253, 253, 253, 215, 253, 253, 215, 240, 115, 253, 253, 253, 253, 253, 253, 188, 62, 0, 0, 59, 96, 62, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39411470790318115, y=-0.9143925103140091, z=0.09082277921014922, w=-0.017639639241756135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.04666666666666667, z=0.1322222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=-0.05)>	COMP<136>
[1740780113.146045]	Q_Header<(2621443, 27282, 257, 173, 250, 8, 58, 14, 40)>	Q_Data<(0, 0, 4, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 172, 205, 227, 253, 253, 253, 137, 253, 253, 253, 253, 130, 253, 253, 253, 253, 253, 253, 253, 143, 66, 0, 81, 117, 81, 77, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 44, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39166861129766023, y=-0.9154193286960118, z=0.0911879235279265, w=-0.01696803396302782)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.05333333333333334, z=0.1288888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.09)>	COMP<135>
[1740780113.1557498]	Q_Header<(2621443, 27283, 257, 173, 250, 8, 58, 15, 42)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 113, 178, 239, 253, 253, 253, 168, 253, 236, 253, 253, 187, 253, 253, 253, 253, 146, 253, 253, 216, 128, 75, 95, 111, 34, 83, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39166861129766023, y=-0.9154193286960118, z=0.0911879235279265, w=-0.01696803396302782)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.05333333333333334, z=0.1288888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.09)>	COMP<135>
[1740780113.1629436]	Q_Header<(2621443, 27284, 257, 173, 250, 8, 58, 16, 50)>	Q_Data<(0, 0, 13, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 118, 151, 253, 253, 195, 253, 253, 241, 141, 214, 253, 253, 253, 253, 253, 253, 253, 253, 233, 148, 129, 155, 253, 137, 156, 44, 30, 0, 0, 60, 66, 0, 0, 0, 0, 0, 47, 164, 167, 128, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39166861129766023, y=-0.9154193286960118, z=0.0911879235279265, w=-0.01696803396302782)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.05333333333333334, z=0.1288888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.07, z=-0.09)>	COMP<135>
[1740780113.1781242]	Q_Header<(2621443, 27285, 257, 173, 250, 8, 58, 17, 55)>	Q_Data<(0, 0, 54, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 65, 118, 253, 253, 213, 253, 253, 253, 206, 231, 253, 253, 175, 209, 239, 253, 253, 253, 176, 127, 158, 253, 253, 253, 253, 200, 91, 23, 0, 93, 74, 8, 0, 0, 0, 0, 108, 253, 253, 209, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38989687167666326, y=-0.9161477839490788, z=0.09155374256653019, w=-0.016479673661975433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.052222222222222225, z=0.13111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=-0.19)>	COMP<135>
[1740780113.1846924]	Q_Header<(2621443, 27286, 257, 173, 250, 8, 58, 18, 57)>	Q_Data<(0, 0, 58, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 112, 192, 241, 253, 248, 138, 253, 253, 251, 253, 253, 198, 253, 146, 154, 155, 224, 229, 80, 95, 170, 253, 253, 253, 253, 253, 130, 114, 61, 140, 117, 26, 0, 0, 0, 0, 146, 253, 253, 223, 174, 41, 0, 0, 0, 0, 0, 0, 0, 0, 43, 20, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38989687167666326, y=-0.9161477839490788, z=0.09155374256653019, w=-0.016479673661975433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.052222222222222225, z=0.13111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=-0.19)>	COMP<135>
[1740780113.200865]	Q_Header<(2621443, 27287, 257, 173, 250, 8, 58, 19, 59)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 12, 90, 199, 253, 229, 172, 253, 253, 253, 253, 253, 253, 253, 253, 113, 133, 102, 130, 123, 0, 86, 171, 253, 253, 253, 253, 253, 165, 166, 149, 233, 239, 102, 0, 0, 0, 0, 178, 253, 253, 183, 133, 7, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 83, 130, 82, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.38989687167666326, y=-0.9161477839490788, z=0.09155374256653019, w=-0.016479673661975433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.052222222222222225, z=0.13111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.09, z=-0.19)>	COMP<135>
[1740780113.2073753]	Q_Header<(2621443, 27288, 257, 173, 250, 8, 58, 20, 59)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 24, 33, 178, 253, 183, 178, 253, 253, 253, 253, 253, 253, 253, 138, 168, 104, 99, 110, 15, 48, 49, 131, 253, 253, 253, 253, 253, 198, 166, 185, 253, 253, 192, 0, 0, 0, 0, 213, 253, 252, 116, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 172, 253, 235, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3880644371614211, y=-0.9168770014216526, z=0.09210274232094753, w=-0.016113402235076308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.05, z=0.13111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.12)>	COMP<135>
[1740780113.214175]	Q_Header<(2621443, 27289, 257, 173, 250, 8, 58, 21, 62)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 16, 134, 221, 94, 189, 217, 253, 253, 253, 253, 253, 253, 253, 253, 62, 210, 215, 122, 110, 96, 128, 238, 253, 253, 253, 253, 171, 121, 182, 253, 253, 239, 0, 0, 0, 43, 218, 253, 175, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 197, 253, 253, 124, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3880644371614211, y=-0.9168770014216526, z=0.09210274232094753, w=-0.016113402235076308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.05, z=0.13111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.12)>	COMP<135>
[1740780113.2233994]	Q_Header<(2621443, 27290, 257, 173, 250, 8, 58, 22, 62)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 69, 116, 121, 182, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 253, 241, 171, 176, 200, 253, 208, 167, 130, 231, 253, 99, 113, 235, 253, 186, 199, 6, 0, 0, 53, 161, 215, 130, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 91, 0, 0, 0, 0, 71, 0, 20, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3880644371614211, y=-0.9168770014216526, z=0.09210274232094753, w=-0.016113402235076308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.05, z=0.13111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.12)>	COMP<135>
[1740780113.2348561]	Q_Header<(2621443, 27291, 257, 173, 250, 8, 58, 23, 64)>	Q_Data<(0, 0, 59, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 42, 147, 179, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 208, 207, 200, 211, 253, 253, 253, 133, 58, 111, 132, 114, 129, 232, 253, 253, 165, 56, 33, 0, 45, 179, 253, 199, 117, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 81, 163, 144, 0, 0, 0, 0, 0, 57, 0, 99, 113, 71, 192, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3880644371614211, y=-0.9168770014216526, z=0.09210274232094753, w=-0.016113402235076308)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.05, z=0.13111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.09, z=-0.12)>	COMP<135>
[1740780113.244035]	Q_Header<(2621443, 27292, 257, 173, 250, 8, 58, 24, 82)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 15, 0, 36, 116, 149, 253, 139, 253, 253, 182, 253, 253, 253, 220, 253, 121, 172, 208, 204, 253, 253, 253, 113, 40, 49, 115, 241, 230, 164, 253, 253, 156, 0, 41, 34, 153, 253, 253, 124, 222, 151, 147, 116, 85, 91, 68, 0, 0, 11, 0, 0, 0, 0, 30, 131, 151, 34, 32, 0, 63, 71, 0, 0, 0, 0, 0, 0, 0, 140, 148, 253, 253, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3855611740476397, y=-0.9178516598588579, z=0.0929570473443969, w=-0.015808191242415493)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.04, z=0.13)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.04, z=-0.13)>	COMP<136>
[1740780113.2531056]	Q_Header<(2621443, 27293, 257, 173, 250, 8, 58, 25, 80)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 25, 40, 77, 123, 225, 189, 253, 253, 205, 253, 253, 253, 253, 253, 205, 147, 183, 169, 247, 253, 237, 67, 0, 140, 224, 253, 253, 187, 253, 232, 86, 23, 13, 122, 253, 253, 253, 253, 210, 237, 246, 253, 225, 137, 126, 55, 89, 171, 87, 0, 0, 39, 104, 209, 188, 66, 97, 0, 73, 55, 0, 0, 0, 0, 0, 0, 0, 158, 155, 253, 253, 113, 0, 33, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3855611740476397, y=-0.9178516598588579, z=0.0929570473443969, w=-0.015808191242415493)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.04, z=0.13)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.04, z=-0.13)>	COMP<136>
[1740780113.2637217]	Q_Header<(2621443, 27294, 257, 173, 250, 8, 58, 26, 79)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 24, 23, 42, 81, 106, 244, 253, 187, 253, 253, 253, 253, 132, 241, 253, 140, 156, 154, 138, 253, 165, 59, 0, 192, 253, 253, 253, 243, 253, 160, 71, 74, 24, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 100, 77, 253, 253, 180, 27, 0, 55, 169, 229, 162, 84, 127, 222, 80, 67, 0, 0, 0, 0, 0, 0, 0, 126, 253, 253, 253, 129, 64, 142, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3855611740476397, y=-0.9178516598588579, z=0.0929570473443969, w=-0.015808191242415493)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=0.04, z=0.13)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.04, z=-0.13)>	COMP<136>
[1740780113.2737393]	Q_Header<(2621443, 27295, 257, 173, 250, 8, 58, 27, 89)>	Q_Data<(0, 0, 75, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 31, 9, 0, 0, 28, 50, 210, 253, 245, 205, 253, 253, 253, 253, 253, 253, 154, 162, 171, 153, 136, 155, 141, 57, 179, 253, 253, 253, 253, 253, 104, 80, 118, 64, 159, 253, 253, 253, 253, 253, 242, 222, 253, 253, 253, 209, 125, 253, 253, 220, 0, 0, 32, 188, 216, 91, 20, 253, 253, 184, 76, 0, 0, 32, 0, 0, 0, 0, 82, 253, 253, 253, 99, 108, 191, 247, 0, 0, 0, 0, 0, 0, 0, 0, 84, 226, 246, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3837197408105462, y=-0.9185592650228599, z=0.09362590781030346, w=-0.015563628742912243)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.042222222222222223, z=0.13555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.02, z=-0.14)>	COMP<136>
