[1740780105.5029426]	Q_Header<(2621443, 26518, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 235, 253, 253, 253, 253, 253, 253, 119, 253, 253, 196, 149, 102, 253, 253, 185, 71, 103, 52, 52, 53, 32, 63, 83, 79, 120, 144, 79, 133, 41, 22, 77, 237, 168, 253, 173, 193, 73, 48, 0, 19, 0, 0, 0, 42, 91, 0, 0, 0, 0, 0, 0, 52, 34, 46, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4702108482033467, y=-0.8779222274866223, z=0.0861198736779494, w=-0.02716041373967929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.04555555555555556, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.15, z=-0.25)>	COMP<145>
[1740780105.6140072]	Q_Header<(2621443, 26529, 257, 173, 250, 8, 58, 11, 51)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 232, 253, 253, 253, 253, 253, 253, 221, 84, 86, 49, 14, 65, 88, 60, 0, 0, 0, 29, 93, 178, 179, 148, 169, 175, 150, 112, 36, 0, 0, 86, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 30, 0, 0, 0, 25, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47223217135994155, y=-0.8766538292933748, z=0.08874571244117294, w=-0.024475261821809043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.03222222222222222, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.15)>	COMP<146>
[1740780105.6234412]	Q_Header<(2621443, 26530, 257, 173, 250, 8, 58, 12, 54)>	Q_Data<(0, 0, 68, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 196, 212, 253, 253, 253, 253, 253, 212, 98, 64, 63, 103, 90, 117, 108, 0, 0, 0, 26, 0, 62, 82, 90, 140, 229, 222, 201, 119, 0, 0, 34, 0, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 78, 56, 74, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47223217135994155, y=-0.8766538292933748, z=0.08874571244117294, w=-0.024475261821809043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.03222222222222222, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.15)>	COMP<146>
[1740780105.6329257]	Q_Header<(2621443, 26531, 257, 173, 250, 8, 58, 13, 51)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 174, 238, 253, 253, 253, 253, 253, 190, 97, 199, 101, 155, 175, 196, 189, 62, 44, 10, 0, 0, 0, 6, 88, 151, 239, 243, 222, 127, 11, 0, 0, 0, 58, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 73, 71, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47223217135994155, y=-0.8766538292933748, z=0.08874571244117294, w=-0.024475261821809043)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.03222222222222222, z=-0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.03, z=-0.15)>	COMP<146>
[1740780105.6442971]	Q_Header<(2621443, 26532, 257, 173, 250, 8, 58, 14, 48)>	Q_Data<(0, 0, 23, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 156, 253, 253, 253, 253, 253, 253, 216, 146, 253, 182, 171, 241, 251, 208, 54, 64, 47, 0, 0, 0, 0, 71, 134, 203, 253, 232, 25, 0, 0, 0, 0, 37, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 72, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4726091414443751, y=-0.8764296347668581, z=0.08905291713384261, w=-0.024109597167832647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.022222222222222223, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.03)>	COMP<152>
[1740780105.6529129]	Q_Header<(2621443, 26533, 257, 173, 250, 8, 58, 15, 46)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 86, 173, 253, 253, 253, 253, 253, 240, 247, 253, 220, 159, 253, 240, 183, 82, 79, 35, 0, 0, 0, 0, 54, 88, 139, 253, 253, 40, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 66, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4726091414443751, y=-0.8764296347668581, z=0.08905291713384261, w=-0.024109597167832647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.022222222222222223, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.03)>	COMP<152>
[1740780105.6628785]	Q_Header<(2621443, 26534, 257, 173, 250, 8, 58, 16, 43)>	Q_Data<(0, 0, 39, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 145, 253, 169, 253, 253, 244, 253, 156, 253, 253, 187, 173, 205, 194, 127, 93, 99, 25, 11, 41, 0, 0, 45, 30, 91, 206, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4726091414443751, y=-0.8764296347668581, z=0.08905291713384261, w=-0.024109597167832647)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.022222222222222223, z=-0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.03, z=-0.03)>	COMP<152>
[1740780105.6737542]	Q_Header<(2621443, 26535, 257, 173, 250, 8, 58, 17, 46)>	Q_Data<(0, 0, 55, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 177, 253, 253, 253, 253, 238, 150, 225, 253, 253, 98, 181, 109, 194, 132, 81, 88, 69, 68, 53, 0, 5, 45, 0, 58, 133, 103, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 39, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47296630108542786, y=-0.8762297352409862, z=0.0891732824733269, w=-0.023926027877853622)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.08)>	COMP<145>
[1740780105.6828778]	Q_Header<(2621443, 26536, 257, 173, 250, 8, 58, 18, 38)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 156, 198, 237, 154, 104, 115, 67, 87, 61, 41, 0, 29, 0, 13, 64, 93, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47296630108542786, y=-0.8762297352409862, z=0.0891732824733269, w=-0.023926027877853622)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.08)>	COMP<145>
[1740780105.6928375]	Q_Header<(2621443, 26537, 257, 173, 250, 8, 58, 19, 43)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 88, 193, 253, 253, 253, 253, 253, 253, 250, 253, 141, 190, 253, 253, 178, 185, 197, 114, 128, 43, 29, 0, 0, 0, 38, 67, 91, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47296630108542786, y=-0.8762297352409862, z=0.0891732824733269, w=-0.023926027877853622)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.08)>	COMP<145>
[1740780105.7028449]	Q_Header<(2621443, 26538, 257, 173, 250, 8, 58, 20, 44)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 131, 151, 253, 253, 253, 253, 253, 153, 253, 154, 186, 253, 253, 253, 252, 253, 253, 253, 124, 30, 0, 21, 0, 0, 34, 60, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47296630108542786, y=-0.8762297352409862, z=0.0891732824733269, w=-0.023926027877853622)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.006666666666666667, z=-0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.08)>	COMP<145>
[1740780105.7129893]	Q_Header<(2621443, 26539, 257, 173, 250, 8, 58, 21, 47)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 42, 58, 156, 218, 253, 196, 253, 104, 158, 221, 143, 82, 162, 253, 253, 253, 253, 253, 253, 253, 125, 41, 62, 48, 85, 0, 39, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 20, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47337379384064443, y=-0.8760100648523426, z=0.0891695607015448, w=-0.023925029291584916)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.02, z=0.1)>	COMP<145>
[1740780105.7228944]	Q_Header<(2621443, 26540, 257, 173, 250, 8, 58, 22, 39)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 109, 204, 209, 253, 169, 253, 253, 253, 253, 73, 95, 238, 253, 253, 253, 253, 253, 253, 253, 218, 71, 75, 82, 114, 64, 67, 68, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47337379384064443, y=-0.8760100648523426, z=0.0891695607015448, w=-0.023925029291584916)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.02, z=0.1)>	COMP<145>
[1740780105.7333128]	Q_Header<(2621443, 26541, 257, 173, 250, 8, 58, 23, 42)>	Q_Data<(0, 0, 50, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 163, 165, 253, 199, 253, 253, 253, 253, 69, 90, 253, 253, 253, 253, 253, 253, 253, 253, 253, 49, 78, 164, 217, 91, 24, 0, 7, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47337379384064443, y=-0.8760100648523426, z=0.0891695607015448, w=-0.023925029291584916)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.014444444444444444, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.02, z=0.1)>	COMP<145>
[1740780105.7433977]	Q_Header<(2621443, 26542, 257, 173, 250, 8, 58, 24, 46)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 66, 88, 142, 253, 253, 244, 253, 253, 253, 79, 126, 253, 253, 253, 253, 253, 253, 253, 253, 253, 26, 89, 253, 253, 228, 164, 138, 0, 0, 28, 52, 0, 0, 0, 0, 0, 0, 23, 139, 141, 89, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47368815236046535, y=-0.8758439616509055, z=0.08904922230304328, w=-0.024230665698634808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.025555555555555557, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.29)>	COMP<150>
[1740780105.7529886]	Q_Header<(2621443, 26543, 257, 173, 250, 8, 58, 25, 54)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39, 55, 152, 253, 253, 227, 253, 253, 253, 154, 167, 253, 253, 253, 242, 168, 212, 253, 253, 179, 81, 161, 253, 253, 253, 253, 253, 148, 0, 58, 79, 36, 0, 0, 0, 0, 0, 67, 211, 221, 135, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47368815236046535, y=-0.8758439616509055, z=0.08904922230304328, w=-0.024230665698634808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.025555555555555557, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.29)>	COMP<150>
[1740780105.7659786]	Q_Header<(2621443, 26544, 257, 173, 250, 8, 58, 26, 57)>	Q_Data<(0, 0, 72, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 58, 144, 237, 179, 236, 253, 253, 253, 197, 208, 253, 253, 253, 253, 136, 142, 153, 198, 87, 79, 204, 253, 253, 253, 253, 253, 253, 67, 6, 34, 0, 0, 0, 0, 0, 0, 93, 240, 253, 193, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 48, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47368815236046535, y=-0.8758439616509055, z=0.08904922230304328, w=-0.024230665698634808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.025555555555555557, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.29)>	COMP<150>
[1740780105.7690349]	Q_Header<(2621443, 26545, 257, 173, 250, 8, 58, 27, 56)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 43, 153, 253, 198, 218, 253, 253, 244, 253, 253, 253, 253, 253, 239, 166, 67, 89, 108, 51, 51, 190, 253, 253, 253, 253, 253, 253, 118, 138, 207, 160, 0, 0, 0, 0, 0, 105, 234, 234, 194, 113, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 148, 64, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.47368815236046535, y=-0.8758439616509055, z=0.08904922230304328, w=-0.024230665698634808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.025555555555555557, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.03, z=0.29)>	COMP<150>
