[1740780048.0025063]	Q_Header<(2621443, 20768, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 250, 220, 112, 170, 141, 147, 142, 188, 160, 136, 93, 26, 80, 151, 154, 188, 179, 191, 253, 253, 253, 253, 171, 197, 143, 41, 0, 96, 253, 253, 191, 64, 25, 0, 0, 0, 0, 0, 0, 36, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.40027638700713436, y=-0.9116999683936514, z=0.0905169078883166, w=-0.019714741232586826)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.028888888888888888, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=-0.09)>	COMP<181>
[1740780048.112561]	Q_Header<(2621443, 20779, 257, 173, 250, 8, 58, 11, 50)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 57, 217, 248, 253, 242, 253, 253, 159, 253, 253, 253, 150, 152, 187, 216, 253, 97, 0, 35, 0, 0, 0, 11, 40, 151, 253, 253, 246, 97, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3986272271482982, y=-0.9126128158507664, z=0.0883803743547291, w=-0.020569189335320242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=-0.2)>	COMP<181>
[1740780048.1368365]	Q_Header<(2621443, 20780, 257, 173, 250, 8, 58, 12, 48)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46, 188, 238, 253, 157, 253, 253, 204, 253, 253, 253, 172, 237, 221, 124, 169, 121, 62, 53, 35, 0, 21, 0, 39, 104, 188, 213, 184, 72, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3986272271482982, y=-0.9126128158507664, z=0.0883803743547291, w=-0.020569189335320242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=-0.2)>	COMP<181>
[1740780048.1383893]	Q_Header<(2621443, 20781, 257, 173, 250, 8, 58, 13, 44)>	Q_Data<(0, 0, 57, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 31, 133, 222, 253, 253, 253, 253, 253, 253, 253, 253, 172, 253, 253, 195, 156, 136, 81, 63, 55, 0, 0, 11, 46, 50, 79, 116, 120, 60, 58, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3986272271482982, y=-0.9126128158507664, z=0.0883803743547291, w=-0.020569189335320242)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.015555555555555555, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=-0.2)>	COMP<181>
[1740780048.1424773]	Q_Header<(2621443, 20782, 257, 173, 250, 8, 58, 14, 45)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 94, 198, 247, 253, 253, 253, 253, 253, 253, 253, 140, 253, 253, 253, 253, 187, 119, 54, 73, 18, 0, 8, 13, 0, 32, 82, 103, 58, 61, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 0, 78, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39818974441289035, y=-0.9128335097239713, z=0.08807293089941766, w=-0.02056866092384182)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0044444444444444444, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=-0.13)>	COMP<182>
[1740780048.1524272]	Q_Header<(2621443, 20783, 257, 173, 250, 8, 58, 15, 42)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 212, 253, 253, 253, 253, 246, 253, 253, 253, 104, 253, 253, 253, 253, 253, 213, 89, 94, 43, 21, 0, 0, 0, 0, 51, 73, 33, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 63, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39818974441289035, y=-0.9128335097239713, z=0.08807293089941766, w=-0.02056866092384182)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0044444444444444444, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.11, z=-0.13)>	COMP<182>
[1740780048.173803]	Q_Header<(2621443, 20784, 257, 173, 250, 8, 58, 16, 39)>	Q_Data<(0, 0, 41, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 215, 253, 253, 253, 253, 211, 251, 253, 253, 149, 253, 253, 253, 253, 253, 253, 135, 77, 82, 49, 42, 0, 12, 0, 11, 55, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39777055132928213, y=-0.9130350893562577, z=0.08789160563359924, w=-0.020508041314506488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.15)>	COMP<182>
[1740780048.1751745]	Q_Header<(2621443, 20785, 257, 173, 250, 8, 58, 17, 35)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 169, 195, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 253, 253, 253, 253, 215, 253, 145, 97, 56, 42, 39, 22, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39777055132928213, y=-0.9130350893562577, z=0.08789160563359924, w=-0.020508041314506488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.15)>	COMP<182>
[1740780048.182395]	Q_Header<(2621443, 20786, 257, 173, 250, 8, 58, 18, 38)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 110, 130, 164, 253, 253, 253, 253, 253, 253, 188, 253, 232, 253, 253, 253, 253, 253, 253, 229, 124, 62, 0, 60, 48, 26, 43, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39777055132928213, y=-0.9130350893562577, z=0.08789160563359924, w=-0.020508041314506488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.15)>	COMP<182>
[1740780048.1966794]	Q_Header<(2621443, 20787, 257, 173, 250, 8, 58, 19, 50)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 110, 122, 214, 253, 253, 253, 253, 253, 139, 238, 253, 253, 253, 253, 253, 253, 253, 253, 121, 115, 49, 84, 72, 15, 48, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 29, 0, 0, 0, 0, 0, 0, 89, 66, 0, 0, 0, 0, 36, 0, 0, 0, 0, 30, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39777055132928213, y=-0.9130350893562577, z=0.08789160563359924, w=-0.020508041314506488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.15)>	COMP<182>
[1740780048.2088406]	Q_Header<(2621443, 20788, 257, 173, 250, 8, 58, 20, 69)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 77, 74, 166, 253, 146, 253, 253, 253, 176, 251, 253, 253, 253, 222, 253, 253, 253, 219, 101, 159, 143, 215, 138, 0, 30, 0, 0, 20, 15, 29, 0, 0, 0, 0, 0, 0, 0, 64, 72, 0, 0, 0, 0, 30, 146, 111, 60, 0, 0, 0, 30, 0, 0, 0, 0, 51, 75, 114, 154, 0, 0, 49, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39777055132928213, y=-0.9130350893562577, z=0.08789160563359924, w=-0.020508041314506488)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.11, z=-0.15)>	COMP<182>
[1740780048.2126095]	Q_Header<(2621443, 20789, 257, 173, 250, 8, 58, 21, 69)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 20, 63, 101, 176, 253, 253, 253, 253, 229, 253, 216, 253, 253, 174, 162, 204, 253, 253, 121, 109, 232, 170, 253, 249, 167, 215, 160, 85, 33, 41, 65, 52, 0, 0, 0, 0, 0, 0, 49, 78, 41, 0, 0, 0, 49, 160, 120, 85, 0, 0, 0, 0, 0, 0, 0, 0, 39, 55, 195, 253, 132, 0, 126, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39714372932530334, y=-0.9133024075032795, z=0.08794899553676996, w=-0.020507191186922073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0077777777777777776, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=-0.09)>	COMP<182>
[1740780048.2225358]	Q_Header<(2621443, 20790, 257, 173, 250, 8, 58, 22, 63)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 61, 167, 212, 214, 253, 253, 253, 216, 253, 83, 253, 253, 213, 48, 72, 194, 182, 57, 95, 253, 202, 253, 253, 253, 253, 253, 201, 0, 70, 107, 61, 0, 0, 0, 0, 0, 115, 197, 107, 86, 0, 0, 0, 0, 129, 80, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 253, 164, 27, 138, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39714372932530334, y=-0.9133024075032795, z=0.08794899553676996, w=-0.020507191186922073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0077777777777777776, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=-0.09)>	COMP<182>
[1740780048.232489]	Q_Header<(2621443, 20791, 257, 173, 250, 8, 58, 23, 57)>	Q_Data<(0, 0, 51, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 170, 199, 209, 253, 253, 226, 253, 239, 142, 253, 253, 218, 149, 81, 91, 91, 50, 74, 213, 253, 253, 253, 253, 253, 253, 253, 105, 131, 162, 40, 0, 0, 0, 0, 0, 176, 253, 165, 96, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 252, 73, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39714372932530334, y=-0.9133024075032795, z=0.08794899553676996, w=-0.020507191186922073)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.0077777777777777776, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=-0.09)>	COMP<182>
[1740780048.242601]	Q_Header<(2621443, 20792, 257, 173, 250, 8, 58, 24, 54)>	Q_Data<(0, 0, 54, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 125, 139, 236, 253, 253, 253, 253, 130, 253, 253, 253, 143, 189, 133, 131, 84, 53, 27, 133, 253, 253, 231, 253, 253, 253, 253, 185, 235, 253, 192, 0, 0, 0, 0, 70, 171, 253, 154, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 77, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39666599464822333, y=-0.9135097617941158, z=0.08795133071058467, w=-0.020507735682690112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=-0.01)>	COMP<182>
[1740780048.2525756]	Q_Header<(2621443, 20793, 257, 173, 250, 8, 58, 25, 67)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 27, 56, 129, 243, 253, 253, 253, 253, 253, 253, 253, 253, 214, 212, 197, 178, 116, 118, 111, 97, 219, 253, 162, 253, 253, 253, 253, 231, 253, 253, 253, 110, 0, 0, 44, 165, 194, 192, 138, 47, 11, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 110, 167, 105, 0, 0, 0, 3, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39666599464822333, y=-0.9135097617941158, z=0.08795133071058467, w=-0.020507735682690112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=-0.01)>	COMP<182>
[1740780048.262597]	Q_Header<(2621443, 20794, 257, 173, 250, 8, 58, 26, 71)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 12, 29, 125, 195, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 239, 216, 152, 214, 229, 223, 244, 181, 137, 253, 253, 253, 170, 230, 253, 253, 253, 139, 28, 0, 97, 222, 253, 108, 91, 60, 66, 47, 54, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 157, 199, 151, 85, 0, 0, 91, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39666599464822333, y=-0.9135097617941158, z=0.08795133071058467, w=-0.020507735682690112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.008888888888888889, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.07, z=-0.01)>	COMP<182>
[1740780048.2736323]	Q_Header<(2621443, 20795, 257, 173, 250, 8, 58, 27, 73)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 89, 124, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 231, 211, 179, 244, 253, 253, 253, 145, 89, 160, 192, 81, 118, 203, 249, 253, 183, 116, 48, 0, 99, 216, 253, 169, 82, 73, 40, 0, 18, 0, 41, 134, 232, 160, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 164, 193, 140, 61, 0, 0, 98, 134, 0, 0, 0, 38, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.39611393047573606, y=-0.9137475582669099, z=0.08801175466040238, w=-0.02032448980715256)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.015555555555555555, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.06, z=0.02)>	COMP<183>
