[1740780033.00492]	Q_Header<(2621443, 19268, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 176, 253, 151, 216, 253, 117, 253, 253, 253, 253, 253, 253, 253, 253, 253, 209, 73, 7, 39, 15, 30, 31, 0, 0, 11, 42, 0, 29, 39, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 60, 63, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22314345018061252, y=-0.9707594570904382, z=0.08850054780139173, w=-0.0008544880477375753)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.021111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.14, z=-0.02)>	COMP<186>
[1740780033.1147306]	Q_Header<(2621443, 19279, 257, 173, 250, 8, 58, 11, 62)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 41, 144, 253, 253, 235, 253, 253, 253, 224, 167, 218, 253, 253, 41, 241, 190, 127, 130, 76, 221, 253, 253, 253, 253, 253, 206, 157, 253, 253, 187, 140, 0, 0, 24, 60, 243, 253, 121, 124, 0, 77, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 143, 167, 124, 142, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22313870047791007, y=-0.9707998276262684, z=0.08807142910000662, w=-0.0004882684911989279)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.008888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.08)>	COMP<182>
[1740780033.1289403]	Q_Header<(2621443, 19280, 257, 173, 250, 8, 58, 12, 69)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 88, 175, 243, 253, 253, 253, 253, 229, 224, 253, 253, 253, 127, 253, 216, 209, 200, 169, 181, 253, 234, 203, 235, 234, 121, 192, 253, 253, 253, 156, 0, 0, 0, 49, 253, 253, 154, 57, 0, 116, 122, 3, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 222, 253, 220, 237, 113, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22313870047791007, y=-0.9707998276262684, z=0.08807142910000662, w=-0.0004882684911989279)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.008888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.08)>	COMP<182>
[1740780033.1362762]	Q_Header<(2621443, 19281, 257, 173, 250, 8, 58, 13, 74)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 13, 25, 24, 94, 227, 253, 253, 253, 253, 210, 253, 253, 205, 253, 210, 253, 236, 253, 245, 238, 253, 106, 137, 37, 48, 115, 127, 187, 253, 253, 253, 116, 49, 0, 47, 95, 234, 253, 156, 11, 54, 134, 145, 63, 0, 108, 213, 176, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 253, 240, 253, 115, 9, 0, 37, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22313870047791007, y=-0.9707998276262684, z=0.08807142910000662, w=-0.0004882684911989279)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.008888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.14, z=-0.08)>	COMP<182>
[1740780033.1445932]	Q_Header<(2621443, 19282, 257, 173, 250, 8, 58, 14, 84)>	Q_Data<(0, 0, 10, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 57, 169, 229, 253, 253, 253, 178, 253, 253, 253, 253, 224, 233, 253, 253, 242, 253, 253, 152, 75, 77, 79, 179, 252, 218, 253, 253, 253, 64, 86, 0, 79, 152, 152, 174, 137, 165, 89, 86, 112, 52, 36, 169, 253, 253, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 247, 205, 198, 71, 0, 0, 28, 59, 42, 160, 95, 121, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22326907975194984, y=-0.9707749353348175, z=0.08801367222589165, w=-0.0007324300046537447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.017777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.01)>	COMP<191>
[1740780033.154301]	Q_Header<(2621443, 19283, 257, 173, 250, 8, 58, 15, 86)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 88, 127, 200, 253, 253, 130, 253, 253, 253, 253, 172, 197, 245, 232, 206, 253, 253, 168, 29, 189, 253, 253, 253, 253, 120, 234, 189, 0, 104, 0, 151, 253, 253, 253, 253, 253, 170, 0, 21, 0, 59, 190, 253, 253, 220, 37, 0, 0, 0, 0, 34, 103, 0, 0, 94, 165, 131, 74, 34, 0, 0, 0, 0, 163, 253, 184, 253, 242, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 210, 106, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22326907975194984, y=-0.9707749353348175, z=0.08801367222589165, w=-0.0007324300046537447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.017777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.01)>	COMP<191>
[1740780033.171141]	Q_Header<(2621443, 19284, 257, 173, 250, 8, 58, 16, 87)>	Q_Data<(0, 0, 23, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 18, 0, 23, 31, 71, 177, 253, 253, 217, 253, 253, 253, 220, 220, 215, 227, 120, 164, 253, 253, 137, 32, 253, 253, 253, 253, 253, 226, 151, 51, 0, 51, 21, 219, 253, 253, 253, 253, 253, 253, 148, 0, 149, 48, 168, 253, 253, 223, 42, 0, 0, 0, 98, 179, 205, 0, 0, 6, 69, 0, 63, 0, 0, 0, 0, 0, 216, 253, 247, 253, 253, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 157, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22326907975194984, y=-0.9707749353348175, z=0.08801367222589165, w=-0.0007324300046537447)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=-0.017777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.13, z=0.01)>	COMP<191>
[1740780033.1801496]	Q_Header<(2621443, 19285, 257, 173, 250, 8, 58, 17, 76)>	Q_Data<(0, 0, 58, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 26, 19, 22, 0, 52, 168, 253, 246, 234, 212, 253, 253, 253, 253, 236, 224, 66, 158, 194, 201, 129, 4, 253, 253, 253, 253, 253, 253, 253, 65, 110, 149, 119, 202, 253, 253, 253, 253, 253, 253, 253, 138, 244, 114, 157, 253, 253, 80, 0, 0, 0, 44, 166, 253, 253, 0, 110, 54, 15, 58, 59, 0, 0, 0, 0, 0, 218, 253, 253, 253, 253, 183, 110, 143, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22350337283409977, y=-0.9707321531748654, z=0.08788772716578473, w=-0.0010375634457071808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.01)>	COMP<186>
[1740780033.1825573]	Q_Header<(2621443, 19286, 257, 173, 250, 8, 58, 18, 85)>	Q_Data<(0, 0, 59, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 5, 11, 0, 41, 123, 221, 208, 249, 154, 253, 253, 253, 253, 211, 211, 101, 215, 170, 187, 174, 47, 253, 253, 253, 215, 197, 253, 253, 27, 150, 217, 156, 189, 253, 253, 253, 253, 253, 253, 253, 232, 253, 149, 156, 253, 253, 253, 72, 0, 0, 100, 187, 253, 241, 79, 241, 181, 0, 119, 117, 0, 0, 0, 0, 0, 157, 253, 253, 253, 176, 156, 167, 193, 218, 37, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22350337283409977, y=-0.9707321531748654, z=0.08788772716578473, w=-0.0010375634457071808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.01)>	COMP<186>
[1740780033.1939304]	Q_Header<(2621443, 19287, 257, 173, 250, 8, 58, 19, 88)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 6, 89, 177, 172, 253, 253, 250, 253, 253, 253, 190, 197, 103, 253, 238, 251, 242, 104, 219, 253, 253, 164, 113, 161, 221, 0, 151, 222, 141, 253, 253, 253, 253, 253, 253, 253, 253, 253, 236, 199, 166, 253, 253, 253, 155, 0, 0, 123, 176, 223, 155, 194, 253, 251, 0, 175, 161, 0, 61, 0, 0, 0, 0, 204, 161, 253, 135, 126, 158, 139, 220, 21, 0, 0, 0, 27, 0, 0, 0, 122, 195, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22350337283409977, y=-0.9707321531748654, z=0.08788772716578473, w=-0.0010375634457071808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.01)>	COMP<186>
[1740780033.206166]	Q_Header<(2621443, 19288, 257, 173, 250, 8, 58, 20, 93)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 0, 0, 51, 110, 149, 253, 253, 192, 149, 253, 253, 124, 234, 167, 253, 253, 253, 253, 108, 164, 253, 253, 241, 211, 215, 140, 0, 112, 165, 75, 253, 253, 253, 253, 253, 253, 253, 253, 253, 123, 243, 149, 253, 253, 253, 160, 0, 0, 64, 124, 134, 45, 249, 253, 242, 97, 153, 179, 49, 33, 24, 49, 0, 0, 190, 185, 158, 99, 95, 38, 0, 171, 70, 0, 0, 0, 0, 0, 43, 41, 83, 253, 253, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22350337283409977, y=-0.9707321531748654, z=0.08788772716578473, w=-0.0010375634457071808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.02666666666666667, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=0.01)>	COMP<186>
[1740780033.2157848]	Q_Header<(2621443, 19289, 257, 173, 250, 8, 58, 21, 99)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 41, 0, 0, 0, 52, 123, 253, 253, 251, 219, 253, 253, 183, 253, 233, 253, 253, 253, 241, 230, 253, 206, 211, 231, 253, 253, 253, 162, 78, 66, 42, 222, 253, 253, 253, 244, 200, 253, 253, 253, 116, 246, 88, 195, 253, 253, 118, 0, 0, 0, 0, 0, 0, 234, 253, 172, 81, 90, 139, 62, 99, 101, 136, 105, 0, 125, 176, 0, 0, 10, 0, 52, 68, 47, 0, 0, 43, 0, 0, 164, 167, 253, 253, 253, 146, 0, 0, 0, 119, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22382202064880055, y=-0.9706685558707049, z=0.08777094783009959, w=-0.0015869573321158478)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03333333333333333, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=-0.02)>	COMP<186>
[1740780033.22801]	Q_Header<(2621443, 19290, 257, 173, 250, 8, 58, 22, 112)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 35, 0, 0, 0, 11, 84, 191, 213, 207, 195, 221, 189, 244, 253, 252, 158, 234, 200, 181, 253, 253, 247, 86, 139, 253, 253, 253, 253, 166, 91, 140, 73, 253, 253, 253, 140, 228, 253, 253, 253, 185, 222, 88, 215, 208, 143, 59, 80, 120, 105, 99, 33, 0, 174, 226, 34, 51, 83, 0, 66, 171, 123, 135, 176, 68, 64, 0, 0, 23, 0, 0, 0, 70, 0, 0, 41, 186, 111, 113, 207, 253, 253, 251, 251, 154, 0, 0, 8, 253, 253, 86, 124, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 139, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22382202064880055, y=-0.9706685558707049, z=0.08777094783009959, w=-0.0015869573321158478)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03333333333333333, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=-0.02)>	COMP<186>
[1740780033.2325938]	Q_Header<(2621443, 19291, 257, 173, 250, 8, 58, 23, 109)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 20, 15, 0, 11, 14, 39, 78, 96, 240, 253, 253, 228, 253, 253, 253, 105, 158, 121, 121, 253, 253, 253, 142, 169, 253, 253, 253, 253, 196, 155, 213, 143, 146, 253, 253, 177, 253, 253, 253, 253, 171, 183, 81, 228, 253, 0, 62, 155, 253, 253, 253, 199, 0, 109, 94, 0, 0, 152, 138, 91, 187, 140, 150, 202, 137, 0, 0, 0, 0, 0, 0, 213, 232, 0, 164, 149, 253, 204, 182, 195, 253, 253, 211, 66, 93, 0, 0, 36, 253, 253, 249, 218, 0, 0, 0, 22, 52, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22382202064880055, y=-0.9706685558707049, z=0.08777094783009959, w=-0.0015869573321158478)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=-0.03333333333333333, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.14, z=-0.02)>	COMP<186>
[1740780033.2439678]	Q_Header<(2621443, 19292, 257, 173, 250, 8, 58, 24, 111)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 8, 21, 0, 0, 21, 0, 27, 67, 246, 253, 253, 253, 223, 253, 253, 184, 136, 87, 109, 169, 253, 237, 162, 223, 253, 253, 253, 253, 182, 216, 253, 202, 134, 253, 253, 234, 253, 253, 253, 253, 125, 180, 168, 187, 192, 91, 169, 175, 253, 253, 253, 253, 132, 199, 148, 55, 116, 177, 200, 64, 109, 118, 131, 175, 147, 0, 0, 0, 0, 0, 172, 253, 253, 159, 208, 172, 253, 253, 215, 138, 253, 253, 147, 141, 94, 0, 0, 30, 253, 253, 253, 228, 0, 0, 0, 51, 51, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22405608766752735, y=-0.9706248875447255, z=0.08764493105163969, w=-0.002136192609197346)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03777777777777778, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=0.06)>	COMP<183>
[1740780033.252599]	Q_Header<(2621443, 19293, 257, 173, 250, 8, 58, 25, 101)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 16, 0, 22, 15, 0, 32, 35, 58, 196, 253, 253, 253, 181, 253, 253, 240, 126, 109, 155, 95, 223, 198, 127, 210, 253, 253, 253, 165, 161, 253, 253, 228, 120, 253, 253, 184, 253, 253, 253, 253, 245, 253, 219, 165, 114, 157, 253, 238, 253, 253, 253, 253, 253, 253, 190, 214, 253, 252, 192, 76, 167, 102, 71, 120, 144, 0, 0, 0, 0, 0, 253, 253, 253, 213, 209, 130, 238, 253, 233, 0, 167, 178, 194, 159, 81, 84, 0, 0, 253, 253, 253, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22405608766752735, y=-0.9706248875447255, z=0.08764493105163969, w=-0.002136192609197346)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03777777777777778, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=0.06)>	COMP<183>
[1740780033.2625718]	Q_Header<(2621443, 19294, 257, 173, 250, 8, 58, 26, 98)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 0, 9, 0, 35, 10, 0, 14, 0, 37, 113, 196, 229, 250, 148, 253, 253, 253, 81, 127, 176, 184, 152, 156, 73, 161, 253, 253, 250, 162, 220, 253, 253, 236, 136, 253, 253, 212, 253, 253, 253, 253, 253, 253, 183, 234, 124, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 237, 195, 232, 143, 0, 0, 110, 57, 120, 79, 43, 30, 253, 253, 253, 212, 118, 108, 218, 231, 192, 37, 58, 0, 137, 79, 131, 150, 142, 0, 102, 169, 108, 0, 0, 0, 0, 0, 0, 39, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.22405608766752735, y=-0.9706248875447255, z=0.08764493105163969, w=-0.002136192609197346)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.03777777777777778, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=0.06)>	COMP<183>
[1740780033.2734327]	Q_Header<(2621443, 19295, 257, 173, 250, 8, 58, 27, 85)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26, 0, 0, 0, 0, 0, 21, 98, 147, 148, 113, 253, 253, 253, 134, 127, 216, 252, 116, 121, 66, 112, 253, 253, 164, 181, 230, 253, 253, 219, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 93, 253, 183, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 115, 0, 0, 223, 220, 179, 117, 127, 139, 232, 253, 253, 80, 132, 0, 144, 102, 77, 64, 67, 0, 32, 170, 253, 253, 253, 165, 0, 0, 0, 0, 0, 0, 0, 0, 148, 206, 196, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2243612622191759, y=-0.9705638715476973, z=0.08752286453272531, w=-0.00274653340583866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.04666666666666667, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.14, z=0.1)>	COMP<190>
