[1740780395.4649339]	Q_Header<(2621443, 55518, 257, 173, 250, 8, 58, 0, 29)>	Q_Data<(0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 18, 65, 0, 0, 111, 138, 125, 45, 67, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35253528219696495, y=-0.9307761519223884, z=0.09619037478227437, w=-0.011047244819537855)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=-0.03, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.02)>	COMP<103>
[1740780395.575059]	Q_Header<(2621443, 55529, 257, 173, 250, 8, 58, 11, 33)>	Q_Data<(0, 0, 0, 0, 77, 84, 87, 76, 0, 94, 0, 0, 0, 0, 0, 0, 29, 86, 165, 184, 188, 81, 73, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 165, 191, 166, 152, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35070492127265573, y=-0.9313882872643102, z=0.09661780201437765, w=-0.013671754675439416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.023333333333333334, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.02)>	COMP<96>
[1740780395.5850308]	Q_Header<(2621443, 55530, 257, 173, 250, 8, 58, 12, 38)>	Q_Data<(0, 0, 0, 0, 63, 0, 82, 88, 0, 80, 0, 0, 0, 0, 0, 0, 38, 51, 95, 143, 158, 42, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 157, 184, 159, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35070492127265573, y=-0.9313882872643102, z=0.09661780201437765, w=-0.013671754675439416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.023333333333333334, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.02)>	COMP<96>
[1740780395.5950541]	Q_Header<(2621443, 55531, 257, 173, 250, 8, 58, 13, 39)>	Q_Data<(0, 0, 36, 0, 34, 31, 32, 19, 0, 80, 0, 0, 0, 0, 0, 0, 57, 31, 61, 145, 135, 96, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 14, 120, 156, 160, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35070492127265573, y=-0.9313882872643102, z=0.09661780201437765, w=-0.013671754675439416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.023333333333333334, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.02)>	COMP<96>
[1740780395.605037]	Q_Header<(2621443, 55532, 257, 173, 250, 8, 58, 14, 36)>	Q_Data<(0, 0, 0, 0, 81, 75, 21, 19, 10, 85, 0, 0, 35, 0, 0, 0, 69, 39, 91, 134, 128, 112, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 65, 91, 95, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35070492127265573, y=-0.9313882872643102, z=0.09661780201437765, w=-0.013671754675439416)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.023333333333333334, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=0.01, z=-0.02)>	COMP<96>
[1740780395.6150517]	Q_Header<(2621443, 55533, 257, 173, 250, 8, 58, 15, 40)>	Q_Data<(0, 0, 0, 0, 70, 45, 87, 87, 69, 0, 0, 22, 104, 78, 0, 0, 83, 34, 81, 91, 88, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 22, 11, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35028439330503325, y=-0.9315282123403759, z=0.09674172562963543, w=-0.014038231479379272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.017777777777777778, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.12)>	COMP<102>
[1740780395.6250124]	Q_Header<(2621443, 55534, 257, 173, 250, 8, 58, 16, 33)>	Q_Data<(0, 0, 0, 0, 81, 85, 86, 46, 0, 0, 0, 56, 104, 120, 0, 0, 94, 34, 61, 58, 43, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35028439330503325, y=-0.9315282123403759, z=0.09674172562963543, w=-0.014038231479379272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.017777777777777778, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.12)>	COMP<102>
[1740780395.6352508]	Q_Header<(2621443, 55535, 257, 173, 250, 8, 58, 17, 38)>	Q_Data<(0, 0, 0, 69, 27, 84, 86, 70, 0, 0, 0, 0, 123, 132, 0, 0, 90, 49, 60, 51, 33, 0, 0, 0, 0, 0, 19, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35028439330503325, y=-0.9315282123403759, z=0.09674172562963543, w=-0.014038231479379272)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.017777777777777778, z=0.03111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.12)>	COMP<102>
[1740780395.6450386]	Q_Header<(2621443, 55536, 257, 173, 250, 8, 58, 18, 40)>	Q_Data<(0, 0, 0, 79, 0, 79, 86, 59, 23, 70, 0, 0, 108, 112, 0, 0, 79, 71, 60, 43, 40, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 48, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3498462082177275, y=-0.9316821996586898, z=0.09679973590951078, w=-0.014342962130349957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.006666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.15)>	COMP<101>
[1740780395.655112]	Q_Header<(2621443, 55537, 257, 173, 250, 8, 58, 19, 60)>	Q_Data<(0, 0, 51, 49, 0, 54, 80, 72, 0, 91, 59, 0, 0, 34, 0, 0, 105, 108, 102, 49, 31, 3, 0, 13, 39, 46, 54, 0, 0, 13, 32, 45, 27, 0, 0, 0, 0, 0, 0, 53, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 158, 61, 0, 126, 0, 0, 0, 103, 196, 109, 28, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3498462082177275, y=-0.9316821996586898, z=0.09679973590951078, w=-0.014342962130349957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.006666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.15)>	COMP<101>
[1740780395.6650698]	Q_Header<(2621443, 55538, 257, 173, 250, 8, 58, 20, 65)>	Q_Data<(0, 0, 63, 0, 0, 54, 86, 74, 71, 93, 94, 81, 0, 0, 0, 0, 104, 134, 192, 124, 23, 8, 23, 27, 54, 76, 113, 32, 25, 25, 53, 43, 37, 0, 0, 13, 0, 0, 10, 89, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 75, 99, 0, 73, 50, 253, 253, 253, 139, 0, 0, 0, 0, 0, 99, 124, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3498462082177275, y=-0.9316821996586898, z=0.09679973590951078, w=-0.014342962130349957)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.006666666666666667, z=0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.15)>	COMP<101>
[1740780395.675213]	Q_Header<(2621443, 55539, 257, 173, 250, 8, 58, 21, 70)>	Q_Data<(0, 0, 76, 0, 50, 29, 86, 73, 73, 75, 99, 95, 0, 0, 0, 0, 161, 151, 253, 181, 85, 59, 40, 35, 60, 141, 201, 88, 41, 25, 65, 66, 79, 23, 0, 22, 4, 0, 39, 121, 100, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 0, 184, 116, 125, 144, 253, 253, 253, 205, 85, 57, 0, 0, 0, 118, 141, 37, 146, 64, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.349295503225957, y=-0.9318615661810085, z=0.09704348246186818, w=-0.014464971914127522)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.09)>	COMP<101>
[1740780395.6851132]	Q_Header<(2621443, 55540, 257, 173, 250, 8, 58, 22, 71)>	Q_Data<(0, 0, 71, 0, 56, 42, 78, 89, 77, 77, 100, 94, 60, 0, 66, 0, 229, 160, 253, 185, 118, 70, 51, 30, 70, 186, 253, 123, 70, 122, 196, 161, 90, 68, 11, 37, 21, 0, 40, 120, 95, 10, 12, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 125, 134, 253, 253, 253, 225, 83, 88, 0, 0, 0, 155, 153, 38, 122, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.349295503225957, y=-0.9318615661810085, z=0.09704348246186818, w=-0.014464971914127522)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.09)>	COMP<101>
[1740780395.6951332]	Q_Header<(2621443, 55541, 257, 173, 250, 8, 58, 23, 65)>	Q_Data<(0, 0, 45, 0, 82, 59, 83, 89, 72, 93, 77, 105, 63, 0, 24, 0, 234, 146, 232, 137, 112, 43, 24, 29, 79, 181, 253, 123, 103, 240, 253, 253, 117, 106, 44, 46, 18, 13, 13, 88, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 126, 253, 253, 253, 148, 33, 81, 0, 0, 0, 169, 127, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.349295503225957, y=-0.9318615661810085, z=0.09704348246186818, w=-0.014464971914127522)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.09)>	COMP<101>
[1740780395.7051342]	Q_Header<(2621443, 55542, 257, 173, 250, 8, 58, 24, 62)>	Q_Data<(0, 0, 62, 0, 71, 0, 74, 69, 0, 0, 42, 89, 0, 0, 0, 0, 199, 106, 145, 77, 73, 37, 62, 85, 76, 139, 194, 90, 128, 253, 253, 253, 215, 116, 67, 35, 6, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 203, 253, 127, 141, 109, 113, 0, 0, 0, 144, 10, 0, 58, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.349295503225957, y=-0.9318615661810085, z=0.09704348246186818, w=-0.014464971914127522)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.0, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.01, z=0.09)>	COMP<101>
[1740780395.7151568]	Q_Header<(2621443, 55543, 257, 173, 250, 8, 58, 25, 62)>	Q_Data<(0, 0, 0, 0, 23, 0, 67, 0, 0, 0, 0, 6, 0, 0, 0, 0, 121, 55, 106, 111, 44, 98, 51, 125, 66, 74, 117, 76, 129, 253, 253, 253, 253, 84, 84, 34, 0, 16, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 160, 205, 123, 0, 0, 105, 137, 119, 0, 12, 0, 91, 104, 72, 14, 54, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3488782365541618, y=-0.932010264552493, z=0.09710729082534489, w=-0.01452642062629295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0044444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.05)>	COMP<100>
[1740780395.7252362]	Q_Header<(2621443, 55544, 257, 173, 250, 8, 58, 26, 57)>	Q_Data<(0, 0, 0, 0, 0, 0, 66, 33, 0, 0, 0, 0, 0, 0, 0, 0, 89, 76, 147, 162, 47, 150, 95, 133, 68, 0, 94, 127, 111, 253, 253, 253, 221, 56, 100, 58, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226, 253, 253, 253, 253, 253, 253, 253, 217, 170, 253, 253, 43, 138, 200, 230, 14, 44, 119, 118, 112, 42, 126, 162, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3488782365541618, y=-0.932010264552493, z=0.09710729082534489, w=-0.01452642062629295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0044444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.05)>	COMP<100>
[1740780395.7352543]	Q_Header<(2621443, 55545, 257, 173, 250, 8, 58, 27, 64)>	Q_Data<(0, 0, 71, 0, 0, 0, 14, 88, 17, 0, 0, 0, 0, 0, 0, 0, 82, 71, 145, 157, 52, 164, 136, 112, 63, 29, 138, 199, 170, 213, 253, 253, 154, 106, 112, 64, 30, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 204, 120, 253, 253, 253, 253, 253, 235, 195, 253, 253, 181, 253, 139, 253, 205, 114, 194, 104, 91, 66, 143, 250, 227, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3488782365541618, y=-0.932010264552493, z=0.09710729082534489, w=-0.01452642062629295)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0044444444444444444, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.05)>	COMP<100>
