[1740780020.5023098]	Q_Header<(2621443, 18018, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 253, 253, 253, 253, 253, 253, 253, 118, 125, 60, 111, 89, 63, 94, 33, 0, 0, 11, 0, 138, 244, 253, 253, 246, 89, 0, 26, 0, 0, 113, 244, 202, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 71, 0, 133, 43, 0, 32, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2980976259622874, y=-0.9502624771922302, z=0.0899664006282579, w=-0.006713910494646112)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.011111111111111112, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.02)>	COMP<192>
[1740780020.6123586]	Q_Header<(2621443, 18029, 257, 173, 250, 8, 58, 11, 47)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45, 165, 213, 253, 253, 240, 253, 171, 158, 206, 253, 253, 253, 253, 253, 253, 253, 253, 196, 62, 70, 26, 131, 144, 50, 0, 0, 0, 0, 0, 45, 59, 0, 0, 0, 0, 0, 0, 0, 10, 30, 0, 0, 97, 93, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29870402835983534, y=-0.9500667971902731, z=0.0900262447549565, w=-0.006652786900535768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0022222222222222222, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.01)>	COMP<195>
[1740780020.6223314]	Q_Header<(2621443, 18030, 257, 173, 250, 8, 58, 12, 51)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 139, 218, 224, 253, 150, 253, 253, 112, 103, 224, 253, 253, 253, 253, 253, 253, 253, 211, 97, 149, 138, 158, 153, 89, 0, 0, 0, 0, 0, 90, 130, 18, 0, 0, 0, 0, 0, 59, 52, 0, 0, 0, 172, 173, 87, 48, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29870402835983534, y=-0.9500667971902731, z=0.0900262447549565, w=-0.006652786900535768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0022222222222222222, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.01)>	COMP<195>
[1740780020.6352637]	Q_Header<(2621443, 18031, 257, 173, 250, 8, 58, 13, 65)>	Q_Data<(0, 0, 53, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 13, 110, 236, 151, 253, 253, 253, 253, 253, 224, 159, 127, 190, 253, 199, 136, 253, 253, 175, 127, 240, 253, 209, 188, 140, 86, 0, 0, 0, 49, 118, 169, 37, 0, 0, 0, 0, 0, 107, 179, 85, 0, 44, 206, 208, 109, 93, 118, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29870402835983534, y=-0.9500667971902731, z=0.0900262447549565, w=-0.006652786900535768)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0022222222222222222, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.11, z=-0.01)>	COMP<195>
[1740780020.6424441]	Q_Header<(2621443, 18032, 257, 173, 250, 8, 58, 14, 62)>	Q_Data<(0, 0, 11, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 91, 242, 238, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 149, 203, 229, 119, 145, 253, 253, 189, 253, 199, 167, 81, 17, 59, 93, 135, 165, 47, 0, 0, 0, 0, 0, 192, 253, 224, 0, 53, 186, 188, 90, 97, 146, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 250, 135, 59, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2988241814908459, y=-0.9499996701194885, z=0.09033083917615439, w=-0.00671377858741688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0044444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.05)>	COMP<196>
[1740780020.6523507]	Q_Header<(2621443, 18033, 257, 173, 250, 8, 58, 15, 65)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 14, 73, 192, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 161, 61, 78, 61, 57, 142, 253, 253, 253, 253, 151, 204, 178, 69, 68, 88, 107, 126, 17, 0, 0, 0, 0, 0, 230, 253, 253, 39, 34, 128, 128, 86, 97, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 201, 253, 219, 107, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2988241814908459, y=-0.9499996701194885, z=0.09033083917615439, w=-0.00671377858741688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0044444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.05)>	COMP<196>
[1740780020.662362]	Q_Header<(2621443, 18034, 257, 173, 250, 8, 58, 16, 67)>	Q_Data<(0, 0, 34, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 40, 93, 187, 253, 253, 253, 253, 253, 253, 229, 206, 253, 191, 61, 51, 120, 48, 52, 117, 253, 253, 253, 253, 221, 185, 238, 94, 52, 162, 129, 61, 0, 0, 0, 0, 0, 68, 149, 253, 253, 0, 0, 39, 38, 55, 63, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 175, 253, 202, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2988241814908459, y=-0.9499996701194885, z=0.09033083917615439, w=-0.00671377858741688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0044444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.05)>	COMP<196>
[1740780020.672543]	Q_Header<(2621443, 18035, 257, 173, 250, 8, 58, 17, 60)>	Q_Data<(0, 0, 57, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 8, 47, 155, 253, 253, 253, 253, 253, 253, 206, 253, 253, 253, 120, 124, 199, 108, 42, 73, 253, 253, 253, 253, 253, 188, 238, 102, 139, 253, 253, 67, 46, 0, 0, 16, 0, 151, 164, 195, 173, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 170, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2988241814908459, y=-0.9499996701194885, z=0.09033083917615439, w=-0.00671377858741688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.0044444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.05)>	COMP<196>
[1740780020.682492]	Q_Header<(2621443, 18036, 257, 173, 250, 8, 58, 18, 68)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 51, 147, 252, 253, 253, 238, 143, 223, 253, 253, 253, 253, 253, 168, 253, 181, 139, 89, 158, 253, 253, 253, 253, 213, 187, 87, 221, 253, 253, 84, 121, 24, 0, 0, 132, 227, 215, 59, 67, 32, 28, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 178, 189, 48, 37, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29888693940719213, y=-0.9499441137295361, z=0.09069756829877222, w=-0.006835886708924958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.006666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.07)>	COMP<195>
[1740780020.6923687]	Q_Header<(2621443, 18037, 257, 173, 250, 8, 58, 19, 66)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 122, 240, 253, 244, 253, 253, 174, 253, 253, 253, 253, 253, 189, 253, 253, 217, 149, 184, 172, 144, 136, 207, 184, 105, 72, 253, 253, 253, 189, 182, 51, 0, 0, 153, 253, 207, 33, 0, 38, 50, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 248, 97, 88, 93, 0, 0, 118, 122, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29888693940719213, y=-0.9499441137295361, z=0.09069756829877222, w=-0.006835886708924958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.006666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.07)>	COMP<195>
[1740780020.702357]	Q_Header<(2621443, 18038, 257, 173, 250, 8, 58, 20, 65)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 84, 196, 251, 83, 253, 253, 253, 253, 253, 253, 253, 253, 205, 253, 253, 242, 236, 253, 226, 134, 71, 91, 99, 0, 58, 253, 253, 253, 240, 213, 64, 0, 85, 107, 221, 161, 77, 0, 0, 0, 0, 0, 111, 113, 108, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 225, 35, 50, 91, 0, 0, 145, 194, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29888693940719213, y=-0.9499441137295361, z=0.09069756829877222, w=-0.006835886708924958)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.006666666666666667, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.07)>	COMP<195>
[1740780020.7124915]	Q_Header<(2621443, 18039, 257, 173, 250, 8, 58, 21, 77)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 18, 39, 126, 135, 215, 235, 253, 253, 253, 253, 253, 253, 253, 178, 241, 253, 188, 253, 253, 253, 153, 72, 55, 3, 78, 119, 202, 253, 253, 237, 183, 19, 0, 48, 169, 231, 187, 75, 0, 0, 0, 0, 73, 188, 227, 253, 176, 35, 0, 0, 0, 0, 15, 0, 0, 0, 132, 152, 0, 0, 0, 29, 0, 115, 183, 81, 89, 101, 0, 54, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2989429962123558, y=-0.9498672621586144, z=0.09130639492316951, w=-0.006957840254840458)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.006666666666666667, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=0.01)>	COMP<195>
[1740780020.723125]	Q_Header<(2621443, 18040, 257, 173, 250, 8, 58, 22, 83)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 22, 25, 44, 68, 244, 253, 253, 253, 207, 253, 253, 253, 253, 109, 175, 116, 93, 253, 253, 253, 150, 91, 159, 66, 204, 232, 190, 253, 253, 181, 114, 0, 21, 184, 222, 253, 253, 156, 138, 0, 44, 33, 88, 223, 253, 253, 216, 67, 0, 0, 46, 0, 61, 0, 0, 31, 46, 0, 0, 0, 0, 0, 0, 59, 133, 39, 198, 202, 103, 200, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2989429962123558, y=-0.9498672621586144, z=0.09130639492316951, w=-0.006957840254840458)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.006666666666666667, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=0.01)>	COMP<195>
[1740780020.7342324]	Q_Header<(2621443, 18041, 257, 173, 250, 8, 58, 23, 82)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 21, 26, 43, 44, 84, 210, 253, 197, 149, 253, 253, 253, 253, 205, 216, 197, 188, 213, 253, 253, 188, 107, 156, 253, 180, 253, 253, 182, 217, 229, 110, 64, 85, 125, 253, 253, 253, 253, 253, 253, 135, 126, 167, 128, 200, 253, 253, 182, 59, 32, 0, 0, 61, 91, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 252, 253, 175, 253, 198, 71, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2989429962123558, y=-0.9498672621586144, z=0.09130639492316951, w=-0.006957840254840458)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.006666666666666667, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=0.01)>	COMP<195>
[1740780020.7425215]	Q_Header<(2621443, 18042, 257, 173, 250, 8, 58, 24, 95)>	Q_Data<(0, 0, 68, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 3, 13, 43, 35, 61, 148, 253, 253, 52, 253, 189, 253, 173, 253, 248, 216, 230, 237, 177, 163, 148, 142, 215, 253, 246, 253, 222, 178, 253, 119, 119, 85, 126, 168, 253, 253, 253, 253, 253, 253, 253, 182, 253, 222, 160, 191, 231, 59, 74, 29, 0, 0, 80, 86, 18, 0, 58, 22, 0, 0, 99, 22, 0, 0, 0, 0, 70, 243, 246, 250, 253, 189, 164, 220, 149, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2989469634763947, y=-0.9498188333237351, z=0.09179588261912977, w=-0.006957932592141485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.012222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.07)>	COMP<191>
[1740780020.7523923]	Q_Header<(2621443, 18043, 257, 173, 250, 8, 58, 25, 81)>	Q_Data<(0, 0, 73, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 41, 31, 36, 88, 208, 253, 224, 248, 246, 252, 253, 253, 193, 206, 198, 231, 188, 167, 253, 253, 206, 253, 240, 247, 72, 167, 253, 166, 179, 157, 136, 166, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 163, 237, 253, 253, 86, 0, 0, 29, 71, 112, 106, 0, 90, 36, 85, 121, 188, 56, 0, 0, 0, 0, 0, 154, 189, 253, 253, 129, 234, 253, 220, 48, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2989469634763947, y=-0.9498188333237351, z=0.09179588261912977, w=-0.006957932592141485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.012222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.07)>	COMP<191>
[1740780020.7654939]	Q_Header<(2621443, 18044, 257, 173, 250, 8, 58, 26, 85)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 11, 21, 32, 141, 211, 229, 253, 243, 217, 253, 253, 107, 210, 98, 253, 253, 208, 253, 253, 184, 219, 210, 114, 199, 146, 224, 167, 203, 184, 106, 173, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 172, 253, 253, 253, 110, 0, 0, 54, 73, 98, 93, 83, 235, 38, 154, 189, 242, 87, 0, 0, 0, 0, 0, 57, 168, 253, 253, 87, 253, 253, 250, 60, 0, 0, 29, 65, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2989469634763947, y=-0.9498188333237351, z=0.09179588261912977, w=-0.006957932592141485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.012222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.07)>	COMP<191>
[1740780020.7708802]	Q_Header<(2621443, 18045, 257, 173, 250, 8, 58, 27, 94)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 22, 0, 93, 133, 220, 253, 180, 253, 253, 253, 140, 236, 253, 253, 253, 172, 253, 253, 253, 253, 232, 112, 216, 115, 99, 116, 178, 166, 78, 161, 253, 253, 253, 253, 253, 171, 253, 253, 253, 233, 177, 253, 253, 253, 114, 0, 0, 0, 62, 0, 37, 145, 253, 137, 185, 192, 233, 91, 0, 70, 0, 0, 26, 81, 229, 253, 241, 75, 203, 253, 208, 83, 0, 0, 0, 0, 0, 0, 0, 203, 253, 253, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2989469634763947, y=-0.9498188333237351, z=0.09179588261912977, w=-0.006957932592141485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.012222222222222223, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.08, z=0.07)>	COMP<191>
