[1740780612.9665148]	Q_Header<(2621443, 11732, 257, 173, 250, 8, 58, 0, 16)>	Q_Data<(0, 0, 29, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 51, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.35015503511041723, y=-0.931752966009348, z=0.09576316020363337, w=-0.007568280347514683)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.03777777777777778, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.2, z=-0.02)>	COMP<196>
[1740780613.076722]	Q_Header<(2621443, 11743, 257, 173, 250, 8, 58, 11, 26)>	Q_Data<(0, 0, 0, 75, 0, 83, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 59, 113, 96, 77, 87, 54, 12, 29, 40, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34575404859159653, y=-0.9334443811403137, z=0.09545619276209302, w=-0.004882669706500922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.04888888888888889, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.05, z=-0.26)>	COMP<198>
[1740780613.0865061]	Q_Header<(2621443, 11744, 257, 173, 250, 8, 58, 12, 25)>	Q_Data<(0, 0, 0, 0, 57, 84, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 87, 169, 170, 106, 80, 50, 12, 11, 20, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34575404859159653, y=-0.9334443811403137, z=0.09545619276209302, w=-0.004882669706500922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.04888888888888889, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.05, z=-0.26)>	COMP<198>
[1740780613.096498]	Q_Header<(2621443, 11745, 257, 173, 250, 8, 58, 13, 18)>	Q_Data<(0, 0, 0, 5, 31, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 190, 215, 147, 82, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34575404859159653, y=-0.9334443811403137, z=0.09545619276209302, w=-0.004882669706500922)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.04888888888888889, z=0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.05, z=-0.26)>	COMP<198>
[1740780613.10704]	Q_Header<(2621443, 11746, 257, 173, 250, 8, 58, 14, 32)>	Q_Data<(0, 0, 0, 68, 68, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 187, 240, 192, 80, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3448542019539948, y=-0.9337919355210914, z=0.09533845370834333, w=-0.0043335660776519696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.042222222222222223, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.02, z=-0.28)>	COMP<190>
[1740780613.1167417]	Q_Header<(2621443, 11747, 257, 173, 250, 8, 58, 15, 23)>	Q_Data<(0, 0, 0, 79, 65, 63, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 151, 237, 205, 49, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3448542019539948, y=-0.9337919355210914, z=0.09533845370834333, w=-0.0043335660776519696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.042222222222222223, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.02, z=-0.28)>	COMP<190>
[1740780613.1264768]	Q_Header<(2621443, 11748, 257, 173, 250, 8, 58, 16, 22)>	Q_Data<(0, 0, 0, 0, 69, 67, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 146, 196, 177, 36, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3448542019539948, y=-0.9337919355210914, z=0.09533845370834333, w=-0.0043335660776519696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.042222222222222223, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.02, z=-0.28)>	COMP<190>
[1740780613.1366477]	Q_Header<(2621443, 11749, 257, 173, 250, 8, 58, 17, 32)>	Q_Data<(0, 0, 63, 0, 68, 71, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 220, 194, 102, 53, 33, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 87, 90, 21, 36, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3448542019539948, y=-0.9337919355210914, z=0.09533845370834333, w=-0.0043335660776519696)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.042222222222222223, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.02, z=-0.28)>	COMP<190>
[1740780613.1466277]	Q_Header<(2621443, 11750, 257, 173, 250, 8, 58, 18, 29)>	Q_Data<(0, 0, 65, 43, 59, 81, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 210, 94, 116, 56, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 70, 120, 150, 94, 116, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3436279968934938, y=-0.9342653194402682, z=0.09515382720372235, w=-0.003723145259414409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=-0.3)>	COMP<192>
[1740780613.156597]	Q_Header<(2621443, 11751, 257, 173, 250, 8, 58, 19, 40)>	Q_Data<(0, 0, 71, 59, 82, 0, 86, 16, 0, 0, 0, 88, 43, 0, 0, 0, 137, 129, 191, 163, 50, 0, 0, 0, 5, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 90, 109, 194, 161, 156, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3436279968934938, y=-0.9342653194402682, z=0.09515382720372235, w=-0.003723145259414409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=-0.3)>	COMP<192>
[1740780613.1665788]	Q_Header<(2621443, 11752, 257, 173, 250, 8, 58, 20, 38)>	Q_Data<(0, 0, 76, 79, 81, 0, 16, 50, 64, 0, 31, 79, 86, 0, 0, 0, 44, 173, 228, 152, 35, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 73, 96, 208, 189, 164, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3436279968934938, y=-0.9342653194402682, z=0.09515382720372235, w=-0.003723145259414409)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03, z=0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=-0.3)>	COMP<192>
[1740780613.17677]	Q_Header<(2621443, 11753, 257, 173, 250, 8, 58, 21, 35)>	Q_Data<(0, 0, 0, 19, 55, 19, 49, 0, 77, 0, 96, 91, 76, 0, 0, 0, 111, 205, 198, 120, 35, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 99, 160, 164, 148, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34278070474293026, y=-0.9345901266067927, z=0.09503375307776753, w=-0.003357004765110606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.24)>	COMP<192>
[1740780613.1865323]	Q_Header<(2621443, 11754, 257, 173, 250, 8, 58, 22, 30)>	Q_Data<(0, 0, 0, 0, 63, 68, 82, 0, 71, 0, 97, 89, 0, 0, 0, 0, 99, 167, 134, 86, 22, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 66, 119, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34278070474293026, y=-0.9345901266067927, z=0.09503375307776753, w=-0.003357004765110606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.24)>	COMP<192>
[1740780613.1965547]	Q_Header<(2621443, 11755, 257, 173, 250, 8, 58, 23, 34)>	Q_Data<(0, 0, 0, 18, 60, 71, 86, 0, 33, 0, 40, 73, 0, 0, 0, 0, 55, 86, 34, 56, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 42, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34278070474293026, y=-0.9345901266067927, z=0.09503375307776753, w=-0.003357004765110606)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.03, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.03, z=-0.24)>	COMP<192>
[1740780613.2070153]	Q_Header<(2621443, 11756, 257, 173, 250, 8, 58, 24, 35)>	Q_Data<(0, 0, 21, 0, 71, 81, 41, 0, 69, 0, 78, 79, 0, 0, 0, 0, 23, 40, 54, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 98, 96, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34198489939120635, y=-0.9348889352088359, z=0.09497206915094004, w=-0.0030518017079350914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.023333333333333334, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.03, z=-0.1)>	COMP<191>
[1740780613.2165859]	Q_Header<(2621443, 11757, 257, 173, 250, 8, 58, 25, 36)>	Q_Data<(0, 0, 62, 0, 81, 67, 76, 42, 73, 0, 52, 0, 0, 23, 0, 0, 50, 34, 29, 28, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 161, 143, 40, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34198489939120635, y=-0.9348889352088359, z=0.09497206915094004, w=-0.0030518017079350914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.023333333333333334, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.03, z=-0.1)>	COMP<191>
[1740780613.2265656]	Q_Header<(2621443, 11758, 257, 173, 250, 8, 58, 26, 39)>	Q_Data<(0, 0, 72, 0, 81, 84, 75, 80, 73, 0, 0, 0, 0, 91, 0, 0, 62, 17, 52, 47, 29, 7, 25, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 155, 185, 135, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34198489939120635, y=-0.9348889352088359, z=0.09497206915094004, w=-0.0030518017079350914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.023333333333333334, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.03, z=-0.1)>	COMP<191>
[1740780613.2367396]	Q_Header<(2621443, 11759, 257, 173, 250, 8, 58, 27, 61)>	Q_Data<(0, 0, 65, 0, 81, 84, 66, 74, 83, 95, 0, 0, 0, 76, 0, 0, 46, 41, 68, 59, 40, 38, 66, 67, 28, 3, 0, 0, 15, 26, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 154, 176, 84, 0, 63, 0, 0, 20, 48, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 146, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.34198489939120635, y=-0.9348889352088359, z=0.09497206915094004, w=-0.0030518017079350914)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.023333333333333334, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.03, z=-0.1)>	COMP<191>
