[1740779848.030968]	Q_Header<(2621443, 768, 257, 173, 250, 8, 58, 0, 37)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 126, 43, 47, 0, 0, 19, 35, 93, 101, 86, 29, 0, 0, 0, 0, 0, 0, 41, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 70, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2503673814676637, y=-0.9642379064910168, z=0.07977332217899474, w=0.0346070953905815)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=-0.016666666666666666, z=-0.08333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.2, z=-0.2)>	COMP<181>
[1740779848.141276]	Q_Header<(2621443, 779, 257, 173, 250, 8, 58, 11, 40)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 99, 253, 213, 253, 253, 222, 253, 253, 253, 253, 125, 185, 253, 253, 253, 168, 144, 53, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2459146300713261, y=-0.9652866405008743, z=0.08026253128413846, w=0.03613339811422811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.027777777777777776, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.18)>	COMP<181>
[1740779848.1508596]	Q_Header<(2621443, 780, 257, 173, 250, 8, 58, 12, 40)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 66, 202, 249, 253, 253, 114, 183, 253, 253, 240, 183, 105, 253, 253, 253, 253, 126, 131, 53, 42, 43, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2459146300713261, y=-0.9652866405008743, z=0.08026253128413846, w=0.03613339811422811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.027777777777777776, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.18)>	COMP<181>
[1740779848.1609862]	Q_Header<(2621443, 781, 257, 173, 250, 8, 58, 13, 37)>	Q_Data<(0, 0, 47, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 133, 108, 253, 253, 253, 253, 197, 253, 253, 237, 126, 121, 253, 253, 253, 253, 253, 236, 109, 58, 43, 0, 0, 0, 0, 0, 36, 90, 117, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2459146300713261, y=-0.9652866405008743, z=0.08026253128413846, w=0.03613339811422811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.027777777777777776, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.18)>	COMP<181>
[1740779848.1711714]	Q_Header<(2621443, 782, 257, 173, 250, 8, 58, 14, 39)>	Q_Data<(0, 0, 11, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 190, 186, 253, 253, 253, 253, 253, 170, 201, 193, 95, 108, 228, 253, 253, 208, 253, 253, 159, 63, 0, 14, 0, 0, 0, 0, 53, 156, 200, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2459146300713261, y=-0.9652866405008743, z=0.08026253128413846, w=0.03613339811422811)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.027777777777777776, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.14, z=-0.18)>	COMP<181>
[1740779848.181054]	Q_Header<(2621443, 783, 257, 173, 250, 8, 58, 15, 45)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 205, 205, 253, 253, 253, 253, 253, 190, 210, 104, 57, 102, 202, 181, 160, 253, 253, 253, 186, 66, 0, 28, 8, 0, 0, 0, 56, 185, 240, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2451165245683633, y=-0.9654514904438174, z=0.08044411837178855, w=0.03674306468878354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.11)>	COMP<179>
[1740779848.1910198]	Q_Header<(2621443, 784, 257, 173, 250, 8, 58, 16, 50)>	Q_Data<(0, 0, 27, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 219, 171, 253, 199, 253, 253, 253, 253, 219, 143, 69, 74, 147, 151, 234, 253, 253, 253, 188, 90, 9, 4, 0, 0, 0, 36, 59, 168, 222, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 135, 86, 69, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2451165245683633, y=-0.9654514904438174, z=0.08044411837178855, w=0.03674306468878354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.11)>	COMP<179>
[1740779848.202036]	Q_Header<(2621443, 785, 257, 173, 250, 8, 58, 17, 52)>	Q_Data<(0, 0, 56, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 216, 175, 253, 253, 253, 253, 253, 253, 120, 100, 150, 72, 68, 99, 173, 253, 253, 225, 191, 119, 19, 0, 0, 31, 43, 43, 53, 112, 154, 25, 0, 9, 0, 40, 56, 0, 0, 0, 71, 147, 227, 160, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2451165245683633, y=-0.9654514904438174, z=0.08044411837178855, w=0.03674306468878354)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.03, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=-0.11)>	COMP<179>
[1740779848.211113]	Q_Header<(2621443, 786, 257, 173, 250, 8, 58, 18, 55)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 179, 215, 253, 253, 253, 253, 253, 253, 166, 153, 185, 142, 55, 28, 84, 157, 230, 80, 213, 176, 70, 0, 22, 68, 53, 45, 53, 37, 56, 0, 23, 0, 0, 74, 110, 0, 0, 23, 148, 188, 232, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.24425679814368773, y=-0.9656138939108655, z=0.08068652852222769, w=0.037657782222552554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.028888888888888888, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=-0.09)>	COMP<179>
[1740779848.2210689]	Q_Header<(2621443, 787, 257, 173, 250, 8, 58, 19, 53)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 165, 253, 253, 253, 253, 253, 253, 253, 169, 154, 136, 116, 69, 49, 0, 54, 115, 84, 213, 226, 133, 36, 0, 59, 0, 85, 47, 0, 0, 0, 0, 0, 0, 115, 125, 78, 0, 0, 86, 163, 242, 163, 130, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.24425679814368773, y=-0.9656138939108655, z=0.08068652852222769, w=0.037657782222552554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.028888888888888888, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=-0.09)>	COMP<179>
[1740779848.2314427]	Q_Header<(2621443, 788, 257, 173, 250, 8, 58, 20, 61)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 146, 253, 253, 253, 163, 253, 253, 253, 224, 98, 197, 119, 170, 67, 49, 43, 85, 102, 189, 243, 153, 56, 42, 95, 103, 89, 30, 9, 0, 0, 0, 0, 119, 142, 46, 0, 0, 0, 43, 156, 245, 173, 156, 35, 0, 0, 0, 0, 0, 0, 0, 0, 90, 188, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.24425679814368773, y=-0.9656138939108655, z=0.08068652852222769, w=0.037657782222552554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.028888888888888888, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.09, z=-0.09)>	COMP<179>
[1740779848.2411733]	Q_Header<(2621443, 789, 257, 173, 250, 8, 58, 21, 63)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 106, 169, 222, 214, 184, 253, 253, 253, 253, 154, 253, 168, 249, 135, 145, 114, 78, 117, 153, 222, 136, 64, 120, 223, 221, 111, 16, 0, 0, 0, 41, 100, 177, 162, 188, 113, 0, 0, 43, 116, 189, 156, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 253, 192, 0, 78, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.24371597282677815, y=-0.9657085204270682, z=0.08087244277372427, w=0.038330486084451956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03222222222222222, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.05)>	COMP<180>
[1740779848.2511535]	Q_Header<(2621443, 790, 257, 173, 250, 8, 58, 22, 74)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 75, 101, 185, 238, 253, 253, 195, 253, 250, 148, 232, 115, 253, 202, 231, 196, 61, 81, 106, 172, 103, 66, 210, 253, 253, 160, 49, 0, 0, 23, 81, 166, 233, 184, 170, 116, 0, 24, 0, 52, 91, 94, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 253, 178, 30, 106, 74, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 182, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.24371597282677815, y=-0.9657085204270682, z=0.08087244277372427, w=0.038330486084451956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03222222222222222, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.05)>	COMP<180>
[1740779848.261126]	Q_Header<(2621443, 791, 257, 173, 250, 8, 58, 23, 72)>	Q_Data<(0, 0, 52, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 156, 196, 253, 247, 253, 253, 253, 253, 124, 143, 123, 189, 225, 253, 253, 70, 81, 72, 133, 81, 82, 253, 253, 253, 161, 91, 0, 0, 63, 145, 209, 234, 167, 80, 6, 23, 41, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 160, 146, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 56, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 253, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.24371597282677815, y=-0.9657085204270682, z=0.08087244277372427, w=0.038330486084451956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03222222222222222, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.05)>	COMP<180>
[1740779848.271152]	Q_Header<(2621443, 792, 257, 173, 250, 8, 58, 24, 74)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 117, 179, 253, 155, 217, 253, 253, 253, 166, 114, 160, 114, 210, 253, 253, 138, 119, 66, 129, 125, 118, 253, 253, 253, 131, 112, 13, 16, 22, 187, 253, 181, 128, 81, 144, 109, 31, 0, 0, 0, 23, 46, 0, 0, 0, 0, 0, 0, 0, 0, 45, 154, 251, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 253, 253, 90, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.24371597282677815, y=-0.9657085204270682, z=0.08087244277372427, w=0.038330486084451956)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.03222222222222222, z=-0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.09, z=0.05)>	COMP<180>
[1740779848.2812085]	Q_Header<(2621443, 793, 257, 173, 250, 8, 58, 25, 75)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 47, 202, 241, 143, 253, 253, 253, 253, 253, 150, 211, 203, 160, 253, 222, 191, 175, 111, 205, 253, 195, 231, 253, 253, 204, 103, 0, 61, 78, 187, 253, 150, 89, 123, 219, 176, 76, 0, 27, 0, 43, 28, 0, 0, 0, 0, 0, 0, 43, 3, 73, 253, 253, 244, 99, 73, 0, 0, 0, 0, 0, 0, 0, 55, 148, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2432185863443676, y=-0.9657944567912855, z=0.08105251760735763, w=0.03893938722401669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03222222222222222, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.11)>	COMP<183>
[1740779848.2914336]	Q_Header<(2621443, 794, 257, 173, 250, 8, 58, 26, 82)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 90, 234, 238, 141, 190, 191, 253, 253, 253, 150, 253, 171, 136, 252, 104, 253, 244, 225, 253, 253, 253, 169, 191, 253, 215, 82, 0, 20, 59, 176, 241, 98, 51, 121, 231, 199, 87, 0, 75, 71, 0, 0, 0, 37, 0, 0, 0, 0, 0, 34, 72, 253, 253, 228, 224, 173, 64, 119, 171, 57, 0, 0, 0, 23, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 241, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2432185863443676, y=-0.9657944567912855, z=0.08105251760735763, w=0.03893938722401669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03222222222222222, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.11)>	COMP<183>
[1740779848.3011463]	Q_Header<(2621443, 795, 257, 173, 250, 8, 58, 27, 75)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 99, 219, 228, 146, 127, 253, 253, 253, 253, 168, 253, 54, 220, 133, 238, 253, 237, 253, 253, 253, 253, 192, 151, 197, 128, 91, 27, 97, 119, 113, 144, 111, 0, 74, 189, 166, 40, 82, 147, 162, 114, 40, 0, 44, 0, 0, 0, 0, 0, 35, 70, 253, 253, 160, 253, 213, 132, 194, 253, 162, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2432185863443676, y=-0.9657944567912855, z=0.08105251760735763, w=0.03893938722401669)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.03222222222222222, z=-0.03333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.1, z=0.11)>	COMP<183>
