[1740779326.0985575]	Q_Header<(2621443, 14054, 257, 173, 250, 8, 58, 0, 47)>	Q_Data<(0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 61, 52, 26, 0, 0, 0, 0, 0, 25, 0, 16, 0, 10, 116, 189, 221, 253, 253, 253, 253, 253, 253, 253, 167, 159, 0, 31, 26, 0, 0, 27, 0, 30, 0, 0, 33, 0, 0, 0, 0, 0, 29, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.981696312047039, y=-0.16491814443864086, z=0.031311253921918115, w=-0.08996644889065752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=-0.1, z=0.01)>	COMP<30>
[1740779326.2077734]	Q_Header<(2621443, 14065, 257, 173, 250, 8, 58, 11, 42)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 16, 0, 0, 0, 29, 71, 93, 88, 205, 253, 109, 248, 212, 253, 177, 111, 0, 76, 172, 179, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816713785152069, y=-0.16485292174642963, z=0.03173769689305568, w=-0.09020830001526212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=-0.04)>	COMP<30>
[1740779326.2223716]	Q_Header<(2621443, 14066, 257, 173, 250, 8, 58, 12, 34)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39, 49, 25, 0, 180, 253, 148, 253, 143, 253, 253, 227, 64, 174, 253, 253, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816713785152069, y=-0.16485292174642963, z=0.03173769689305568, w=-0.09020830001526212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=-0.04)>	COMP<30>
[1740779326.2333124]	Q_Header<(2621443, 14067, 257, 173, 250, 8, 58, 13, 45)>	Q_Data<(0, 0, 49, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 36, 68, 27, 0, 46, 188, 230, 208, 253, 253, 253, 253, 253, 140, 238, 253, 253, 135, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816713785152069, y=-0.16485292174642963, z=0.03173769689305568, w=-0.09020830001526212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=-0.04)>	COMP<30>
[1740779326.2368991]	Q_Header<(2621443, 14068, 257, 173, 250, 8, 58, 14, 37)>	Q_Data<(0, 0, 35, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 32, 67, 26, 0, 106, 253, 206, 253, 253, 253, 253, 253, 253, 195, 238, 253, 253, 148, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816713785152069, y=-0.16485292174642963, z=0.03173769689305568, w=-0.09020830001526212)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=-0.006666666666666667, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.15, y=-0.07, z=-0.04)>	COMP<30>
[1740779326.2493854]	Q_Header<(2621443, 14069, 257, 173, 250, 8, 58, 15, 31)>	Q_Data<(0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 25, 51, 210, 253, 223, 253, 253, 253, 253, 253, 253, 221, 192, 253, 253, 126, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816621614885559, y=-0.16485137392319008, z=0.03185946582299342, w=-0.09026848649848135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0022222222222222222, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.09)>	COMP<30>
[1740779326.2577872]	Q_Header<(2621443, 14070, 257, 173, 250, 8, 58, 16, 36)>	Q_Data<(0, 0, 42, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 21, 32, 26, 149, 253, 253, 253, 253, 253, 253, 253, 253, 244, 185, 130, 250, 243, 59, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816621614885559, y=-0.16485137392319008, z=0.03185946582299342, w=-0.09026848649848135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0022222222222222222, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.09)>	COMP<30>
[1740779326.2693775]	Q_Header<(2621443, 14071, 257, 173, 250, 8, 58, 17, 33)>	Q_Data<(0, 0, 52, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 74, 218, 253, 253, 253, 253, 253, 253, 253, 198, 119, 101, 72, 108, 111, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816621614885559, y=-0.16485137392319008, z=0.03185946582299342, w=-0.09026848649848135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0022222222222222222, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.09)>	COMP<30>
[1740779326.271205]	Q_Header<(2621443, 14072, 257, 173, 250, 8, 58, 18, 32)>	Q_Data<(0, 0, 55, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 10, 0, 0, 0, 0, 33, 75, 115, 244, 253, 253, 253, 253, 253, 253, 253, 105, 85, 21, 0, 0, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816621614885559, y=-0.16485137392319008, z=0.03185946582299342, w=-0.09026848649848135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0022222222222222222, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.09)>	COMP<30>
[1740779326.2871811]	Q_Header<(2621443, 14073, 257, 173, 250, 8, 58, 19, 33)>	Q_Data<(0, 0, 58, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 20, 0, 0, 0, 9, 33, 143, 187, 201, 253, 253, 253, 253, 253, 253, 253, 166, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816526217310659, y=-0.16486002184266674, z=0.031922173796266086, w=-0.09033425854392699)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.04, z=0.01)>	COMP<28>
[1740779326.2896929]	Q_Header<(2621443, 14074, 257, 173, 250, 8, 58, 20, 27)>	Q_Data<(0, 0, 59, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 44, 87, 212, 253, 222, 253, 253, 253, 253, 253, 253, 253, 233, 33, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816526217310659, y=-0.16486002184266674, z=0.031922173796266086, w=-0.09033425854392699)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.04, z=0.01)>	COMP<28>
[1740779326.3097239]	Q_Header<(2621443, 14075, 257, 173, 250, 8, 58, 21, 25)>	Q_Data<(0, 0, 60, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 107, 175, 215, 253, 253, 253, 253, 253, 253, 187, 253, 253, 253, 237, 71, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816433748304474, y=-0.16485846890611444, z=0.03204394527053316, w=-0.09039444370601832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.08)>	COMP<25>
[1740779326.31406]	Q_Header<(2621443, 14076, 257, 173, 250, 8, 58, 22, 26)>	Q_Data<(0, 0, 59, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 171, 253, 253, 253, 253, 253, 253, 253, 252, 164, 246, 239, 253, 202, 103, 29, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816433748304474, y=-0.16485846890611444, z=0.03204394527053316, w=-0.09039444370601832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.08)>	COMP<25>
[1740779326.3272834]	Q_Header<(2621443, 14077, 257, 173, 250, 8, 58, 23, 31)>	Q_Data<(0, 0, 60, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 30, 60, 124, 212, 253, 253, 253, 253, 253, 253, 253, 195, 253, 253, 253, 193, 176, 107, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816433748304474, y=-0.16485846890611444, z=0.03204394527053316, w=-0.09039444370601832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.08)>	COMP<25>
[1740779326.3291728]	Q_Header<(2621443, 14078, 257, 173, 250, 8, 58, 24, 34)>	Q_Data<(0, 0, 66, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 28, 33, 103, 143, 93, 167, 253, 253, 253, 253, 237, 194, 135, 101, 253, 253, 235, 145, 135, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816433748304474, y=-0.16485846890611444, z=0.03204394527053316, w=-0.09039444370601832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.08)>	COMP<25>
[1740779326.3395095]	Q_Header<(2621443, 14079, 257, 173, 250, 8, 58, 25, 29)>	Q_Data<(0, 0, 69, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 73, 199, 250, 253, 243, 253, 253, 253, 253, 253, 166, 172, 225, 253, 217, 226, 172, 39, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816433748304474, y=-0.16485846890611444, z=0.03204394527053316, w=-0.09039444370601832)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.06, z=-0.08)>	COMP<25>
[1740779326.3501613]	Q_Header<(2621443, 14080, 257, 173, 250, 8, 58, 26, 30)>	Q_Data<(0, 0, 70, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 7, 0, 0, 99, 76, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 253, 253, 253, 74, 182, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816414530731419, y=-0.16485814616368563, z=0.03210491850503467, w=-0.09039426674136188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.02)>	COMP<25>
[1740779326.3573706]	Q_Header<(2621443, 14081, 257, 173, 250, 8, 58, 27, 24)>	Q_Data<(0, 0, 63, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 164, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 252, 253, 202, 41, 112, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9816414530731419, y=-0.16485814616368563, z=0.03210491850503467, w=-0.09039426674136188)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.02)>	COMP<25>
