[1740780028.0028348]	Q_Header<(2621443, 18768, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 118, 253, 253, 168, 242, 253, 250, 253, 253, 249, 253, 161, 190, 149, 201, 139, 37, 17, 0, 0, 0, 0, 27, 24, 58, 168, 228, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 53, 0, 0, 81, 84, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2637384112431295, y=-0.9602251066134955, z=0.09137153474449547, w=-0.00781266295744517)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=0.006666666666666667, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.08, z=-0.07)>	COMP<194>
[1740780028.112488]	Q_Header<(2621443, 18779, 257, 173, 250, 8, 58, 11, 67)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 188, 203, 253, 253, 253, 253, 253, 253, 253, 253, 199, 253, 107, 107, 152, 216, 227, 112, 253, 253, 253, 253, 143, 242, 233, 74, 2, 82, 150, 117, 0, 0, 0, 0, 0, 41, 169, 253, 253, 62, 0, 84, 96, 121, 158, 37, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 165, 174, 47, 95, 135, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2619611442912177, y=-0.960870059314222, z=0.08978211632161726, w=-0.0066527876812075325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.015555555555555555, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.05)>	COMP<186>
[1740780028.1225936]	Q_Header<(2621443, 18780, 257, 173, 250, 8, 58, 12, 67)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 118, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 131, 97, 84, 112, 91, 79, 248, 253, 253, 253, 230, 253, 253, 164, 39, 86, 100, 102, 31, 0, 0, 0, 0, 62, 213, 253, 253, 40, 0, 45, 34, 98, 120, 23, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 209, 238, 127, 88, 164, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2619611442912177, y=-0.960870059314222, z=0.08978211632161726, w=-0.0066527876812075325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.015555555555555555, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.05)>	COMP<186>
[1740780028.133889]	Q_Header<(2621443, 18781, 257, 173, 250, 8, 58, 13, 61)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47, 145, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 147, 126, 164, 61, 50, 68, 184, 253, 253, 253, 253, 220, 253, 212, 113, 251, 253, 172, 52, 0, 0, 0, 0, 138, 215, 253, 238, 19, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 180, 209, 89, 30, 125, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2619611442912177, y=-0.960870059314222, z=0.08978211632161726, w=-0.0066527876812075325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.015555555555555555, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.05)>	COMP<186>
[1740780028.142724]	Q_Header<(2621443, 18782, 257, 173, 250, 8, 58, 14, 53)>	Q_Data<(0, 0, 17, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 253, 223, 253, 253, 253, 253, 253, 240, 184, 242, 253, 174, 116, 51, 114, 253, 253, 241, 232, 202, 253, 204, 164, 253, 253, 253, 134, 0, 0, 0, 18, 199, 219, 214, 144, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26159720349549376, y=-0.961000459411234, z=0.08947771822781003, w=-0.006225598403299198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.03)>	COMP<186>
[1740780028.1523862]	Q_Header<(2621443, 18783, 257, 173, 250, 8, 58, 15, 64)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 99, 181, 253, 253, 224, 253, 253, 253, 253, 253, 253, 180, 253, 253, 225, 222, 177, 131, 214, 220, 154, 151, 170, 253, 134, 173, 253, 253, 253, 198, 47, 34, 21, 0, 189, 187, 62, 28, 16, 0, 30, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 253, 227, 134, 130, 13, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26159720349549376, y=-0.961000459411234, z=0.08947771822781003, w=-0.006225598403299198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.03)>	COMP<186>
[1740780028.1626153]	Q_Header<(2621443, 18784, 257, 173, 250, 8, 58, 16, 67)>	Q_Data<(0, 0, 21, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 134, 253, 246, 158, 190, 253, 253, 253, 253, 253, 219, 253, 253, 246, 253, 253, 219, 239, 158, 54, 82, 78, 167, 106, 118, 253, 253, 253, 212, 78, 30, 7, 0, 153, 153, 107, 48, 19, 70, 52, 0, 96, 122, 119, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 253, 253, 171, 182, 103, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26159720349549376, y=-0.961000459411234, z=0.08947771822781003, w=-0.006225598403299198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.03)>	COMP<186>
[1740780028.1723928]	Q_Header<(2621443, 18785, 257, 173, 250, 8, 58, 17, 66)>	Q_Data<(0, 0, 56, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 15, 112, 209, 157, 115, 247, 253, 253, 253, 253, 253, 253, 253, 253, 250, 253, 253, 253, 253, 113, 37, 73, 0, 136, 194, 91, 253, 253, 253, 171, 77, 0, 0, 124, 165, 39, 110, 0, 58, 103, 32, 31, 152, 132, 253, 245, 52, 0, 0, 0, 0, 0, 0, 0, 0, 131, 237, 230, 158, 181, 109, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26159720349549376, y=-0.961000459411234, z=0.08947771822781003, w=-0.006225598403299198)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.016666666666666666, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.1, z=0.03)>	COMP<186>
[1740780028.182557]	Q_Header<(2621443, 18786, 257, 173, 250, 8, 58, 18, 81)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 6, 0, 31, 84, 134, 46, 125, 253, 253, 253, 253, 253, 253, 253, 245, 212, 194, 245, 225, 253, 253, 117, 119, 146, 87, 233, 253, 213, 253, 253, 253, 103, 82, 0, 102, 246, 253, 253, 95, 43, 95, 105, 10, 0, 176, 0, 253, 253, 136, 10, 0, 35, 51, 0, 70, 0, 14, 86, 159, 157, 77, 116, 54, 0, 0, 0, 0, 0, 0, 53, 88, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26141604440260474, y=-0.9610686516841966, z=0.08929527736656799, w=-0.0059204661001757315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.02, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.09)>	COMP<189>
[1740780028.192669]	Q_Header<(2621443, 18787, 257, 173, 250, 8, 58, 19, 77)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 6, 14, 38, 70, 78, 132, 175, 195, 253, 253, 253, 253, 253, 217, 253, 168, 253, 163, 181, 214, 107, 173, 253, 178, 253, 253, 253, 142, 253, 235, 68, 102, 5, 149, 253, 253, 253, 253, 214, 204, 120, 47, 28, 160, 127, 253, 253, 175, 0, 0, 28, 51, 56, 149, 159, 76, 0, 89, 34, 36, 47, 0, 0, 0, 0, 0, 0, 0, 69, 145, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26141604440260474, y=-0.9610686516841966, z=0.08929527736656799, w=-0.0059204661001757315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.02, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.09)>	COMP<189>
[1740780028.2024634]	Q_Header<(2621443, 18788, 257, 173, 250, 8, 58, 20, 83)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 28, 30, 46, 146, 134, 211, 253, 253, 253, 253, 253, 253, 253, 253, 253, 171, 99, 121, 133, 205, 253, 253, 252, 253, 253, 253, 80, 127, 31, 152, 100, 102, 253, 253, 253, 253, 253, 253, 253, 253, 215, 139, 161, 253, 253, 151, 28, 0, 0, 21, 81, 216, 240, 83, 0, 0, 0, 16, 31, 0, 0, 0, 0, 0, 38, 41, 0, 194, 154, 0, 74, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.26141604440260474, y=-0.9610686516841966, z=0.08929527736656799, w=-0.0059204661001757315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.02, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.11, z=0.09)>	COMP<189>
[1740780028.2132366]	Q_Header<(2621443, 18789, 257, 173, 250, 8, 58, 21, 72)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 19, 56, 127, 178, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 160, 253, 253, 208, 253, 253, 215, 200, 253, 253, 191, 89, 136, 208, 158, 103, 253, 253, 253, 253, 253, 253, 253, 253, 253, 160, 128, 253, 253, 86, 0, 0, 0, 0, 105, 247, 248, 85, 220, 0, 0, 99, 84, 0, 0, 0, 0, 0, 76, 0, 0, 229, 147, 0, 185, 84, 97, 0, 0, 46, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2612305728781107, y=-0.9611209885774787, z=0.08929446918707382, w=-0.005615236613267799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.021111111111111112, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.02)>	COMP<190>
[1740780028.2224963]	Q_Header<(2621443, 18790, 257, 173, 250, 8, 58, 22, 82)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 0, 11, 21, 0, 44, 80, 168, 253, 253, 253, 178, 253, 253, 253, 253, 253, 253, 198, 198, 253, 253, 194, 253, 253, 253, 253, 253, 253, 190, 114, 185, 235, 166, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 212, 0, 253, 221, 68, 0, 0, 0, 0, 66, 211, 186, 253, 253, 197, 0, 173, 123, 0, 0, 0, 0, 0, 40, 113, 179, 200, 108, 67, 240, 137, 141, 0, 0, 29, 37, 30, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2612305728781107, y=-0.9611209885774787, z=0.08929446918707382, w=-0.005615236613267799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.021111111111111112, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.02)>	COMP<190>
[1740780028.2325196]	Q_Header<(2621443, 18791, 257, 173, 250, 8, 58, 23, 92)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 19, 0, 0, 19, 17, 50, 122, 212, 167, 253, 253, 253, 253, 253, 253, 253, 253, 221, 228, 253, 253, 128, 253, 253, 253, 253, 253, 174, 116, 89, 180, 204, 117, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 224, 69, 200, 138, 142, 0, 20, 30, 63, 0, 140, 70, 253, 253, 253, 0, 208, 114, 0, 0, 36, 49, 0, 0, 163, 237, 147, 0, 100, 230, 153, 115, 0, 0, 0, 26, 0, 0, 17, 67, 87, 152, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2612305728781107, y=-0.9611209885774787, z=0.08929446918707382, w=-0.005615236613267799)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.021111111111111112, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.13, z=0.02)>	COMP<190>
[1740780028.2427976]	Q_Header<(2621443, 18792, 257, 173, 250, 8, 58, 24, 100)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 8, 0, 29, 0, 24, 11, 0, 31, 64, 126, 199, 253, 253, 253, 253, 253, 246, 253, 253, 205, 240, 253, 253, 157, 253, 253, 253, 235, 210, 253, 239, 49, 137, 119, 61, 225, 253, 253, 253, 253, 253, 253, 253, 253, 156, 219, 111, 233, 223, 136, 0, 68, 108, 157, 61, 0, 94, 253, 253, 253, 0, 186, 84, 0, 0, 82, 0, 0, 0, 122, 167, 57, 0, 72, 145, 117, 37, 0, 0, 0, 0, 0, 0, 180, 253, 187, 253, 198, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2609284681380803, y=-0.9611933371318102, z=0.08941759200521349, w=-0.005310123211231108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.01)>	COMP<190>
[1740780028.2526224]	Q_Header<(2621443, 18793, 257, 173, 250, 8, 58, 25, 113)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 9, 0, 34, 0, 13, 0, 19, 7, 19, 67, 239, 253, 232, 199, 253, 253, 231, 253, 253, 154, 223, 253, 204, 215, 253, 253, 253, 155, 253, 253, 253, 169, 52, 51, 79, 189, 253, 253, 253, 253, 253, 154, 253, 253, 253, 166, 87, 253, 250, 113, 0, 52, 121, 161, 84, 16, 27, 253, 253, 253, 0, 143, 97, 0, 27, 70, 0, 0, 0, 21, 73, 0, 0, 0, 80, 35, 0, 0, 0, 36, 0, 160, 131, 253, 253, 253, 253, 248, 71, 22, 0, 34, 49, 0, 21, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2609284681380803, y=-0.9611933371318102, z=0.08941759200521349, w=-0.005310123211231108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.01)>	COMP<190>
[1740780028.2626026]	Q_Header<(2621443, 18794, 257, 173, 250, 8, 58, 26, 106)>	Q_Data<(0, 0, 74, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 7, 0, 33, 0, 8, 22, 21, 0, 0, 74, 185, 227, 232, 186, 153, 199, 253, 253, 253, 143, 206, 150, 144, 210, 170, 199, 155, 205, 253, 253, 253, 229, 74, 182, 161, 125, 253, 253, 253, 253, 253, 253, 253, 253, 253, 155, 52, 244, 182, 90, 0, 64, 104, 56, 189, 87, 0, 109, 203, 134, 47, 114, 78, 0, 0, 0, 70, 83, 0, 0, 0, 0, 0, 0, 45, 0, 0, 53, 121, 229, 186, 253, 253, 253, 253, 253, 253, 208, 66, 0, 0, 128, 253, 208, 86, 18, 0, 0, 57, 94, 0, 0, 0, 0, 0, 0, 0, 102, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2609284681380803, y=-0.9611933371318102, z=0.08941759200521349, w=-0.005310123211231108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.01)>	COMP<190>
[1740780028.2727222]	Q_Header<(2621443, 18795, 257, 173, 250, 8, 58, 27, 110)>	Q_Data<(0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 6, 16, 0, 10, 0, 0, 0, 2, 40, 91, 103, 222, 203, 188, 223, 253, 253, 253, 162, 164, 89, 119, 171, 34, 96, 253, 210, 253, 253, 253, 213, 164, 232, 230, 78, 50, 180, 151, 253, 253, 253, 253, 239, 253, 178, 0, 145, 0, 84, 78, 240, 253, 253, 253, 223, 101, 0, 91, 135, 103, 156, 143, 26, 71, 85, 112, 164, 75, 0, 0, 0, 0, 0, 107, 203, 122, 61, 189, 253, 253, 253, 253, 253, 253, 253, 188, 0, 0, 0, 0, 169, 253, 253, 8, 94, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 126, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2609284681380803, y=-0.9611933371318102, z=0.08941759200521349, w=-0.005310123211231108)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01888888888888889, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.12, z=-0.01)>	COMP<190>
