[1740780008.0022888]	Q_Header<(2621443, 16768, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 156, 172, 253, 253, 213, 253, 242, 253, 253, 48, 52, 76, 129, 87, 139, 0, 27, 58, 124, 141, 253, 233, 253, 108, 253, 253, 158, 253, 138, 47, 0, 46, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 43, 0, 0, 35, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378363048416324, y=-0.9360537617075473, z=0.09814648205697288, w=-0.006103636943841597)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0077777777777777776, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.03, z=-0.15)>	COMP<196>
[1740780008.1122766]	Q_Header<(2621443, 16779, 257, 173, 250, 8, 58, 11, 50)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 232, 234, 253, 253, 253, 253, 253, 253, 253, 200, 253, 253, 253, 253, 130, 123, 105, 52, 23, 9, 0, 16, 0, 16, 9, 75, 110, 81, 0, 10, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 93, 0, 0, 47, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=-0.05)>	COMP<199>
[1740780008.122263]	Q_Header<(2621443, 16780, 257, 173, 250, 8, 58, 12, 48)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 170, 168, 253, 253, 253, 253, 186, 253, 253, 183, 211, 253, 253, 253, 123, 175, 88, 48, 7, 0, 0, 21, 0, 0, 0, 58, 84, 50, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=-0.05)>	COMP<199>
[1740780008.1327162]	Q_Header<(2621443, 16781, 257, 173, 250, 8, 58, 13, 45)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38, 102, 126, 253, 253, 206, 253, 166, 253, 253, 238, 214, 253, 253, 253, 124, 253, 163, 107, 33, 8, 30, 17, 0, 0, 0, 8, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.0, z=-0.05)>	COMP<199>
[1740780008.1479988]	Q_Header<(2621443, 16782, 257, 173, 250, 8, 58, 14, 40)>	Q_Data<(0, 0, 31, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 113, 152, 253, 253, 253, 253, 227, 231, 219, 236, 86, 253, 253, 253, 250, 253, 253, 214, 76, 0, 53, 11, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.01, z=-0.01)>	COMP<195>
[1740780008.152073]	Q_Header<(2621443, 16783, 257, 173, 250, 8, 58, 15, 32)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 95, 169, 212, 253, 253, 253, 248, 253, 67, 239, 202, 253, 253, 253, 253, 253, 253, 253, 139, 51, 66, 104, 135, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.01, z=-0.01)>	COMP<195>
[1740780008.162239]	Q_Header<(2621443, 16784, 257, 173, 250, 8, 58, 16, 48)>	Q_Data<(0, 0, 14, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 191, 234, 214, 253, 253, 159, 253, 150, 228, 253, 253, 253, 253, 250, 253, 253, 253, 195, 26, 84, 111, 142, 88, 24, 0, 0, 0, 0, 27, 35, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.01, z=-0.01)>	COMP<195>
[1740780008.1724145]	Q_Header<(2621443, 16785, 257, 173, 250, 8, 58, 17, 57)>	Q_Data<(0, 0, 54, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 204, 253, 253, 214, 183, 253, 253, 145, 205, 253, 253, 253, 222, 227, 253, 253, 253, 222, 81, 76, 65, 93, 105, 46, 30, 0, 0, 0, 0, 106, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.01, z=-0.01)>	COMP<195>
[1740780008.182325]	Q_Header<(2621443, 16786, 257, 173, 250, 8, 58, 18, 63)>	Q_Data<(0, 0, 56, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 198, 253, 253, 253, 253, 253, 253, 124, 185, 253, 253, 253, 191, 185, 253, 253, 247, 199, 107, 91, 218, 253, 189, 88, 60, 0, 0, 29, 47, 169, 144, 12, 0, 0, 0, 0, 17, 86, 83, 0, 0, 0, 69, 0, 0, 120, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 108, 72, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.01, z=-0.01)>	COMP<195>
[1740780008.1922982]	Q_Header<(2621443, 16787, 257, 173, 250, 8, 58, 19, 70)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 166, 253, 196, 116, 253, 253, 253, 170, 191, 253, 253, 253, 220, 137, 179, 184, 83, 151, 106, 89, 253, 253, 253, 86, 135, 0, 0, 0, 44, 171, 132, 17, 0, 0, 0, 0, 111, 211, 214, 59, 0, 0, 63, 0, 32, 120, 111, 0, 0, 0, 0, 0, 0, 53, 33, 0, 114, 192, 165, 0, 105, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.01, z=-0.01)>	COMP<195>
[1740780008.2023847]	Q_Header<(2621443, 16788, 257, 173, 250, 8, 58, 20, 73)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 109, 194, 225, 253, 253, 253, 253, 231, 253, 169, 253, 242, 108, 79, 102, 135, 50, 85, 135, 221, 253, 253, 253, 193, 229, 80, 0, 0, 38, 113, 106, 0, 0, 0, 0, 71, 240, 253, 253, 113, 0, 36, 91, 0, 81, 82, 96, 0, 0, 0, 0, 0, 0, 45, 58, 0, 165, 253, 246, 0, 124, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=-0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.01, z=-0.01)>	COMP<195>
[1740780008.2123659]	Q_Header<(2621443, 16789, 257, 173, 250, 8, 58, 21, 70)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 117, 249, 253, 253, 253, 205, 246, 253, 245, 253, 253, 165, 79, 85, 105, 38, 29, 164, 253, 253, 253, 253, 253, 253, 117, 30, 103, 152, 82, 57, 0, 0, 0, 0, 104, 253, 253, 253, 118, 0, 0, 37, 0, 21, 66, 61, 0, 0, 0, 0, 0, 0, 42, 0, 0, 180, 253, 233, 0, 82, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=0.0)>	COMP<195>
[1740780008.2222114]	Q_Header<(2621443, 16790, 257, 173, 250, 8, 58, 22, 53)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 47, 193, 253, 253, 253, 166, 208, 253, 253, 253, 253, 208, 148, 99, 111, 116, 89, 128, 219, 253, 253, 253, 253, 253, 113, 45, 161, 249, 193, 0, 0, 0, 0, 0, 86, 253, 253, 253, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 213, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=0.0)>	COMP<195>
[1740780008.2322314]	Q_Header<(2621443, 16791, 257, 173, 250, 8, 58, 23, 65)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 0, 27, 112, 199, 253, 253, 251, 242, 253, 253, 253, 253, 253, 195, 105, 186, 216, 174, 129, 170, 253, 253, 253, 236, 168, 73, 95, 206, 253, 253, 66, 0, 0, 0, 48, 18, 130, 208, 148, 39, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 218, 66, 95, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.0044444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.0, z=0.0)>	COMP<195>
[1740780008.2449157]	Q_Header<(2621443, 16792, 257, 173, 250, 8, 58, 24, 77)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 28, 32, 38, 141, 253, 253, 221, 211, 253, 253, 253, 253, 253, 211, 167, 239, 253, 253, 253, 250, 144, 219, 41, 120, 0, 59, 105, 253, 253, 253, 121, 71, 0, 26, 105, 88, 90, 0, 38, 40, 0, 55, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 176, 199, 170, 0, 0, 0, 136, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.01, z=0.03)>	COMP<196>
[1740780008.2523682]	Q_Header<(2621443, 16793, 257, 173, 250, 8, 58, 25, 79)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 22, 17, 53, 155, 253, 253, 253, 176, 253, 253, 253, 245, 253, 190, 178, 235, 253, 253, 253, 253, 56, 158, 51, 17, 43, 55, 142, 253, 253, 253, 193, 128, 0, 69, 135, 114, 113, 0, 67, 90, 0, 56, 0, 45, 101, 66, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 158, 253, 250, 253, 203, 66, 0, 49, 196, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.01, z=0.03)>	COMP<196>
[1740780008.2623112]	Q_Header<(2621443, 16794, 257, 173, 250, 8, 58, 26, 71)>	Q_Data<(0, 0, 74, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 52, 135, 223, 240, 253, 253, 253, 253, 253, 253, 253, 182, 131, 193, 253, 253, 253, 253, 126, 117, 65, 87, 202, 224, 137, 253, 204, 253, 228, 163, 0, 79, 148, 167, 113, 81, 5, 61, 40, 0, 0, 109, 156, 118, 61, 73, 61, 0, 0, 0, 0, 0, 0, 0, 128, 230, 226, 233, 182, 70, 0, 71, 202, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.01, z=0.03)>	COMP<196>
[1740780008.2723792]	Q_Header<(2621443, 16795, 257, 173, 250, 8, 58, 27, 75)>	Q_Data<(0, 0, 75, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 87, 165, 243, 253, 253, 253, 253, 253, 253, 253, 175, 101, 168, 247, 243, 253, 253, 101, 89, 149, 200, 253, 253, 200, 233, 107, 247, 212, 168, 36, 51, 179, 253, 181, 253, 158, 98, 0, 24, 25, 124, 177, 154, 108, 147, 71, 0, 0, 38, 61, 122, 44, 0, 53, 107, 154, 136, 108, 0, 0, 51, 140, 54, 16, 21, 112, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3378380738014394, y=-0.9360586630205735, z=0.09808595927712974, w=-0.0062257422814357396)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.01, z=0.03)>	COMP<196>
