[1740780013.0024195]	Q_Header<(2621443, 17268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 140, 253, 253, 253, 253, 253, 253, 253, 192, 141, 54, 44, 51, 25, 37, 30, 18, 0, 35, 113, 241, 253, 253, 253, 168, 53, 74, 0, 0, 38, 98, 176, 138, 97, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070736446054798, y=-0.9466120362127582, z=0.0980243039627113, w=-0.004760831699309765)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.015555555555555555, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.03, z=0.0)>	COMP<190>
[1740780013.112207]	Q_Header<(2621443, 17279, 257, 173, 250, 8, 58, 11, 36)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33, 129, 214, 253, 253, 213, 155, 253, 133, 253, 253, 253, 253, 253, 253, 253, 253, 253, 131, 59, 38, 21, 31, 34, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3071268204961247, y=-0.9466488445737072, z=0.09747248257796327, w=-0.0053100225324250495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.0, z=0.0)>	COMP<193>
[1740780013.122251]	Q_Header<(2621443, 17280, 257, 173, 250, 8, 58, 12, 43)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 124, 173, 253, 250, 253, 138, 253, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 109, 79, 82, 30, 82, 85, 75, 0, 0, 0, 0, 0, 46, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3071268204961247, y=-0.9466488445737072, z=0.09747248257796327, w=-0.0053100225324250495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.0, z=0.0)>	COMP<193>
[1740780013.1334]	Q_Header<(2621443, 17281, 257, 173, 250, 8, 58, 13, 51)>	Q_Data<(0, 0, 65, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 135, 212, 252, 182, 253, 253, 253, 152, 248, 253, 253, 253, 253, 253, 253, 253, 253, 89, 53, 136, 39, 119, 88, 70, 0, 0, 0, 0, 0, 104, 110, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 58, 0, 60, 32, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3071268204961247, y=-0.9466488445737072, z=0.09747248257796327, w=-0.0053100225324250495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.0011111111111111111, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.0, z=0.0)>	COMP<193>
[1740780013.1430593]	Q_Header<(2621443, 17282, 257, 173, 250, 8, 58, 14, 54)>	Q_Data<(0, 0, 8, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 147, 250, 185, 111, 253, 253, 116, 212, 243, 253, 173, 253, 253, 253, 253, 253, 253, 161, 32, 226, 175, 178, 24, 0, 42, 0, 0, 22, 0, 127, 138, 26, 0, 0, 0, 0, 0, 64, 49, 0, 0, 0, 67, 0, 162, 107, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30713338052419176, y=-0.9466080283286347, z=0.09784078079894264, w=-0.005432208041862692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0044444444444444444, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=0.0)>	COMP<193>
[1740780013.1523798]	Q_Header<(2621443, 17283, 257, 173, 250, 8, 58, 15, 68)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 138, 246, 169, 145, 253, 253, 152, 253, 253, 253, 253, 253, 200, 90, 222, 253, 213, 148, 97, 253, 253, 253, 173, 136, 106, 0, 0, 36, 31, 129, 139, 33, 0, 0, 0, 0, 41, 108, 168, 34, 0, 0, 67, 83, 214, 104, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 47, 101, 0, 50, 66, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30713338052419176, y=-0.9466080283286347, z=0.09784078079894264, w=-0.005432208041862692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0044444444444444444, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=0.0)>	COMP<193>
[1740780013.1625834]	Q_Header<(2621443, 17284, 257, 173, 250, 8, 58, 16, 62)>	Q_Data<(0, 0, 7, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 177, 116, 90, 190, 253, 79, 253, 253, 253, 253, 253, 217, 177, 169, 121, 57, 107, 135, 253, 253, 253, 253, 253, 209, 102, 50, 0, 50, 106, 98, 0, 0, 0, 0, 6, 78, 190, 253, 148, 0, 0, 82, 112, 195, 81, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 151, 151, 105, 100, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30713338052419176, y=-0.9466080283286347, z=0.09784078079894264, w=-0.005432208041862692)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.0044444444444444444, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.01, z=0.0)>	COMP<193>
[1740780013.1803756]	Q_Header<(2621443, 17285, 257, 173, 250, 8, 58, 17, 63)>	Q_Data<(0, 0, 54, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 74, 147, 239, 142, 253, 191, 253, 253, 253, 253, 253, 253, 120, 86, 56, 54, 40, 138, 253, 253, 253, 253, 253, 253, 151, 81, 49, 125, 76, 0, 0, 0, 0, 0, 42, 84, 253, 253, 184, 0, 0, 62, 109, 117, 88, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 225, 129, 154, 80, 125, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30712051429526777, y=-0.9465683736497035, z=0.0982639165372379, w=-0.005431980479387685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.014444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.0, z=0.03)>	COMP<191>
[1740780013.1878994]	Q_Header<(2621443, 17286, 257, 173, 250, 8, 58, 18, 73)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 12, 58, 179, 253, 234, 159, 253, 253, 253, 253, 253, 253, 253, 148, 163, 164, 49, 34, 90, 228, 253, 253, 253, 253, 253, 165, 84, 156, 253, 237, 33, 0, 0, 0, 0, 33, 105, 241, 253, 163, 0, 0, 34, 54, 0, 51, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 157, 221, 0, 108, 0, 69, 0, 0, 0, 0, 0, 0, 0, 20, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30712051429526777, y=-0.9465683736497035, z=0.0982639165372379, w=-0.005431980479387685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.014444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.0, z=0.03)>	COMP<191>
[1740780013.1922061]	Q_Header<(2621443, 17287, 257, 173, 250, 8, 58, 19, 60)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 172, 253, 253, 253, 253, 253, 206, 253, 253, 253, 253, 222, 253, 249, 120, 91, 88, 93, 54, 253, 253, 253, 253, 151, 70, 251, 253, 253, 76, 0, 0, 0, 0, 130, 222, 125, 187, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 85, 174, 139, 72, 72, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30712051429526777, y=-0.9465683736497035, z=0.0982639165372379, w=-0.005431980479387685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.014444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.0, z=0.03)>	COMP<191>
[1740780013.2022834]	Q_Header<(2621443, 17288, 257, 173, 250, 8, 58, 20, 61)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 144, 253, 253, 253, 253, 253, 185, 253, 253, 253, 253, 253, 253, 253, 113, 115, 211, 214, 101, 154, 183, 174, 164, 107, 0, 253, 253, 253, 198, 65, 0, 0, 0, 146, 201, 111, 127, 40, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 3, 0, 179, 250, 109, 181, 99, 0, 0, 127, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30712051429526777, y=-0.9465683736497035, z=0.0982639165372379, w=-0.005431980479387685)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.014444444444444444, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.0, z=0.03)>	COMP<191>
[1740780013.2123733]	Q_Header<(2621443, 17289, 257, 173, 250, 8, 58, 21, 65)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 101, 215, 253, 253, 253, 253, 182, 253, 253, 253, 253, 253, 253, 253, 116, 169, 253, 253, 79, 48, 118, 83, 104, 74, 9, 253, 253, 253, 253, 108, 0, 0, 59, 141, 0, 116, 91, 15, 13, 0, 0, 47, 100, 81, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 247, 253, 119, 243, 148, 0, 8, 177, 162, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30706655616964934, y=-0.9465291498864882, z=0.09881549481984939, w=-0.005310035855050585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.022222222222222223, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.01, z=-0.01)>	COMP<191>
[1740780013.2223113]	Q_Header<(2621443, 17290, 257, 173, 250, 8, 58, 22, 70)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 55, 132, 166, 244, 253, 253, 253, 253, 253, 253, 253, 233, 199, 209, 177, 229, 253, 253, 126, 18, 110, 67, 145, 221, 151, 253, 253, 253, 253, 152, 38, 40, 76, 116, 122, 90, 45, 0, 28, 0, 0, 105, 194, 161, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 243, 253, 104, 234, 147, 0, 53, 180, 176, 0, 30, 0, 45, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30706655616964934, y=-0.9465291498864882, z=0.09881549481984939, w=-0.005310035855050585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.022222222222222223, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.01, z=-0.01)>	COMP<191>
[1740780013.232386]	Q_Header<(2621443, 17291, 257, 173, 250, 8, 58, 23, 79)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 35, 64, 226, 253, 207, 253, 253, 253, 253, 253, 86, 187, 148, 174, 229, 253, 253, 117, 124, 157, 178, 253, 253, 253, 146, 221, 184, 241, 177, 80, 72, 161, 140, 143, 188, 89, 40, 0, 27, 0, 136, 250, 203, 168, 70, 29, 28, 0, 0, 0, 75, 0, 0, 0, 166, 168, 34, 171, 77, 0, 0, 125, 150, 0, 157, 82, 174, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30706655616964934, y=-0.9465291498864882, z=0.09881549481984939, w=-0.005310035855050585)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03333333333333333, y=0.022222222222222223, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.01, z=-0.01)>	COMP<191>
[1740780013.2427177]	Q_Header<(2621443, 17292, 257, 173, 250, 8, 58, 24, 84)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 36, 60, 53, 169, 226, 153, 253, 237, 253, 253, 253, 187, 253, 174, 171, 188, 253, 253, 36, 189, 236, 253, 253, 253, 253, 200, 190, 90, 148, 166, 93, 119, 182, 253, 253, 253, 253, 129, 99, 0, 60, 152, 245, 195, 182, 110, 26, 0, 0, 0, 68, 165, 136, 77, 21, 0, 8, 0, 97, 0, 0, 0, 43, 79, 65, 240, 170, 253, 253, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070034586778769, y=-0.9464617562063293, z=0.0996693137218634, w=-0.005004827755782485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.025555555555555557, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.01, z=-0.07)>	COMP<191>
[1740780013.2523665]	Q_Header<(2621443, 17293, 257, 173, 250, 8, 58, 25, 75)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 42, 52, 43, 103, 175, 211, 253, 253, 253, 253, 253, 204, 253, 251, 214, 179, 192, 201, 68, 174, 253, 253, 253, 253, 253, 253, 253, 100, 84, 120, 75, 175, 253, 253, 253, 253, 253, 217, 167, 0, 173, 166, 187, 119, 156, 153, 0, 0, 17, 28, 143, 220, 190, 136, 102, 54, 0, 22, 44, 0, 0, 0, 30, 0, 62, 241, 151, 253, 253, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070034586778769, y=-0.9464617562063293, z=0.0996693137218634, w=-0.005004827755782485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.025555555555555557, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.01, z=-0.07)>	COMP<191>
[1740780013.2624555]	Q_Header<(2621443, 17294, 257, 173, 250, 8, 58, 26, 85)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 37, 28, 0, 38, 151, 243, 253, 221, 245, 253, 253, 145, 253, 253, 239, 215, 138, 183, 175, 223, 253, 253, 253, 253, 229, 253, 253, 153, 90, 140, 77, 241, 253, 253, 253, 253, 253, 253, 151, 177, 253, 232, 108, 109, 251, 220, 42, 30, 0, 106, 203, 232, 199, 168, 155, 86, 0, 0, 0, 0, 0, 0, 0, 0, 14, 190, 50, 253, 253, 77, 0, 115, 86, 0, 0, 19, 93, 22, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070034586778769, y=-0.9464617562063293, z=0.0996693137218634, w=-0.005004827755782485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.025555555555555557, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.01, z=-0.07)>	COMP<191>
[1740780013.272529]	Q_Header<(2621443, 17295, 257, 173, 250, 8, 58, 27, 88)>	Q_Data<(0, 0, 67, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36, 26, 0, 0, 130, 205, 253, 218, 149, 253, 253, 253, 253, 242, 220, 253, 189, 194, 253, 253, 253, 160, 253, 252, 119, 218, 200, 152, 124, 194, 129, 253, 253, 253, 253, 253, 253, 178, 215, 253, 253, 253, 69, 202, 253, 253, 87, 31, 0, 168, 234, 212, 170, 152, 169, 46, 80, 79, 111, 0, 0, 0, 0, 0, 0, 170, 0, 253, 253, 0, 24, 181, 167, 0, 0, 47, 83, 83, 0, 0, 0, 53, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3070034586778769, y=-0.9464617562063293, z=0.0996693137218634, w=-0.005004827755782485)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.025555555555555557, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.01, z=-0.07)>	COMP<191>
