[1740780073.0026953]	Q_Header<(2621443, 23268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 120, 253, 253, 253, 253, 253, 253, 253, 253, 253, 139, 253, 209, 227, 159, 104, 49, 0, 6, 15, 0, 79, 90, 82, 147, 253, 253, 46, 37, 14, 0, 22, 48, 139, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 54, 121, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2889961798888621, y=-0.952558263891335, z=0.09484689832044177, w=-0.0108640591383775)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.015555555555555555, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.02, z=0.01)>	COMP<165>
[1740780073.112783]	Q_Header<(2621443, 23279, 257, 173, 250, 8, 58, 11, 58)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 21, 99, 226, 253, 210, 253, 253, 253, 115, 218, 248, 253, 253, 253, 135, 113, 183, 253, 253, 73, 206, 253, 253, 253, 253, 253, 253, 253, 104, 82, 141, 125, 0, 0, 0, 0, 0, 99, 253, 253, 253, 145, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 224, 183, 0, 131, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2853405024223808, y=-0.9536171144058347, z=0.09545936808312376, w=-0.00909427483656358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03777777777777778, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.02)>	COMP<167>
[1740780073.1227329]	Q_Header<(2621443, 23280, 257, 173, 250, 8, 58, 12, 56)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 72, 188, 253, 236, 252, 253, 253, 215, 253, 253, 253, 253, 253, 153, 117, 108, 162, 132, 19, 178, 253, 253, 253, 253, 253, 253, 253, 175, 122, 150, 169, 47, 0, 0, 0, 0, 95, 253, 253, 253, 144, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 184, 165, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2853405024223808, y=-0.9536171144058347, z=0.09545936808312376, w=-0.00909427483656358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03777777777777778, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.02)>	COMP<167>
[1740780073.133279]	Q_Header<(2621443, 23281, 257, 173, 250, 8, 58, 13, 56)>	Q_Data<(0, 0, 46, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 43, 126, 208, 220, 232, 76, 253, 253, 253, 253, 253, 253, 253, 228, 51, 86, 61, 89, 0, 120, 253, 253, 253, 253, 253, 253, 253, 186, 217, 175, 99, 89, 0, 0, 0, 25, 45, 188, 253, 253, 121, 43, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 158, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2853405024223808, y=-0.9536171144058347, z=0.09545936808312376, w=-0.00909427483656358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03777777777777778, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.02)>	COMP<167>
[1740780073.1428473]	Q_Header<(2621443, 23282, 257, 173, 250, 8, 58, 14, 62)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 11, 27, 61, 133, 154, 150, 161, 253, 253, 253, 253, 253, 247, 253, 253, 93, 170, 48, 163, 135, 61, 160, 239, 253, 253, 253, 253, 253, 176, 253, 253, 253, 211, 52, 0, 0, 44, 200, 202, 146, 174, 80, 0, 0, 0, 0, 12, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2853405024223808, y=-0.9536171144058347, z=0.09545936808312376, w=-0.00909427483656358)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03777777777777778, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.02)>	COMP<167>
[1740780073.153004]	Q_Header<(2621443, 23283, 257, 173, 250, 8, 58, 15, 63)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 7, 32, 87, 178, 253, 253, 253, 253, 233, 253, 140, 253, 253, 253, 132, 206, 59, 253, 240, 174, 235, 166, 162, 253, 253, 253, 253, 187, 253, 253, 253, 253, 82, 0, 0, 75, 249, 253, 81, 71, 80, 41, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28443249891182654, y=-0.9538865006424947, z=0.09552293150150398, w=-0.008606219387675439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.03333333333333333, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.1)>	COMP<167>
[1740780073.162821]	Q_Header<(2621443, 23284, 257, 173, 250, 8, 58, 16, 81)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4, 15, 25, 70, 191, 253, 253, 253, 219, 231, 253, 253, 253, 253, 253, 183, 184, 129, 253, 253, 253, 253, 185, 109, 107, 155, 224, 198, 89, 253, 253, 253, 253, 80, 0, 16, 106, 193, 222, 91, 107, 0, 0, 43, 0, 0, 0, 67, 13, 59, 42, 43, 0, 0, 0, 0, 0, 0, 0, 0, 172, 76, 0, 0, 0, 33, 0, 0, 0, 0, 0, 151, 233, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28443249891182654, y=-0.9538865006424947, z=0.09552293150150398, w=-0.008606219387675439)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.03333333333333333, z=0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.1)>	COMP<167>
[1740780073.1737144]	Q_Header<(2621443, 23285, 257, 173, 250, 8, 58, 17, 68)>	Q_Data<(0, 0, 58, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 115, 159, 253, 253, 253, 253, 205, 87, 80, 118, 95, 203, 210, 253, 253, 253, 196, 54, 0, 66, 133, 233, 253, 207, 253, 188, 99, 51, 64, 0, 34, 129, 28, 109, 41, 65, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 91, 93, 253, 253, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2835124288365074, y=-0.954176490850618, z=0.09539933827157397, w=-0.008178830024562324)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.01)>	COMP<164>
[1740780073.183933]	Q_Header<(2621443, 23286, 257, 173, 250, 8, 58, 18, 74)>	Q_Data<(0, 0, 58, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 83, 176, 223, 173, 208, 253, 253, 253, 253, 253, 253, 253, 83, 83, 203, 164, 253, 253, 212, 97, 176, 248, 247, 253, 253, 202, 225, 204, 91, 0, 0, 129, 230, 253, 253, 253, 253, 253, 253, 128, 174, 64, 43, 147, 100, 145, 48, 60, 0, 0, 0, 172, 124, 31, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 34, 130, 154, 253, 253, 165, 68, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2835124288365074, y=-0.954176490850618, z=0.09539933827157397, w=-0.008178830024562324)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.01)>	COMP<164>
[1740780073.1927893]	Q_Header<(2621443, 23287, 257, 173, 250, 8, 58, 19, 74)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 26, 13, 0, 20, 72, 124, 141, 150, 253, 253, 253, 253, 253, 253, 253, 163, 204, 231, 196, 253, 253, 194, 102, 253, 253, 253, 253, 253, 253, 241, 93, 46, 107, 97, 155, 253, 253, 253, 253, 253, 253, 253, 117, 253, 127, 58, 182, 218, 166, 29, 0, 43, 0, 136, 253, 212, 22, 73, 87, 60, 0, 0, 0, 0, 0, 0, 0, 73, 152, 202, 253, 253, 146, 193, 171, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2835124288365074, y=-0.954176490850618, z=0.09539933827157397, w=-0.008178830024562324)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.01)>	COMP<164>
[1740780073.202832]	Q_Header<(2621443, 23288, 257, 173, 250, 8, 58, 20, 85)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 24, 9, 19, 19, 20, 75, 119, 253, 253, 253, 215, 253, 172, 253, 253, 244, 253, 253, 253, 215, 223, 155, 122, 253, 253, 248, 253, 253, 253, 253, 56, 130, 177, 169, 95, 253, 253, 253, 253, 253, 253, 253, 164, 225, 166, 119, 244, 253, 253, 108, 0, 0, 0, 197, 253, 237, 69, 150, 101, 78, 61, 99, 0, 0, 0, 0, 0, 0, 117, 185, 253, 253, 110, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2835124288365074, y=-0.954176490850618, z=0.09539933827157397, w=-0.008178830024562324)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.0, z=0.01)>	COMP<164>
[1740780073.2129083]	Q_Header<(2621443, 23289, 257, 173, 250, 8, 58, 21, 91)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 27, 18, 26, 37, 100, 253, 253, 253, 228, 253, 253, 239, 253, 253, 253, 253, 253, 172, 177, 223, 186, 229, 253, 202, 242, 253, 253, 250, 88, 142, 196, 191, 176, 253, 253, 253, 253, 253, 253, 253, 253, 233, 201, 41, 253, 253, 253, 161, 0, 0, 71, 204, 253, 179, 103, 200, 79, 0, 111, 178, 90, 30, 0, 0, 28, 0, 0, 139, 207, 156, 90, 253, 253, 253, 63, 0, 0, 39, 0, 0, 0, 0, 17, 194, 194, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2822257077352966, y=-0.9545869526340914, z=0.09515352040642894, w=-0.007629371424505206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.028888888888888888, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.04)>	COMP<160>
[1740780073.2229521]	Q_Header<(2621443, 23290, 257, 173, 250, 8, 58, 22, 103)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 17, 24, 28, 23, 2, 5, 61, 210, 253, 253, 253, 161, 253, 253, 253, 232, 205, 79, 104, 119, 247, 253, 253, 253, 253, 98, 205, 199, 253, 251, 108, 104, 146, 161, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 113, 253, 253, 253, 168, 0, 63, 141, 190, 178, 63, 106, 195, 168, 79, 111, 178, 117, 110, 82, 74, 60, 0, 0, 97, 100, 0, 63, 237, 198, 253, 0, 0, 0, 65, 0, 0, 0, 77, 138, 253, 253, 185, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2822257077352966, y=-0.9545869526340914, z=0.09515352040642894, w=-0.007629371424505206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.028888888888888888, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.04)>	COMP<160>
[1740780073.2328916]	Q_Header<(2621443, 23291, 257, 173, 250, 8, 58, 23, 100)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 17, 21, 26, 0, 0, 6, 120, 203, 246, 253, 100, 253, 253, 244, 174, 47, 253, 253, 109, 253, 253, 253, 253, 253, 204, 145, 141, 253, 253, 253, 81, 59, 109, 205, 253, 253, 253, 253, 253, 253, 225, 88, 253, 252, 124, 253, 253, 253, 149, 0, 120, 202, 180, 106, 0, 54, 123, 216, 109, 77, 106, 71, 152, 153, 169, 107, 0, 0, 93, 68, 0, 0, 97, 94, 135, 0, 0, 0, 0, 0, 148, 132, 253, 109, 253, 253, 179, 0, 0, 0, 56, 166, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2822257077352966, y=-0.9545869526340914, z=0.09515352040642894, w=-0.007629371424505206)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=0.028888888888888888, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.04)>	COMP<160>
[1740780073.2435112]	Q_Header<(2621443, 23292, 257, 173, 250, 8, 58, 24, 110)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 11, 9, 2, 0, 7, 20, 49, 99, 181, 253, 165, 253, 253, 123, 208, 185, 253, 253, 175, 253, 253, 235, 253, 253, 222, 156, 172, 253, 253, 253, 109, 79, 133, 164, 253, 253, 243, 253, 253, 253, 253, 253, 253, 211, 58, 253, 253, 202, 97, 71, 79, 181, 170, 95, 29, 0, 122, 214, 122, 85, 62, 0, 143, 158, 209, 119, 0, 82, 149, 55, 0, 0, 0, 41, 51, 0, 57, 164, 138, 221, 253, 253, 253, 140, 253, 253, 102, 50, 0, 0, 193, 253, 197, 253, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2812518759934733, y=-0.9549013888710698, z=0.0949103010351239, w=-0.007263232040630061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.023333333333333334, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.12)>	COMP<160>
[1740780073.2549481]	Q_Header<(2621443, 23293, 257, 173, 250, 8, 58, 25, 113)>	Q_Data<(0, 0, 71, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 3, 11, 5, 9, 0, 25, 19, 36, 66, 91, 171, 218, 253, 230, 196, 253, 219, 253, 253, 149, 221, 237, 181, 253, 253, 159, 104, 169, 253, 253, 253, 173, 139, 206, 187, 108, 86, 215, 253, 253, 196, 253, 253, 188, 192, 49, 253, 253, 177, 86, 91, 227, 208, 228, 194, 66, 0, 102, 142, 60, 121, 146, 0, 75, 148, 197, 87, 0, 99, 183, 73, 81, 102, 46, 24, 114, 94, 148, 253, 253, 253, 253, 253, 253, 249, 214, 105, 253, 149, 0, 0, 253, 253, 253, 253, 184, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2812518759934733, y=-0.9549013888710698, z=0.0949103010351239, w=-0.007263232040630061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.023333333333333334, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.12)>	COMP<160>
[1740780073.2642632]	Q_Header<(2621443, 23294, 257, 173, 250, 8, 58, 26, 96)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 30, 54, 38, 120, 197, 253, 201, 253, 253, 178, 253, 225, 148, 88, 130, 166, 227, 150, 37, 152, 133, 253, 253, 253, 253, 195, 253, 206, 0, 114, 253, 188, 253, 205, 253, 253, 151, 245, 236, 245, 253, 123, 137, 140, 253, 253, 253, 253, 185, 151, 115, 124, 64, 42, 112, 34, 88, 129, 136, 42, 59, 98, 194, 64, 104, 132, 89, 117, 207, 215, 241, 253, 253, 253, 253, 253, 253, 213, 126, 195, 253, 190, 0, 0, 253, 253, 253, 253, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2812518759934733, y=-0.9549013888710698, z=0.0949103010351239, w=-0.007263232040630061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.023333333333333334, z=0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.12)>	COMP<160>
[1740780073.2737367]	Q_Header<(2621443, 23295, 257, 173, 250, 8, 58, 27, 100)>	Q_Data<(0, 0, 75, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 19, 11, 0, 23, 35, 85, 143, 205, 165, 253, 253, 119, 253, 187, 130, 84, 11, 185, 190, 93, 173, 143, 134, 253, 253, 230, 253, 233, 253, 160, 105, 162, 253, 208, 163, 253, 253, 253, 62, 253, 253, 253, 124, 32, 244, 253, 253, 253, 253, 253, 253, 228, 252, 253, 253, 188, 205, 177, 106, 106, 45, 0, 0, 88, 180, 101, 73, 137, 144, 199, 234, 248, 253, 253, 253, 253, 253, 253, 195, 117, 0, 165, 252, 118, 0, 0, 183, 253, 141, 169, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.28028067652517835, y=-0.9552248666417773, z=0.09454589894109348, w=-0.007019224259668012)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=0.015555555555555555, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=-0.06)>	COMP<168>
