[1740779515.6386545]	Q_Header<(2621443, 33054, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 0, 0, 0, 0, 0, 0, 20, 22, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 190, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 246, 253, 253, 253, 159, 253, 240, 131, 97, 57, 28, 0, 60, 0, 158, 184, 76, 0, 0, 81, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.692449901949706, y=-0.7147889644542096, z=0.058228048167476384, w=0.07873603997488945)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.017777777777777778, z=0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.14, z=-0.11)>	COMP<59>
[1740779515.7486117]	Q_Header<(2621443, 33065, 257, 173, 250, 8, 58, 11, 47)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 7, 26, 0, 20, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 109, 129, 154, 184, 246, 253, 253, 172, 253, 253, 148, 241, 158, 169, 194, 253, 253, 0, 244, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.697310194937554, y=-0.7101883088221774, z=0.05700548989686437, w=0.07836729017941525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.015555555555555555, z=0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.1, z=-0.02)>	COMP<63>
[1740779515.76139]	Q_Header<(2621443, 33066, 257, 173, 250, 8, 58, 12, 43)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 0, 27, 4, 0, 8, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 62, 28, 28, 130, 213, 253, 188, 253, 234, 253, 253, 253, 253, 253, 253, 224, 50, 176, 253, 253, 217, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.697310194937554, y=-0.7101883088221774, z=0.05700548989686437, w=0.07836729017941525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.015555555555555555, z=0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.1, z=-0.02)>	COMP<63>
[1740779515.768388]	Q_Header<(2621443, 33067, 257, 173, 250, 8, 58, 13, 39)>	Q_Data<(0, 0, 65, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 10, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 130, 233, 138, 176, 149, 253, 253, 253, 253, 253, 253, 158, 45, 129, 207, 202, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.697310194937554, y=-0.7101883088221774, z=0.05700548989686437, w=0.07836729017941525)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.015555555555555555, z=0.10555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.1, z=-0.02)>	COMP<63>
[1740779515.7775521]	Q_Header<(2621443, 33068, 257, 173, 250, 8, 58, 14, 36)>	Q_Data<(0, 0, 49, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 25, 0, 0, 0, 20, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 93, 0, 53, 81, 200, 175, 253, 253, 253, 253, 140, 184, 150, 126, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6983669648030221, y=-0.7091702293345843, z=0.0568239507281606, w=0.07830840900561767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.015555555555555555, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.09, z=-0.1)>	COMP<63>
[1740779515.7843404]	Q_Header<(2621443, 33069, 257, 173, 250, 8, 58, 15, 33)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 69, 45, 229, 185, 253, 253, 253, 253, 115, 169, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6983669648030221, y=-0.7091702293345843, z=0.0568239507281606, w=0.07830840900561767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.015555555555555555, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.09, z=-0.1)>	COMP<63>
[1740779515.8004136]	Q_Header<(2621443, 33070, 257, 173, 250, 8, 58, 16, 28)>	Q_Data<(0, 0, 20, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 178, 253, 253, 253, 253, 175, 169, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6983669648030221, y=-0.7091702293345843, z=0.0568239507281606, w=0.07830840900561767)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.015555555555555555, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.09, z=-0.1)>	COMP<63>
[1740779515.8101885]	Q_Header<(2621443, 33071, 257, 173, 250, 8, 58, 17, 36)>	Q_Data<(0, 0, 52, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 23, 0, 0, 0, 5, 11, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 253, 253, 233, 253, 253, 227, 33, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6994534373286275, y=-0.7081203123810416, z=0.05663985949746652, w=0.07824601279714663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.011111111111111112, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.07, z=-0.17)>	COMP<59>
[1740779515.818747]	Q_Header<(2621443, 33072, 257, 173, 250, 8, 58, 18, 44)>	Q_Data<(0, 0, 57, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 10, 0, 0, 0, 0, 28, 33, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 161, 253, 253, 245, 253, 253, 253, 155, 146, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6994534373286275, y=-0.7081203123810416, z=0.05663985949746652, w=0.07824601279714663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.011111111111111112, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.07, z=-0.17)>	COMP<59>
[1740779515.8282526]	Q_Header<(2621443, 33073, 257, 173, 250, 8, 58, 19, 31)>	Q_Data<(0, 0, 59, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 2, 18, 0, 33, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 227, 253, 189, 253, 253, 253, 253, 129, 27, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.6994534373286275, y=-0.7081203123810416, z=0.05663985949746652, w=0.07824601279714663)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.011111111111111112, z=0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.07, z=-0.17)>	COMP<59>
[1740779515.8404799]	Q_Header<(2621443, 33074, 257, 173, 250, 8, 58, 20, 32)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 22, 22, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 225, 253, 253, 253, 253, 253, 132, 107, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7008634460202344, y=-0.7067227938228942, z=0.056579327219433706, w=0.07830774198763048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.014444444444444444, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.07)>	COMP<55>
[1740779515.849585]	Q_Header<(2621443, 33075, 257, 173, 250, 8, 58, 21, 25)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 181, 253, 253, 253, 253, 253, 147, 90, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7008634460202344, y=-0.7067227938228942, z=0.056579327219433706, w=0.07830774198763048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.014444444444444444, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.07)>	COMP<55>
[1740779515.858246]	Q_Header<(2621443, 33076, 257, 173, 250, 8, 58, 22, 30)>	Q_Data<(0, 0, 63, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 195, 253, 253, 253, 253, 58, 12, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7008634460202344, y=-0.7067227938228942, z=0.056579327219433706, w=0.07830774198763048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.014444444444444444, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.07)>	COMP<55>
[1740779515.8682828]	Q_Header<(2621443, 33077, 257, 173, 250, 8, 58, 23, 29)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 22, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 180, 253, 253, 102, 157, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7008634460202344, y=-0.7067227938228942, z=0.056579327219433706, w=0.07830774198763048)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.014444444444444444, z=0.10111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.06, z=-0.07)>	COMP<55>
[1740779515.8783188]	Q_Header<(2621443, 33078, 257, 173, 250, 8, 58, 24, 32)>	Q_Data<(0, 0, 59, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 13, 19, 22, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 66, 0, 221, 225, 127, 145, 153, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7019054787663501, y=-0.7056896648257861, z=0.0566407203734933, w=0.07824720206769224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.006666666666666667, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.15)>	COMP<55>
[1740779515.8894653]	Q_Header<(2621443, 33079, 257, 173, 250, 8, 58, 25, 34)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 16, 32, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 153, 149, 242, 246, 253, 253, 253, 146, 133, 115, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7019054787663501, y=-0.7056896648257861, z=0.0566407203734933, w=0.07824720206769224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.006666666666666667, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.15)>	COMP<55>
[1740779515.8982801]	Q_Header<(2621443, 33080, 257, 173, 250, 8, 58, 26, 36)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 3, 20, 5, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 93, 123, 230, 253, 253, 253, 253, 203, 253, 253, 49, 0, 108, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7019054787663501, y=-0.7056896648257861, z=0.0566407203734933, w=0.07824720206769224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.006666666666666667, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.15)>	COMP<55>
[1740779515.9078465]	Q_Header<(2621443, 33081, 257, 173, 250, 8, 58, 27, 36)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 16, 29, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 37, 136, 253, 253, 253, 253, 253, 253, 253, 253, 208, 253, 253, 119, 32, 147, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7019054787663501, y=-0.7056896648257861, z=0.0566407203734933, w=0.07824720206769224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.006666666666666667, z=0.09888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.06, z=-0.15)>	COMP<55>
