[1740779748.0404346]	Q_Header<(2621443, 56304, 257, 173, 250, 8, 58, 0, 87)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 245, 165, 81, 143, 124, 190, 253, 253, 212, 188, 253, 253, 253, 253, 253, 245, 253, 201, 198, 253, 253, 62, 64, 15, 0, 18, 159, 253, 206, 62, 106, 97, 253, 253, 253, 111, 93, 122, 120, 55, 35, 253, 253, 253, 12, 43, 0, 46, 28, 197, 253, 253, 153, 173, 57, 39, 0, 40, 134, 207, 132, 123, 253, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 152, 184, 0, 0, 0, 0, 0, 0, 81, 59, 221, 180, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7976025222148025, y=-0.5960046395337883, z=0.03198222540867436, w=0.08709663293545479)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.021111111111111112, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.1, z=0.0)>	COMP<155>
[1740779748.150516]	Q_Header<(2621443, 56315, 257, 173, 250, 8, 58, 11, 88)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 132, 156, 167, 143, 253, 135, 150, 167, 166, 161, 204, 216, 199, 101, 220, 253, 253, 40, 109, 105, 111, 166, 95, 147, 253, 253, 253, 146, 179, 150, 225, 128, 184, 253, 253, 244, 101, 0, 35, 125, 163, 71, 113, 253, 253, 129, 75, 83, 83, 0, 0, 0, 0, 67, 253, 253, 253, 253, 253, 159, 145, 35, 130, 0, 0, 158, 253, 196, 74, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 229, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7973116929265196, y=-0.5963205419805632, z=0.033630769563079865, w=0.08697612818037896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.008888888888888889, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.1, z=0.11)>	COMP<155>
[1740779748.1604602]	Q_Header<(2621443, 56316, 257, 173, 250, 8, 58, 12, 86)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34, 66, 103, 147, 227, 252, 166, 159, 253, 253, 163, 159, 238, 197, 125, 246, 253, 253, 96, 182, 123, 93, 124, 96, 164, 142, 253, 253, 194, 62, 78, 162, 99, 114, 192, 253, 158, 51, 0, 24, 94, 131, 51, 70, 229, 253, 133, 42, 40, 35, 0, 0, 0, 0, 27, 203, 253, 253, 197, 253, 113, 129, 46, 133, 0, 0, 152, 253, 156, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7973116929265196, y=-0.5963205419805632, z=0.033630769563079865, w=0.08697612818037896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.008888888888888889, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.1, z=0.11)>	COMP<155>
[1740779748.1704497]	Q_Header<(2621443, 56317, 257, 173, 250, 8, 58, 13, 82)>	Q_Data<(0, 0, 57, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 50, 179, 253, 229, 253, 123, 234, 253, 253, 187, 225, 116, 217, 253, 253, 253, 158, 231, 91, 104, 91, 123, 193, 160, 253, 253, 117, 60, 111, 114, 89, 63, 108, 125, 60, 47, 42, 75, 0, 28, 0, 0, 162, 223, 111, 18, 0, 0, 0, 0, 0, 0, 0, 30, 195, 253, 46, 253, 104, 17, 93, 119, 0, 0, 85, 190, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7973116929265196, y=-0.5963205419805632, z=0.033630769563079865, w=0.08697612818037896)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=-0.008888888888888889, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.1, z=0.11)>	COMP<155>
[1740779748.1804774]	Q_Header<(2621443, 56318, 257, 173, 250, 8, 58, 14, 80)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 21, 157, 212, 253, 253, 121, 176, 253, 234, 202, 179, 208, 253, 253, 129, 227, 236, 213, 81, 89, 77, 140, 203, 222, 243, 247, 165, 46, 166, 76, 51, 55, 82, 34, 0, 34, 53, 63, 14, 69, 0, 0, 106, 130, 68, 0, 0, 0, 0, 0, 0, 0, 0, 74, 113, 208, 100, 253, 73, 0, 96, 71, 0, 0, 0, 80, 0, 0, 79, 121, 165, 85, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797162032850019, y=-0.5964219726675128, z=0.034117875841295504, w=0.08746138833734608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=-0.0033333333333333335, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.08, z=0.0)>	COMP<155>
[1740779748.1905954]	Q_Header<(2621443, 56319, 257, 173, 250, 8, 58, 15, 76)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 29, 89, 60, 253, 253, 206, 253, 131, 124, 219, 128, 253, 253, 253, 253, 253, 253, 166, 139, 71, 94, 154, 174, 213, 213, 148, 130, 200, 253, 57, 89, 112, 113, 73, 54, 99, 82, 48, 42, 64, 0, 0, 69, 39, 22, 0, 0, 36, 0, 0, 0, 0, 0, 57, 101, 66, 0, 104, 24, 0, 47, 0, 0, 0, 0, 0, 0, 78, 215, 233, 231, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797162032850019, y=-0.5964219726675128, z=0.034117875841295504, w=0.08746138833734608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=-0.0033333333333333335, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.08, z=0.0)>	COMP<155>
[1740779748.2004695]	Q_Header<(2621443, 56320, 257, 173, 250, 8, 58, 16, 89)>	Q_Data<(0, 0, 20, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 25, 0, 10, 36, 75, 237, 253, 213, 253, 253, 222, 193, 112, 253, 208, 220, 253, 253, 253, 226, 179, 155, 170, 166, 90, 133, 95, 253, 253, 253, 253, 89, 171, 212, 185, 106, 49, 208, 253, 162, 96, 50, 0, 0, 0, 40, 44, 74, 0, 78, 0, 0, 0, 7, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 75, 0, 155, 253, 253, 216, 192, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 35, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.797162032850019, y=-0.5964219726675128, z=0.034117875841295504, w=0.08746138833734608)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=-0.0033333333333333335, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.08, z=0.0)>	COMP<155>
[1740779748.2115343]	Q_Header<(2621443, 56321, 257, 173, 250, 8, 58, 17, 95)>	Q_Data<(0, 0, 53, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 26, 0, 0, 35, 54, 140, 160, 175, 209, 253, 204, 127, 91, 241, 165, 164, 253, 253, 253, 237, 211, 236, 218, 159, 88, 137, 175, 253, 253, 253, 253, 185, 224, 253, 253, 236, 107, 253, 253, 253, 241, 197, 120, 0, 34, 48, 61, 155, 117, 91, 30, 0, 0, 51, 0, 0, 0, 72, 113, 0, 0, 0, 0, 0, 0, 157, 46, 200, 0, 195, 253, 253, 107, 105, 0, 0, 0, 30, 133, 153, 30, 0, 0, 0, 0, 88, 155, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7970324343761308, y=-0.5964773704845644, z=0.034605818997723116, w=0.08807089385134824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.0044444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=0.05)>	COMP<161>
[1740779748.2209132]	Q_Header<(2621443, 56322, 257, 173, 250, 8, 58, 18, 91)>	Q_Data<(0, 0, 58, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 19, 33, 54, 62, 132, 155, 211, 138, 44, 61, 178, 170, 111, 140, 136, 253, 202, 217, 253, 246, 201, 241, 253, 190, 253, 253, 253, 226, 253, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 100, 185, 116, 80, 168, 171, 19, 75, 0, 0, 47, 0, 0, 0, 133, 208, 87, 0, 0, 0, 19, 121, 253, 131, 253, 106, 211, 253, 253, 179, 106, 61, 0, 0, 24, 169, 193, 30, 0, 0, 0, 0, 53, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7970324343761308, y=-0.5964773704845644, z=0.034605818997723116, w=0.08807089385134824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.0044444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=0.05)>	COMP<161>
[1740779748.230457]	Q_Header<(2621443, 56323, 257, 173, 250, 8, 58, 19, 89)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 18, 46, 94, 94, 122, 68, 0, 34, 104, 102, 58, 107, 195, 195, 159, 184, 253, 253, 235, 253, 253, 161, 253, 253, 135, 50, 253, 251, 240, 253, 253, 253, 253, 253, 219, 253, 253, 246, 171, 253, 229, 217, 136, 179, 127, 82, 0, 0, 0, 0, 21, 0, 142, 253, 99, 125, 38, 32, 72, 164, 253, 164, 253, 128, 165, 253, 253, 236, 198, 0, 0, 0, 4, 147, 184, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7970324343761308, y=-0.5964773704845644, z=0.034605818997723116, w=0.08807089385134824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.0044444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=0.05)>	COMP<161>
[1740779748.2404695]	Q_Header<(2621443, 56324, 257, 173, 250, 8, 58, 20, 89)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 30, 31, 41, 26, 54, 0, 0, 0, 22, 19, 0, 116, 210, 173, 104, 120, 185, 253, 238, 253, 253, 179, 253, 253, 154, 242, 253, 253, 224, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 253, 253, 253, 191, 166, 142, 51, 0, 0, 65, 46, 31, 0, 156, 253, 128, 187, 87, 54, 19, 141, 237, 117, 203, 96, 94, 191, 236, 253, 237, 70, 0, 0, 0, 91, 83, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7970324343761308, y=-0.5964773704845644, z=0.034605818997723116, w=0.08807089385134824)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.0044444444444444444, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.08, z=0.05)>	COMP<161>
[1740779748.250521]	Q_Header<(2621443, 56325, 257, 173, 250, 8, 58, 21, 88)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 0, 0, 0, 0, 15, 0, 15, 27, 17, 23, 0, 0, 0, 20, 0, 81, 146, 118, 47, 59, 99, 220, 210, 253, 253, 229, 253, 253, 142, 253, 253, 253, 219, 253, 253, 253, 253, 253, 253, 253, 253, 236, 253, 253, 253, 253, 253, 211, 95, 0, 0, 0, 106, 155, 169, 177, 207, 253, 161, 178, 82, 23, 48, 31, 122, 55, 75, 0, 0, 117, 162, 231, 253, 211, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 96, 136, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7969852359609125, y=-0.596426690596572, z=0.03515572797622037, w=0.08862173094005553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.006666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.06)>	COMP<155>
[1740779748.2604535]	Q_Header<(2621443, 56326, 257, 173, 250, 8, 58, 22, 85)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 0, 0, 0, 7, 25, 11, 14, 38, 14, 7, 22, 0, 0, 23, 52, 57, 0, 0, 0, 118, 144, 216, 105, 222, 187, 220, 234, 253, 253, 253, 233, 236, 253, 253, 253, 253, 253, 253, 253, 188, 253, 253, 253, 253, 253, 253, 79, 0, 0, 43, 95, 253, 253, 253, 253, 253, 212, 128, 54, 0, 105, 0, 0, 0, 53, 0, 59, 0, 58, 84, 253, 253, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 161, 253, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7969852359609125, y=-0.596426690596572, z=0.03515572797622037, w=0.08862173094005553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.006666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.06)>	COMP<155>
[1740779748.2704906]	Q_Header<(2621443, 56327, 257, 173, 250, 8, 58, 23, 88)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 0, 7, 0, 0, 15, 0, 0, 39, 10, 6, 0, 0, 0, 0, 31, 0, 0, 0, 0, 36, 65, 74, 144, 158, 114, 168, 253, 190, 253, 253, 224, 216, 253, 253, 105, 248, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 53, 121, 35, 85, 59, 253, 253, 253, 253, 253, 234, 123, 18, 49, 0, 0, 60, 148, 175, 109, 52, 0, 148, 253, 253, 253, 153, 140, 0, 95, 0, 0, 0, 0, 0, 61, 224, 210, 46, 253, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7969852359609125, y=-0.596426690596572, z=0.03515572797622037, w=0.08862173094005553)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04888888888888889, y=0.006666666666666667, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.06, z=0.06)>	COMP<155>
[1740779748.2806737]	Q_Header<(2621443, 56328, 257, 173, 250, 8, 58, 24, 88)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 25, 29, 12, 0, 0, 9, 0, 27, 17, 0, 0, 5, 15, 0, 11, 0, 0, 0, 0, 0, 50, 19, 104, 68, 96, 102, 224, 61, 253, 253, 201, 164, 209, 253, 180, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 202, 248, 235, 0, 0, 81, 253, 253, 253, 253, 253, 213, 79, 100, 247, 253, 0, 186, 253, 253, 240, 0, 0, 151, 253, 253, 253, 253, 117, 86, 85, 0, 32, 0, 0, 14, 134, 253, 253, 190, 232, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7969132074104895, y=-0.5963574289352755, z=0.035643510234182885, w=0.08953600944100391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.017777777777777778, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=0.01)>	COMP<155>
[1740779748.2904534]	Q_Header<(2621443, 56329, 257, 173, 250, 8, 58, 25, 92)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 34, 33, 12, 0, 0, 16, 17, 22, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 22, 20, 31, 0, 63, 140, 72, 164, 190, 142, 93, 144, 185, 214, 253, 253, 253, 226, 253, 253, 253, 253, 253, 208, 245, 253, 253, 0, 130, 161, 253, 253, 253, 253, 253, 249, 0, 144, 253, 253, 153, 253, 253, 253, 253, 85, 168, 67, 243, 253, 74, 253, 189, 149, 0, 130, 91, 28, 0, 98, 97, 253, 139, 180, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7969132074104895, y=-0.5963574289352755, z=0.035643510234182885, w=0.08953600944100391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.017777777777777778, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=0.01)>	COMP<155>
[1740779748.300377]	Q_Header<(2621443, 56330, 257, 173, 250, 8, 58, 26, 71)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 2, 0, 15, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 51, 91, 62, 34, 86, 112, 164, 204, 253, 197, 112, 253, 253, 253, 253, 191, 253, 253, 253, 253, 112, 206, 207, 253, 253, 253, 253, 253, 253, 142, 128, 253, 253, 253, 253, 253, 253, 253, 100, 227, 229, 231, 253, 253, 253, 240, 253, 253, 129, 138, 185, 115, 182, 181, 253, 77, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7969132074104895, y=-0.5963574289352755, z=0.035643510234182885, w=0.08953600944100391)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04666666666666667, y=0.017777777777777778, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.04, z=0.01)>	COMP<155>
[1740779748.310479]	Q_Header<(2621443, 56331, 257, 173, 250, 8, 58, 27, 71)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 13, 0, 24, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 10, 0, 4, 14, 18, 0, 0, 0, 0, 47, 81, 112, 125, 95, 113, 253, 235, 253, 191, 148, 253, 231, 253, 204, 110, 205, 193, 206, 253, 253, 253, 253, 253, 253, 168, 253, 253, 253, 253, 253, 253, 253, 91, 236, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 115, 253, 192, 205, 109, 0, 48, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.796866639095862, y=-0.5963072199729298, z=0.035827260811065485, w=0.090209014444216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=0.021111111111111112, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.04, z=0.01)>	COMP<163>
