[1740779723.0700598]	Q_Header<(2621443, 53804, 257, 173, 250, 8, 58, 0, 38)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 191, 191, 174, 253, 253, 253, 253, 116, 76, 106, 194, 252, 241, 253, 253, 151, 87, 49, 67, 0, 0, 0, 0, 0, 10, 114, 158, 154, 123, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7102194104245517, y=-0.6983173147703073, z=0.044068272114689444, w=0.07745517633454418)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.02666666666666667, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.09)>	COMP<192>
[1740779723.1800609]	Q_Header<(2621443, 53815, 257, 173, 250, 8, 58, 11, 75)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 224, 127, 253, 253, 224, 252, 213, 231, 252, 253, 253, 253, 156, 120, 126, 105, 86, 148, 148, 137, 143, 76, 89, 8, 17, 0, 0, 16, 56, 233, 253, 253, 160, 0, 26, 183, 246, 133, 253, 253, 175, 74, 0, 0, 0, 14, 0, 0, 0, 26, 0, 0, 0, 0, 0, 80, 184, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 183, 65, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100786696170983, y=-0.6983599912118651, z=0.04553194838699977, w=0.07751417486794866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0011111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=0.18)>	COMP<191>
[1740779723.1901338]	Q_Header<(2621443, 53816, 257, 173, 250, 8, 58, 12, 74)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 73, 253, 253, 216, 176, 253, 253, 253, 211, 253, 253, 237, 166, 209, 105, 0, 137, 170, 167, 253, 242, 63, 18, 38, 65, 33, 10, 31, 230, 253, 253, 171, 54, 110, 146, 188, 111, 253, 253, 110, 53, 71, 0, 0, 57, 0, 0, 0, 33, 0, 0, 0, 0, 0, 124, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 230, 195, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100786696170983, y=-0.6983599912118651, z=0.04553194838699977, w=0.07751417486794866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0011111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=0.18)>	COMP<191>
[1740779723.1924877]	Q_Header<(2621443, 53817, 257, 173, 250, 8, 58, 13, 77)>	Q_Data<(0, 0, 68, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 72, 182, 253, 225, 206, 181, 245, 197, 183, 253, 253, 253, 178, 253, 93, 99, 117, 200, 196, 253, 253, 158, 0, 76, 159, 118, 96, 95, 166, 168, 139, 137, 90, 157, 115, 111, 91, 232, 253, 74, 56, 147, 0, 58, 98, 0, 8, 0, 53, 121, 90, 25, 0, 0, 100, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 241, 198, 187, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100786696170983, y=-0.6983599912118651, z=0.04553194838699977, w=0.07751417486794866)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.0011111111111111111, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.15, z=0.18)>	COMP<191>
[1740779723.210242]	Q_Header<(2621443, 53818, 257, 173, 250, 8, 58, 14, 76)>	Q_Data<(0, 0, 43, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 60, 78, 163, 182, 253, 226, 253, 212, 253, 230, 253, 253, 239, 253, 133, 213, 82, 197, 158, 253, 253, 207, 0, 111, 210, 162, 168, 157, 135, 192, 135, 115, 91, 163, 114, 80, 95, 195, 193, 43, 129, 221, 96, 93, 110, 0, 0, 87, 175, 238, 181, 76, 28, 78, 45, 239, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 173, 27, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100768431019058, y=-0.6982971602139336, z=0.04589803902463754, w=0.0778801832386137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.013333333333333334, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=0.06)>	COMP<191>
[1740779723.2116275]	Q_Header<(2621443, 53819, 257, 173, 250, 8, 58, 15, 84)>	Q_Data<(0, 0, 5, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 115, 59, 53, 142, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 234, 253, 148, 148, 97, 245, 253, 192, 50, 126, 207, 154, 150, 153, 142, 203, 110, 177, 77, 135, 91, 37, 91, 135, 113, 0, 161, 253, 144, 101, 80, 49, 0, 90, 209, 253, 247, 104, 86, 90, 0, 142, 127, 0, 0, 44, 117, 135, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 75, 0, 0, 0, 27, 0, 46, 0, 0, 0, 49, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100768431019058, y=-0.6982971602139336, z=0.04589803902463754, w=0.0778801832386137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.013333333333333334, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=0.06)>	COMP<191>
[1740779723.2304385]	Q_Header<(2621443, 53820, 257, 173, 250, 8, 58, 16, 86)>	Q_Data<(0, 0, 38, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 253, 164, 74, 85, 71, 178, 233, 253, 253, 253, 253, 237, 253, 253, 253, 253, 253, 179, 58, 72, 225, 253, 154, 56, 89, 154, 109, 87, 99, 99, 142, 227, 253, 111, 96, 65, 8, 63, 58, 0, 0, 151, 253, 137, 63, 46, 0, 54, 0, 190, 253, 243, 115, 106, 66, 0, 0, 0, 0, 82, 102, 214, 253, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 100, 0, 0, 0, 0, 0, 21, 89, 125, 113, 151, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100768431019058, y=-0.6982971602139336, z=0.04589803902463754, w=0.0778801832386137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.013333333333333334, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=0.06)>	COMP<191>
[1740779723.2316983]	Q_Header<(2621443, 53821, 257, 173, 250, 8, 58, 17, 87)>	Q_Data<(0, 0, 54, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 253, 172, 93, 154, 123, 104, 204, 239, 253, 253, 253, 231, 253, 253, 253, 253, 249, 187, 127, 191, 237, 213, 128, 33, 33, 95, 77, 60, 43, 33, 119, 253, 253, 156, 121, 122, 90, 57, 104, 138, 58, 111, 194, 65, 0, 48, 0, 115, 129, 181, 253, 154, 77, 0, 0, 0, 0, 0, 0, 86, 58, 210, 253, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 84, 0, 0, 0, 0, 0, 105, 253, 253, 0, 253, 128, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100768431019058, y=-0.6982971602139336, z=0.04589803902463754, w=0.0778801832386137)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.013333333333333334, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.16, z=0.06)>	COMP<191>
[1740779723.2502668]	Q_Header<(2621443, 53822, 257, 173, 250, 8, 58, 18, 86)>	Q_Data<(0, 0, 58, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 253, 182, 218, 185, 172, 204, 239, 157, 253, 253, 253, 253, 253, 253, 253, 253, 213, 253, 223, 248, 253, 183, 132, 56, 109, 137, 63, 102, 113, 99, 124, 253, 253, 159, 151, 194, 137, 100, 226, 253, 111, 75, 94, 46, 0, 0, 0, 109, 131, 147, 202, 0, 77, 35, 48, 0, 0, 0, 0, 0, 0, 154, 253, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 26, 0, 0, 0, 0, 0, 94, 253, 253, 253, 253, 115, 144, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100848158582656, y=-0.6982439653961283, z=0.04595958968035705, w=0.07824726954876193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.02, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=0.13)>	COMP<189>
[1740779723.251683]	Q_Header<(2621443, 53823, 257, 173, 250, 8, 58, 19, 78)>	Q_Data<(0, 0, 59, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 247, 203, 253, 161, 199, 253, 244, 83, 230, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 150, 104, 240, 226, 93, 170, 141, 147, 107, 212, 253, 133, 162, 196, 143, 146, 253, 253, 140, 54, 0, 56, 0, 0, 0, 49, 104, 253, 225, 88, 200, 202, 57, 83, 0, 0, 0, 0, 0, 59, 194, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 253, 253, 253, 253, 168, 139, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100848158582656, y=-0.6982439653961283, z=0.04595958968035705, w=0.07824726954876193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.02, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=0.13)>	COMP<189>
[1740779723.260429]	Q_Header<(2621443, 53824, 257, 173, 250, 8, 58, 20, 83)>	Q_Data<(0, 0, 60, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 203, 253, 167, 230, 238, 192, 51, 122, 174, 181, 253, 253, 238, 198, 253, 253, 253, 253, 248, 253, 162, 181, 99, 253, 253, 253, 236, 109, 151, 91, 120, 152, 181, 253, 253, 94, 140, 253, 253, 120, 26, 0, 0, 0, 0, 0, 0, 250, 253, 253, 157, 253, 253, 240, 229, 99, 0, 0, 0, 0, 10, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 222, 253, 253, 162, 89, 27, 0, 0, 42, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100848158582656, y=-0.6982439653961283, z=0.04595958968035705, w=0.07824726954876193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.02, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=0.13)>	COMP<189>
[1740779723.270369]	Q_Header<(2621443, 53825, 257, 173, 250, 8, 58, 21, 73)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 156, 187, 253, 253, 207, 112, 29, 62, 77, 102, 197, 244, 218, 78, 219, 253, 253, 253, 248, 253, 212, 210, 197, 253, 253, 253, 253, 253, 136, 87, 62, 77, 253, 253, 253, 128, 62, 253, 253, 73, 0, 0, 0, 44, 54, 0, 0, 253, 253, 253, 196, 253, 253, 253, 253, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 95, 228, 241, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100848158582656, y=-0.6982439653961283, z=0.04595958968035705, w=0.07824726954876193)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.02, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.15, z=0.13)>	COMP<189>
[1740779723.2804668]	Q_Header<(2621443, 53826, 257, 173, 250, 8, 58, 22, 73)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 139, 108, 253, 253, 174, 72, 51, 54, 85, 117, 107, 201, 179, 126, 141, 204, 218, 195, 232, 253, 242, 227, 240, 253, 253, 253, 253, 253, 186, 172, 58, 96, 253, 253, 253, 147, 131, 161, 117, 99, 49, 62, 0, 114, 125, 104, 62, 173, 253, 246, 155, 253, 253, 253, 253, 189, 48, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 133, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100932637284126, y=-0.6981912363580293, z=0.045899100423222136, w=0.0786754527201241)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.16, z=0.1)>	COMP<187>
[1740779723.2902374]	Q_Header<(2621443, 53827, 257, 173, 250, 8, 58, 23, 68)>	Q_Data<(0, 0, 61, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 211, 250, 198, 253, 253, 214, 134, 107, 123, 157, 175, 179, 135, 122, 135, 53, 136, 143, 121, 183, 253, 244, 253, 209, 253, 253, 253, 253, 253, 253, 251, 170, 207, 253, 253, 253, 56, 142, 80, 86, 122, 108, 136, 111, 174, 177, 189, 87, 17, 90, 116, 71, 214, 253, 253, 253, 118, 93, 106, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100932637284126, y=-0.6981912363580293, z=0.045899100423222136, w=0.0786754527201241)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.16, z=0.1)>	COMP<187>
[1740779723.3002634]	Q_Header<(2621443, 53828, 257, 173, 250, 8, 58, 24, 72)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 209, 253, 226, 253, 253, 253, 180, 135, 200, 190, 184, 221, 90, 114, 155, 45, 100, 89, 41, 96, 179, 250, 253, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 72, 122, 139, 93, 130, 132, 209, 233, 188, 190, 219, 119, 102, 42, 0, 0, 79, 88, 150, 141, 129, 155, 166, 160, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7100932637284126, y=-0.6981912363580293, z=0.045899100423222136, w=0.0786754527201241)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.16, z=0.1)>	COMP<187>
[1740779723.3103328]	Q_Header<(2621443, 53829, 257, 173, 250, 8, 58, 25, 75)>	Q_Data<(0, 0, 71, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 253, 229, 253, 253, 253, 150, 137, 202, 147, 228, 238, 155, 175, 175, 83, 91, 117, 38, 0, 112, 250, 253, 169, 253, 202, 253, 253, 253, 253, 253, 253, 253, 253, 104, 65, 0, 77, 111, 91, 140, 155, 245, 253, 129, 165, 186, 208, 191, 0, 36, 0, 0, 0, 0, 103, 173, 133, 195, 248, 0, 83, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 91, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.710100662971812, y=-0.6981374749073049, z=0.04565543200128205, w=0.07922560259046002)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.17, z=-0.03)>	COMP<187>
[1740779723.320232]	Q_Header<(2621443, 53830, 257, 173, 250, 8, 58, 26, 77)>	Q_Data<(0, 0, 74, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 201, 221, 253, 253, 253, 163, 253, 127, 119, 253, 252, 144, 149, 161, 119, 118, 149, 62, 29, 83, 211, 253, 156, 253, 193, 253, 253, 253, 253, 253, 253, 253, 245, 117, 112, 13, 0, 0, 83, 158, 174, 233, 253, 0, 95, 152, 242, 217, 0, 36, 0, 0, 0, 0, 100, 202, 253, 238, 253, 104, 128, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 253, 214, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.710100662971812, y=-0.6981374749073049, z=0.04565543200128205, w=0.07922560259046002)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.17, z=-0.03)>	COMP<187>
[1740779723.3303607]	Q_Header<(2621443, 53831, 257, 173, 250, 8, 58, 27, 87)>	Q_Data<(0, 0, 74, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 121, 180, 237, 253, 253, 242, 253, 253, 252, 253, 249, 151, 84, 70, 159, 155, 124, 98, 73, 90, 149, 246, 233, 195, 207, 253, 253, 222, 175, 209, 205, 198, 151, 148, 197, 59, 0, 34, 64, 152, 157, 170, 185, 59, 138, 166, 201, 177, 0, 0, 0, 0, 0, 52, 114, 253, 253, 253, 253, 140, 144, 80, 0, 0, 0, 60, 11, 0, 0, 0, 0, 0, 0, 0, 39, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.710100662971812, y=-0.6981374749073049, z=0.04565543200128205, w=0.07922560259046002)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.03888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.17, z=-0.03)>	COMP<187>
