[1740779303.7372253]	Q_Header<(2621443, 11804, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 253, 253, 253, 253, 253, 191, 178, 235, 117, 56, 163, 253, 253, 126, 176, 85, 74, 77, 84, 159, 253, 253, 253, 149, 0, 0, 0, 21, 39, 0, 0, 0, 0, 0, 0, 12, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834088108176769, y=0.45800053311979044, z=-0.03424017844885427, w=-0.0930160997434116)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=-0.011111111111111112, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.06, z=-0.08)>	COMP<103>
[1740779303.8498816]	Q_Header<(2621443, 11815, 257, 173, 250, 8, 58, 11, 34)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 146, 253, 253, 253, 253, 253, 130, 86, 100, 163, 231, 153, 0, 69, 84, 73, 50, 55, 70, 33, 188, 226, 68, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834247570614739, y=0.4580698356878791, z=-0.03503425525447603, w=-0.09222432001657366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.08, z=0.03)>	COMP<111>
[1740779303.8631678]	Q_Header<(2621443, 11816, 257, 173, 250, 8, 58, 12, 34)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 138, 253, 253, 253, 253, 239, 208, 74, 44, 143, 198, 128, 39, 165, 143, 21, 35, 111, 91, 0, 216, 251, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834247570614739, y=0.4580698356878791, z=-0.03503425525447603, w=-0.09222432001657366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.08, z=0.03)>	COMP<111>
[1740779303.867191]	Q_Header<(2621443, 11817, 257, 173, 250, 8, 58, 13, 34)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 87, 253, 253, 253, 253, 182, 170, 107, 85, 253, 253, 172, 129, 223, 186, 45, 99, 135, 42, 53, 184, 205, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834247570614739, y=0.4580698356878791, z=-0.03503425525447603, w=-0.09222432001657366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.016666666666666666, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.08, z=0.03)>	COMP<111>
[1740779303.8869684]	Q_Header<(2621443, 11818, 257, 173, 250, 8, 58, 14, 36)>	Q_Data<(0, 0, 41, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 33, 194, 253, 253, 115, 165, 195, 165, 96, 253, 253, 253, 234, 225, 194, 66, 105, 112, 0, 41, 105, 111, 27, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834310002075307, y=0.458134108577983, z=-0.035156574279365596, w=-0.09179772172945462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.013333333333333334, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.07, z=0.0)>	COMP<111>
[1740779303.891519]	Q_Header<(2621443, 11819, 257, 173, 250, 8, 58, 15, 34)>	Q_Data<(0, 0, 11, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 103, 253, 253, 253, 253, 253, 229, 80, 232, 253, 253, 253, 174, 160, 32, 76, 86, 184, 205, 97, 53, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834310002075307, y=0.458134108577983, z=-0.035156574279365596, w=-0.09179772172945462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.013333333333333334, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.07, z=0.0)>	COMP<111>
[1740779303.9057436]	Q_Header<(2621443, 11820, 257, 173, 250, 8, 58, 16, 38)>	Q_Data<(0, 0, 22, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 175, 253, 213, 253, 253, 253, 105, 146, 96, 225, 253, 173, 95, 37, 72, 155, 253, 253, 176, 42, 0, 18, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834310002075307, y=0.458134108577983, z=-0.035156574279365596, w=-0.09179772172945462)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.013333333333333334, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.07, z=0.0)>	COMP<111>
[1740779303.9203043]	Q_Header<(2621443, 11821, 257, 173, 250, 8, 58, 17, 35)>	Q_Data<(0, 0, 50, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32, 88, 139, 239, 253, 253, 253, 129, 52, 187, 126, 249, 242, 164, 50, 36, 238, 253, 253, 214, 33, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834587438220018, y=0.4581484960016544, z=-0.0352187159862716, w=-0.09143437876505174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.05, z=0.03)>	COMP<100>
[1740779303.9252994]	Q_Header<(2621443, 11822, 257, 173, 250, 8, 58, 18, 32)>	Q_Data<(0, 0, 55, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 39, 58, 104, 253, 253, 253, 253, 226, 203, 136, 34, 230, 253, 253, 59, 43, 251, 253, 253, 136, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834587438220018, y=0.4581484960016544, z=-0.0352187159862716, w=-0.09143437876505174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.05, z=0.03)>	COMP<100>
[1740779303.9283257]	Q_Header<(2621443, 11823, 257, 173, 250, 8, 58, 19, 32)>	Q_Data<(0, 0, 57, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 57, 72, 211, 253, 253, 243, 253, 253, 101, 70, 216, 253, 253, 193, 65, 176, 253, 253, 157, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834587438220018, y=0.4581484960016544, z=-0.0352187159862716, w=-0.09143437876505174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.05, z=0.03)>	COMP<100>
[1740779303.9370916]	Q_Header<(2621443, 11824, 257, 173, 250, 8, 58, 20, 31)>	Q_Data<(0, 0, 58, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47, 42, 156, 253, 253, 253, 253, 253, 140, 122, 176, 253, 253, 253, 70, 140, 208, 253, 253, 125, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834587438220018, y=0.4581484960016544, z=-0.0352187159862716, w=-0.09143437876505174)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.014444444444444444, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.18, y=0.05, z=0.03)>	COMP<100>
[1740779303.9470472]	Q_Header<(2621443, 11825, 257, 173, 250, 8, 58, 21, 34)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 8, 100, 224, 230, 253, 253, 253, 185, 168, 89, 253, 253, 253, 79, 189, 253, 253, 253, 161, 70, 41, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834671298778302, y=0.4581822275642743, z=-0.03521661719789347, w=-0.09118479392314184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.06, z=0.06)>	COMP<99>
[1740779303.957002]	Q_Header<(2621443, 11826, 257, 173, 250, 8, 58, 22, 34)>	Q_Data<(0, 0, 62, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 0, 50, 132, 166, 253, 253, 253, 253, 206, 136, 253, 253, 231, 84, 170, 253, 253, 253, 159, 43, 59, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834671298778302, y=0.4581822275642743, z=-0.03521661719789347, w=-0.09118479392314184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.06, z=0.06)>	COMP<99>
[1740779303.9670162]	Q_Header<(2621443, 11827, 257, 173, 250, 8, 58, 23, 36)>	Q_Data<(0, 0, 58, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 12, 27, 18, 0, 82, 114, 243, 253, 230, 253, 208, 204, 171, 206, 132, 67, 120, 222, 124, 245, 105, 19, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834671298778302, y=0.4581822275642743, z=-0.03521661719789347, w=-0.09118479392314184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.06, z=0.06)>	COMP<99>
[1740779303.977056]	Q_Header<(2621443, 11828, 257, 173, 250, 8, 58, 24, 34)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 24, 24, 19, 11, 49, 70, 161, 239, 110, 241, 243, 174, 126, 116, 63, 34, 63, 144, 96, 142, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834984705374899, y=0.4581984814041407, z=-0.03515683033019649, w=-0.09082181168634093)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.05, z=0.0)>	COMP<99>
[1740779303.9870615]	Q_Header<(2621443, 11829, 257, 173, 250, 8, 58, 25, 33)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 17, 19, 6, 0, 39, 106, 163, 81, 219, 253, 221, 241, 124, 0, 0, 42, 91, 91, 33, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834984705374899, y=0.4581984814041407, z=-0.03515683033019649, w=-0.09082181168634093)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.05, z=0.0)>	COMP<99>
[1740779303.996951]	Q_Header<(2621443, 11830, 257, 173, 250, 8, 58, 26, 32)>	Q_Data<(0, 0, 72, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 12, 0, 70, 104, 162, 253, 236, 253, 253, 144, 170, 74, 33, 49, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8834984705374899, y=0.4581984814041407, z=-0.03515683033019649, w=-0.09082181168634093)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.16, y=0.05, z=0.0)>	COMP<99>
[1740779304.0077765]	Q_Header<(2621443, 11831, 257, 173, 250, 8, 58, 27, 32)>	Q_Data<(0, 0, 71, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 0, 9, 27, 31, 158, 253, 228, 253, 253, 253, 253, 137, 85, 50, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8835303246057762, y=0.458183348080655, z=-0.03503360087895244, w=-0.09063570959101808)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0044444444444444444, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.14, y=0.03, z=0.0)>	COMP<97>
