[1740780090.5028713]	Q_Header<(2621443, 25018, 257, 173, 250, 8, 58, 0, 66)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 211, 215, 253, 253, 253, 253, 253, 253, 253, 233, 160, 198, 139, 84, 124, 202, 0, 75, 64, 53, 59, 49, 49, 88, 86, 168, 158, 111, 147, 163, 42, 0, 175, 253, 253, 253, 216, 169, 54, 59, 0, 0, 0, 0, 34, 81, 88, 48, 0, 0, 0, 0, 0, 30, 21, 0, 70, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.45678993331356904, y=-0.8845269526430041, z=0.09149226483659006, w=-0.024170071297724926)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=0.04777777777777778, z=0.11888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.01, z=-0.11)>	COMP<150>
[1740780090.6139853]	Q_Header<(2621443, 25029, 257, 173, 250, 8, 58, 11, 59)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 62, 122, 253, 253, 253, 253, 206, 253, 222, 137, 90, 130, 124, 69, 172, 156, 20, 0, 0, 5, 0, 122, 150, 77, 40, 148, 253, 226, 64, 0, 32, 87, 65, 96, 127, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 125, 127, 63, 54, 109, 101, 171, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44957968446431984, y=-0.8878679975430981, z=0.09496958851839284, w=-0.023437224929988978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.03222222222222222, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=0.01)>	COMP<151>
[1740780090.6234734]	Q_Header<(2621443, 25030, 257, 173, 250, 8, 58, 12, 58)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 48, 109, 253, 253, 253, 253, 241, 253, 253, 138, 128, 153, 114, 218, 253, 253, 25, 22, 0, 0, 24, 55, 79, 48, 118, 195, 253, 253, 91, 28, 12, 42, 22, 125, 178, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 98, 76, 0, 39, 63, 121, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44957968446431984, y=-0.8878679975430981, z=0.09496958851839284, w=-0.023437224929988978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.03222222222222222, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=0.01)>	COMP<151>
[1740780090.635328]	Q_Header<(2621443, 25031, 257, 173, 250, 8, 58, 13, 60)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 79, 205, 253, 253, 253, 253, 253, 224, 253, 253, 137, 147, 74, 253, 253, 253, 81, 31, 0, 0, 26, 28, 47, 72, 146, 253, 253, 253, 119, 48, 0, 9, 11, 122, 175, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 10, 22, 0, 0, 105, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44957968446431984, y=-0.8878679975430981, z=0.09496958851839284, w=-0.023437224929988978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.027777777777777776, y=0.03222222222222222, z=0.11333333333333333)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.04, z=0.01)>	COMP<151>
[1740780090.644351]	Q_Header<(2621443, 25032, 257, 173, 250, 8, 58, 14, 48)>	Q_Data<(0, 0, 24, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 230, 253, 253, 253, 253, 253, 234, 253, 253, 212, 155, 173, 253, 253, 253, 113, 56, 43, 0, 23, 0, 0, 75, 150, 226, 253, 253, 105, 0, 0, 0, 0, 88, 131, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4481272915096999, y=-0.8885640302095084, z=0.09533844038928782, w=-0.023376839096733184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.025555555555555557, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=0.16)>	COMP<157>
[1740780090.6550362]	Q_Header<(2621443, 25033, 257, 173, 250, 8, 58, 15, 54)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 171, 224, 200, 253, 253, 253, 253, 253, 253, 230, 205, 253, 253, 253, 253, 100, 94, 71, 37, 0, 0, 22, 23, 100, 8, 232, 169, 73, 7, 0, 0, 0, 15, 53, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 55, 21, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4481272915096999, y=-0.8885640302095084, z=0.09533844038928782, w=-0.023376839096733184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.025555555555555557, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=0.16)>	COMP<157>
[1740780090.6635804]	Q_Header<(2621443, 25034, 257, 173, 250, 8, 58, 16, 43)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 123, 54, 97, 61, 61, 31, 10, 28, 13, 57, 82, 100, 34, 38, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 119, 86, 42, 20, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4481272915096999, y=-0.8885640302095084, z=0.09533844038928782, w=-0.023376839096733184)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.025555555555555557, z=0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=0.16)>	COMP<157>
[1740780090.6775975]	Q_Header<(2621443, 25035, 257, 173, 250, 8, 58, 17, 48)>	Q_Data<(0, 0, 52, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 253, 253, 253, 253, 209, 112, 9, 80, 40, 0, 25, 0, 0, 67, 111, 73, 32, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 105, 73, 28, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44665456793685543, y=-0.8892808219240207, z=0.09558090371537518, w=-0.02331539286032779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.014444444444444444, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.27)>	COMP<152>
[1740780090.6939914]	Q_Header<(2621443, 25036, 257, 173, 250, 8, 58, 18, 42)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 218, 253, 253, 253, 253, 253, 253, 253, 253, 224, 239, 253, 253, 253, 253, 253, 253, 172, 114, 52, 17, 32, 0, 0, 32, 87, 64, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 56, 0, 0, 53, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44665456793685543, y=-0.8892808219240207, z=0.09558090371537518, w=-0.02331539286032779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.014444444444444444, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.27)>	COMP<152>
[1740780090.6953259]	Q_Header<(2621443, 25037, 257, 173, 250, 8, 58, 19, 42)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 189, 253, 253, 253, 203, 253, 253, 253, 253, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 151, 22, 47, 8, 36, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 19, 87, 0, 16, 31, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.44665456793685543, y=-0.8892808219240207, z=0.09558090371537518, w=-0.02331539286032779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.014444444444444444, z=0.1111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.04, z=0.27)>	COMP<152>
[1740780090.7074652]	Q_Header<(2621443, 25038, 257, 173, 250, 8, 58, 20, 39)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 240, 199, 253, 253, 253, 253, 253, 253, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 74, 42, 41, 69, 34, 61, 93, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 83, 106, 0, 48, 29, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4447707034979109, y=-0.8902128050661494, z=0.09570474311578486, w=-0.023254787708618645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=0.32)>	COMP<152>
[1740780090.7136414]	Q_Header<(2621443, 25039, 257, 173, 250, 8, 58, 21, 51)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 119, 71, 253, 253, 175, 253, 253, 242, 207, 251, 237, 253, 253, 253, 253, 253, 253, 253, 253, 109, 25, 115, 155, 91, 21, 71, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 91, 87, 0, 50, 0, 49, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4447707034979109, y=-0.8902128050661494, z=0.09570474311578486, w=-0.023254787708618645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=0.32)>	COMP<152>
[1740780090.7252703]	Q_Header<(2621443, 25040, 257, 173, 250, 8, 58, 22, 60)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 12, 134, 253, 240, 253, 228, 253, 253, 159, 109, 253, 253, 253, 253, 253, 253, 253, 253, 253, 117, 129, 215, 253, 200, 142, 177, 109, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 52, 149, 184, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 65, 69, 0, 0, 0, 55, 0, 44, 130, 43, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4447707034979109, y=-0.8902128050661494, z=0.09570474311578486, w=-0.023254787708618645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=0.32)>	COMP<152>
[1740780090.7337613]	Q_Header<(2621443, 25041, 257, 173, 250, 8, 58, 23, 62)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 50, 138, 224, 253, 253, 250, 253, 253, 126, 237, 253, 253, 253, 253, 253, 192, 253, 253, 253, 105, 183, 253, 253, 253, 253, 253, 253, 91, 0, 18, 89, 38, 0, 0, 0, 0, 0, 97, 220, 253, 149, 45, 0, 0, 0, 0, 0, 0, 0, 0, 34, 18, 0, 0, 0, 0, 57, 0, 98, 155, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4447707034979109, y=-0.8902128050661494, z=0.09570474311578486, w=-0.023254787708618645)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.011111111111111112, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.09, z=0.32)>	COMP<152>
[1740780090.7467356]	Q_Header<(2621443, 25042, 257, 173, 250, 8, 58, 24, 57)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 37, 131, 224, 253, 253, 232, 253, 253, 253, 253, 253, 253, 253, 253, 165, 152, 144, 229, 174, 95, 176, 253, 253, 253, 253, 253, 253, 241, 84, 5, 90, 95, 0, 0, 0, 0, 0, 144, 253, 230, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 37, 0, 84, 150, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4433605617098134, y=-0.8909325604733132, z=0.09552027520317428, w=-0.02337652741393978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0077777777777777776, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.05, z=0.31)>	COMP<154>
[1740780090.754025]	Q_Header<(2621443, 25043, 257, 173, 250, 8, 58, 25, 53)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 112, 172, 159, 252, 253, 253, 253, 253, 253, 253, 253, 253, 238, 133, 110, 35, 94, 68, 74, 109, 253, 253, 253, 253, 253, 253, 253, 123, 47, 89, 130, 0, 0, 0, 0, 26, 185, 253, 152, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 227, 127, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4433605617098134, y=-0.8909325604733132, z=0.09552027520317428, w=-0.02337652741393978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0077777777777777776, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.05, z=0.31)>	COMP<154>
[1740780090.7647455]	Q_Header<(2621443, 25044, 257, 173, 250, 8, 58, 26, 62)>	Q_Data<(0, 0, 71, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 26, 72, 80, 168, 232, 253, 253, 253, 253, 253, 253, 253, 253, 253, 126, 89, 91, 120, 79, 55, 0, 220, 253, 239, 253, 253, 253, 253, 138, 177, 253, 236, 48, 0, 0, 0, 35, 126, 191, 115, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 253, 243, 98, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4433605617098134, y=-0.8909325604733132, z=0.09552027520317428, w=-0.02337652741393978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0077777777777777776, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.05, z=0.31)>	COMP<154>
[1740780090.7687128]	Q_Header<(2621443, 25045, 257, 173, 250, 8, 58, 27, 61)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 15, 16, 37, 168, 226, 253, 253, 253, 253, 253, 253, 253, 151, 164, 137, 97, 154, 210, 165, 107, 118, 124, 224, 117, 253, 253, 253, 253, 141, 253, 253, 253, 93, 0, 0, 0, 126, 230, 211, 129, 53, 0, 46, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 253, 253, 117, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4433605617098134, y=-0.8909325604733132, z=0.09552027520317428, w=-0.02337652741393978)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.0077777777777777776, z=0.10888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.05, z=0.31)>	COMP<154>
