[1740779575.5989716]	Q_Header<(2621443, 39054, 257, 173, 250, 8, 58, 0, 32)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 19, 10, 0, 13, 0, 0, 0, 10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 94, 213, 253, 253, 253, 253, 253, 74, 95, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8787447455095916, y=0.4654045068077124, z=-0.06866623870933462, w=0.08056838675228595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.03666666666666667, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.18, z=-0.03)>	COMP<21>
[1740779575.7091267]	Q_Header<(2621443, 39065, 257, 173, 250, 8, 58, 11, 57)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 0, 0, 0, 11, 0, 13, 78, 106, 138, 91, 240, 249, 132, 253, 253, 253, 253, 126, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 181, 223, 131, 0, 134, 174, 201, 164, 102, 9, 86, 180, 253, 179, 127, 253, 253, 253, 253, 253, 0, 32, 104, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8778039252812133, y=0.46722215603029393, z=-0.06970185528237696, w=0.07940640431030861)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.015555555555555555, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.15, z=-0.12)>	COMP<24>
[1740779575.719029]	Q_Header<(2621443, 39066, 257, 173, 250, 8, 58, 12, 54)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 0, 0, 0, 0, 0, 0, 13, 73, 103, 229, 253, 243, 253, 190, 253, 253, 253, 221, 107, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 214, 146, 0, 123, 198, 206, 143, 88, 0, 0, 80, 166, 81, 95, 202, 253, 253, 253, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8778039252812133, y=0.46722215603029393, z=-0.06970185528237696, w=0.07940640431030861)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.015555555555555555, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.15, z=-0.12)>	COMP<24>
[1740779575.729165]	Q_Header<(2621443, 39067, 257, 173, 250, 8, 58, 13, 53)>	Q_Data<(0, 0, 65, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 7, 10, 0, 0, 0, 123, 240, 253, 253, 253, 253, 253, 253, 253, 224, 143, 70, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 23, 183, 191, 119, 0, 53, 181, 159, 77, 0, 0, 0, 0, 37, 0, 19, 0, 173, 204, 166, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8778039252812133, y=0.46722215603029393, z=-0.06970185528237696, w=0.07940640431030861)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.015555555555555555, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.15, z=-0.12)>	COMP<24>
[1740779575.7395108]	Q_Header<(2621443, 39068, 257, 173, 250, 8, 58, 14, 46)>	Q_Data<(0, 0, 33, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 20, 21, 14, 0, 87, 253, 253, 253, 253, 253, 188, 253, 253, 253, 136, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 39, 243, 210, 59, 0, 0, 136, 91, 107, 62, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8778039252812133, y=0.46722215603029393, z=-0.06970185528237696, w=0.07940640431030861)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.015555555555555555, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.15, z=-0.12)>	COMP<24>
[1740779575.749045]	Q_Header<(2621443, 39069, 257, 173, 250, 8, 58, 15, 35)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 27, 46, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 88, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 168, 253, 231, 27, 0, 42, 0, 60, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8775810701767714, y=0.46766074278024916, z=-0.06970354584378029, w=0.07928625748780262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.15, z=-0.08)>	COMP<17>
[1740779575.7624466]	Q_Header<(2621443, 39070, 257, 173, 250, 8, 58, 16, 37)>	Q_Data<(0, 0, 22, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 16, 0, 8, 19, 86, 253, 253, 253, 253, 253, 253, 253, 253, 234, 191, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 187, 221, 209, 51, 0, 0, 14, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8775810701767714, y=0.46766074278024916, z=-0.06970354584378029, w=0.07928625748780262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.15, z=-0.08)>	COMP<17>
[1740779575.7687857]	Q_Header<(2621443, 39071, 257, 173, 250, 8, 58, 17, 38)>	Q_Data<(0, 0, 53, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 26, 9, 0, 0, 23, 144, 253, 253, 253, 253, 253, 253, 253, 193, 118, 103, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 194, 138, 134, 43, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8775810701767714, y=0.46766074278024916, z=-0.06970354584378029, w=0.07928625748780262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.01, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.15, z=-0.08)>	COMP<17>
[1740779575.7833505]	Q_Header<(2621443, 39072, 257, 173, 250, 8, 58, 18, 40)>	Q_Data<(0, 0, 57, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 17, 9, 0, 0, 54, 199, 253, 245, 253, 253, 253, 201, 230, 137, 54, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 180, 172, 35, 86, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.877378973814798, y=0.46807786783900424, z=-0.06951893225565599, w=0.07922350664428576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.006666666666666667, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=-0.12)>	COMP<19>
[1740779575.788964]	Q_Header<(2621443, 39073, 257, 173, 250, 8, 58, 19, 42)>	Q_Data<(0, 0, 59, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 15, 0, 8, 31, 45, 74, 230, 253, 253, 253, 253, 253, 137, 63, 56, 38, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 134, 154, 51, 69, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.877378973814798, y=0.46807786783900424, z=-0.06951893225565599, w=0.07922350664428576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.006666666666666667, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=-0.12)>	COMP<19>
[1740779575.800715]	Q_Header<(2621443, 39074, 257, 173, 250, 8, 58, 20, 35)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 49, 16, 21, 27, 47, 118, 207, 253, 253, 253, 253, 253, 132, 156, 15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 50, 51, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.877378973814798, y=0.46807786783900424, z=-0.06951893225565599, w=0.07922350664428576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.006666666666666667, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.15, z=-0.12)>	COMP<19>
[1740779575.8092654]	Q_Header<(2621443, 39075, 257, 173, 250, 8, 58, 21, 37)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 130, 85, 45, 25, 25, 66, 187, 239, 253, 253, 253, 253, 253, 177, 176, 46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 66, 0, 0, 0, 59, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8770769613257604, y=0.4686899085609265, z=-0.06927504183053153, w=0.07916275705215806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.13, z=-0.11)>	COMP<19>
[1740779575.8189812]	Q_Header<(2621443, 39076, 257, 173, 250, 8, 58, 22, 35)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 125, 120, 93, 44, 74, 149, 253, 253, 253, 253, 253, 253, 227, 159, 138, 23, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 68, 18, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8770769613257604, y=0.4686899085609265, z=-0.06927504183053153, w=0.07916275705215806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.13, z=-0.11)>	COMP<19>
[1740779575.8299212]	Q_Header<(2621443, 39077, 257, 173, 250, 8, 58, 23, 33)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 143, 133, 73, 153, 253, 253, 253, 157, 253, 253, 253, 195, 170, 127, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8770769613257604, y=0.4686899085609265, z=-0.06927504183053153, w=0.07916275705215806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.13, z=-0.11)>	COMP<19>
[1740779575.839955]	Q_Header<(2621443, 39078, 257, 173, 250, 8, 58, 24, 24)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 235, 179, 181, 115, 192, 253, 253, 253, 253, 253, 253, 253, 180, 158, 118, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8770769613257604, y=0.4686899085609265, z=-0.06927504183053153, w=0.07916275705215806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.0, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.13, z=-0.11)>	COMP<19>
[1740779575.8499215]	Q_Header<(2621443, 39079, 257, 173, 250, 8, 58, 25, 24)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 253, 214, 196, 156, 208, 253, 253, 253, 253, 253, 253, 253, 141, 74, 69, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8768345841082741, y=0.46917913462622185, z=-0.06903103958140457, w=0.07916291630157535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.012222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.11)>	COMP<20>
[1740779575.8597727]	Q_Header<(2621443, 39080, 257, 173, 250, 8, 58, 26, 29)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 253, 253, 219, 182, 253, 253, 253, 253, 253, 253, 191, 178, 90, 91, 19, 18, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8768345841082741, y=0.46917913462622185, z=-0.06903103958140457, w=0.07916291630157535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.012222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.11)>	COMP<20>
[1740779575.8699872]	Q_Header<(2621443, 39081, 257, 173, 250, 8, 58, 27, 31)>	Q_Data<(0, 0, 72, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 250, 253, 253, 253, 253, 191, 253, 253, 219, 253, 169, 55, 148, 93, 52, 0, 0, 0, 0, 0, 0, 44, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8768345841082741, y=0.46917913462622185, z=-0.06903103958140457, w=0.07916291630157535)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.012222222222222223, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=0.14, z=-0.11)>	COMP<20>
