[1740779485.6683793]	Q_Header<(2621443, 30054, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 60, 182, 253, 253, 253, 253, 253, 156, 154, 161, 201, 253, 253, 253, 253, 253, 209, 253, 253, 253, 223, 253, 151, 102, 115, 45, 0, 57, 149, 117, 30, 79, 46, 147, 253, 253, 213, 111, 116, 139, 245, 253, 198, 46, 116, 185, 137, 126, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.18065813208620635, y=-0.978117305680251, z=0.10314602811678673, w=0.0031737239420549764)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06666666666666667, y=0.04888888888888889, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=0.08, z=0.11)>	COMP<91>
[1740779485.7728903]	Q_Header<(2621443, 30065, 257, 173, 250, 8, 58, 11, 56)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 9, 21, 0, 0, 0, 0, 0, 0, 0, 0, 10, 58, 88, 49, 47, 91, 97, 79, 114, 91, 116, 187, 229, 253, 253, 154, 253, 138, 134, 139, 253, 253, 253, 191, 210, 224, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 166, 105, 253, 253, 253, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1803006588387123, y=-0.9779204996323116, z=0.10553142827763493, w=0.005127032952759592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.06, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=0.13, z=0.1)>	COMP<89>
[1740779485.7841158]	Q_Header<(2621443, 30066, 257, 173, 250, 8, 58, 12, 51)>	Q_Data<(0, 0, 64, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 26, 21, 24, 8, 0, 0, 43, 0, 0, 76, 125, 244, 253, 253, 253, 201, 249, 253, 253, 253, 253, 253, 253, 253, 144, 174, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 110, 176, 253, 253, 197, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1799928102216569, y=-0.977967039057853, z=0.1055908991805583, w=0.005798344174654936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.056666666666666664, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.13, z=0.03)>	COMP<89>
[1740779485.7985806]	Q_Header<(2621443, 30067, 257, 173, 250, 8, 58, 13, 43)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 124, 189, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 90, 166, 253, 253, 253, 253, 178, 253, 246, 253, 253, 93, 71, 161, 253, 233, 141, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.1799928102216569, y=-0.977967039057853, z=0.1055908991805583, w=0.005798344174654936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.056666666666666664, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.13, z=0.03)>	COMP<89>
[1740779485.8084075]	Q_Header<(2621443, 30068, 257, 173, 250, 8, 58, 14, 46)>	Q_Data<(0, 0, 49, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 19, 13, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 16, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 214, 253, 253, 252, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 188, 253, 253, 253, 253, 253, 110, 174, 185, 186, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962833216587568, y=-0.9780375109160693, z=0.10553088220006764, w=0.006286686446851918)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.05, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=0.06)>	COMP<93>
[1740779485.818748]	Q_Header<(2621443, 30069, 257, 173, 250, 8, 58, 15, 40)>	Q_Data<(0, 0, 8, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 253, 253, 253, 165, 253, 253, 253, 253, 253, 253, 253, 253, 253, 147, 171, 57, 158, 114, 0, 0, 0, 0, 69, 155, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962833216587568, y=-0.9780375109160693, z=0.10553088220006764, w=0.006286686446851918)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.05, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=0.06)>	COMP<93>
[1740779485.828852]	Q_Header<(2621443, 30070, 257, 173, 250, 8, 58, 16, 46)>	Q_Data<(0, 0, 38, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 153, 233, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 118, 102, 65, 109, 138, 0, 0, 39, 0, 168, 242, 87, 57, 62, 109, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962833216587568, y=-0.9780375109160693, z=0.10553088220006764, w=0.006286686446851918)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.05, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=0.06)>	COMP<93>
[1740779485.8381772]	Q_Header<(2621443, 30071, 257, 173, 250, 8, 58, 17, 59)>	Q_Data<(0, 0, 52, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 253, 253, 253, 253, 253, 253, 253, 127, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 229, 253, 237, 253, 89, 46, 36, 37, 53, 118, 0, 0, 72, 0, 199, 249, 70, 56, 93, 138, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 40, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17962833216587568, y=-0.9780375109160693, z=0.10553088220006764, w=0.006286686446851918)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.05, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=0.06)>	COMP<93>
[1740779485.849753]	Q_Header<(2621443, 30072, 257, 173, 250, 8, 58, 18, 65)>	Q_Data<(0, 0, 54, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 253, 253, 253, 253, 253, 253, 253, 146, 253, 253, 253, 253, 253, 253, 137, 253, 253, 201, 128, 188, 204, 139, 253, 249, 0, 33, 62, 0, 50, 0, 0, 0, 43, 157, 163, 29, 0, 68, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 90, 0, 171, 152, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17901620697894569, y=-0.9782109612177164, z=0.10491948850896952, w=0.006958011454347019)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.042222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.09, z=-0.04)>	COMP<96>
[1740779485.8581197]	Q_Header<(2621443, 30073, 257, 173, 250, 8, 58, 19, 59)>	Q_Data<(0, 0, 58, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 243, 244, 0, 159, 142, 0, 151, 200, 182, 245, 253, 253, 0, 49, 0, 0, 50, 0, 0, 0, 0, 31, 57, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 104, 0, 210, 192, 35, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17901620697894569, y=-0.9782109612177164, z=0.10491948850896952, w=0.006958011454347019)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.042222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.09, z=-0.04)>	COMP<96>
[1740779485.8681805]	Q_Header<(2621443, 30074, 257, 173, 250, 8, 58, 20, 52)>	Q_Data<(0, 0, 60, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 195, 155, 82, 0, 0, 35, 50, 153, 217, 179, 211, 253, 253, 33, 0, 0, 30, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 164, 123, 12, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17901620697894569, y=-0.9782109612177164, z=0.10491948850896952, w=0.006958011454347019)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03666666666666667, y=0.042222222222222223, z=0.027777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.09, z=-0.04)>	COMP<96>
[1740779485.8781836]	Q_Header<(2621443, 30075, 257, 173, 250, 8, 58, 21, 55)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 18, 16, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0, 0, 0, 0, 13, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 178, 183, 172, 91, 0, 0, 59, 114, 200, 115, 108, 253, 203, 0, 0, 0, 81, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17852586845037385, y=-0.978382793592989, z=0.10412483130814967, w=0.007324138192835851)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=0.03333333333333333, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.09, z=-0.24)>	COMP<96>
[1740779485.8892643]	Q_Header<(2621443, 30076, 257, 173, 250, 8, 58, 22, 44)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 145, 76, 150, 201, 143, 0, 0, 0, 97, 133, 42, 62, 117, 48, 35, 0, 0, 45, 26, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17852586845037385, y=-0.978382793592989, z=0.10412483130814967, w=0.007324138192835851)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=0.03333333333333333, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.09, z=-0.24)>	COMP<96>
[1740779485.8980916]	Q_Header<(2621443, 30077, 257, 173, 250, 8, 58, 23, 47)>	Q_Data<(0, 0, 57, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 10, 3, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 253, 253, 253, 253, 222, 253, 253, 233, 82, 85, 124, 204, 143, 0, 28, 0, 30, 0, 162, 172, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17852586845037385, y=-0.978382793592989, z=0.10412483130814967, w=0.007324138192835851)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.051111111111111114, y=0.03333333333333333, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=0.09, z=-0.24)>	COMP<96>
[1740779485.9079711]	Q_Header<(2621443, 30078, 257, 173, 250, 8, 58, 24, 49)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 21, 12, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 227, 253, 253, 253, 253, 253, 240, 253, 253, 136, 0, 75, 191, 55, 114, 125, 0, 0, 83, 198, 217, 137, 185, 57, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17798090719225057, y=-0.9785898096753612, z=0.10308976414530563, w=0.007568461074018886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.02, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.09, z=-0.17)>	COMP<97>
[1740779485.9183385]	Q_Header<(2621443, 30079, 257, 173, 250, 8, 58, 25, 41)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 214, 253, 253, 253, 253, 253, 253, 253, 183, 199, 72, 198, 175, 208, 159, 59, 71, 22, 172, 187, 218, 253, 217, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17798090719225057, y=-0.9785898096753612, z=0.10308976414530563, w=0.007568461074018886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.02, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.09, z=-0.17)>	COMP<97>
[1740779485.928388]	Q_Header<(2621443, 30080, 257, 173, 250, 8, 58, 26, 45)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 18, 0, 0, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 97, 153, 250, 253, 253, 253, 253, 253, 160, 253, 158, 183, 222, 211, 160, 108, 164, 243, 193, 68, 253, 253, 253, 253, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17798090719225057, y=-0.9785898096753612, z=0.10308976414530563, w=0.007568461074018886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.02, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.09, z=-0.17)>	COMP<97>
[1740779485.938473]	Q_Header<(2621443, 30081, 257, 173, 250, 8, 58, 27, 45)>	Q_Data<(0, 0, 71, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 13, 3, 2, 0, 13, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 52, 71, 165, 253, 253, 253, 253, 253, 205, 237, 185, 253, 253, 253, 231, 88, 239, 253, 253, 108, 253, 253, 253, 253, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.17798090719225057, y=-0.9785898096753612, z=0.10308976414530563, w=0.007568461074018886)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06555555555555556, y=0.02, z=0.03666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.09, z=-0.17)>	COMP<97>
