[1740780010.5022264]	Q_Header<(2621443, 17018, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 114, 209, 253, 253, 253, 253, 253, 121, 97, 48, 35, 42, 123, 132, 31, 52, 0, 27, 130, 253, 253, 253, 253, 253, 152, 106, 71, 42, 0, 36, 67, 73, 54, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 72, 23, 0, 79, 119, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32738251540205826, y=-0.9396073498535956, z=0.09972837997146965, w=-0.0036009635363015357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.005555555555555556, y=0.012222222222222223, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.02, z=0.02)>	COMP<197>
[1740780010.6122835]	Q_Header<(2621443, 17029, 257, 173, 250, 8, 58, 11, 44)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 125, 173, 253, 253, 132, 253, 253, 253, 249, 143, 204, 76, 253, 253, 253, 252, 182, 140, 0, 35, 0, 0, 0, 0, 0, 29, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 18, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3257943102990592, y=-0.9401527830361011, z=0.09978900287354098, w=-0.0036009487275467386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.0, z=0.1)>	COMP<198>
[1740780010.6222005]	Q_Header<(2621443, 17030, 257, 173, 250, 8, 58, 12, 35)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 81, 131, 253, 253, 253, 253, 253, 253, 160, 230, 135, 253, 253, 253, 253, 253, 253, 185, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3257943102990592, y=-0.9401527830361011, z=0.09978900287354098, w=-0.0036009487275467386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.0, z=0.1)>	COMP<198>
[1740780010.6321175]	Q_Header<(2621443, 17031, 257, 173, 250, 8, 58, 13, 32)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 157, 253, 253, 253, 253, 253, 253, 65, 231, 208, 253, 253, 253, 253, 253, 253, 253, 173, 31, 47, 66, 78, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3257943102990592, y=-0.9401527830361011, z=0.09978900287354098, w=-0.0036009487275467386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.0, z=0.1)>	COMP<198>
[1740780010.6421862]	Q_Header<(2621443, 17032, 257, 173, 250, 8, 58, 14, 30)>	Q_Data<(0, 0, 13, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 215, 253, 253, 253, 253, 253, 253, 170, 237, 253, 253, 253, 236, 253, 253, 253, 253, 253, 63, 70, 100, 106, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3257943102990592, y=-0.9401527830361011, z=0.09978900287354098, w=-0.0036009487275467386)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.012222222222222223, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=0.0, z=0.1)>	COMP<198>
[1740780010.6522577]	Q_Header<(2621443, 17033, 257, 173, 250, 8, 58, 15, 53)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 235, 253, 253, 253, 253, 241, 211, 207, 241, 253, 253, 253, 181, 253, 253, 253, 253, 253, 101, 78, 63, 63, 98, 39, 22, 0, 0, 0, 18, 62, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 56, 34, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3255026685288476, y=-0.9402528799337893, z=0.09979314889268065, w=-0.0037231694693905318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.0, z=0.0)>	COMP<194>
[1740780010.66228]	Q_Header<(2621443, 17034, 257, 173, 250, 8, 58, 16, 58)>	Q_Data<(0, 0, 25, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 228, 253, 249, 252, 253, 226, 253, 208, 244, 232, 223, 253, 141, 253, 253, 253, 253, 253, 107, 146, 128, 91, 76, 63, 45, 0, 0, 0, 27, 100, 86, 0, 0, 0, 0, 0, 0, 91, 84, 0, 0, 53, 90, 41, 114, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3255026685288476, y=-0.9402528799337893, z=0.09979314889268065, w=-0.0037231694693905318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.0, z=0.0)>	COMP<194>
[1740780010.6723013]	Q_Header<(2621443, 17035, 257, 173, 250, 8, 58, 17, 64)>	Q_Data<(0, 0, 54, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 193, 253, 253, 220, 253, 144, 253, 177, 251, 217, 163, 163, 216, 213, 229, 253, 210, 149, 131, 253, 253, 253, 253, 123, 124, 30, 0, 0, 45, 104, 81, 0, 0, 0, 0, 0, 36, 197, 225, 0, 0, 45, 56, 62, 134, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 135, 162, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3255026685288476, y=-0.9402528799337893, z=0.09979314889268065, w=-0.0037231694693905318)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=0.0, z=0.0)>	COMP<194>
[1740780010.6823936]	Q_Header<(2621443, 17036, 257, 173, 250, 8, 58, 18, 71)>	Q_Data<(0, 0, 58, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 144, 253, 253, 165, 253, 238, 253, 253, 211, 253, 207, 105, 214, 156, 119, 108, 88, 19, 153, 253, 253, 253, 253, 151, 226, 0, 0, 0, 40, 87, 20, 0, 0, 0, 0, 0, 198, 253, 253, 25, 0, 0, 74, 95, 115, 73, 0, 0, 0, 0, 0, 0, 0, 54, 0, 21, 134, 236, 194, 59, 90, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.325188022863138, y=-0.940347572870189, z=0.09991231107863305, w=-0.00408926380101919)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0077777777777777776, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=-0.02, z=-0.1)>	COMP<194>
[1740780010.6923683]	Q_Header<(2621443, 17037, 257, 173, 250, 8, 58, 19, 77)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27, 85, 173, 253, 241, 150, 253, 253, 253, 185, 253, 253, 177, 198, 82, 76, 98, 44, 33, 134, 253, 253, 253, 253, 191, 253, 84, 30, 0, 0, 21, 22, 0, 0, 0, 0, 77, 253, 253, 253, 141, 34, 13, 50, 7, 81, 69, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 174, 253, 177, 84, 110, 49, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.325188022863138, y=-0.940347572870189, z=0.09991231107863305, w=-0.00408926380101919)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0077777777777777776, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=-0.02, z=-0.1)>	COMP<194>
[1740780010.7025006]	Q_Header<(2621443, 17038, 257, 173, 250, 8, 58, 20, 77)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 23, 106, 230, 242, 228, 253, 253, 253, 200, 253, 253, 188, 124, 127, 98, 117, 30, 0, 70, 253, 253, 253, 253, 226, 253, 122, 47, 69, 127, 88, 55, 0, 0, 0, 0, 136, 248, 253, 253, 157, 57, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 166, 253, 115, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 32, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.325188022863138, y=-0.940347572870189, z=0.09991231107863305, w=-0.00408926380101919)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=0.0077777777777777776, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.23, y=-0.02, z=-0.1)>	COMP<194>
[1740780010.7123885]	Q_Header<(2621443, 17039, 257, 173, 250, 8, 58, 21, 63)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 77, 177, 202, 253, 253, 253, 238, 234, 253, 253, 253, 224, 199, 158, 138, 47, 106, 98, 158, 239, 253, 253, 235, 199, 111, 0, 174, 253, 249, 113, 22, 0, 0, 0, 192, 253, 226, 185, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 157, 59, 64, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3249486225131357, y=-0.9404223094820426, z=0.09997480159213304, w=-0.004394496773280574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=-0.03, z=-0.06)>	COMP<193>
[1740780010.7222993]	Q_Header<(2621443, 17040, 257, 173, 250, 8, 58, 22, 63)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 109, 162, 253, 253, 253, 250, 253, 253, 253, 253, 209, 207, 194, 137, 133, 181, 174, 172, 145, 225, 237, 204, 105, 63, 0, 253, 253, 253, 195, 0, 0, 21, 38, 233, 253, 181, 117, 55, 28, 32, 27, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 146, 81, 185, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3249486225131357, y=-0.9404223094820426, z=0.09997480159213304, w=-0.004394496773280574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=-0.03, z=-0.06)>	COMP<193>
[1740780010.733484]	Q_Header<(2621443, 17041, 257, 173, 250, 8, 58, 23, 70)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 109, 216, 112, 253, 172, 253, 253, 253, 253, 160, 202, 187, 136, 173, 204, 216, 155, 134, 131, 137, 142, 64, 65, 0, 253, 253, 253, 234, 89, 22, 0, 22, 222, 253, 133, 74, 37, 48, 81, 0, 40, 65, 22, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 123, 187, 91, 226, 222, 69, 0, 42, 85, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3249486225131357, y=-0.9404223094820426, z=0.09997480159213304, w=-0.004394496773280574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=-0.03, z=-0.06)>	COMP<193>
[1740780010.7423875]	Q_Header<(2621443, 17042, 257, 173, 250, 8, 58, 24, 72)>	Q_Data<(0, 0, 70, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 24, 59, 157, 191, 232, 253, 253, 252, 253, 253, 253, 176, 145, 135, 161, 206, 253, 206, 104, 54, 73, 83, 129, 144, 51, 225, 253, 214, 213, 156, 31, 0, 0, 164, 168, 51, 23, 0, 29, 67, 0, 108, 136, 86, 85, 74, 0, 0, 0, 0, 0, 0, 0, 0, 100, 179, 81, 213, 201, 74, 0, 40, 127, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3249486225131357, y=-0.9404223094820426, z=0.09997480159213304, w=-0.004394496773280574)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.0033333333333333335, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=-0.03, z=-0.06)>	COMP<193>
[1740780010.7523868]	Q_Header<(2621443, 17043, 257, 173, 250, 8, 58, 25, 73)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 23, 52, 113, 187, 253, 253, 253, 253, 253, 253, 253, 185, 56, 95, 74, 236, 253, 253, 72, 0, 104, 111, 203, 242, 86, 196, 250, 160, 178, 178, 39, 79, 203, 178, 143, 137, 0, 0, 27, 0, 31, 123, 157, 134, 152, 112, 57, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 130, 133, 51, 0, 0, 107, 112, 0, 0, 0, 134, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3248347334338534, y=-0.94044599262473, z=0.10009939173835392, w=-0.0048828971579684835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.005555555555555556, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=-0.03, z=-0.15)>	COMP<199>
[1740780010.7652504]	Q_Header<(2621443, 17044, 257, 173, 250, 8, 58, 26, 83)>	Q_Data<(0, 0, 73, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 18, 13, 0, 38, 103, 200, 240, 253, 253, 253, 253, 253, 253, 253, 209, 129, 139, 224, 253, 253, 44, 0, 191, 213, 253, 253, 58, 253, 253, 178, 159, 156, 62, 116, 253, 253, 253, 185, 253, 71, 45, 32, 21, 91, 138, 155, 143, 125, 6, 0, 0, 0, 32, 97, 61, 0, 0, 0, 0, 0, 10, 0, 0, 0, 82, 44, 25, 104, 158, 230, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3248347334338534, y=-0.94044599262473, z=0.10009939173835392, w=-0.0048828971579684835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.005555555555555556, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=-0.03, z=-0.15)>	COMP<199>
[1740780010.7724147]	Q_Header<(2621443, 17045, 257, 173, 250, 8, 58, 27, 83)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 18, 10, 0, 0, 87, 204, 253, 180, 253, 253, 253, 253, 253, 253, 253, 151, 153, 149, 253, 241, 84, 59, 233, 253, 253, 253, 124, 253, 253, 119, 140, 91, 101, 185, 253, 253, 253, 253, 253, 253, 130, 142, 125, 0, 101, 177, 177, 103, 0, 0, 0, 53, 132, 221, 149, 33, 0, 66, 14, 0, 0, 0, 0, 0, 0, 0, 67, 149, 239, 253, 210, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3248347334338534, y=-0.94044599262473, z=0.10009939173835392, w=-0.0048828971579684835)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=0.005555555555555556, z=0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.21, y=-0.03, z=-0.15)>	COMP<199>
