[1740780058.002571]	Q_Header<(2621443, 21768, 257, 173, 250, 8, 58, 0, 53)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 128, 230, 220, 220, 253, 253, 253, 253, 227, 253, 206, 189, 139, 180, 253, 99, 41, 25, 0, 28, 56, 119, 135, 112, 223, 253, 253, 72, 0, 0, 36, 40, 0, 52, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29321765427506535, y=-0.951492508845544, z=0.09283598088101049, w=-0.00817884381200224)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.014444444444444444, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.08, z=0.08)>	COMP<165>
[1740780058.1141243]	Q_Header<(2621443, 21779, 257, 173, 250, 8, 58, 11, 74)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 24, 106, 222, 198, 250, 253, 253, 253, 132, 151, 253, 253, 253, 253, 165, 221, 253, 253, 253, 130, 212, 253, 253, 253, 91, 184, 102, 12, 0, 0, 32, 0, 0, 0, 0, 0, 0, 12, 84, 91, 59, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 44, 50, 0, 0, 35, 0, 162, 182, 0, 149, 238, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29302492810930314, y=-0.9516443822287554, z=0.09173431929770519, w=-0.009704428987581587)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03222222222222222, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.0)>	COMP<164>
[1740780058.1224723]	Q_Header<(2621443, 21780, 257, 173, 250, 8, 58, 12, 66)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 18, 29, 127, 237, 206, 253, 253, 253, 253, 122, 253, 247, 253, 253, 253, 143, 81, 190, 253, 217, 109, 253, 253, 253, 253, 253, 253, 253, 123, 33, 62, 60, 0, 0, 0, 0, 0, 0, 0, 171, 188, 131, 25, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 226, 244, 0, 158, 246, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29302492810930314, y=-0.9516443822287554, z=0.09173431929770519, w=-0.009704428987581587)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03222222222222222, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.0)>	COMP<164>
[1740780058.13325]	Q_Header<(2621443, 21781, 257, 173, 250, 8, 58, 13, 62)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 18, 98, 172, 94, 253, 253, 253, 253, 102, 253, 253, 253, 233, 223, 64, 52, 108, 148, 102, 91, 253, 253, 253, 253, 253, 253, 253, 253, 106, 90, 112, 51, 0, 0, 0, 0, 0, 32, 180, 245, 230, 43, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 28, 220, 206, 72, 120, 186, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29302492810930314, y=-0.9516443822287554, z=0.09173431929770519, w=-0.009704428987581587)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=-0.03222222222222222, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.12, z=0.0)>	COMP<164>
[1740780058.1437385]	Q_Header<(2621443, 21782, 257, 173, 250, 8, 58, 14, 55)>	Q_Data<(0, 0, 30, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 40, 184, 253, 253, 213, 253, 184, 253, 253, 248, 245, 235, 149, 100, 131, 65, 64, 71, 210, 253, 253, 253, 253, 253, 253, 253, 157, 144, 210, 148, 0, 0, 0, 0, 0, 54, 184, 253, 217, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 72, 152, 85, 110, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29309891015214673, y=-0.951686423800973, z=0.09100592982858201, w=-0.010193152435528636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.034444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.04)>	COMP<164>
[1740780058.1525893]	Q_Header<(2621443, 21783, 257, 173, 250, 8, 58, 15, 58)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 16, 94, 221, 253, 217, 217, 253, 253, 228, 253, 253, 253, 253, 197, 165, 234, 67, 0, 57, 129, 205, 253, 192, 253, 253, 253, 253, 193, 164, 253, 213, 42, 0, 0, 0, 40, 113, 216, 237, 155, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 203, 86, 60, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29309891015214673, y=-0.951686423800973, z=0.09100592982858201, w=-0.010193152435528636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.034444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.04)>	COMP<164>
[1740780058.1626723]	Q_Header<(2621443, 21784, 257, 173, 250, 8, 58, 16, 67)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 20, 11, 79, 197, 253, 130, 253, 253, 253, 253, 219, 253, 253, 253, 229, 241, 253, 126, 90, 93, 149, 128, 159, 137, 253, 253, 253, 253, 226, 253, 247, 163, 88, 22, 0, 0, 50, 67, 206, 163, 37, 0, 52, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 193, 225, 102, 89, 28, 0, 30, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29309891015214673, y=-0.951686423800973, z=0.09100592982858201, w=-0.010193152435528636)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.034444444444444444, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.04)>	COMP<164>
[1740780058.17408]	Q_Header<(2621443, 21785, 257, 173, 250, 8, 58, 17, 71)>	Q_Data<(0, 0, 58, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 21, 0, 45, 143, 198, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 138, 159, 181, 253, 172, 79, 93, 205, 253, 253, 185, 243, 253, 253, 133, 100, 67, 0, 0, 63, 77, 168, 0, 59, 0, 63, 43, 0, 0, 67, 91, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 157, 174, 109, 123, 43, 0, 23, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29315278810590234, y=-0.9517242192245129, z=0.09039335398393533, w=-0.010559115624051865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03333333333333333, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.03)>	COMP<170>
[1740780058.1826842]	Q_Header<(2621443, 21786, 257, 173, 250, 8, 58, 18, 78)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 80, 114, 245, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 253, 125, 200, 252, 253, 253, 65, 63, 91, 174, 251, 228, 194, 253, 253, 177, 74, 66, 0, 35, 134, 139, 118, 71, 72, 0, 49, 37, 0, 27, 135, 222, 216, 77, 0, 0, 0, 0, 0, 0, 0, 0, 23, 73, 76, 86, 107, 0, 0, 0, 71, 0, 51, 68, 0, 118, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29315278810590234, y=-0.9517242192245129, z=0.09039335398393533, w=-0.010559115624051865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03333333333333333, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.03)>	COMP<170>
[1740780058.1926794]	Q_Header<(2621443, 21787, 257, 173, 250, 8, 58, 19, 81)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 29, 75, 202, 226, 190, 253, 253, 253, 253, 253, 253, 253, 226, 194, 124, 218, 253, 253, 253, 84, 74, 139, 173, 253, 253, 183, 253, 253, 95, 49, 56, 0, 125, 253, 253, 179, 81, 101, 49, 39, 28, 0, 79, 177, 253, 253, 125, 8, 0, 22, 0, 63, 123, 79, 0, 0, 0, 0, 0, 37, 0, 0, 0, 44, 0, 132, 177, 0, 237, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29315278810590234, y=-0.9517242192245129, z=0.09039335398393533, w=-0.010559115624051865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03333333333333333, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.03)>	COMP<170>
[1740780058.2038658]	Q_Header<(2621443, 21788, 257, 173, 250, 8, 58, 20, 76)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 22, 46, 118, 148, 174, 207, 253, 253, 253, 253, 253, 253, 223, 78, 152, 234, 225, 253, 253, 88, 126, 253, 253, 253, 253, 253, 187, 184, 3, 81, 0, 49, 202, 253, 253, 253, 246, 241, 116, 166, 109, 33, 104, 172, 253, 253, 141, 63, 41, 0, 0, 195, 253, 207, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 224, 0, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29315278810590234, y=-0.9517242192245129, z=0.09039335398393533, w=-0.010559115624051865)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.034444444444444444, y=-0.03333333333333333, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.11, z=-0.03)>	COMP<170>
[1740780058.2127893]	Q_Header<(2621443, 21789, 257, 173, 250, 8, 58, 21, 89)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 16, 15, 29, 28, 42, 107, 253, 253, 112, 253, 253, 253, 253, 253, 253, 78, 168, 236, 91, 252, 226, 98, 167, 253, 253, 253, 253, 241, 57, 101, 63, 39, 51, 81, 241, 253, 253, 253, 253, 253, 168, 253, 193, 142, 102, 142, 243, 253, 148, 71, 21, 0, 0, 253, 253, 253, 140, 24, 0, 0, 27, 58, 0, 0, 0, 0, 0, 147, 203, 110, 146, 191, 0, 115, 164, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 182, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2932085078569318, y=-0.9517679999002904, z=0.08972033858236673, w=-0.010803061176244157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.03, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.0)>	COMP<168>
[1740780058.2230327]	Q_Header<(2621443, 21790, 257, 173, 250, 8, 58, 22, 82)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28, 43, 74, 252, 253, 236, 253, 253, 253, 253, 253, 253, 103, 141, 189, 183, 116, 205, 191, 179, 253, 253, 253, 253, 171, 73, 46, 0, 58, 121, 103, 253, 253, 253, 253, 253, 253, 253, 253, 225, 209, 112, 133, 242, 253, 171, 76, 0, 0, 67, 253, 253, 252, 89, 94, 0, 0, 146, 138, 0, 0, 0, 0, 0, 67, 164, 188, 132, 0, 0, 180, 253, 204, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2932085078569318, y=-0.9517679999002904, z=0.08972033858236673, w=-0.010803061176244157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.03, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.0)>	COMP<168>
[1740780058.2326763]	Q_Header<(2621443, 21791, 257, 173, 250, 8, 58, 23, 85)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 21, 42, 189, 253, 239, 253, 253, 253, 253, 253, 253, 167, 108, 55, 186, 136, 222, 252, 143, 253, 253, 253, 82, 156, 127, 0, 0, 94, 141, 124, 253, 198, 253, 253, 253, 253, 253, 253, 195, 205, 208, 171, 253, 253, 223, 61, 0, 23, 117, 141, 253, 151, 175, 253, 122, 0, 205, 195, 0, 0, 0, 0, 0, 0, 98, 164, 183, 70, 57, 180, 253, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2932085078569318, y=-0.9517679999002904, z=0.08972033858236673, w=-0.010803061176244157)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.03, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.0)>	COMP<168>
[1740780058.2437992]	Q_Header<(2621443, 21792, 257, 173, 250, 8, 58, 24, 94)>	Q_Data<(0, 0, 69, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 16, 23, 36, 0, 26, 48, 118, 192, 193, 241, 253, 253, 253, 253, 253, 145, 155, 212, 91, 168, 253, 253, 70, 253, 253, 253, 175, 154, 124, 91, 87, 81, 125, 131, 253, 138, 253, 253, 250, 253, 253, 253, 110, 188, 253, 200, 253, 253, 237, 61, 0, 116, 151, 42, 111, 61, 250, 253, 211, 72, 216, 188, 0, 0, 38, 0, 0, 0, 69, 94, 125, 49, 0, 107, 253, 167, 72, 0, 0, 0, 0, 0, 0, 67, 210, 238, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.293281308288657, y=-0.9518061855261846, z=0.089052534608356, w=-0.010986604680948649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.021111111111111112, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.11, z=-0.05)>	COMP<168>
[1740780058.2528083]	Q_Header<(2621443, 21793, 257, 173, 250, 8, 58, 25, 103)>	Q_Data<(0, 0, 71, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 35, 38, 5, 32, 40, 61, 86, 120, 216, 253, 253, 253, 253, 216, 88, 218, 253, 253, 196, 253, 253, 127, 198, 253, 253, 155, 170, 253, 204, 183, 82, 83, 101, 218, 238, 253, 253, 208, 253, 228, 253, 91, 246, 249, 205, 253, 253, 184, 47, 0, 158, 195, 136, 0, 50, 230, 253, 216, 73, 158, 141, 0, 0, 110, 28, 87, 0, 30, 0, 0, 38, 0, 0, 147, 41, 61, 0, 0, 40, 0, 0, 48, 0, 253, 253, 223, 0, 0, 0, 0, 0, 180, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.293281308288657, y=-0.9518061855261846, z=0.089052534608356, w=-0.010986604680948649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.021111111111111112, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.11, z=-0.05)>	COMP<168>
[1740780058.2632804]	Q_Header<(2621443, 21794, 257, 173, 250, 8, 58, 26, 107)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 37, 40, 22, 29, 36, 30, 34, 55, 195, 253, 253, 253, 190, 185, 144, 234, 253, 253, 156, 253, 253, 163, 174, 253, 253, 86, 244, 253, 253, 253, 110, 72, 81, 144, 253, 253, 253, 187, 222, 221, 253, 128, 253, 177, 183, 253, 253, 64, 0, 0, 160, 195, 158, 80, 45, 118, 213, 155, 0, 91, 60, 0, 66, 121, 85, 142, 32, 78, 10, 19, 0, 0, 0, 0, 0, 0, 0, 109, 148, 195, 91, 128, 207, 253, 253, 210, 77, 0, 0, 0, 139, 253, 228, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.293281308288657, y=-0.9518061855261846, z=0.089052534608356, w=-0.010986604680948649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.021111111111111112, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.11, z=-0.05)>	COMP<168>
[1740780058.2740622]	Q_Header<(2621443, 21795, 257, 173, 250, 8, 58, 27, 111)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 37, 12, 21, 30, 0, 31, 36, 151, 251, 253, 253, 227, 226, 162, 174, 253, 213, 78, 228, 253, 160, 174, 178, 210, 58, 253, 253, 253, 253, 94, 132, 158, 74, 253, 253, 253, 253, 61, 194, 253, 197, 253, 120, 120, 253, 253, 56, 0, 100, 84, 181, 217, 182, 0, 38, 110, 68, 20, 110, 107, 0, 75, 118, 104, 176, 97, 116, 68, 0, 0, 0, 46, 140, 199, 29, 164, 253, 253, 253, 253, 167, 253, 253, 253, 188, 156, 3, 0, 38, 248, 253, 253, 150, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 25, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29358065622302815, y=-0.951787266765468, z=0.08825730330530118, w=-0.01104742178302871)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=-0.015555555555555555, z=-0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.14, z=-0.07)>	COMP<163>
