[1740780095.5028567]	Q_Header<(2621443, 25518, 257, 173, 250, 8, 58, 0, 54)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 94, 224, 168, 253, 253, 253, 253, 205, 253, 253, 253, 177, 189, 137, 157, 144, 121, 93, 38, 0, 36, 32, 0, 48, 71, 221, 253, 153, 71, 0, 0, 0, 19, 58, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 56, 0, 10, 78, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2722782159498982, y=-0.9570325994383331, z=0.09930433924018928, w=-0.009582533042845554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=0.01888888888888889, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=0.06, z=-0.02)>	COMP<124>
[1740780095.612916]	Q_Header<(2621443, 25529, 257, 173, 250, 8, 58, 11, 52)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 95, 234, 223, 253, 253, 253, 253, 253, 253, 253, 253, 196, 253, 178, 88, 104, 91, 103, 78, 135, 253, 253, 253, 253, 253, 253, 253, 149, 253, 253, 237, 80, 0, 0, 0, 71, 244, 253, 105, 111, 30, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 253, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2712982511977847, y=-0.9573868095137124, z=0.09875378412553784, w=-0.007446206219601741)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.03222222222222222, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=-0.17)>	COMP<126>
[1740780095.6229084]	Q_Header<(2621443, 25530, 257, 173, 250, 8, 58, 12, 59)>	Q_Data<(0, 0, 67, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 187, 201, 199, 253, 253, 253, 253, 253, 218, 253, 237, 253, 204, 89, 127, 175, 110, 105, 106, 231, 253, 183, 253, 253, 253, 253, 199, 253, 253, 253, 111, 0, 0, 6, 107, 253, 253, 59, 43, 0, 34, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 253, 127, 52, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2712982511977847, y=-0.9573868095137124, z=0.09875378412553784, w=-0.007446206219601741)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.03222222222222222, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=-0.17)>	COMP<126>
[1740780095.6328669]	Q_Header<(2621443, 25531, 257, 173, 250, 8, 58, 13, 64)>	Q_Data<(0, 0, 58, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37, 121, 151, 140, 220, 191, 253, 253, 253, 216, 253, 253, 253, 253, 162, 113, 213, 78, 129, 169, 178, 194, 96, 253, 253, 253, 126, 226, 253, 253, 253, 113, 0, 0, 0, 127, 253, 253, 85, 0, 0, 36, 54, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 253, 79, 51, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2712982511977847, y=-0.9573868095137124, z=0.09875378412553784, w=-0.007446206219601741)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.03222222222222222, z=0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.03, z=-0.17)>	COMP<126>
[1740780095.6430254]	Q_Header<(2621443, 25532, 257, 173, 250, 8, 58, 14, 76)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 55, 91, 170, 253, 253, 243, 253, 253, 253, 162, 253, 253, 253, 210, 132, 221, 95, 147, 224, 253, 108, 59, 177, 199, 91, 105, 202, 253, 253, 253, 108, 27, 0, 0, 158, 253, 213, 97, 53, 0, 26, 17, 0, 29, 0, 0, 25, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 39, 158, 0, 0, 0, 0, 0, 34, 0, 93, 147, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2712441802629394, y=-0.9574113887498801, z=0.09869528341250516, w=-0.0070191450788114375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.025555555555555557, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.17)>	COMP<128>
[1740780095.6529443]	Q_Header<(2621443, 25533, 257, 173, 250, 8, 58, 15, 72)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 25, 21, 22, 42, 175, 253, 253, 103, 253, 253, 253, 253, 253, 253, 253, 228, 143, 203, 143, 141, 237, 253, 76, 50, 33, 9, 104, 214, 194, 253, 253, 247, 71, 9, 0, 59, 182, 253, 253, 253, 253, 71, 84, 0, 0, 0, 0, 0, 55, 0, 46, 0, 0, 0, 0, 139, 118, 0, 0, 37, 69, 0, 0, 0, 0, 0, 0, 0, 142, 245, 153, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2712441802629394, y=-0.9574113887498801, z=0.09869528341250516, w=-0.0070191450788114375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.025555555555555557, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.17)>	COMP<128>
[1740780095.662968]	Q_Header<(2621443, 25534, 257, 173, 250, 8, 58, 16, 75)>	Q_Data<(0, 0, 19, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 23, 37, 0, 38, 141, 245, 176, 160, 253, 253, 253, 253, 253, 253, 253, 253, 176, 156, 127, 110, 206, 253, 82, 62, 113, 124, 193, 253, 250, 253, 242, 176, 39, 44, 0, 71, 253, 253, 253, 253, 253, 208, 191, 146, 76, 47, 23, 0, 20, 54, 84, 0, 0, 0, 88, 160, 176, 65, 14, 50, 65, 0, 0, 0, 0, 0, 0, 0, 138, 253, 212, 173, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2712441802629394, y=-0.9574113887498801, z=0.09869528341250516, w=-0.0070191450788114375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.025555555555555557, z=0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.05, z=-0.17)>	COMP<128>
[1740780095.6744294]	Q_Header<(2621443, 25535, 257, 173, 250, 8, 58, 17, 80)>	Q_Data<(0, 0, 55, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 22, 44, 7, 39, 91, 133, 69, 63, 253, 253, 253, 253, 253, 253, 253, 253, 253, 109, 87, 114, 144, 186, 113, 90, 87, 128, 239, 253, 253, 253, 242, 96, 116, 121, 0, 90, 253, 253, 253, 105, 253, 253, 253, 253, 147, 99, 59, 0, 33, 51, 91, 0, 0, 43, 118, 125, 157, 110, 110, 0, 30, 0, 26, 0, 0, 0, 0, 0, 91, 231, 243, 186, 98, 66, 21, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.271235646044273, y=-0.9574422996166766, z=0.09844804164478227, w=-0.006591685367412576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.15)>	COMP<128>
[1740780095.6832697]	Q_Header<(2621443, 25536, 257, 173, 250, 8, 58, 18, 86)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22, 43, 17, 44, 46, 31, 108, 156, 253, 253, 253, 253, 253, 253, 253, 253, 253, 128, 134, 177, 96, 131, 197, 143, 91, 96, 187, 154, 247, 253, 235, 28, 166, 184, 50, 220, 253, 253, 253, 253, 253, 211, 253, 253, 211, 193, 100, 44, 144, 94, 98, 0, 0, 61, 105, 26, 67, 113, 164, 163, 64, 31, 66, 36, 0, 0, 0, 0, 4, 186, 204, 139, 84, 108, 120, 192, 76, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.271235646044273, y=-0.9574422996166766, z=0.09844804164478227, w=-0.006591685367412576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.15)>	COMP<128>
[1740780095.692986]	Q_Header<(2621443, 25537, 257, 173, 250, 8, 58, 19, 90)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 27, 37, 0, 26, 96, 145, 225, 218, 211, 253, 108, 251, 253, 253, 253, 166, 166, 223, 152, 136, 253, 205, 169, 47, 191, 137, 154, 253, 214, 29, 180, 202, 90, 253, 253, 253, 253, 253, 253, 215, 253, 253, 253, 253, 153, 71, 229, 142, 66, 0, 0, 45, 54, 54, 34, 94, 192, 253, 138, 106, 72, 21, 0, 0, 0, 0, 0, 130, 144, 14, 24, 94, 147, 239, 109, 0, 0, 0, 0, 0, 0, 0, 146, 108, 177, 188, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.271235646044273, y=-0.9574422996166766, z=0.09844804164478227, w=-0.006591685367412576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.15)>	COMP<128>
[1740780095.7030697]	Q_Header<(2621443, 25538, 257, 173, 250, 8, 58, 20, 93)>	Q_Data<(0, 0, 62, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 0, 0, 47, 97, 187, 184, 122, 201, 223, 253, 253, 253, 210, 194, 86, 253, 201, 152, 253, 235, 192, 215, 239, 185, 141, 225, 187, 44, 149, 165, 91, 253, 253, 253, 253, 253, 253, 245, 253, 253, 253, 253, 165, 245, 253, 121, 0, 21, 32, 0, 0, 26, 61, 109, 232, 253, 156, 105, 71, 0, 0, 13, 0, 0, 0, 91, 58, 0, 0, 60, 130, 194, 85, 0, 0, 26, 0, 0, 0, 0, 253, 253, 145, 253, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.271235646044273, y=-0.9574422996166766, z=0.09844804164478227, w=-0.006591685367412576)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=0.01, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.15)>	COMP<128>
[1740780095.7131467]	Q_Header<(2621443, 25539, 257, 173, 250, 8, 58, 21, 104)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 19, 0, 0, 0, 57, 140, 150, 136, 167, 253, 253, 253, 253, 102, 198, 219, 253, 201, 161, 181, 197, 253, 253, 194, 141, 162, 253, 253, 32, 95, 99, 53, 169, 251, 253, 253, 253, 253, 184, 253, 253, 253, 253, 153, 253, 253, 84, 54, 83, 121, 116, 114, 26, 0, 91, 231, 253, 142, 8, 0, 0, 33, 0, 0, 0, 116, 96, 129, 0, 0, 0, 47, 69, 20, 0, 0, 0, 0, 0, 121, 214, 253, 253, 122, 243, 86, 0, 0, 0, 157, 171, 70, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27118268050817895, y=-0.957470787560613, z=0.09832889900938022, w=-0.0064087736784512244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.13)>	COMP<125>
[1740780095.7245471]	Q_Header<(2621443, 25540, 257, 173, 250, 8, 58, 22, 112)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 11, 0, 3, 0, 16, 14, 0, 0, 9, 78, 80, 106, 129, 253, 253, 253, 253, 146, 211, 253, 253, 159, 158, 80, 94, 253, 253, 178, 188, 253, 253, 253, 133, 125, 69, 39, 110, 236, 253, 253, 253, 253, 156, 221, 253, 253, 189, 101, 253, 253, 89, 80, 63, 152, 232, 199, 112, 56, 45, 165, 190, 84, 0, 82, 0, 45, 0, 0, 55, 133, 184, 228, 0, 89, 0, 0, 19, 75, 0, 73, 217, 173, 179, 198, 253, 188, 253, 253, 103, 81, 0, 0, 0, 253, 253, 164, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27118268050817895, y=-0.957470787560613, z=0.09832889900938022, w=-0.0064087736784512244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.13)>	COMP<125>
[1740780095.733234]	Q_Header<(2621443, 25541, 257, 173, 250, 8, 58, 23, 112)>	Q_Data<(0, 0, 61, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 17, 0, 8, 0, 0, 14, 0, 17, 0, 28, 0, 50, 161, 253, 253, 189, 212, 253, 242, 253, 253, 131, 125, 118, 104, 253, 252, 150, 210, 253, 253, 253, 219, 193, 99, 124, 153, 185, 253, 253, 253, 253, 180, 91, 253, 253, 140, 60, 247, 253, 36, 0, 151, 126, 253, 227, 149, 180, 152, 78, 75, 70, 106, 147, 0, 94, 0, 0, 59, 123, 214, 253, 7, 166, 143, 0, 207, 253, 66, 194, 253, 253, 253, 236, 253, 0, 253, 253, 187, 160, 0, 0, 76, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27118268050817895, y=-0.957470787560613, z=0.09832889900938022, w=-0.0064087736784512244)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.06, z=-0.13)>	COMP<125>
[1740780095.7431152]	Q_Header<(2621443, 25542, 257, 173, 250, 8, 58, 24, 100)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21, 0, 0, 19, 0, 29, 0, 28, 13, 0, 0, 32, 154, 253, 253, 253, 253, 253, 253, 253, 246, 83, 48, 71, 57, 217, 102, 229, 225, 253, 253, 253, 253, 108, 127, 186, 172, 143, 253, 253, 189, 253, 239, 224, 253, 125, 220, 137, 126, 176, 106, 230, 253, 253, 253, 253, 253, 253, 198, 253, 253, 103, 176, 115, 66, 101, 57, 0, 0, 82, 186, 218, 82, 214, 201, 63, 253, 253, 127, 232, 253, 253, 225, 219, 158, 64, 253, 219, 253, 173, 0, 0, 0, 253, 253, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27117344013092637, y=-0.957499196212913, z=0.09808141307458894, w=-0.006347521443532825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.08, z=-0.03)>	COMP<127>
[1740780095.7530224]	Q_Header<(2621443, 25543, 257, 173, 250, 8, 58, 25, 100)>	Q_Data<(0, 0, 71, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 14, 0, 21, 14, 27, 0, 27, 12, 0, 0, 45, 107, 218, 253, 253, 253, 253, 253, 253, 189, 84, 41, 38, 0, 20, 204, 253, 241, 253, 253, 253, 207, 86, 156, 208, 170, 163, 253, 253, 120, 235, 237, 227, 222, 159, 253, 200, 156, 230, 198, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 97, 253, 177, 103, 108, 128, 0, 0, 0, 197, 220, 79, 241, 222, 115, 253, 253, 120, 186, 253, 253, 133, 219, 101, 0, 162, 37, 239, 163, 27, 0, 0, 161, 186, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27117344013092637, y=-0.957499196212913, z=0.09808141307458894, w=-0.006347521443532825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.08, z=-0.03)>	COMP<127>
[1740780095.765913]	Q_Header<(2621443, 25544, 257, 173, 250, 8, 58, 26, 101)>	Q_Data<(0, 0, 74, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 7, 5, 6, 0, 19, 0, 24, 18, 0, 7, 15, 48, 145, 236, 253, 253, 226, 233, 253, 190, 141, 33, 135, 155, 131, 252, 253, 210, 245, 253, 253, 180, 91, 134, 190, 152, 204, 253, 253, 251, 134, 190, 253, 185, 210, 253, 223, 159, 253, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 165, 60, 125, 28, 0, 119, 253, 253, 80, 253, 253, 147, 224, 253, 56, 85, 253, 230, 54, 135, 0, 28, 27, 36, 219, 184, 45, 113, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 129, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27117344013092637, y=-0.957499196212913, z=0.09808141307458894, w=-0.006347521443532825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.08, z=-0.03)>	COMP<127>
[1740780095.7692578]	Q_Header<(2621443, 25545, 257, 173, 250, 8, 58, 27, 100)>	Q_Data<(0, 0, 75, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 13, 0, 54, 135, 180, 185, 142, 124, 201, 253, 142, 122, 217, 253, 200, 230, 253, 135, 203, 253, 253, 124, 60, 79, 146, 135, 213, 253, 253, 253, 243, 203, 253, 241, 253, 253, 253, 209, 253, 222, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 0, 86, 33, 0, 180, 253, 253, 203, 253, 253, 253, 174, 186, 87, 85, 148, 150, 100, 89, 253, 253, 82, 0, 163, 229, 153, 144, 71, 72, 0, 54, 0, 0, 0, 0, 0, 211, 227, 224, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.27117344013092637, y=-0.957499196212913, z=0.09808141307458894, w=-0.006347521443532825)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.0033333333333333335, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.08, z=-0.03)>	COMP<127>
