[1740779438.237958]	Q_Header<(2621443, 25304, 257, 173, 250, 8, 58, 0, 42)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 22, 0, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 14, 80, 112, 137, 209, 253, 247, 253, 253, 253, 253, 171, 253, 241, 253, 184, 79, 102, 0, 126, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8036548975943175, y=-0.585819070943287, z=0.07623338399751671, w=-0.07171675436115464)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.006666666666666667, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.09, z=0.12)>	COMP<15>
[1740779438.347972]	Q_Header<(2621443, 25315, 257, 173, 250, 8, 58, 11, 33)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 112, 213, 253, 253, 253, 253, 253, 33, 76, 66, 68, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8039602684514324, y=-0.5853919628543645, z=0.07629443786549427, w=-0.07171677159356461)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.07, z=0.03)>	COMP<8>
[1740779438.3579078]	Q_Header<(2621443, 25316, 257, 173, 250, 8, 58, 12, 35)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 19, 0, 0, 0, 48, 143, 253, 253, 253, 184, 198, 0, 0, 0, 49, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8039602684514324, y=-0.5853919628543645, z=0.07629443786549427, w=-0.07171677159356461)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.07, z=0.03)>	COMP<8>
[1740779438.3679898]	Q_Header<(2621443, 25317, 257, 173, 250, 8, 58, 13, 38)>	Q_Data<(0, 0, 57, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 170, 182, 12, 182, 239, 77, 0, 71, 0, 65, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8039602684514324, y=-0.5853919628543645, z=0.07629443786549427, w=-0.07171677159356461)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.07, z=0.03)>	COMP<8>
[1740779438.378041]	Q_Header<(2621443, 25318, 257, 173, 250, 8, 58, 14, 27)>	Q_Data<(0, 0, 44, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 87, 53, 209, 253, 74, 142, 237, 182, 140, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8039602684514324, y=-0.5853919628543645, z=0.07629443786549427, w=-0.07171677159356461)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.19)>	COMP<15>
[1740779438.387907]	Q_Header<(2621443, 25319, 257, 173, 250, 8, 58, 15, 26)>	Q_Data<(0, 0, 19, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 180, 243, 80, 253, 253, 253, 253, 235, 11, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8039602684514324, y=-0.5853919628543645, z=0.07629443786549427, w=-0.07171677159356461)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.19)>	COMP<15>
[1740779438.3983357]	Q_Header<(2621443, 25320, 257, 173, 250, 8, 58, 16, 34)>	Q_Data<(0, 0, 52, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 53, 0, 100, 118, 186, 253, 253, 253, 253, 253, 0, 69, 102, 209, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8039602684514324, y=-0.5853919628543645, z=0.07629443786549427, w=-0.07171677159356461)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=0.0, z=-0.19)>	COMP<15>
[1740779438.4092057]	Q_Header<(2621443, 25321, 257, 173, 250, 8, 58, 17, 41)>	Q_Data<(0, 0, 52, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 5, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 78, 34, 127, 214, 253, 253, 253, 253, 253, 253, 184, 130, 206, 253, 253, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040140930308982, y=-0.5853256776866556, z=0.07629375360879244, w=-0.07165509338937785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0022222222222222222, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.09, z=-0.01)>	COMP<12>
[1740779438.417966]	Q_Header<(2621443, 25322, 257, 173, 250, 8, 58, 18, 34)>	Q_Data<(0, 0, 57, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 3, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 20, 0, 9, 128, 235, 162, 194, 253, 253, 253, 253, 253, 253, 253, 253, 142, 240, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040140930308982, y=-0.5853256776866556, z=0.07629375360879244, w=-0.07165509338937785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0022222222222222222, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.09, z=-0.01)>	COMP<12>
[1740779438.428092]	Q_Header<(2621443, 25323, 257, 173, 250, 8, 58, 19, 42)>	Q_Data<(0, 0, 57, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 0, 0, 0, 38, 90, 251, 253, 253, 223, 253, 253, 253, 253, 253, 253, 253, 244, 107, 212, 253, 253, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040140930308982, y=-0.5853256776866556, z=0.07629375360879244, w=-0.07165509338937785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0022222222222222222, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.09, z=-0.01)>	COMP<12>
[1740779438.4380662]	Q_Header<(2621443, 25324, 257, 173, 250, 8, 58, 20, 47)>	Q_Data<(0, 0, 59, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 34, 21, 0, 85, 74, 94, 210, 253, 253, 253, 204, 253, 242, 225, 189, 253, 253, 245, 150, 52, 134, 238, 145, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040140930308982, y=-0.5853256776866556, z=0.07629375360879244, w=-0.07165509338937785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0022222222222222222, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=0.09, z=-0.01)>	COMP<12>
[1740779438.4481583]	Q_Header<(2621443, 25325, 257, 173, 250, 8, 58, 21, 45)>	Q_Data<(0, 0, 61, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 77, 73, 0, 0, 66, 103, 106, 128, 138, 253, 253, 253, 253, 160, 253, 253, 253, 253, 234, 253, 185, 0, 0, 0, 106, 90, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040643927415585, y=-0.5852568287535148, z=0.07629273500280463, w=-0.07165413671463411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.0, z=-0.19)>	COMP<12>
[1740779438.457982]	Q_Header<(2621443, 25326, 257, 173, 250, 8, 58, 22, 43)>	Q_Data<(0, 0, 60, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 106, 174, 114, 162, 110, 210, 190, 150, 97, 248, 253, 253, 202, 83, 253, 253, 253, 253, 253, 253, 126, 66, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040643927415585, y=-0.5852568287535148, z=0.07629273500280463, w=-0.07165413671463411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.0, z=-0.19)>	COMP<12>
[1740779438.4679577]	Q_Header<(2621443, 25327, 257, 173, 250, 8, 58, 23, 40)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 2, 0, 103, 204, 253, 253, 253, 237, 249, 253, 253, 253, 253, 225, 253, 230, 136, 253, 253, 253, 253, 253, 220, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040643927415585, y=-0.5852568287535148, z=0.07629273500280463, w=-0.07165413671463411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.008888888888888889, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=0.0, z=-0.19)>	COMP<12>
[1740779438.4780645]	Q_Header<(2621443, 25328, 257, 173, 250, 8, 58, 24, 37)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 84, 184, 253, 253, 253, 253, 253, 162, 253, 253, 253, 253, 253, 253, 210, 177, 253, 253, 253, 215, 209, 117, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040643927415585, y=-0.5852568287535148, z=0.07629273500280463, w=-0.07165413671463411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.06, z=-0.13)>	COMP<16>
[1740779438.4879751]	Q_Header<(2621443, 25329, 257, 173, 250, 8, 58, 25, 36)>	Q_Data<(0, 0, 70, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 181, 253, 253, 253, 253, 156, 253, 212, 253, 253, 253, 253, 253, 210, 145, 158, 216, 253, 200, 105, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040643927415585, y=-0.5852568287535148, z=0.07629273500280463, w=-0.07165413671463411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.06, z=-0.13)>	COMP<16>
[1740779438.4979646]	Q_Header<(2621443, 25330, 257, 173, 250, 8, 58, 26, 33)>	Q_Data<(0, 0, 70, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 250, 253, 253, 253, 253, 253, 253, 253, 215, 176, 133, 242, 239, 74, 60, 82, 112, 125, 79, 109, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040643927415585, y=-0.5852568287535148, z=0.07629273500280463, w=-0.07165413671463411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.06, z=-0.13)>	COMP<16>
[1740779438.5084658]	Q_Header<(2621443, 25331, 257, 173, 250, 8, 58, 27, 40)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 102, 252, 253, 253, 253, 173, 253, 189, 246, 227, 123, 99, 163, 118, 0, 44, 0, 0, 67, 48, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.8040643927415585, y=-0.5852568287535148, z=0.07629273500280463, w=-0.07165413671463411)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=0.0044444444444444444, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.1, z=-0.02)>	COMP<18>
