[1740779788.030927]	Q_Header<(2621443, 60304, 257, 173, 250, 8, 58, 0, 88)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 176, 199, 83, 253, 253, 253, 233, 210, 239, 207, 248, 253, 253, 253, 253, 198, 162, 253, 216, 37, 201, 161, 253, 229, 69, 102, 215, 204, 163, 127, 103, 96, 225, 253, 253, 253, 133, 81, 0, 144, 173, 49, 143, 184, 142, 0, 0, 90, 0, 81, 143, 131, 159, 32, 148, 75, 0, 0, 0, 0, 93, 209, 253, 253, 249, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 172, 248, 253, 253, 253, 253, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7336347207854412, y=-0.6735157357626742, z=0.04211380676721751, w=0.0798941638525909)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.034444444444444444, y=0.0022222222222222222, z=-0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.15, z=0.0)>	COMP<175>
[1740779788.142415]	Q_Header<(2621443, 60315, 257, 173, 250, 8, 58, 11, 83)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 32, 74, 114, 240, 216, 253, 253, 246, 150, 144, 202, 175, 182, 229, 135, 253, 241, 253, 249, 253, 135, 37, 33, 57, 161, 150, 145, 127, 253, 253, 128, 205, 253, 205, 170, 122, 253, 253, 208, 89, 0, 0, 133, 186, 0, 146, 194, 177, 183, 193, 192, 165, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 139, 141, 146, 174, 102, 0, 30, 200, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324344017918935, y=-0.6745720840503339, z=0.043274665905871035, w=0.0813612547990495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.008888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.14, z=0.03)>	COMP<174>
[1740779788.160649]	Q_Header<(2621443, 60316, 257, 173, 250, 8, 58, 12, 78)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 56, 143, 253, 253, 253, 253, 253, 191, 235, 253, 194, 166, 228, 222, 253, 253, 253, 91, 253, 130, 128, 73, 22, 114, 149, 186, 175, 253, 253, 253, 192, 187, 186, 90, 108, 201, 253, 133, 0, 71, 41, 91, 113, 0, 0, 116, 245, 167, 83, 200, 145, 0, 0, 0, 0, 0, 216, 253, 253, 253, 253, 119, 122, 124, 153, 57, 0, 0, 179, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324344017918935, y=-0.6745720840503339, z=0.043274665905871035, w=0.0813612547990495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.008888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.14, z=0.03)>	COMP<174>
[1740779788.1619966]	Q_Header<(2621443, 60317, 257, 173, 250, 8, 58, 13, 86)>	Q_Data<(0, 0, 66, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 18, 0, 122, 253, 253, 203, 253, 253, 197, 253, 253, 206, 180, 247, 253, 253, 253, 245, 253, 253, 119, 182, 161, 76, 79, 154, 194, 191, 253, 253, 253, 223, 192, 222, 122, 100, 150, 149, 43, 47, 135, 58, 97, 0, 0, 0, 155, 244, 136, 58, 129, 96, 0, 0, 0, 0, 0, 126, 246, 253, 253, 250, 126, 13, 38, 13, 0, 0, 0, 91, 0, 0, 148, 217, 181, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324344017918935, y=-0.6745720840503339, z=0.043274665905871035, w=0.0813612547990495)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.008888888888888889, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.14, z=0.03)>	COMP<174>
[1740779788.1808167]	Q_Header<(2621443, 60318, 257, 173, 250, 8, 58, 14, 85)>	Q_Data<(0, 0, 16, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 14, 23, 86, 200, 236, 188, 253, 253, 248, 253, 253, 180, 160, 242, 253, 208, 136, 85, 253, 253, 156, 235, 212, 99, 54, 132, 194, 192, 253, 253, 253, 253, 110, 158, 112, 71, 113, 53, 19, 100, 123, 24, 88, 24, 0, 39, 125, 167, 77, 0, 59, 63, 0, 0, 0, 0, 0, 40, 78, 190, 253, 127, 66, 0, 0, 0, 0, 0, 0, 0, 0, 156, 253, 253, 253, 152, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324120717534334, y=-0.6745515180849121, z=0.0435174839300165, w=0.08160291166119503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=0.0)>	COMP<170>
[1740779788.182168]	Q_Header<(2621443, 60319, 257, 173, 250, 8, 58, 15, 85)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 52, 117, 142, 217, 253, 253, 253, 253, 253, 212, 151, 253, 253, 253, 224, 188, 196, 167, 218, 253, 195, 66, 91, 74, 200, 122, 253, 253, 253, 253, 174, 70, 69, 60, 101, 151, 44, 111, 191, 154, 109, 44, 0, 2, 80, 78, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 31, 25, 44, 0, 0, 0, 0, 0, 0, 0, 109, 99, 240, 253, 253, 253, 164, 88, 0, 0, 0, 0, 118, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324120717534334, y=-0.6745515180849121, z=0.0435174839300165, w=0.08160291166119503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=0.0)>	COMP<170>
[1740779788.200713]	Q_Header<(2621443, 60320, 257, 173, 250, 8, 58, 16, 88)>	Q_Data<(0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 15, 16, 46, 58, 194, 253, 200, 201, 234, 253, 253, 253, 253, 253, 253, 253, 213, 213, 185, 253, 251, 218, 93, 152, 202, 251, 112, 253, 253, 253, 149, 100, 145, 66, 186, 253, 253, 119, 253, 253, 253, 226, 111, 154, 69, 49, 63, 28, 20, 0, 130, 103, 17, 0, 0, 0, 0, 0, 105, 249, 187, 40, 0, 0, 0, 31, 0, 115, 240, 253, 247, 253, 253, 253, 71, 43, 0, 0, 0, 165, 253, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324120717534334, y=-0.6745515180849121, z=0.0435174839300165, w=0.08160291166119503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=0.0)>	COMP<170>
[1740779788.2034435]	Q_Header<(2621443, 60321, 257, 173, 250, 8, 58, 17, 89)>	Q_Data<(0, 0, 54, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 12, 8, 30, 23, 128, 200, 93, 129, 195, 253, 253, 253, 238, 253, 253, 248, 159, 194, 169, 253, 193, 253, 89, 253, 253, 248, 129, 253, 253, 253, 231, 205, 253, 97, 253, 253, 253, 244, 253, 253, 253, 253, 253, 253, 180, 29, 76, 94, 0, 74, 182, 163, 0, 0, 0, 0, 0, 0, 205, 253, 253, 41, 91, 0, 0, 188, 10, 251, 253, 253, 143, 253, 253, 253, 216, 0, 35, 0, 0, 234, 253, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324120717534334, y=-0.6745515180849121, z=0.0435174839300165, w=0.08160291166119503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.005555555555555556, z=-0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=0.0)>	COMP<170>
[1740779788.2207456]	Q_Header<(2621443, 60322, 257, 173, 250, 8, 58, 18, 85)>	Q_Data<(0, 0, 58, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 24, 0, 12, 59, 91, 58, 124, 156, 253, 253, 253, 143, 154, 176, 164, 67, 121, 136, 194, 81, 241, 46, 253, 253, 239, 40, 253, 253, 195, 236, 163, 253, 136, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 137, 253, 253, 150, 32, 162, 173, 0, 0, 0, 0, 0, 0, 244, 253, 253, 0, 131, 98, 45, 249, 62, 253, 253, 253, 58, 231, 253, 253, 253, 0, 52, 0, 0, 185, 253, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324064759213689, y=-0.6745463643235807, z=0.043578185317321445, w=0.08166332206523262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.13, z=-0.08)>	COMP<170>
[1740779788.2223775]	Q_Header<(2621443, 60323, 257, 173, 250, 8, 58, 19, 86)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 10, 20, 27, 41, 65, 111, 195, 204, 172, 42, 59, 69, 86, 26, 51, 156, 225, 165, 172, 127, 253, 253, 253, 169, 253, 248, 152, 253, 238, 253, 194, 201, 253, 253, 253, 253, 253, 253, 253, 253, 253, 80, 181, 253, 253, 152, 134, 142, 121, 0, 0, 0, 30, 71, 0, 216, 253, 253, 0, 111, 107, 100, 228, 86, 253, 240, 253, 108, 143, 247, 253, 251, 113, 23, 0, 0, 87, 162, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324064759213689, y=-0.6745463643235807, z=0.043578185317321445, w=0.08166332206523262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.13, z=-0.08)>	COMP<170>
[1740779788.240753]	Q_Header<(2621443, 60324, 257, 173, 250, 8, 58, 20, 88)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 0, 0, 7, 22, 23, 3, 17, 79, 106, 98, 84, 40, 28, 0, 0, 18, 38, 140, 191, 144, 116, 103, 243, 253, 253, 253, 253, 246, 253, 253, 253, 253, 253, 98, 253, 253, 253, 253, 253, 253, 253, 253, 253, 164, 253, 253, 253, 253, 253, 186, 45, 0, 0, 104, 156, 137, 79, 145, 253, 209, 57, 64, 31, 18, 133, 39, 162, 117, 132, 0, 136, 78, 199, 253, 253, 214, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 20, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324064759213689, y=-0.6745463643235807, z=0.043578185317321445, w=0.08166332206523262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0044444444444444444, y=0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.13, z=-0.08)>	COMP<170>
[1740779788.2430592]	Q_Header<(2621443, 60325, 257, 173, 250, 8, 58, 21, 83)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 0, 0, 0, 13, 0, 15, 40, 57, 60, 38, 9, 10, 0, 28, 0, 0, 23, 79, 109, 86, 57, 35, 118, 202, 253, 253, 253, 245, 253, 253, 253, 253, 253, 224, 249, 250, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 192, 90, 0, 72, 180, 253, 238, 90, 139, 234, 187, 70, 20, 0, 0, 55, 0, 10, 0, 42, 144, 184, 98, 253, 253, 253, 253, 214, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324064759213689, y=-0.6745463643235807, z=0.043578185317321445, w=0.08166332206523262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0022222222222222222, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.14, z=-0.04)>	COMP<171>
[1740779788.2606742]	Q_Header<(2621443, 60326, 257, 173, 250, 8, 58, 22, 81)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 16, 25, 21, 13, 0, 21, 14, 33, 17, 19, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 16, 0, 103, 147, 253, 253, 191, 253, 253, 253, 253, 253, 253, 251, 141, 219, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 203, 87, 57, 103, 224, 253, 253, 225, 144, 253, 253, 80, 0, 0, 157, 187, 62, 148, 205, 96, 175, 206, 164, 253, 253, 253, 253, 253, 125, 117, 84, 0, 0, 0, 0, 40, 47, 132, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324064759213689, y=-0.6745463643235807, z=0.043578185317321445, w=0.08166332206523262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0022222222222222222, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.14, z=-0.04)>	COMP<171>
[1740779788.2620962]	Q_Header<(2621443, 60327, 257, 173, 250, 8, 58, 23, 78)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 12, 10, 0, 26, 19, 21, 0, 23, 18, 7, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 235, 108, 235, 209, 161, 223, 253, 243, 225, 181, 227, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 247, 67, 177, 218, 236, 253, 253, 253, 253, 253, 253, 176, 64, 126, 253, 253, 211, 253, 253, 253, 201, 169, 80, 253, 253, 253, 253, 183, 196, 147, 119, 154, 70, 0, 114, 192, 123, 200, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324064759213689, y=-0.6745463643235807, z=0.043578185317321445, w=0.08166332206523262)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0022222222222222222, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.14, z=-0.04)>	COMP<171>
[1740779788.284945]	Q_Header<(2621443, 60328, 257, 173, 250, 8, 58, 24, 82)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 7, 21, 0, 0, 19, 7, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 17, 0, 86, 116, 0, 115, 101, 0, 95, 165, 165, 146, 141, 176, 253, 253, 253, 253, 253, 222, 253, 253, 253, 168, 253, 253, 253, 114, 245, 253, 253, 253, 253, 253, 253, 253, 207, 235, 129, 228, 253, 253, 253, 253, 253, 253, 224, 175, 136, 202, 253, 253, 253, 253, 253, 186, 232, 253, 147, 0, 244, 253, 174, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324120717534334, y=-0.6745515180849121, z=0.0435174839300165, w=0.08160291166119503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.04)>	COMP<171>
[1740779788.2876766]	Q_Header<(2621443, 60329, 257, 173, 250, 8, 58, 25, 80)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 0, 0, 0, 0, 35, 0, 8, 0, 0, 24, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 79, 17, 66, 58, 32, 14, 77, 53, 43, 80, 88, 150, 151, 149, 236, 198, 193, 253, 253, 253, 253, 171, 253, 253, 131, 250, 253, 253, 182, 253, 253, 253, 253, 253, 217, 253, 253, 253, 253, 253, 253, 253, 253, 232, 242, 150, 178, 253, 253, 253, 253, 239, 253, 253, 253, 239, 121, 253, 253, 131, 87, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324120717534334, y=-0.6745515180849121, z=0.0435174839300165, w=0.08160291166119503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.04)>	COMP<171>
[1740779788.3007305]	Q_Header<(2621443, 60330, 257, 173, 250, 8, 58, 26, 67)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 18, 33, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63, 0, 35, 39, 28, 36, 23, 18, 0, 0, 0, 52, 5, 40, 125, 52, 159, 180, 148, 253, 253, 205, 229, 192, 90, 195, 253, 202, 131, 203, 137, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 208, 253, 237, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324120717534334, y=-0.6745515180849121, z=0.0435174839300165, w=0.08160291166119503)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.04)>	COMP<171>
[1740779788.310534]	Q_Header<(2621443, 60331, 257, 173, 250, 8, 58, 27, 61)>	Q_Data<(0, 0, 73, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 0, 31, 25, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 59, 26, 0, 0, 78, 73, 0, 115, 155, 134, 89, 109, 0, 111, 133, 123, 42, 96, 37, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 191, 253, 253, 161, 155, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 102, 44, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7324324658407662, y=-0.6745703010393456, z=0.04333558756224533, w=0.0813610397471451)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.024444444444444446, y=0.0022222222222222222, z=0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.13, z=-0.1)>	COMP<171>
