[1740780457.965485]	Q_Header<(2621443, 61768, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 79, 0, 50, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 43, 37, 26, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5686642679696496, y=-0.8176875816238486, z=0.08178706870015355, w=-0.036315899907904)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.005555555555555556, z=-0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.24, z=-0.21)>	COMP<122>
[1740780458.0755177]	Q_Header<(2621443, 61779, 257, 173, 250, 8, 58, 11, 33)>	Q_Data<(0, 0, 78, 79, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 253, 253, 109, 36, 23, 0, 7, 0, 0, 0, 0, 0, 19, 0, 23, 17, 16, 15, 13, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5731178839499554, y=-0.8145720212136427, z=0.08203093035449842, w=-0.03576646219325601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0011111111111111111, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.0, z=-0.2)>	COMP<120>
[1740780458.0870357]	Q_Header<(2621443, 61780, 257, 173, 250, 8, 58, 12, 37)>	Q_Data<(0, 0, 76, 79, 65, 21, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 206, 245, 237, 95, 30, 17, 0, 9, 15, 0, 0, 0, 0, 27, 0, 0, 12, 16, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5731178839499554, y=-0.8145720212136427, z=0.08203093035449842, w=-0.03576646219325601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0011111111111111111, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.0, z=-0.2)>	COMP<120>
[1740780458.0953856]	Q_Header<(2621443, 61781, 257, 173, 250, 8, 58, 13, 32)>	Q_Data<(0, 0, 0, 79, 62, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 165, 172, 170, 66, 23, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 9, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5731178839499554, y=-0.8145720212136427, z=0.08203093035449842, w=-0.03576646219325601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0011111111111111111, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.0, z=-0.2)>	COMP<120>
[1740780458.1054242]	Q_Header<(2621443, 61782, 257, 173, 250, 8, 58, 14, 22)>	Q_Data<(0, 0, 2, 62, 77, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 91, 85, 31, 38, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5731178839499554, y=-0.8145720212136427, z=0.08203093035449842, w=-0.03576646219325601)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.0011111111111111111, z=-0.10222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=0.0, z=-0.2)>	COMP<120>
[1740780458.1154013]	Q_Header<(2621443, 61783, 257, 173, 250, 8, 58, 15, 19)>	Q_Data<(0, 0, 56, 61, 81, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 25, 0, 20, 44, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5744594526799426, y=-0.8136547985206454, z=0.08190868949176401, w=-0.035400178766932286)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0022222222222222222, z=-0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.04, z=-0.06)>	COMP<121>
[1740780458.1253743]	Q_Header<(2621443, 61784, 257, 173, 250, 8, 58, 16, 20)>	Q_Data<(0, 0, 74, 72, 25, 47, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 46, 17, 30, 55, 35, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5744594526799426, y=-0.8136547985206454, z=0.08190868949176401, w=-0.035400178766932286)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0022222222222222222, z=-0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.04, z=-0.06)>	COMP<121>
[1740780458.135733]	Q_Header<(2621443, 61785, 257, 173, 250, 8, 58, 17, 20)>	Q_Data<(0, 0, 56, 79, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 39, 45, 18, 33, 46, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5744594526799426, y=-0.8136547985206454, z=0.08190868949176401, w=-0.035400178766932286)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0022222222222222222, z=-0.11222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=0.04, z=-0.06)>	COMP<121>
[1740780458.145686]	Q_Header<(2621443, 61786, 257, 173, 250, 8, 58, 18, 31)>	Q_Data<(0, 0, 62, 79, 0, 47, 0, 50, 0, 0, 0, 0, 36, 0, 0, 0, 32, 60, 68, 116, 89, 77, 0, 8, 4, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5763040562263194, y=-0.8123921826278659, z=0.08166647185244813, w=-0.034973758125151556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.006666666666666667, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=-0.18)>	COMP<122>
[1740780458.155426]	Q_Header<(2621443, 61787, 257, 173, 250, 8, 58, 19, 28)>	Q_Data<(0, 0, 62, 79, 78, 80, 55, 60, 0, 0, 0, 47, 82, 0, 0, 0, 16, 90, 102, 175, 115, 34, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5763040562263194, y=-0.8123921826278659, z=0.08166647185244813, w=-0.034973758125151556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.006666666666666667, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=-0.18)>	COMP<122>
[1740780458.1653435]	Q_Header<(2621443, 61788, 257, 173, 250, 8, 58, 20, 28)>	Q_Data<(0, 0, 62, 79, 81, 62, 82, 23, 0, 0, 0, 17, 72, 0, 0, 0, 23, 110, 99, 210, 147, 74, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5763040562263194, y=-0.8123921826278659, z=0.08166647185244813, w=-0.034973758125151556)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=-0.006666666666666667, z=-0.11666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=0.0, z=-0.18)>	COMP<122>
[1740780458.1755185]	Q_Header<(2621443, 61789, 257, 173, 250, 8, 58, 21, 33)>	Q_Data<(0, 0, 62, 63, 34, 40, 79, 12, 0, 0, 0, 0, 0, 0, 0, 0, 34, 103, 125, 253, 169, 98, 22, 23, 19, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.577824762223916, y=-0.8113472656852767, z=0.0813605585765797, w=-0.03485137205343361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.017777777777777778, z=-0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=-0.19)>	COMP<122>
[1740780458.1854303]	Q_Header<(2621443, 61790, 257, 173, 250, 8, 58, 22, 30)>	Q_Data<(0, 0, 62, 65, 83, 59, 59, 58, 0, 0, 0, 0, 0, 0, 0, 0, 34, 91, 177, 253, 179, 110, 38, 33, 30, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 38, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.577824762223916, y=-0.8113472656852767, z=0.0813605585765797, w=-0.03485137205343361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.017777777777777778, z=-0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=-0.19)>	COMP<122>
[1740780458.1954377]	Q_Header<(2621443, 61791, 257, 173, 250, 8, 58, 23, 33)>	Q_Data<(0, 0, 53, 56, 81, 0, 68, 77, 0, 0, 0, 0, 0, 0, 0, 0, 50, 127, 166, 253, 170, 115, 41, 35, 38, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.577824762223916, y=-0.8113472656852767, z=0.0813605585765797, w=-0.03485137205343361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.017777777777777778, z=-0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=-0.19)>	COMP<122>
[1740780458.2054613]	Q_Header<(2621443, 61792, 257, 173, 250, 8, 58, 24, 32)>	Q_Data<(0, 0, 52, 45, 81, 0, 87, 81, 0, 0, 0, 0, 0, 0, 0, 0, 62, 172, 241, 141, 127, 104, 40, 25, 33, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 33, 153, 178, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.577824762223916, y=-0.8113472656852767, z=0.0813605585765797, w=-0.03485137205343361)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.017777777777777778, y=-0.017777777777777778, z=-0.12111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.11, y=-0.02, z=-0.19)>	COMP<122>
[1740780458.2154899]	Q_Header<(2621443, 61793, 257, 173, 250, 8, 58, 25, 33)>	Q_Data<(0, 0, 0, 0, 68, 0, 86, 66, 0, 0, 0, 0, 0, 0, 0, 0, 60, 192, 253, 237, 130, 77, 36, 17, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 58, 110, 247, 253, 157, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5792987580880125, y=-0.8103224436177909, z=0.08111769565893674, w=-0.03479088527132727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.021111111111111112, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.06, z=-0.06)>	COMP<123>
[1740780458.2254562]	Q_Header<(2621443, 61794, 257, 173, 250, 8, 58, 26, 31)>	Q_Data<(0, 0, 0, 0, 63, 40, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 169, 253, 253, 162, 45, 32, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 57, 150, 253, 253, 174, 50, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5792987580880125, y=-0.8103224436177909, z=0.08111769565893674, w=-0.03479088527132727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.021111111111111112, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.06, z=-0.06)>	COMP<123>
[1740780458.2354648]	Q_Header<(2621443, 61795, 257, 173, 250, 8, 58, 27, 33)>	Q_Data<(0, 0, 0, 75, 67, 42, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 113, 207, 225, 147, 46, 17, 0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 148, 253, 253, 175, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5792987580880125, y=-0.8103224436177909, z=0.08111769565893674, w=-0.03479088527132727)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.021111111111111112, z=-0.12444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.06, z=-0.06)>	COMP<123>
