[1740779713.070078]	Q_Header<(2621443, 52804, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 146, 181, 253, 253, 253, 253, 194, 158, 110, 125, 44, 76, 152, 156, 150, 212, 172, 28, 59, 74, 46, 0, 0, 0, 0, 0, 16, 98, 128, 150, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7234312923881856, y=-0.6847359882985788, z=0.040526312169556676, w=0.07836714582185357)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.022222222222222223, z=-0.04)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.12, z=-0.17)>	COMP<194>
[1740779713.1801994]	Q_Header<(2621443, 52815, 257, 173, 250, 8, 58, 11, 69)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 222, 253, 253, 161, 101, 182, 253, 253, 253, 252, 240, 107, 87, 117, 150, 183, 132, 146, 253, 253, 142, 58, 8, 0, 39, 27, 0, 68, 134, 232, 210, 71, 0, 100, 219, 253, 253, 253, 248, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 37, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 253, 253, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7219102243018802, y=-0.6862663647320207, z=0.04009934201609193, w=0.07922213993437949)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.02)>	COMP<192>
[1740779713.190144]	Q_Header<(2621443, 52816, 257, 173, 250, 8, 58, 12, 73)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 115, 136, 244, 253, 207, 250, 253, 253, 253, 253, 133, 202, 193, 144, 84, 105, 104, 98, 243, 253, 253, 253, 105, 0, 0, 18, 0, 13, 78, 159, 253, 215, 50, 53, 0, 136, 253, 253, 253, 253, 166, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 14, 151, 75, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7219102243018802, y=-0.6862663647320207, z=0.04009934201609193, w=0.07922213993437949)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.02)>	COMP<192>
[1740779713.2001867]	Q_Header<(2621443, 52817, 257, 173, 250, 8, 58, 13, 73)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 136, 69, 184, 235, 253, 253, 253, 253, 253, 253, 220, 106, 249, 164, 75, 109, 82, 192, 253, 253, 253, 253, 148, 20, 113, 84, 35, 99, 61, 182, 226, 146, 89, 58, 0, 81, 202, 229, 253, 253, 169, 0, 0, 0, 0, 72, 0, 0, 86, 188, 114, 50, 9, 0, 59, 174, 183, 242, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 253, 253, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7219102243018802, y=-0.6862663647320207, z=0.04009934201609193, w=0.07922213993437949)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02666666666666667, y=0.0, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.05, z=-0.02)>	COMP<192>
[1740779713.2102106]	Q_Header<(2621443, 52818, 257, 173, 250, 8, 58, 14, 73)>	Q_Data<(0, 0, 29, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 172, 84, 116, 226, 253, 253, 253, 253, 253, 253, 253, 237, 253, 186, 124, 112, 125, 214, 253, 253, 253, 253, 146, 0, 178, 157, 110, 153, 55, 202, 214, 64, 166, 55, 56, 56, 64, 143, 210, 229, 148, 61, 8, 0, 76, 91, 0, 41, 155, 253, 248, 118, 48, 53, 47, 150, 223, 253, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7216674243733757, y=-0.686450737646089, z=0.040465620970868414, w=0.0796495254403971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.005555555555555556, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.01)>	COMP<195>
[1740779713.220174]	Q_Header<(2621443, 52819, 257, 173, 250, 8, 58, 15, 73)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 189, 86, 51, 194, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 209, 95, 180, 180, 253, 186, 253, 253, 148, 0, 194, 169, 138, 158, 88, 222, 223, 186, 212, 130, 28, 67, 0, 100, 213, 199, 110, 124, 64, 0, 65, 70, 0, 77, 216, 253, 253, 127, 91, 96, 0, 54, 197, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 45, 196, 161, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7216674243733757, y=-0.686450737646089, z=0.040465620970868414, w=0.0796495254403971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.005555555555555556, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.01)>	COMP<195>
[1740779713.2301996]	Q_Header<(2621443, 52820, 257, 173, 250, 8, 58, 16, 81)>	Q_Data<(0, 0, 12, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 190, 76, 91, 145, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 226, 215, 127, 206, 113, 253, 253, 110, 34, 160, 151, 147, 125, 52, 190, 166, 219, 218, 154, 68, 41, 29, 83, 169, 152, 64, 123, 82, 0, 0, 28, 0, 81, 252, 253, 253, 80, 72, 94, 0, 0, 117, 113, 19, 0, 116, 167, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 128, 0, 0, 0, 0, 74, 0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7216674243733757, y=-0.686450737646089, z=0.040465620970868414, w=0.0796495254403971)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03888888888888889, y=-0.005555555555555556, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.07, z=0.01)>	COMP<195>
[1740779713.2408528]	Q_Header<(2621443, 52821, 257, 173, 250, 8, 58, 17, 86)>	Q_Data<(0, 0, 56, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 94, 154, 146, 253, 253, 253, 166, 253, 253, 253, 249, 253, 253, 253, 253, 174, 55, 127, 169, 253, 206, 111, 94, 112, 118, 138, 97, 12, 103, 91, 232, 203, 126, 49, 85, 59, 69, 102, 81, 26, 99, 62, 0, 0, 40, 29, 47, 219, 253, 253, 27, 0, 19, 0, 0, 0, 0, 0, 9, 132, 235, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 146, 0, 0, 0, 0, 0, 0, 39, 161, 66, 166, 131, 146, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721454485490018, y=-0.6866024963855509, z=0.04095566495463639, w=0.08001919039572027)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.06)>	COMP<193>
[1740779713.2514443]	Q_Header<(2621443, 52822, 257, 173, 250, 8, 58, 18, 85)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 108, 214, 169, 253, 253, 207, 143, 253, 253, 253, 168, 253, 253, 253, 207, 138, 142, 234, 240, 174, 178, 139, 123, 91, 120, 128, 109, 7, 21, 148, 236, 155, 0, 178, 168, 86, 100, 32, 21, 0, 52, 4, 0, 0, 0, 91, 197, 202, 210, 139, 0, 0, 0, 0, 0, 0, 0, 0, 36, 139, 253, 217, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 97, 0, 0, 0, 0, 0, 0, 152, 242, 84, 231, 253, 216, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721454485490018, y=-0.6866024963855509, z=0.04095566495463639, w=0.08001919039572027)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.06)>	COMP<193>
[1740779713.2602415]	Q_Header<(2621443, 52823, 257, 173, 250, 8, 58, 19, 82)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 180, 253, 227, 253, 253, 177, 149, 245, 253, 186, 122, 253, 253, 253, 147, 192, 209, 233, 253, 129, 145, 147, 115, 234, 253, 167, 115, 85, 19, 174, 230, 114, 179, 253, 233, 113, 187, 107, 30, 0, 18, 0, 0, 0, 0, 150, 253, 253, 146, 184, 108, 64, 0, 28, 0, 0, 0, 0, 0, 193, 253, 227, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 231, 253, 253, 253, 253, 173, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721454485490018, y=-0.6866024963855509, z=0.04095566495463639, w=0.08001919039572027)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.06)>	COMP<193>
[1740779713.2702682]	Q_Header<(2621443, 52824, 257, 173, 250, 8, 58, 20, 86)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 204, 253, 253, 213, 202, 130, 112, 182, 199, 140, 161, 253, 253, 242, 169, 202, 251, 194, 252, 244, 135, 61, 72, 253, 253, 216, 118, 158, 0, 167, 194, 12, 253, 253, 246, 114, 241, 184, 36, 44, 57, 0, 0, 0, 0, 181, 253, 253, 81, 253, 209, 164, 85, 91, 25, 0, 0, 0, 0, 132, 223, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 125, 253, 253, 253, 253, 78, 70, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.721454485490018, y=-0.6866024963855509, z=0.04095566495463639, w=0.08001919039572027)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04555555555555556, y=-0.012222222222222223, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.04, z=0.06)>	COMP<193>
[1740779713.2802634]	Q_Header<(2621443, 52825, 257, 173, 250, 8, 58, 21, 83)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 208, 253, 253, 176, 88, 89, 49, 145, 152, 183, 208, 253, 253, 76, 195, 205, 252, 217, 253, 253, 178, 253, 253, 232, 253, 253, 182, 193, 34, 114, 99, 153, 253, 253, 198, 126, 241, 198, 0, 64, 65, 29, 0, 0, 0, 151, 253, 253, 246, 253, 253, 242, 117, 183, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 168, 108, 239, 177, 0, 50, 0, 0, 0, 30, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211927536074213, y=-0.6867688611705065, z=0.04193123068113561, w=0.08044448622669104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.06, z=0.09)>	COMP<193>
[1740779713.290156]	Q_Header<(2621443, 52826, 257, 173, 250, 8, 58, 22, 73)>	Q_Data<(0, 0, 64, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 219, 253, 253, 167, 142, 63, 30, 142, 225, 244, 217, 253, 253, 152, 177, 166, 230, 253, 253, 208, 209, 253, 253, 253, 253, 253, 253, 235, 150, 109, 100, 198, 253, 253, 117, 103, 188, 180, 47, 62, 17, 91, 91, 69, 17, 85, 253, 253, 253, 212, 224, 253, 84, 253, 206, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 103, 77, 108, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211927536074213, y=-0.6867688611705065, z=0.04193123068113561, w=0.08044448622669104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.06, z=0.09)>	COMP<193>
[1740779713.3002005]	Q_Header<(2621443, 52827, 257, 173, 250, 8, 58, 23, 71)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 190, 253, 253, 103, 145, 56, 69, 148, 253, 253, 157, 253, 212, 138, 129, 111, 203, 253, 209, 132, 222, 253, 253, 253, 253, 253, 253, 242, 253, 238, 137, 195, 253, 253, 95, 0, 124, 139, 70, 57, 134, 216, 216, 120, 117, 86, 122, 197, 197, 111, 145, 216, 61, 253, 193, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 223, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7211927536074213, y=-0.6867688611705065, z=0.04193123068113561, w=0.08044448622669104)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.024444444444444446, z=-0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.06, z=0.09)>	COMP<193>
[1740779713.310233]	Q_Header<(2621443, 52828, 257, 173, 250, 8, 58, 24, 73)>	Q_Data<(0, 0, 65, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 153, 253, 253, 114, 90, 99, 83, 98, 243, 253, 102, 230, 151, 109, 72, 80, 167, 207, 151, 106, 250, 253, 253, 253, 253, 253, 253, 171, 253, 253, 127, 193, 253, 253, 44, 97, 68, 91, 59, 141, 253, 253, 253, 159, 204, 88, 39, 0, 111, 93, 37, 93, 122, 214, 135, 0, 36, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 253, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7210022346053396, y=-0.6868838693175732, z=0.0428463191985904, w=0.08068779769307195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05444444444444444, y=-0.03111111111111111, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=0.21)>	COMP<199>
[1740779713.3202004]	Q_Header<(2621443, 52829, 257, 173, 250, 8, 58, 25, 75)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 201, 223, 253, 169, 175, 83, 132, 177, 178, 239, 183, 124, 165, 97, 74, 39, 115, 128, 99, 118, 253, 253, 253, 253, 200, 166, 96, 253, 253, 253, 244, 219, 85, 100, 113, 89, 0, 19, 29, 187, 253, 253, 253, 201, 253, 130, 85, 0, 34, 42, 15, 0, 142, 177, 150, 93, 158, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7210022346053396, y=-0.6868838693175732, z=0.0428463191985904, w=0.08068779769307195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05444444444444444, y=-0.03111111111111111, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=0.21)>	COMP<199>
[1740779713.3303294]	Q_Header<(2621443, 52830, 257, 173, 250, 8, 58, 26, 83)>	Q_Data<(0, 0, 73, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 211, 186, 170, 87, 251, 193, 253, 248, 197, 212, 223, 179, 97, 125, 128, 43, 42, 72, 38, 168, 253, 239, 253, 242, 253, 186, 195, 253, 253, 253, 253, 225, 230, 253, 172, 80, 16, 63, 111, 140, 253, 253, 219, 247, 248, 162, 128, 20, 0, 39, 21, 0, 139, 144, 227, 250, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 147, 108, 100, 183, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7210022346053396, y=-0.6868838693175732, z=0.0428463191985904, w=0.08068779769307195)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05444444444444444, y=-0.03111111111111111, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.07, z=0.21)>	COMP<199>
[1740779713.3406596]	Q_Header<(2621443, 52831, 257, 173, 250, 8, 58, 27, 83)>	Q_Data<(0, 0, 73, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 154, 194, 202, 173, 253, 253, 253, 253, 192, 215, 253, 250, 147, 114, 186, 129, 108, 120, 46, 145, 223, 221, 253, 253, 253, 253, 159, 194, 253, 253, 221, 210, 253, 253, 212, 93, 0, 48, 153, 94, 253, 253, 89, 253, 210, 167, 153, 0, 0, 0, 0, 0, 118, 163, 207, 210, 253, 169, 124, 0, 34, 0, 0, 0, 22, 112, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 180, 173, 65, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7208071817660417, y=-0.6869945502081767, z=0.043883180668059615, w=0.08093059466738114)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05444444444444444, y=-0.03222222222222222, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=0.15)>	COMP<190>
