[1740779460.6981664]	Q_Header<(2621443, 27554, 257, 173, 250, 8, 58, 0, 55)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 10, 0, 0, 0, 0, 11, 0, 0, 28, 38, 29, 23, 19, 46, 43, 0, 0, 0, 0, 0, 7, 0, 27, 40, 141, 240, 253, 253, 253, 253, 253, 250, 253, 217, 253, 253, 200, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 251, 124, 97, 0, 122, 177, 118, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.612134248520664, y=-0.7853556063132301, z=0.08203294745356192, w=-0.0421761656922703)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.01888888888888889, z=0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.08, z=0.0)>	COMP<205>
[1740779460.8084664]	Q_Header<(2621443, 27565, 257, 173, 250, 8, 58, 11, 47)>	Q_Data<(0, 0, 61, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11, 0, 0, 7, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 240, 253, 253, 253, 253, 197, 253, 253, 253, 53, 51, 0, 116, 180, 160, 86, 0, 0, 34, 99, 118, 110, 0, 110, 129, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6113096460806181, y=-0.7857428498045005, z=0.08440906954168279, w=-0.042235051426496376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.02666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.01)>	COMP<202>
[1740779460.8181877]	Q_Header<(2621443, 27566, 257, 173, 250, 8, 58, 12, 41)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 253, 253, 253, 253, 253, 253, 253, 253, 216, 33, 2, 138, 253, 253, 196, 0, 10, 0, 85, 145, 98, 90, 160, 171, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6113096460806181, y=-0.7857428498045005, z=0.08440906954168279, w=-0.042235051426496376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.02666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.01)>	COMP<202>
[1740779460.8278868]	Q_Header<(2621443, 27567, 257, 173, 250, 8, 58, 13, 40)>	Q_Data<(0, 0, 58, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 21, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 253, 253, 253, 253, 253, 253, 58, 88, 126, 253, 253, 253, 9, 27, 0, 58, 106, 153, 253, 253, 253, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6113096460806181, y=-0.7857428498045005, z=0.08440906954168279, w=-0.042235051426496376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.02666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.01)>	COMP<202>
[1740779460.8391209]	Q_Header<(2621443, 27568, 257, 173, 250, 8, 58, 14, 50)>	Q_Data<(0, 0, 23, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 0, 0, 0, 8, 0, 0, 3, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 240, 253, 253, 253, 253, 253, 253, 183, 164, 155, 75, 253, 253, 253, 62, 52, 0, 135, 137, 168, 253, 253, 253, 114, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6113096460806181, y=-0.7857428498045005, z=0.08440906954168279, w=-0.042235051426496376)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.02666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.01, z=-0.01)>	COMP<202>
[1740779460.8492806]	Q_Header<(2621443, 27569, 257, 173, 250, 8, 58, 15, 44)>	Q_Data<(0, 0, 10, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 13, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 131, 239, 253, 253, 253, 253, 253, 227, 246, 253, 208, 253, 253, 253, 47, 0, 138, 253, 219, 152, 253, 253, 253, 199, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.611102130887692, y=-0.7858509723510823, z=0.08490242349828003, w=-0.04223758235859797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.023333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.04)>	COMP<202>
[1740779460.8579314]	Q_Header<(2621443, 27570, 257, 173, 250, 8, 58, 16, 46)>	Q_Data<(0, 0, 50, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 7, 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 78, 162, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 122, 134, 86, 197, 253, 253, 64, 253, 253, 253, 225, 131, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.611102130887692, y=-0.7858509723510823, z=0.08490242349828003, w=-0.04223758235859797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.023333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.04)>	COMP<202>
[1740779460.8679056]	Q_Header<(2621443, 27571, 257, 173, 250, 8, 58, 17, 48)>	Q_Data<(0, 0, 56, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 5, 0, 0, 17, 0, 0, 20, 5, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 62, 118, 231, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 133, 216, 253, 253, 52, 181, 253, 253, 222, 74, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.611102130887692, y=-0.7858509723510823, z=0.08490242349828003, w=-0.04223758235859797)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.023333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.0, z=-0.04)>	COMP<202>
[1740779460.8779914]	Q_Header<(2621443, 27572, 257, 173, 250, 8, 58, 18, 48)>	Q_Data<(0, 0, 58, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 4, 0, 0, 0, 0, 15, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 117, 183, 224, 178, 253, 253, 195, 253, 212, 253, 253, 155, 202, 253, 253, 73, 86, 253, 253, 144, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.610830998856937, y=-0.785999360839292, z=0.08550901572727505, w=-0.04217468227519419)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.023333333333333334, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.01, z=0.03)>	COMP<208>
[1740779460.8889227]	Q_Header<(2621443, 27573, 257, 173, 250, 8, 58, 19, 45)>	Q_Data<(0, 0, 57, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 12, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 11, 22, 63, 87, 79, 182, 209, 124, 250, 238, 253, 253, 52, 245, 202, 163, 6, 48, 161, 152, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.610830998856937, y=-0.785999360839292, z=0.08550901572727505, w=-0.04217468227519419)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.023333333333333334, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.01, z=0.03)>	COMP<208>
[1740779460.8978486]	Q_Header<(2621443, 27574, 257, 173, 250, 8, 58, 20, 40)>	Q_Data<(0, 0, 60, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 22, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 87, 106, 0, 136, 177, 253, 253, 203, 246, 99, 65, 58, 111, 161, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.610830998856937, y=-0.785999360839292, z=0.08550901572727505, w=-0.04217468227519419)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.023333333333333334, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.01, z=0.03)>	COMP<208>
[1740779460.9081395]	Q_Header<(2621443, 27575, 257, 173, 250, 8, 58, 21, 38)>	Q_Data<(0, 0, 62, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 29, 52, 0, 0, 104, 221, 242, 253, 214, 67, 197, 129, 128, 158, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6106367965785073, y=-0.786107140422906, z=0.0859346936114481, w=-0.04211288252265567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.021111111111111112, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=-0.01)>	COMP<208>
[1740779460.918271]	Q_Header<(2621443, 27576, 257, 173, 250, 8, 58, 22, 39)>	Q_Data<(0, 0, 61, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 10, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 31, 0, 0, 0, 0, 0, 16, 10, 0, 0, 95, 137, 194, 211, 142, 253, 234, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6106367965785073, y=-0.786107140422906, z=0.0859346936114481, w=-0.04211288252265567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.021111111111111112, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=-0.01)>	COMP<208>
[1740779460.9284081]	Q_Header<(2621443, 27577, 257, 173, 250, 8, 58, 23, 30)>	Q_Data<(0, 0, 58, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 54, 78, 215, 208, 253, 253, 94, 59, 109, 99, 47, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6106367965785073, y=-0.786107140422906, z=0.0859346936114481, w=-0.04211288252265567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.021111111111111112, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=-0.01)>	COMP<208>
[1740779460.9385428]	Q_Header<(2621443, 27578, 257, 173, 250, 8, 58, 24, 31)>	Q_Data<(0, 0, 63, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 28, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 160, 209, 212, 253, 146, 169, 154, 136, 150, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6106367965785073, y=-0.786107140422906, z=0.0859346936114481, w=-0.04211288252265567)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.021111111111111112, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.09, y=-0.01, z=-0.01)>	COMP<208>
[1740779460.948716]	Q_Header<(2621443, 27579, 257, 173, 250, 8, 58, 25, 32)>	Q_Data<(0, 0, 67, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 0, 18, 22, 30, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 132, 112, 216, 121, 251, 253, 253, 208, 253, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6104749677672904, y=-0.7861955668676732, z=0.08630389966236239, w=-0.04205331461624306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.024444444444444446, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.0)>	COMP<203>
[1740779460.9581976]	Q_Header<(2621443, 27580, 257, 173, 250, 8, 58, 26, 33)>	Q_Data<(0, 0, 67, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 84, 111, 129, 253, 253, 253, 188, 253, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6104749677672904, y=-0.7861955668676732, z=0.08630389966236239, w=-0.04205331461624306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.024444444444444446, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.0)>	COMP<203>
[1740779460.9682841]	Q_Header<(2621443, 27581, 257, 173, 250, 8, 58, 27, 33)>	Q_Data<(0, 0, 67, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 4, 15, 18, 0, 0, 0, 0, 0, 0, 0, 11, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 214, 253, 253, 253, 164, 233, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6104749677672904, y=-0.7861955668676732, z=0.08630389966236239, w=-0.04205331461624306)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.024444444444444446, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.02, z=0.0)>	COMP<203>
