[1740779573.0989096]	Q_Header<(2621443, 38804, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 76, 245, 253, 253, 94, 67, 107, 190, 253, 253, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9020142243882541, y=0.4184457353275505, z=-0.06432931812065902, w=0.08447037597627333)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=0.005555555555555556, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=0.17, z=-0.04)>	COMP<25>
[1740779573.2094193]	Q_Header<(2621443, 38815, 257, 173, 250, 8, 58, 11, 63)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 0, 0, 0, 0, 18, 0, 0, 0, 0, 40, 60, 53, 42, 49, 126, 231, 226, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 75, 76, 34, 0, 0, 14, 0, 40, 0, 11, 126, 242, 253, 253, 244, 253, 253, 253, 112, 253, 253, 253, 253, 253, 113, 0, 53, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9006506374678827, y=0.4215772535233576, z=-0.06353871737625819, w=0.08404689128444527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=-0.05)>	COMP<25>
[1740779573.219097]	Q_Header<(2621443, 38816, 257, 173, 250, 8, 58, 12, 58)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 11, 15, 0, 10, 6, 0, 0, 0, 38, 76, 96, 30, 63, 62, 232, 253, 253, 156, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 236, 253, 142, 0, 60, 58, 0, 0, 66, 68, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 220, 253, 253, 49, 0, 40, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9006506374678827, y=0.4215772535233576, z=-0.06353871737625819, w=0.08404689128444527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=-0.05)>	COMP<25>
[1740779573.2291446]	Q_Header<(2621443, 38817, 257, 173, 250, 8, 58, 13, 57)>	Q_Data<(0, 0, 60, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 15, 0, 14, 0, 0, 0, 21, 44, 85, 103, 104, 76, 85, 253, 253, 253, 210, 51, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 104, 156, 253, 253, 222, 0, 127, 38, 117, 130, 41, 66, 131, 253, 253, 253, 253, 253, 253, 253, 253, 253, 73, 64, 196, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9006506374678827, y=0.4215772535233576, z=-0.06353871737625819, w=0.08404689128444527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=-0.05)>	COMP<25>
[1740779573.2391212]	Q_Header<(2621443, 38818, 257, 173, 250, 8, 58, 14, 59)>	Q_Data<(0, 0, 17, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 18, 44, 49, 72, 176, 253, 169, 169, 253, 253, 253, 219, 66, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 144, 110, 253, 253, 241, 13, 161, 0, 153, 119, 70, 0, 118, 253, 253, 252, 219, 243, 184, 253, 253, 235, 0, 0, 120, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9006506374678827, y=0.4215772535233576, z=-0.06353871737625819, w=0.08404689128444527)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.005555555555555556, y=-0.0011111111111111111, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.14, z=-0.05)>	COMP<25>
[1740779573.2490544]	Q_Header<(2621443, 38819, 257, 173, 250, 8, 58, 15, 51)>	Q_Data<(0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 6, 28, 87, 227, 253, 253, 253, 253, 253, 253, 253, 196, 26, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 154, 124, 253, 253, 234, 0, 146, 114, 152, 175, 143, 37, 41, 166, 189, 115, 49, 68, 127, 253, 253, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9003876783353049, y=0.42217879413268056, z=-0.06335428485032853, w=0.08398410014841239)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0022222222222222222, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.12, z=-0.14)>	COMP<25>
[1740779573.2592597]	Q_Header<(2621443, 38820, 257, 173, 250, 8, 58, 16, 54)>	Q_Data<(0, 0, 7, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 13, 0, 0, 0, 19, 28, 62, 110, 189, 253, 253, 253, 253, 253, 180, 253, 253, 116, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 99, 253, 253, 166, 0, 78, 146, 29, 151, 96, 40, 0, 69, 61, 0, 0, 0, 33, 231, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9003876783353049, y=0.42217879413268056, z=-0.06335428485032853, w=0.08398410014841239)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0022222222222222222, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.12, z=-0.14)>	COMP<25>
[1740779573.2692387]	Q_Header<(2621443, 38821, 257, 173, 250, 8, 58, 17, 49)>	Q_Data<(0, 0, 53, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 0, 0, 0, 0, 35, 30, 106, 221, 253, 253, 253, 253, 174, 253, 186, 138, 160, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 212, 200, 64, 0, 0, 128, 106, 0, 47, 0, 0, 0, 0, 0, 0, 25, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9003876783353049, y=0.42217879413268056, z=-0.06335428485032853, w=0.08398410014841239)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.0022222222222222222, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.12, z=-0.14)>	COMP<25>
[1740779573.2790759]	Q_Header<(2621443, 38822, 257, 173, 250, 8, 58, 18, 43)>	Q_Data<(0, 0, 56, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 29, 16, 0, 0, 27, 25, 51, 183, 253, 253, 253, 253, 253, 203, 253, 156, 100, 49, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 159, 81, 179, 117, 25, 23, 0, 47, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9000860225959081, y=0.4228518318671222, z=-0.06323246215564934, w=0.08392339330503652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.005555555555555556, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.15, z=-0.03)>	COMP<25>
[1740779573.2889524]	Q_Header<(2621443, 38823, 257, 173, 250, 8, 58, 19, 38)>	Q_Data<(0, 0, 58, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 18, 10, 106, 253, 253, 253, 253, 227, 253, 233, 200, 106, 99, 59, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 163, 196, 45, 95, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9000860225959081, y=0.4228518318671222, z=-0.06323246215564934, w=0.08392339330503652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.005555555555555556, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.15, z=-0.03)>	COMP<25>
[1740779573.2989786]	Q_Header<(2621443, 38824, 257, 173, 250, 8, 58, 20, 40)>	Q_Data<(0, 0, 60, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 0, 0, 4, 9, 22, 168, 253, 253, 253, 253, 253, 253, 238, 181, 117, 81, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 243, 115, 82, 48, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9000860225959081, y=0.4228518318671222, z=-0.06323246215564934, w=0.08392339330503652)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.005555555555555556, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.15, z=-0.03)>	COMP<25>
[1740779573.3104107]	Q_Header<(2621443, 38825, 257, 173, 250, 8, 58, 21, 39)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 8, 35, 210, 253, 253, 253, 253, 253, 253, 237, 199, 103, 50, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 224, 127, 94, 35, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8996675455432545, y=0.4237714904143023, z=-0.0631110069261686, w=0.08386317554792616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.06)>	COMP<28>
[1740779573.3190074]	Q_Header<(2621443, 38826, 257, 173, 250, 8, 58, 22, 36)>	Q_Data<(0, 0, 63, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 0, 0, 8, 48, 32, 196, 253, 253, 253, 253, 253, 253, 164, 159, 73, 31, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 129, 133, 133, 39, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8996675455432545, y=0.4237714904143023, z=-0.0631110069261686, w=0.08386317554792616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.06)>	COMP<28>
[1740779573.329055]	Q_Header<(2621443, 38827, 257, 173, 250, 8, 58, 23, 35)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 4, 18, 0, 9, 38, 53, 101, 200, 253, 253, 253, 253, 169, 91, 89, 46, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 117, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8996675455432545, y=0.4237714904143023, z=-0.0631110069261686, w=0.08386317554792616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.06)>	COMP<28>
[1740779573.3390968]	Q_Header<(2621443, 38828, 257, 173, 250, 8, 58, 24, 32)>	Q_Data<(0, 0, 64, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 57, 112, 50, 46, 20, 52, 64, 147, 86, 253, 253, 253, 253, 253, 207, 161, 25, 34, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8996675455432545, y=0.4237714904143023, z=-0.0631110069261686, w=0.08386317554792616)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.12, z=-0.06)>	COMP<28>
[1740779573.3489974]	Q_Header<(2621443, 38829, 257, 173, 250, 8, 58, 25, 39)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 142, 122, 88, 66, 28, 93, 111, 253, 113, 253, 253, 253, 253, 253, 222, 169, 36, 24, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8993961927222456, y=0.4243690097718359, z=-0.06304806372706838, w=0.08379960454720706)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.12, z=-0.11)>	COMP<28>
[1740779573.3588874]	Q_Header<(2621443, 38830, 257, 173, 250, 8, 58, 26, 33)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 123, 146, 99, 57, 33, 143, 169, 253, 253, 253, 253, 253, 253, 253, 209, 149, 55, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 78, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8993961927222456, y=0.4243690097718359, z=-0.06304806372706838, w=0.08379960454720706)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.12, z=-0.11)>	COMP<28>
[1740779573.3690581]	Q_Header<(2621443, 38831, 257, 173, 250, 8, 58, 27, 35)>	Q_Data<(0, 0, 73, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 137, 197, 159, 73, 52, 170, 233, 253, 253, 253, 253, 253, 253, 248, 175, 124, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8993961927222456, y=0.4243690097718359, z=-0.06304806372706838, w=0.08379960454720706)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0022222222222222222, y=0.01, z=0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.12, z=-0.11)>	COMP<28>
