[1740779863.0310588]	Q_Header<(2621443, 2268, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 188, 218, 247, 253, 253, 253, 253, 212, 253, 253, 142, 11, 68, 213, 253, 253, 253, 253, 137, 62, 0, 0, 26, 0, 0, 13, 0, 57, 155, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33434151307602666, y=-0.9383290292133687, z=0.07299606601659873, w=0.04925403451119998)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03333333333333333, y=-0.022222222222222223, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.15, z=-0.08)>	COMP<169>
[1740779863.1413333]	Q_Header<(2621443, 2279, 257, 173, 250, 8, 58, 11, 75)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 97, 242, 252, 205, 246, 253, 253, 171, 241, 150, 111, 122, 234, 253, 253, 220, 73, 120, 105, 186, 160, 0, 103, 253, 253, 203, 54, 8, 64, 106, 170, 180, 86, 85, 0, 155, 183, 90, 0, 0, 10, 50, 0, 70, 9, 0, 0, 0, 0, 0, 0, 0, 195, 236, 194, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 242, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3353311353015914, y=-0.9379994334391804, z=0.07305995066545412, w=0.04870663377696941)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=-0.0011111111111111111, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.19, z=0.05)>	COMP<160>
[1740779863.1513286]	Q_Header<(2621443, 2280, 257, 173, 250, 8, 58, 12, 78)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 100, 209, 120, 90, 145, 127, 179, 253, 253, 151, 188, 110, 247, 253, 253, 168, 59, 183, 131, 243, 239, 81, 143, 253, 253, 158, 47, 0, 75, 127, 174, 141, 62, 51, 83, 170, 196, 105, 18, 21, 0, 16, 50, 95, 0, 0, 0, 0, 0, 0, 28, 98, 253, 253, 253, 253, 86, 58, 36, 91, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3355008477569172, y=-0.9379009509697191, z=0.07342323446453908, w=0.04888778953125171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.18)>	COMP<166>
[1740779863.1613114]	Q_Header<(2621443, 2281, 257, 173, 250, 8, 58, 13, 74)>	Q_Data<(0, 0, 56, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 75, 118, 204, 208, 44, 131, 242, 253, 253, 93, 239, 153, 233, 253, 253, 163, 83, 200, 168, 253, 253, 135, 160, 253, 219, 129, 0, 34, 85, 151, 138, 156, 42, 57, 117, 174, 157, 99, 41, 52, 50, 40, 31, 103, 22, 0, 0, 0, 0, 0, 0, 123, 253, 253, 253, 253, 110, 142, 121, 230, 172, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3355008477569172, y=-0.9379009509697191, z=0.07342323446453908, w=0.04888778953125171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.18)>	COMP<166>
[1740779863.1713037]	Q_Header<(2621443, 2282, 257, 173, 250, 8, 58, 14, 72)>	Q_Data<(0, 0, 16, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51, 130, 243, 199, 122, 159, 253, 253, 253, 101, 240, 160, 239, 253, 253, 153, 98, 245, 203, 253, 253, 192, 155, 184, 203, 161, 76, 43, 131, 253, 253, 253, 56, 101, 88, 149, 95, 61, 32, 70, 107, 89, 0, 101, 77, 21, 0, 0, 0, 0, 0, 107, 253, 253, 253, 253, 96, 158, 172, 253, 246, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3355008477569172, y=-0.9379009509697191, z=0.07342323446453908, w=0.04888778953125171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.0, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.16, z=0.18)>	COMP<166>
[1740779863.1813378]	Q_Header<(2621443, 2283, 257, 173, 250, 8, 58, 15, 77)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 25, 107, 190, 226, 191, 178, 253, 253, 253, 111, 198, 174, 250, 253, 253, 161, 145, 253, 253, 253, 221, 224, 198, 163, 223, 190, 113, 26, 227, 253, 253, 253, 155, 148, 73, 108, 42, 0, 32, 48, 144, 125, 0, 91, 117, 0, 0, 10, 0, 5, 0, 12, 144, 177, 253, 253, 43, 129, 151, 253, 240, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33568363422972064, y=-0.937778007261756, z=0.07403349969466384, w=0.04907084398558098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.2)>	COMP<161>
[1740779863.1919096]	Q_Header<(2621443, 2284, 257, 173, 250, 8, 58, 16, 75)>	Q_Data<(0, 0, 22, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 63, 150, 245, 191, 144, 253, 253, 253, 113, 152, 198, 221, 253, 253, 232, 198, 253, 253, 253, 133, 220, 213, 195, 181, 139, 108, 71, 253, 253, 253, 253, 253, 224, 145, 93, 0, 0, 110, 0, 131, 152, 87, 88, 127, 0, 75, 168, 152, 0, 0, 0, 0, 0, 132, 135, 0, 74, 78, 219, 186, 58, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33568363422972064, y=-0.937778007261756, z=0.07403349969466384, w=0.04907084398558098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.2)>	COMP<161>
[1740779863.2019365]	Q_Header<(2621443, 2285, 257, 173, 250, 8, 58, 17, 79)>	Q_Data<(0, 0, 55, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 43, 122, 198, 136, 93, 205, 253, 208, 178, 122, 205, 193, 253, 253, 223, 210, 253, 253, 253, 253, 190, 167, 178, 104, 96, 66, 147, 253, 253, 253, 253, 253, 155, 233, 100, 134, 112, 198, 52, 77, 172, 118, 87, 117, 0, 148, 253, 253, 0, 60, 73, 0, 0, 0, 43, 0, 0, 0, 65, 93, 88, 160, 91, 77, 6, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33568363422972064, y=-0.937778007261756, z=0.07403349969466384, w=0.04907084398558098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=0.008888888888888889, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.11, z=0.2)>	COMP<161>
[1740779863.2113397]	Q_Header<(2621443, 2286, 257, 173, 250, 8, 58, 18, 81)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 25, 31, 78, 159, 155, 123, 106, 147, 194, 219, 84, 175, 158, 253, 253, 169, 212, 253, 253, 251, 253, 145, 90, 130, 130, 176, 66, 125, 253, 253, 253, 253, 253, 185, 253, 205, 202, 240, 253, 121, 193, 183, 106, 55, 87, 0, 171, 253, 253, 43, 138, 114, 130, 70, 0, 0, 0, 0, 0, 56, 90, 145, 241, 253, 253, 106, 0, 43, 0, 0, 0, 42, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3359420547984432, y=-0.9375737470492163, z=0.07495218809819917, w=0.049805362775350595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.024444444444444446, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.12, z=0.12)>	COMP<161>
[1740779863.221532]	Q_Header<(2621443, 2287, 257, 173, 250, 8, 58, 19, 84)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 24, 14, 125, 120, 165, 143, 211, 253, 253, 201, 107, 61, 186, 200, 253, 253, 253, 253, 223, 250, 66, 21, 96, 130, 177, 88, 211, 253, 253, 253, 253, 253, 189, 253, 253, 253, 253, 253, 176, 253, 212, 66, 0, 60, 58, 156, 253, 253, 103, 181, 126, 204, 106, 29, 0, 0, 0, 0, 64, 59, 247, 161, 253, 253, 162, 121, 134, 26, 0, 0, 84, 156, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3359420547984432, y=-0.9375737470492163, z=0.07495218809819917, w=0.049805362775350595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.024444444444444446, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.12, z=0.12)>	COMP<161>
[1740779863.2313082]	Q_Header<(2621443, 2288, 257, 173, 250, 8, 58, 20, 84)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 24, 5, 83, 169, 213, 175, 253, 253, 253, 230, 100, 94, 73, 175, 253, 253, 253, 253, 160, 120, 170, 97, 59, 69, 131, 120, 253, 211, 253, 253, 253, 253, 131, 253, 253, 253, 253, 202, 200, 253, 241, 44, 0, 23, 82, 159, 198, 136, 67, 213, 126, 193, 110, 94, 0, 0, 0, 0, 0, 215, 253, 253, 253, 253, 151, 214, 193, 0, 0, 0, 79, 130, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3359420547984432, y=-0.9375737470492163, z=0.07495218809819917, w=0.049805362775350595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.024444444444444446, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.12, z=0.12)>	COMP<161>
[1740779863.2414687]	Q_Header<(2621443, 2289, 257, 173, 250, 8, 58, 21, 83)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 74, 199, 241, 226, 253, 253, 253, 161, 157, 95, 80, 182, 253, 253, 201, 249, 115, 230, 253, 220, 102, 42, 65, 125, 253, 151, 214, 253, 253, 253, 183, 253, 253, 253, 165, 54, 164, 253, 201, 27, 0, 26, 106, 120, 72, 38, 60, 232, 152, 107, 128, 122, 0, 0, 0, 0, 0, 253, 253, 253, 248, 253, 0, 222, 206, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33611412579627703, y=-0.9374208930642852, z=0.0756821347353157, w=0.05041406717046029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.02666666666666667, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.25)>	COMP<164>
[1740779863.251307]	Q_Header<(2621443, 2290, 257, 173, 250, 8, 58, 22, 91)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 14, 18, 56, 168, 224, 253, 248, 253, 253, 91, 117, 55, 87, 163, 238, 243, 157, 225, 209, 253, 253, 253, 181, 104, 31, 74, 199, 146, 167, 253, 253, 253, 253, 253, 253, 253, 164, 67, 88, 191, 118, 0, 59, 144, 123, 0, 0, 19, 130, 207, 131, 0, 116, 112, 0, 24, 0, 0, 0, 158, 179, 211, 224, 184, 0, 172, 145, 19, 53, 0, 0, 0, 0, 0, 88, 108, 50, 166, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33611412579627703, y=-0.9374208930642852, z=0.0756821347353157, w=0.05041406717046029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.02666666666666667, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.25)>	COMP<164>
[1740779863.2613533]	Q_Header<(2621443, 2291, 257, 173, 250, 8, 58, 23, 96)>	Q_Data<(0, 0, 60, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 29, 3, 26, 118, 177, 242, 226, 253, 253, 192, 94, 79, 137, 168, 112, 139, 116, 238, 253, 253, 253, 253, 239, 171, 127, 105, 86, 81, 215, 253, 253, 253, 208, 90, 253, 248, 144, 47, 0, 20, 0, 85, 108, 162, 90, 53, 39, 57, 146, 177, 55, 63, 60, 70, 0, 107, 63, 8, 0, 91, 129, 0, 148, 122, 0, 61, 61, 0, 80, 0, 0, 0, 0, 85, 253, 253, 150, 253, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33611412579627703, y=-0.9374208930642852, z=0.0756821347353157, w=0.05041406717046029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.02666666666666667, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.25)>	COMP<164>
[1740779863.2713845]	Q_Header<(2621443, 2292, 257, 173, 250, 8, 58, 24, 97)>	Q_Data<(0, 0, 63, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 16, 0, 29, 0, 0, 72, 120, 211, 253, 253, 253, 237, 211, 143, 186, 207, 107, 132, 166, 253, 253, 253, 253, 253, 253, 229, 205, 179, 0, 125, 200, 253, 253, 253, 253, 223, 194, 77, 107, 71, 89, 124, 54, 117, 90, 38, 0, 31, 13, 69, 160, 169, 65, 35, 0, 0, 69, 158, 131, 0, 0, 0, 0, 86, 119, 53, 0, 0, 0, 0, 77, 0, 0, 15, 0, 144, 253, 253, 196, 253, 0, 0, 33, 0, 40, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.33611412579627703, y=-0.9374208930642852, z=0.0756821347353157, w=0.05041406717046029)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05333333333333334, y=0.02666666666666667, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.11, z=0.25)>	COMP<164>
[1740779863.2814076]	Q_Header<(2621443, 2293, 257, 173, 250, 8, 58, 25, 97)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 0, 18, 18, 12, 33, 52, 178, 236, 245, 223, 248, 253, 240, 204, 207, 134, 205, 226, 253, 253, 253, 253, 205, 253, 253, 253, 239, 53, 191, 192, 163, 253, 253, 253, 253, 253, 130, 102, 153, 185, 221, 178, 125, 229, 253, 253, 168, 0, 93, 76, 127, 99, 0, 0, 0, 107, 186, 186, 72, 0, 0, 0, 94, 124, 146, 64, 0, 0, 0, 74, 101, 143, 172, 177, 177, 253, 253, 121, 253, 101, 0, 13, 0, 44, 0, 178, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3363566146795941, y=-0.937233201781863, z=0.07647520199483422, w=0.05108519079782621)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.028888888888888888, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=0.18)>	COMP<165>
[1740779863.2913418]	Q_Header<(2621443, 2294, 257, 173, 250, 8, 58, 26, 90)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 0, 4, 20, 16, 0, 44, 132, 176, 183, 159, 224, 253, 253, 183, 180, 223, 207, 247, 253, 253, 253, 187, 194, 253, 253, 253, 253, 195, 253, 154, 162, 253, 253, 253, 253, 253, 225, 154, 208, 253, 253, 253, 253, 253, 253, 253, 253, 93, 158, 121, 90, 124, 135, 68, 103, 155, 226, 180, 68, 0, 0, 48, 26, 140, 199, 98, 69, 0, 27, 64, 206, 252, 253, 253, 175, 253, 253, 94, 253, 189, 0, 0, 0, 0, 0, 232, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3363566146795941, y=-0.937233201781863, z=0.07647520199483422, w=0.05108519079782621)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.028888888888888888, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=0.18)>	COMP<165>
[1740779863.30134]	Q_Header<(2621443, 2295, 257, 173, 250, 8, 58, 27, 91)>	Q_Data<(0, 0, 75, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 18, 0, 3, 0, 9, 22, 68, 95, 101, 127, 167, 253, 253, 158, 253, 253, 128, 229, 253, 253, 253, 41, 154, 253, 253, 253, 253, 253, 253, 150, 253, 186, 253, 253, 231, 253, 227, 236, 210, 253, 253, 253, 253, 253, 253, 253, 253, 222, 65, 253, 253, 216, 142, 149, 197, 195, 251, 152, 0, 0, 0, 0, 79, 194, 189, 43, 111, 13, 102, 84, 213, 207, 253, 253, 154, 238, 246, 194, 195, 225, 0, 0, 0, 23, 0, 191, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.3363566146795941, y=-0.937233201781863, z=0.07647520199483422, w=0.05108519079782621)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.06, y=0.028888888888888888, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.09, z=0.18)>	COMP<165>
