[1740779403.297673]	Q_Header<(2621443, 21804, 257, 173, 250, 8, 58, 0, 27)>	Q_Data<(0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 15, 90, 253, 253, 253, 253, 200, 84, 134, 156, 102, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9794824323309858, y=-0.1649763842591385, z=0.056945233634397414, w=-0.10076803936804944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=-0.043333333333333335, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.65, y=0.13, z=-0.67)>	COMP<246>
[1740779403.4077218]	Q_Header<(2621443, 21815, 257, 173, 250, 8, 58, 11, 33)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 0, 0, 0, 0, 0, 0, 0, 12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 83, 153, 253, 253, 96, 205, 118, 32, 57, 86, 87, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.979650808888875, y=-0.16857488842757914, z=0.04852173653147191, w=-0.0975317421098014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06111111111111111, y=-0.11, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.41, y=0.25, z=0.06)>	COMP<259>
[1740779403.4176753]	Q_Header<(2621443, 21816, 257, 173, 250, 8, 58, 12, 31)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 0, 62, 68, 249, 253, 231, 253, 194, 149, 84, 103, 56, 39, 42, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.979650808888875, y=-0.16857488842757914, z=0.04852173653147191, w=-0.0975317421098014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06111111111111111, y=-0.11, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.41, y=0.25, z=0.06)>	COMP<259>
[1740779403.4276562]	Q_Header<(2621443, 21817, 257, 173, 250, 8, 58, 13, 36)>	Q_Data<(0, 0, 55, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 19, 17, 18, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 169, 173, 223, 253, 246, 206, 186, 163, 26, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.979650808888875, y=-0.16857488842757914, z=0.04852173653147191, w=-0.0975317421098014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06111111111111111, y=-0.11, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.41, y=0.25, z=0.06)>	COMP<259>
[1740779403.437747]	Q_Header<(2621443, 21818, 257, 173, 250, 8, 58, 14, 34)>	Q_Data<(0, 0, 34, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 34, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 85, 81, 146, 203, 243, 221, 253, 253, 208, 253, 165, 84, 46, 0, 84, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.979650808888875, y=-0.16857488842757914, z=0.04852173653147191, w=-0.0975317421098014)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06111111111111111, y=-0.11, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.41, y=0.25, z=0.06)>	COMP<259>
[1740779403.4477704]	Q_Header<(2621443, 21819, 257, 173, 250, 8, 58, 15, 30)>	Q_Data<(0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74, 100, 155, 205, 253, 253, 253, 253, 238, 252, 208, 128, 242, 220, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9797478708285596, y=-0.16925248229551432, z=0.04596001412496296, w=-0.09661979065048654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06888888888888889, y=-0.11666666666666667, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.28, y=0.21, z=0.08)>	COMP<245>
[1740779403.4577339]	Q_Header<(2621443, 21820, 257, 173, 250, 8, 58, 16, 33)>	Q_Data<(0, 0, 13, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 18, 17, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 38, 33, 216, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9797478708285596, y=-0.16925248229551432, z=0.04596001412496296, w=-0.09661979065048654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06888888888888889, y=-0.11666666666666667, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.28, y=0.21, z=0.08)>	COMP<245>
[1740779403.467829]	Q_Header<(2621443, 21821, 257, 173, 250, 8, 58, 17, 35)>	Q_Data<(0, 0, 53, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 0, 0, 0, 0, 22, 17, 19, 27, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 108, 207, 152, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9797478708285596, y=-0.16925248229551432, z=0.04596001412496296, w=-0.09661979065048654)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06888888888888889, y=-0.11666666666666667, z=0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.28, y=0.21, z=0.08)>	COMP<245>
[1740779403.4778297]	Q_Header<(2621443, 21822, 257, 173, 250, 8, 58, 18, 36)>	Q_Data<(0, 0, 55, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 46, 26, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 17, 0, 19, 0, 13, 48, 184, 243, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9798127448682343, y=-0.17022972313196943, z=0.04290838844093744, w=-0.09564359130433708)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.11333333333333333, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.28, y=0.14, z=-0.03)>	COMP<245>
[1740779403.487723]	Q_Header<(2621443, 21823, 257, 173, 250, 8, 58, 19, 39)>	Q_Data<(0, 0, 57, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11, 27, 47, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 39, 138, 195, 253, 253, 253, 253, 253, 253, 208, 253, 253, 253, 229, 187, 246, 147, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9798127448682343, y=-0.17022972313196943, z=0.04290838844093744, w=-0.09564359130433708)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.11333333333333333, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.28, y=0.14, z=-0.03)>	COMP<245>
[1740779403.4989898]	Q_Header<(2621443, 21824, 257, 173, 250, 8, 58, 20, 37)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 7, 21, 26, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 62, 101, 241, 253, 253, 253, 253, 253, 253, 253, 253, 176, 253, 187, 103, 89, 112, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9798127448682343, y=-0.17022972313196943, z=0.04290838844093744, w=-0.09564359130433708)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.056666666666666664, y=-0.11333333333333333, z=0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.28, y=0.14, z=-0.03)>	COMP<245>
[1740779403.5081167]	Q_Header<(2621443, 21825, 257, 173, 250, 8, 58, 21, 36)>	Q_Data<(0, 0, 60, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 40, 146, 155, 88, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 201, 173, 115, 41, 0, 44, 23, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9798390836737688, y=-0.17083403483261983, z=0.04095378255544405, w=-0.09515193294178433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.09333333333333334, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.12, z=0.04)>	COMP<251>
[1740779403.517715]	Q_Header<(2621443, 21826, 257, 173, 250, 8, 58, 22, 36)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 17, 14, 0, 0, 102, 253, 253, 128, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 86, 22, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9798390836737688, y=-0.17083403483261983, z=0.04095378255544405, w=-0.09515193294178433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.09333333333333334, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.12, z=0.04)>	COMP<251>
[1740779403.5277517]	Q_Header<(2621443, 21827, 257, 173, 250, 8, 58, 23, 33)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 74, 0, 39, 65, 144, 253, 253, 146, 147, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9798390836737688, y=-0.17083403483261983, z=0.04095378255544405, w=-0.09515193294178433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.09333333333333334, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.12, z=0.04)>	COMP<251>
[1740779403.5379653]	Q_Header<(2621443, 21828, 257, 173, 250, 8, 58, 24, 38)>	Q_Data<(0, 0, 66, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 23, 0, 0, 0, 0, 0, 0, 0, 0, 73, 146, 120, 62, 79, 199, 253, 253, 253, 216, 253, 253, 253, 253, 209, 253, 253, 253, 253, 253, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9798390836737688, y=-0.17083403483261983, z=0.04095378255544405, w=-0.09515193294178433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.09333333333333334, z=0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.22, y=0.12, z=0.04)>	COMP<251>
[1740779403.5477824]	Q_Header<(2621443, 21829, 257, 173, 250, 8, 58, 25, 41)>	Q_Data<(0, 0, 69, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 233, 251, 113, 222, 192, 217, 253, 253, 197, 253, 253, 253, 253, 215, 253, 253, 144, 222, 202, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.979846820027568, y=-0.17138469357402583, z=0.0394282450316313, w=-0.0947254431719687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.07, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.18, z=-0.15)>	COMP<265>
[1740779403.557803]	Q_Header<(2621443, 21830, 257, 173, 250, 8, 58, 26, 41)>	Q_Data<(0, 0, 70, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 27, 23, 0, 0, 0, 0, 0, 0, 0, 68, 134, 253, 253, 146, 253, 140, 224, 253, 253, 127, 253, 253, 253, 192, 198, 253, 240, 76, 167, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.979846820027568, y=-0.17138469357402583, z=0.0394282450316313, w=-0.0947254431719687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.07, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.18, z=-0.15)>	COMP<265>
[1740779403.5678177]	Q_Header<(2621443, 21831, 257, 173, 250, 8, 58, 27, 39)>	Q_Data<(0, 0, 69, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 253, 253, 229, 105, 253, 253, 197, 253, 241, 120, 109, 127, 153, 253, 158, 115, 112, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.979846820027568, y=-0.17138469357402583, z=0.0394282450316313, w=-0.0947254431719687)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.07, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.18, z=-0.15)>	COMP<265>
