[1740780332.9746637]	Q_Header<(2621443, 49268, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 55, 84, 94, 100, 72, 0, 0, 0, 108, 181, 124, 59, 46, 64, 156, 135, 175, 150, 93, 90, 71, 29, 14, 22, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3206811993626132, y=-0.9430004815668773, z=0.0880744139094501, w=-0.012512304124350154)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=-0.023333333333333334, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.12, z=0.26)>	COMP<92>
[1740780333.0846891]	Q_Header<(2621443, 49279, 257, 173, 250, 8, 58, 11, 58)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 74, 93, 0, 46, 123, 113, 128, 62, 181, 253, 216, 62, 72, 112, 132, 106, 148, 128, 52, 99, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 120, 253, 253, 253, 253, 150, 253, 199, 60, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 47, 36, 47, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3235484649382547, y=-0.9415925615171581, z=0.09234650583881897, w=-0.013855027644026375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=0.01, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.03)>	COMP<91>
[1740780333.096988]	Q_Header<(2621443, 49280, 257, 173, 250, 8, 58, 12, 62)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 71, 79, 57, 76, 115, 134, 126, 64, 179, 253, 253, 28, 33, 39, 39, 63, 140, 118, 109, 60, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 80, 27, 0, 109, 253, 253, 253, 253, 244, 253, 140, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 28, 97, 0, 0, 33, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3235484649382547, y=-0.9415925615171581, z=0.09234650583881897, w=-0.013855027644026375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=0.01, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.03)>	COMP<91>
[1740780333.1047857]	Q_Header<(2621443, 49281, 257, 173, 250, 8, 58, 13, 79)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 77, 83, 47, 106, 119, 149, 155, 246, 253, 253, 84, 68, 50, 83, 128, 179, 63, 134, 31, 38, 0, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 71, 0, 0, 80, 253, 253, 253, 253, 228, 157, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 192, 152, 75, 76, 77, 0, 0, 50, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 172, 127, 229, 177, 34, 132, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3235484649382547, y=-0.9415925615171581, z=0.09234650583881897, w=-0.013855027644026375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.056666666666666664, y=0.01, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=-0.06, z=0.03)>	COMP<91>
[1740780333.1148226]	Q_Header<(2621443, 49282, 257, 173, 250, 8, 58, 14, 83)>	Q_Data<(0, 0, 25, 0, 61, 0, 0, 0, 0, 63, 100, 71, 89, 135, 145, 135, 249, 253, 253, 191, 178, 165, 122, 195, 253, 130, 181, 93, 0, 0, 14, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 73, 0, 17, 38, 188, 233, 180, 185, 116, 50, 30, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 166, 253, 253, 253, 155, 213, 138, 0, 0, 60, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 62, 24, 0, 27, 133, 183, 253, 253, 175, 253, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241655897702553, y=-0.9413070467777964, z=0.09308087448684603, w=-0.013916353693771078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.01, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.13)>	COMP<91>
[1740780333.1250591]	Q_Header<(2621443, 49283, 257, 173, 250, 8, 58, 15, 91)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 29, 49, 61, 119, 100, 88, 134, 249, 253, 253, 253, 253, 230, 182, 220, 243, 251, 253, 146, 58, 12, 0, 35, 43, 29, 0, 0, 0, 6, 0, 0, 0, 62, 183, 247, 115, 0, 0, 95, 129, 0, 73, 110, 75, 0, 0, 93, 83, 0, 0, 45, 62, 80, 0, 0, 0, 253, 253, 253, 253, 253, 253, 246, 74, 195, 207, 190, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 67, 125, 83, 0, 59, 154, 227, 246, 253, 135, 253, 191, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241655897702553, y=-0.9413070467777964, z=0.09308087448684603, w=-0.013916353693771078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.01, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.13)>	COMP<91>
[1740780333.1350176]	Q_Header<(2621443, 49284, 257, 173, 250, 8, 58, 16, 101)>	Q_Data<(0, 0, 28, 0, 50, 0, 0, 0, 0, 0, 0, 0, 86, 104, 29, 0, 234, 253, 253, 253, 253, 237, 209, 179, 166, 253, 253, 206, 157, 78, 37, 44, 52, 31, 0, 0, 0, 80, 67, 0, 17, 91, 253, 253, 251, 31, 51, 53, 59, 0, 118, 185, 122, 0, 63, 152, 147, 57, 0, 68, 88, 97, 32, 82, 142, 253, 253, 253, 253, 253, 253, 253, 224, 253, 253, 245, 120, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 93, 40, 0, 0, 0, 0, 56, 43, 0, 143, 228, 133, 154, 155, 253, 253, 154, 134, 35, 0, 0, 0, 0, 0, 50, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3241655897702553, y=-0.9413070467777964, z=0.09308087448684603, w=-0.013916353693771078)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.01, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.13)>	COMP<91>
[1740780333.1457]	Q_Header<(2621443, 49285, 257, 173, 250, 8, 58, 17, 100)>	Q_Data<(0, 0, 55, 0, 49, 0, 0, 0, 0, 0, 0, 0, 77, 47, 46, 0, 188, 253, 253, 253, 253, 216, 238, 164, 213, 253, 253, 253, 253, 124, 60, 84, 62, 25, 21, 30, 64, 146, 129, 27, 114, 98, 253, 253, 253, 122, 131, 87, 29, 0, 139, 230, 154, 0, 88, 182, 182, 103, 49, 68, 69, 90, 37, 129, 242, 253, 253, 253, 253, 253, 253, 177, 253, 253, 233, 253, 187, 0, 0, 0, 0, 0, 0, 117, 83, 0, 163, 173, 116, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 27, 56, 242, 253, 200, 140, 137, 99, 0, 0, 0, 105, 176, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.324766170579553, y=-0.941034545761238, z=0.09374945273636409, w=-0.013854899590595476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.014444444444444444, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.07)>	COMP<91>
[1740780333.1548457]	Q_Header<(2621443, 49286, 257, 173, 250, 8, 58, 18, 106)>	Q_Data<(0, 0, 58, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 149, 218, 233, 253, 253, 202, 253, 247, 230, 253, 253, 253, 253, 143, 90, 162, 82, 100, 53, 49, 96, 184, 165, 82, 153, 81, 253, 253, 253, 233, 180, 104, 47, 0, 131, 225, 150, 0, 75, 162, 169, 109, 38, 59, 0, 65, 0, 140, 253, 253, 253, 253, 253, 253, 253, 93, 253, 253, 253, 253, 237, 0, 0, 0, 0, 0, 62, 146, 124, 0, 212, 205, 180, 0, 0, 0, 86, 81, 60, 144, 253, 253, 253, 81, 0, 162, 200, 169, 187, 247, 251, 96, 91, 155, 175, 253, 124, 186, 0, 42, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.324766170579553, y=-0.941034545761238, z=0.09374945273636409, w=-0.013854899590595476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.014444444444444444, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.07)>	COMP<91>
[1740780333.169259]	Q_Header<(2621443, 49287, 257, 173, 250, 8, 58, 19, 112)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 168, 153, 158, 253, 253, 194, 253, 253, 198, 201, 253, 253, 253, 133, 130, 237, 209, 189, 107, 28, 107, 178, 155, 111, 171, 133, 253, 253, 226, 253, 182, 106, 70, 0, 103, 168, 110, 0, 50, 119, 114, 68, 9, 61, 17, 69, 0, 114, 224, 253, 253, 218, 253, 253, 182, 91, 253, 253, 253, 253, 222, 0, 51, 0, 0, 0, 54, 130, 105, 0, 194, 180, 198, 0, 0, 84, 229, 220, 253, 253, 253, 253, 253, 45, 0, 0, 106, 139, 215, 185, 253, 0, 192, 253, 253, 253, 59, 241, 161, 248, 217, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.324766170579553, y=-0.941034545761238, z=0.09374945273636409, w=-0.013854899590595476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.014444444444444444, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.07)>	COMP<91>
[1740780333.174909]	Q_Header<(2621443, 49288, 257, 173, 250, 8, 58, 20, 112)>	Q_Data<(0, 0, 60, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 175, 143, 120, 74, 73, 157, 232, 188, 133, 145, 253, 253, 253, 102, 151, 253, 253, 251, 137, 0, 93, 134, 106, 119, 214, 193, 226, 253, 203, 253, 142, 69, 58, 0, 60, 89, 49, 0, 0, 42, 23, 26, 0, 72, 57, 55, 0, 55, 138, 232, 253, 148, 253, 166, 86, 63, 221, 224, 253, 253, 148, 0, 0, 0, 0, 0, 34, 47, 24, 0, 134, 141, 162, 0, 0, 134, 253, 253, 253, 253, 253, 253, 253, 70, 103, 90, 174, 202, 253, 52, 253, 220, 253, 253, 253, 253, 69, 0, 152, 253, 253, 84, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.324766170579553, y=-0.941034545761238, z=0.09374945273636409, w=-0.013854899590595476)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.014444444444444444, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.05, z=0.07)>	COMP<91>
[1740780333.184877]	Q_Header<(2621443, 49289, 257, 173, 250, 8, 58, 21, 98)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 134, 103, 144, 184, 123, 198, 99, 100, 124, 179, 253, 190, 115, 200, 253, 253, 251, 113, 0, 73, 79, 17, 107, 214, 192, 104, 118, 168, 183, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 40, 0, 0, 0, 29, 98, 87, 90, 145, 78, 0, 16, 71, 93, 143, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 58, 0, 0, 141, 253, 253, 253, 253, 253, 232, 143, 253, 253, 243, 234, 253, 253, 141, 162, 253, 253, 253, 253, 230, 56, 209, 195, 253, 253, 91, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32555525702303684, y=-0.9407167559985127, z=0.09423646734975044, w=-0.01361057786204297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.017777777777777778, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.04, z=-0.05)>	COMP<94>
[1740780333.1947289]	Q_Header<(2621443, 49290, 257, 173, 250, 8, 58, 22, 76)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 104, 67, 146, 185, 138, 203, 190, 223, 197, 56, 116, 80, 176, 253, 253, 253, 184, 61, 16, 48, 27, 0, 71, 156, 134, 0, 54, 102, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 24, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 108, 153, 253, 253, 253, 210, 97, 66, 225, 187, 253, 210, 0, 0, 0, 0, 0, 109, 73, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32555525702303684, y=-0.9407167559985127, z=0.09423646734975044, w=-0.01361057786204297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.017777777777777778, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.04, z=-0.05)>	COMP<94>
[1740780333.2055717]	Q_Header<(2621443, 49291, 257, 173, 250, 8, 58, 23, 71)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 65, 41, 97, 136, 129, 177, 221, 253, 253, 166, 181, 105, 229, 253, 253, 253, 91, 106, 0, 44, 0, 0, 35, 79, 48, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 220, 253, 253, 253, 253, 253, 253, 253, 253, 0, 165, 253, 253, 253, 244, 253, 253, 97, 29, 172, 45, 0, 0, 0, 0, 0, 160, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32555525702303684, y=-0.9407167559985127, z=0.09423646734975044, w=-0.01361057786204297)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.017777777777777778, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.04, z=-0.05)>	COMP<94>
[1740780333.2148347]	Q_Header<(2621443, 49292, 257, 173, 250, 8, 58, 24, 71)>	Q_Data<(0, 0, 58, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 24, 24, 32, 72, 89, 122, 200, 253, 253, 194, 233, 129, 242, 253, 253, 253, 118, 87, 44, 53, 46, 30, 12, 17, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 253, 253, 253, 253, 253, 253, 133, 253, 253, 253, 215, 235, 127, 216, 0, 88, 182, 253, 162, 253, 253, 253, 63, 0, 0, 0, 40, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3261734752786187, y=-0.9404953369326787, z=0.09436081451735487, w=-0.01324469388762355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=-0.05)>	COMP<97>
[1740780333.2246814]	Q_Header<(2621443, 49293, 257, 173, 250, 8, 58, 25, 64)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 18, 0, 26, 0, 50, 66, 144, 187, 209, 174, 209, 117, 226, 253, 201, 250, 102, 54, 33, 63, 69, 69, 36, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 253, 253, 253, 253, 253, 253, 253, 206, 253, 208, 73, 207, 77, 167, 0, 0, 105, 251, 0, 253, 253, 253, 0, 108, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3261734752786187, y=-0.9404953369326787, z=0.09436081451735487, w=-0.01324469388762355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=-0.05)>	COMP<97>
[1740780333.2345977]	Q_Header<(2621443, 49294, 257, 173, 250, 8, 58, 26, 59)>	Q_Data<(0, 0, 74, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 0, 29, 29, 39, 33, 78, 105, 127, 121, 131, 122, 209, 210, 115, 160, 45, 86, 6, 25, 64, 76, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 253, 253, 253, 253, 253, 229, 253, 0, 0, 114, 114, 182, 122, 48, 78, 224, 0, 253, 253, 253, 52, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3261734752786187, y=-0.9404953369326787, z=0.09436081451735487, w=-0.01324469388762355)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.017777777777777778, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.07, z=-0.05)>	COMP<97>
[1740780333.2446926]	Q_Header<(2621443, 49295, 257, 173, 250, 8, 58, 27, 59)>	Q_Data<(0, 0, 68, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 15, 0, 21, 13, 24, 32, 53, 54, 62, 55, 21, 107, 174, 144, 156, 123, 0, 60, 0, 0, 38, 61, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 253, 253, 253, 253, 253, 253, 253, 115, 253, 253, 200, 0, 223, 221, 253, 135, 0, 113, 0, 227, 129, 221, 253, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3267803074134817, y=-0.9403020948845907, z=0.09423772780097417, w=-0.012878342335495821)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=0.015555555555555555, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.06, z=-0.22)>	COMP<97>
