[1740780098.0028605]	Q_Header<(2621443, 25768, 257, 173, 250, 8, 58, 0, 58)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 77, 183, 220, 253, 253, 253, 253, 253, 253, 253, 118, 253, 250, 178, 136, 142, 69, 15, 0, 0, 0, 20, 57, 98, 244, 231, 253, 179, 63, 0, 0, 0, 0, 17, 31, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 105, 49, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29571420066839776, y=-0.9508630613442661, z=0.09081996503500019, w=-0.012817333775100833)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.07111111111111111, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.2, y=-0.04, z=0.0)>	COMP<130>
[1740780098.1129038]	Q_Header<(2621443, 25779, 257, 173, 250, 8, 58, 11, 55)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 153, 253, 253, 253, 253, 250, 195, 231, 253, 253, 253, 253, 253, 105, 118, 146, 251, 175, 129, 253, 253, 253, 253, 253, 253, 253, 240, 68, 44, 65, 30, 16, 0, 0, 0, 24, 209, 253, 253, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 23, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29863884957898157, y=-0.9498705121597569, z=0.0913677412261875, w=-0.014587100970647169)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.0011111111111111111, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.01, z=0.21)>	COMP<129>
[1740780098.13461]	Q_Header<(2621443, 25780, 257, 173, 250, 8, 58, 12, 59)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 127, 202, 191, 253, 253, 253, 183, 253, 253, 253, 253, 198, 253, 85, 83, 49, 125, 102, 112, 253, 253, 253, 253, 253, 253, 253, 253, 90, 135, 0, 0, 0, 0, 0, 0, 80, 248, 253, 253, 162, 0, 9, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 51, 112, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29863884957898157, y=-0.9498705121597569, z=0.0913677412261875, w=-0.014587100970647169)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.0011111111111111111, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.01, z=0.21)>	COMP<129>
[1740780098.1361692]	Q_Header<(2621443, 25781, 257, 173, 250, 8, 58, 13, 61)>	Q_Data<(0, 0, 68, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 69, 159, 152, 253, 253, 253, 253, 253, 246, 253, 253, 253, 96, 84, 69, 110, 72, 64, 236, 253, 253, 253, 253, 253, 253, 253, 69, 224, 125, 154, 55, 0, 0, 0, 33, 200, 253, 198, 104, 0, 6, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 123, 221, 179, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29863884957898157, y=-0.9498705121597569, z=0.0913677412261875, w=-0.014587100970647169)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=-0.0011111111111111111, z=-0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.17, y=0.01, z=0.21)>	COMP<129>
[1740780098.142892]	Q_Header<(2621443, 25782, 257, 173, 250, 8, 58, 14, 55)>	Q_Data<(0, 0, 39, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 135, 190, 119, 253, 253, 253, 253, 253, 250, 253, 253, 253, 125, 131, 98, 121, 85, 61, 121, 253, 253, 253, 253, 253, 253, 253, 120, 236, 253, 253, 134, 27, 0, 57, 143, 185, 78, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 253, 253, 55, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29974599394874457, y=-0.9494703078531197, z=0.09191966338562602, w=-0.014465445034789751)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.26)>	COMP<125>
[1740780098.1530733]	Q_Header<(2621443, 25783, 257, 173, 250, 8, 58, 15, 59)>	Q_Data<(0, 0, 16, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 102, 120, 95, 253, 253, 253, 253, 200, 253, 253, 253, 253, 232, 173, 153, 155, 151, 175, 223, 141, 176, 213, 253, 204, 248, 176, 150, 222, 253, 253, 193, 74, 0, 81, 178, 253, 217, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 253, 253, 93, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29974599394874457, y=-0.9494703078531197, z=0.09191966338562602, w=-0.014465445034789751)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.26)>	COMP<125>
[1740780098.1629212]	Q_Header<(2621443, 25784, 257, 173, 250, 8, 58, 16, 65)>	Q_Data<(0, 0, 28, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 86, 55, 253, 253, 253, 187, 200, 253, 253, 253, 253, 253, 178, 165, 108, 198, 253, 253, 253, 51, 97, 146, 120, 131, 61, 150, 253, 253, 253, 203, 63, 32, 0, 82, 240, 198, 94, 74, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 253, 253, 72, 0, 0, 0, 0, 0, 0, 0, 0, 32, 118, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29974599394874457, y=-0.9494703078531197, z=0.09191966338562602, w=-0.014465445034789751)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.26)>	COMP<125>
[1740780098.1730697]	Q_Header<(2621443, 25785, 257, 173, 250, 8, 58, 17, 77)>	Q_Data<(0, 0, 53, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21, 43, 91, 87, 253, 253, 253, 253, 253, 148, 253, 253, 253, 253, 138, 123, 128, 219, 253, 253, 253, 49, 34, 67, 119, 81, 99, 145, 253, 253, 253, 161, 52, 62, 191, 253, 253, 212, 158, 243, 0, 0, 24, 0, 29, 71, 72, 41, 5, 0, 0, 0, 0, 69, 123, 25, 0, 63, 164, 127, 11, 0, 0, 0, 0, 0, 0, 97, 0, 161, 205, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.29974599394874457, y=-0.9494703078531197, z=0.09191966338562602, w=-0.014465445034789751)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.024444444444444446, z=-0.06555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.12, y=-0.05, z=0.26)>	COMP<125>
[1740780098.1829925]	Q_Header<(2621443, 25786, 257, 173, 250, 8, 58, 18, 75)>	Q_Data<(0, 0, 61, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 35, 38, 63, 83, 251, 253, 214, 253, 253, 171, 198, 253, 253, 253, 64, 127, 152, 195, 253, 253, 253, 84, 91, 141, 167, 121, 177, 81, 253, 253, 253, 98, 0, 110, 253, 253, 253, 253, 253, 253, 134, 111, 104, 21, 0, 66, 108, 107, 0, 46, 0, 0, 0, 156, 249, 131, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 109, 138, 202, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3006542981001729, y=-0.9491423040511143, z=0.09240572621268002, w=-0.01403785801117332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.034444444444444444, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=0.12)>	COMP<125>
[1740780098.192999]	Q_Header<(2621443, 25787, 257, 173, 250, 8, 58, 19, 81)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 35, 22, 36, 65, 181, 227, 145, 253, 253, 226, 252, 253, 253, 253, 220, 253, 108, 160, 253, 253, 205, 63, 122, 212, 238, 207, 215, 141, 253, 228, 131, 91, 53, 170, 253, 253, 253, 253, 253, 253, 253, 164, 214, 95, 86, 60, 139, 148, 25, 0, 0, 0, 0, 194, 253, 191, 111, 108, 130, 93, 0, 0, 0, 0, 0, 0, 0, 65, 152, 96, 48, 144, 0, 40, 86, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3006542981001729, y=-0.9491423040511143, z=0.09240572621268002, w=-0.01403785801117332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.034444444444444444, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=0.12)>	COMP<125>
[1740780098.2030184]	Q_Header<(2621443, 25788, 257, 173, 250, 8, 58, 20, 80)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 28, 25, 25, 112, 159, 112, 253, 153, 253, 253, 253, 253, 253, 253, 253, 126, 177, 217, 220, 146, 107, 132, 253, 253, 251, 194, 238, 253, 40, 98, 135, 117, 195, 253, 253, 253, 253, 253, 253, 253, 163, 253, 238, 173, 62, 247, 253, 89, 0, 0, 0, 9, 171, 253, 191, 113, 117, 164, 119, 58, 0, 0, 0, 0, 0, 0, 0, 190, 246, 172, 137, 0, 175, 198, 117, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3006542981001729, y=-0.9491423040511143, z=0.09240572621268002, w=-0.01403785801117332)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.022222222222222223, y=0.034444444444444444, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.05, z=0.12)>	COMP<125>
[1740780098.2130928]	Q_Header<(2621443, 25789, 257, 173, 250, 8, 58, 21, 89)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 29, 25, 23, 28, 49, 71, 116, 120, 185, 253, 253, 253, 253, 253, 253, 253, 156, 239, 221, 96, 152, 212, 148, 253, 253, 251, 181, 253, 198, 163, 122, 161, 153, 163, 253, 253, 253, 253, 253, 209, 253, 169, 253, 253, 253, 100, 253, 253, 86, 30, 0, 0, 53, 110, 214, 158, 157, 141, 173, 99, 111, 105, 0, 0, 0, 0, 0, 0, 176, 253, 182, 64, 0, 229, 253, 125, 0, 0, 0, 67, 0, 0, 0, 0, 175, 244, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3015801137958012, y=-0.9488085142594069, z=0.09289717328419539, w=-0.013489011363868056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.04111111111111111, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.15)>	COMP<130>
[1740780098.2230515]	Q_Header<(2621443, 25790, 257, 173, 250, 8, 58, 22, 94)>	Q_Data<(0, 0, 65, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 20, 17, 15, 23, 59, 157, 213, 221, 253, 253, 253, 253, 208, 253, 184, 253, 253, 99, 207, 253, 203, 253, 253, 229, 224, 253, 186, 171, 95, 150, 144, 95, 253, 253, 253, 253, 253, 253, 253, 175, 253, 253, 253, 123, 231, 253, 56, 0, 26, 0, 117, 73, 114, 82, 190, 160, 205, 86, 109, 124, 0, 0, 0, 0, 0, 0, 107, 186, 115, 0, 0, 206, 238, 68, 0, 0, 0, 52, 0, 0, 74, 159, 253, 253, 253, 112, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3015801137958012, y=-0.9488085142594069, z=0.09289717328419539, w=-0.013489011363868056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.04111111111111111, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.15)>	COMP<130>
[1740780098.2330346]	Q_Header<(2621443, 25791, 257, 173, 250, 8, 58, 23, 97)>	Q_Data<(0, 0, 65, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 25, 35, 27, 0, 0, 0, 48, 170, 163, 205, 253, 253, 253, 253, 253, 161, 200, 253, 253, 134, 253, 253, 253, 253, 253, 200, 235, 253, 253, 253, 72, 102, 101, 43, 206, 253, 253, 253, 253, 253, 253, 154, 253, 253, 253, 147, 237, 235, 127, 71, 60, 78, 131, 23, 73, 41, 168, 122, 191, 56, 46, 121, 0, 0, 0, 0, 21, 12, 41, 34, 0, 0, 0, 126, 133, 0, 0, 7, 0, 0, 0, 0, 197, 253, 253, 253, 253, 130, 0, 0, 0, 88, 161, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3015801137958012, y=-0.9488085142594069, z=0.09289717328419539, w=-0.013489011363868056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.04111111111111111, z=-0.07222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.08, z=0.15)>	COMP<130>
[1740780098.2431238]	Q_Header<(2621443, 25792, 257, 173, 250, 8, 58, 24, 98)>	Q_Data<(0, 0, 61, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 43, 33, 23, 0, 0, 0, 32, 123, 139, 219, 253, 253, 253, 253, 243, 143, 179, 253, 253, 141, 253, 253, 253, 253, 253, 106, 229, 253, 253, 253, 184, 70, 70, 0, 145, 211, 195, 253, 253, 253, 253, 240, 253, 253, 253, 167, 253, 253, 156, 72, 55, 36, 67, 111, 70, 0, 91, 41, 71, 5, 0, 0, 0, 0, 0, 0, 78, 96, 148, 118, 0, 0, 0, 55, 0, 0, 0, 0, 110, 212, 187, 194, 236, 253, 253, 253, 253, 68, 0, 0, 114, 245, 248, 127, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30274084524359274, y=-0.948384526894142, z=0.09356889430613462, w=-0.01263454737206123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.04777777777777778, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.07)>	COMP<128>
[1740780098.2532268]	Q_Header<(2621443, 25793, 257, 173, 250, 8, 58, 25, 102)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 30, 39, 21, 21, 0, 0, 0, 0, 74, 116, 165, 253, 253, 253, 253, 253, 253, 178, 253, 253, 141, 253, 253, 253, 253, 253, 109, 208, 253, 253, 253, 252, 59, 95, 100, 91, 178, 253, 253, 253, 253, 253, 253, 252, 194, 142, 126, 253, 253, 147, 33, 0, 215, 153, 210, 180, 0, 65, 0, 108, 97, 134, 141, 0, 48, 20, 79, 65, 112, 189, 188, 3, 156, 128, 0, 89, 57, 56, 64, 253, 253, 253, 253, 189, 253, 249, 253, 205, 67, 0, 0, 179, 253, 253, 249, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30274084524359274, y=-0.948384526894142, z=0.09356889430613462, w=-0.01263454737206123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.04777777777777778, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.07)>	COMP<128>
[1740780098.2631261]	Q_Header<(2621443, 25794, 257, 173, 250, 8, 58, 26, 105)>	Q_Data<(0, 0, 74, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 31, 29, 13, 21, 18, 0, 20, 19, 44, 71, 99, 246, 253, 253, 218, 253, 253, 202, 253, 253, 112, 204, 188, 168, 253, 196, 145, 163, 253, 253, 253, 253, 53, 124, 157, 88, 132, 253, 253, 253, 226, 253, 253, 156, 215, 102, 71, 228, 253, 116, 145, 253, 253, 253, 253, 253, 138, 173, 0, 138, 0, 182, 197, 51, 65, 0, 81, 66, 105, 190, 193, 43, 213, 200, 7, 235, 232, 116, 175, 253, 253, 253, 253, 143, 253, 249, 228, 0, 115, 0, 0, 172, 253, 205, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30274084524359274, y=-0.948384526894142, z=0.09356889430613462, w=-0.01263454737206123)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=0.04777777777777778, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.07, z=0.07)>	COMP<128>
[1740780098.273714]	Q_Header<(2621443, 25795, 257, 173, 250, 8, 58, 27, 102)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 28, 19, 21, 28, 13, 17, 30, 19, 11, 37, 56, 168, 253, 253, 253, 253, 253, 150, 253, 253, 99, 57, 46, 84, 183, 105, 152, 85, 228, 253, 253, 253, 91, 94, 164, 86, 132, 130, 192, 240, 176, 253, 253, 67, 237, 203, 191, 127, 129, 114, 253, 253, 253, 253, 253, 253, 253, 196, 253, 253, 253, 219, 191, 75, 97, 36, 72, 55, 70, 126, 139, 0, 225, 220, 96, 253, 253, 129, 228, 253, 253, 253, 253, 164, 253, 170, 226, 138, 96, 0, 0, 112, 253, 0, 251, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30359338263271074, y=-0.9480731830385798, z=0.09405657471592425, w=-0.011902032491632205)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.016666666666666666, y=0.05, z=-0.06666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.11, z=-0.1)>	COMP<128>
