[1740779380.8619592]	Q_Header<(2621443, 19554, 257, 173, 250, 8, 58, 0, 36)>	Q_Data<(0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 6, 19, 34, 0, 27, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 79, 184, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9842266813484688, y=-0.1489828431831584, z=0.02325377437639629, w=-0.0925268292772094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.014444444444444444, y=0.013333333333333334, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=0.08, z=-0.02)>	COMP<337>
[1740779380.9680278]	Q_Header<(2621443, 19565, 257, 173, 250, 8, 58, 11, 33)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 34, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 84, 179, 253, 253, 90, 253, 253, 253, 253, 253, 245, 253, 253, 253, 253, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9842672151807647, y=-0.14831758234461478, z=0.024292344762615922, w=-0.0928968561022649)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.01888888888888889, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=0.08, z=-0.04)>	COMP<344>
[1740779380.9809926]	Q_Header<(2621443, 19566, 257, 173, 250, 8, 58, 12, 39)>	Q_Data<(0, 0, 62, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 12, 29, 17, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 40, 10, 68, 0, 198, 253, 213, 253, 253, 253, 253, 253, 253, 253, 192, 244, 141, 212, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9842992189166743, y=-0.14800803657673064, z=0.02465783372247389, w=-0.09295515039437557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.015555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.02)>	COMP<336>
[1740779380.9914722]	Q_Header<(2621443, 19567, 257, 173, 250, 8, 58, 13, 41)>	Q_Data<(0, 0, 50, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 21, 22, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 63, 33, 19, 63, 127, 253, 253, 253, 253, 253, 240, 253, 253, 253, 169, 105, 157, 85, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9842992189166743, y=-0.14800803657673064, z=0.02465783372247389, w=-0.09295515039437557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.015555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.02)>	COMP<336>
[1740779380.9976807]	Q_Header<(2621443, 19568, 257, 173, 250, 8, 58, 14, 38)>	Q_Data<(0, 0, 25, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 36, 0, 49, 80, 0, 61, 86, 238, 253, 253, 253, 253, 253, 253, 253, 170, 242, 0, 53, 21, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9842992189166743, y=-0.14800803657673064, z=0.02465783372247389, w=-0.09295515039437557)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.008888888888888889, y=0.015555555555555555, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.11, z=-0.02)>	COMP<336>
[1740779381.0078068]	Q_Header<(2621443, 19569, 257, 173, 250, 8, 58, 15, 36)>	Q_Data<(0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 9, 28, 2, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 51, 0, 102, 167, 132, 197, 253, 251, 253, 253, 253, 253, 253, 253, 253, 253, 176, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.984315831278388, y=-0.14782742874410962, z=0.024841355697296702, w=-0.09301775450289969)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.06, z=-0.1)>	COMP<336>
[1740779381.01764]	Q_Header<(2621443, 19570, 257, 173, 250, 8, 58, 16, 43)>	Q_Data<(0, 0, 43, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 12, 23, 35, 18, 17, 0, 0, 0, 0, 0, 0, 0, 0, 29, 57, 6, 33, 19, 162, 253, 244, 253, 253, 225, 253, 253, 253, 253, 199, 253, 253, 253, 216, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.984315831278388, y=-0.14782742874410962, z=0.024841355697296702, w=-0.09301775450289969)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.06, z=-0.1)>	COMP<336>
[1740779381.027644]	Q_Header<(2621443, 19571, 257, 173, 250, 8, 58, 17, 38)>	Q_Data<(0, 0, 53, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 0, 0, 0, 37, 16, 23, 24, 15, 0, 0, 0, 0, 0, 0, 0, 36, 76, 0, 91, 63, 167, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 197, 241, 253, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.984315831278388, y=-0.14782742874410962, z=0.024841355697296702, w=-0.09301775450289969)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.06, z=-0.1)>	COMP<336>
[1740779381.0377917]	Q_Header<(2621443, 19572, 257, 173, 250, 8, 58, 18, 43)>	Q_Data<(0, 0, 55, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 26, 0, 0, 22, 19, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 33, 73, 134, 146, 141, 224, 201, 120, 253, 253, 253, 139, 246, 253, 253, 140, 97, 137, 231, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.984315831278388, y=-0.14782742874410962, z=0.024841355697296702, w=-0.09301775450289969)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.011111111111111112, z=-0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.06, z=-0.1)>	COMP<336>
[1740779381.0476992]	Q_Header<(2621443, 19573, 257, 173, 250, 8, 58, 19, 41)>	Q_Data<(0, 0, 57, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 10, 27, 0, 0, 17, 4, 0, 0, 0, 0, 0, 0, 33, 149, 253, 253, 197, 203, 253, 253, 253, 253, 253, 253, 182, 58, 245, 253, 170, 99, 77, 117, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9843461394953754, y=-0.1475786808841653, z=0.024901613647948486, w=-0.09307588434588589)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.08, z=0.0)>	COMP<339>
[1740779381.0575771]	Q_Header<(2621443, 19574, 257, 173, 250, 8, 58, 20, 33)>	Q_Data<(0, 0, 59, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 253, 253, 253, 253, 247, 91, 253, 253, 253, 253, 253, 225, 129, 144, 203, 78, 38, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9843461394953754, y=-0.1475786808841653, z=0.024901613647948486, w=-0.09307588434588589)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.08, z=0.0)>	COMP<339>
[1740779381.0694737]	Q_Header<(2621443, 19575, 257, 173, 250, 8, 58, 21, 24)>	Q_Data<(0, 0, 60, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 253, 253, 253, 253, 253, 253, 253, 253, 119, 253, 146, 248, 128, 88, 116, 36, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9843461394953754, y=-0.1475786808841653, z=0.024901613647948486, w=-0.09307588434588589)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=-0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.08, z=0.0)>	COMP<339>
[1740779381.0808554]	Q_Header<(2621443, 19576, 257, 173, 250, 8, 58, 22, 29)>	Q_Data<(0, 0, 60, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 253, 253, 253, 253, 244, 253, 253, 253, 253, 253, 211, 192, 75, 28, 9, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9844051191319881, y=-0.14716026427500145, z=0.025025179739838487, w=-0.09308146122744804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0077777777777777776, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.02)>	COMP<338>
[1740779381.0921848]	Q_Header<(2621443, 19577, 257, 173, 250, 8, 58, 23, 28)>	Q_Data<(0, 0, 61, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 239, 253, 148, 253, 253, 253, 253, 238, 125, 17, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9844051191319881, y=-0.14716026427500145, z=0.025025179739838487, w=-0.09308146122744804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0077777777777777776, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.02)>	COMP<338>
[1740779381.0974524]	Q_Header<(2621443, 19578, 257, 173, 250, 8, 58, 24, 25)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 121, 253, 230, 139, 179, 149, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9844051191319881, y=-0.14716026427500145, z=0.025025179739838487, w=-0.09308146122744804)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.0077777777777777776, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.06, z=-0.02)>	COMP<338>
[1740779381.1099122]	Q_Header<(2621443, 19579, 257, 173, 250, 8, 58, 25, 23)>	Q_Data<(0, 0, 69, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227, 253, 253, 253, 253, 253, 253, 253, 253, 176, 143, 91, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9844498703749212, y=-0.146791613754832, z=0.025207873796567824, w=-0.09314095741782688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.02, z=-0.01)>	COMP<338>
[1740779381.1175654]	Q_Header<(2621443, 19580, 257, 173, 250, 8, 58, 26, 28)>	Q_Data<(0, 0, 70, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 57, 153, 253, 253, 253, 253, 253, 253, 200, 253, 253, 212, 108, 20, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9844498703749212, y=-0.146791613754832, z=0.025207873796567824, w=-0.09314095741782688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.02, z=-0.01)>	COMP<338>
[1740779381.1275792]	Q_Header<(2621443, 19581, 257, 173, 250, 8, 58, 27, 29)>	Q_Data<(0, 0, 67, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 211, 199, 182, 206, 253, 253, 253, 172, 253, 253, 253, 108, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9844498703749212, y=-0.146791613754832, z=0.025207873796567824, w=-0.09314095741782688)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.006666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=0.02, z=-0.01)>	COMP<338>
