[1740779570.5990846]	Q_Header<(2621443, 38554, 257, 173, 250, 8, 58, 0, 50)>	Q_Data<(0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 14, 27, 0, 15, 0, 0, 23, 10, 0, 0, 0, 0, 0, 0, 0, 24, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 162, 221, 253, 251, 221, 253, 253, 253, 253, 237, 253, 190, 253, 253, 253, 253, 194, 226, 253, 253, 244, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9302159623171689, y=0.35161565244466964, z=-0.05560178083268426, w=0.08929243178728548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0, z=0.06222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=-0.02)>	COMP<40>
[1740779570.7090318]	Q_Header<(2621443, 38565, 257, 173, 250, 8, 58, 11, 36)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 11, 0, 6, 0, 0, 24, 16, 20, 0, 0, 0, 0, 10, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 155, 253, 253, 253, 253, 179, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9288875063422111, y=0.355161074933, z=-0.055175392978077324, w=0.08935483995564736)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=-0.05)>	COMP<41>
[1740779570.7189384]	Q_Header<(2621443, 38566, 257, 173, 250, 8, 58, 12, 38)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 10, 0, 0, 15, 0, 0, 0, 9, 17, 0, 0, 0, 0, 0, 0, 38, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 143, 164, 0, 152, 253, 253, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9288875063422111, y=0.355161074933, z=-0.055175392978077324, w=0.08935483995564736)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=-0.05)>	COMP<41>
[1740779570.7290528]	Q_Header<(2621443, 38567, 257, 173, 250, 8, 58, 13, 50)>	Q_Data<(0, 0, 64, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 26, 0, 0, 0, 0, 32, 0, 20, 0, 0, 0, 0, 59, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 53, 20, 73, 133, 163, 253, 253, 246, 116, 41, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9288875063422111, y=0.355161074933, z=-0.055175392978077324, w=0.08935483995564736)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=-0.05)>	COMP<41>
[1740779570.739103]	Q_Header<(2621443, 38568, 257, 173, 250, 8, 58, 14, 51)>	Q_Data<(0, 0, 27, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 20, 0, 0, 0, 0, 33, 0, 21, 0, 0, 36, 46, 50, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 181, 162, 83, 153, 253, 253, 130, 253, 253, 253, 196, 184, 45, 0, 93, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9288875063422111, y=0.355161074933, z=-0.055175392978077324, w=0.08935483995564736)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=-0.0022222222222222222, z=0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.15, z=-0.05)>	COMP<41>
[1740779570.7490427]	Q_Header<(2621443, 38569, 257, 173, 250, 8, 58, 15, 54)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 16, 0, 0, 0, 0, 14, 0, 19, 0, 41, 48, 52, 74, 65, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 126, 142, 27, 0, 125, 253, 253, 253, 183, 253, 253, 253, 253, 253, 253, 253, 251, 227, 66, 0, 174, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9284987705775158, y=0.3562510565871925, z=-0.054990954597406286, w=0.08916957232720375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0011111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.09)>	COMP<41>
[1740779570.761952]	Q_Header<(2621443, 38570, 257, 173, 250, 8, 58, 16, 66)>	Q_Data<(0, 0, 33, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 13, 0, 0, 0, 0, 18, 0, 14, 69, 51, 43, 39, 112, 213, 164, 161, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 86, 182, 15, 61, 0, 128, 253, 253, 102, 58, 240, 253, 253, 253, 236, 253, 253, 253, 253, 213, 253, 204, 253, 203, 30, 0, 172, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9284987705775158, y=0.3562510565871925, z=-0.054990954597406286, w=0.08916957232720375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0011111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.09)>	COMP<41>
[1740779570.7689402]	Q_Header<(2621443, 38571, 257, 173, 250, 8, 58, 17, 59)>	Q_Data<(0, 0, 53, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 17, 32, 43, 70, 47, 0, 105, 189, 253, 253, 241, 91, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 108, 253, 122, 253, 132, 106, 0, 177, 253, 253, 150, 70, 253, 253, 253, 253, 231, 253, 253, 253, 253, 253, 209, 112, 253, 210, 81, 0, 85, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9284987705775158, y=0.3562510565871925, z=-0.054990954597406286, w=0.08916957232720375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=-0.0011111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.14, z=-0.09)>	COMP<41>
[1740779570.782123]	Q_Header<(2621443, 38572, 257, 173, 250, 8, 58, 18, 58)>	Q_Data<(0, 0, 55, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 32, 5, 58, 135, 135, 203, 212, 253, 253, 253, 89, 40, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 204, 253, 135, 253, 160, 121, 112, 87, 253, 253, 179, 29, 244, 253, 253, 253, 171, 253, 248, 253, 253, 253, 0, 60, 214, 172, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9282183754008304, y=0.35705401736552195, z=-0.054809317537476705, w=0.08898884740494548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0011111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=-0.05)>	COMP<39>
[1740779570.7890189]	Q_Header<(2621443, 38573, 257, 173, 250, 8, 58, 19, 63)>	Q_Data<(0, 0, 58, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 0, 0, 5, 0, 0, 11, 30, 37, 33, 144, 206, 196, 253, 253, 243, 204, 210, 207, 69, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 249, 253, 132, 253, 155, 100, 187, 187, 253, 253, 136, 32, 155, 253, 253, 253, 107, 253, 250, 253, 253, 155, 0, 0, 119, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9282183754008304, y=0.35705401736552195, z=-0.054809317537476705, w=0.08898884740494548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0011111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=-0.05)>	COMP<39>
[1740779570.8006704]	Q_Header<(2621443, 38574, 257, 173, 250, 8, 58, 20, 58)>	Q_Data<(0, 0, 60, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 15, 10, 0, 0, 14, 0, 39, 40, 107, 253, 253, 186, 253, 253, 253, 192, 221, 77, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 216, 253, 145, 253, 51, 51, 199, 253, 253, 253, 48, 0, 76, 143, 132, 133, 0, 201, 232, 253, 253, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9282183754008304, y=0.35705401736552195, z=-0.054809317537476705, w=0.08898884740494548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0011111111111111111, z=0.056666666666666664)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.12, z=-0.05)>	COMP<39>
[1740779570.8092122]	Q_Header<(2621443, 38575, 257, 173, 250, 8, 58, 21, 55)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 9, 4, 0, 0, 12, 0, 37, 98, 194, 253, 253, 180, 253, 253, 253, 204, 228, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 116, 227, 0, 248, 0, 0, 148, 253, 253, 181, 0, 0, 0, 0, 43, 0, 0, 56, 91, 160, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.927934137324883, y=0.35785554476983417, z=-0.05468848168408177, w=0.08880774648475331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0033333333333333335, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.12, z=-0.09)>	COMP<34>
[1740779570.8190167]	Q_Header<(2621443, 38576, 257, 173, 250, 8, 58, 22, 47)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 33, 69, 151, 253, 253, 253, 245, 253, 253, 253, 187, 155, 77, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 84, 100, 192, 194, 44, 0, 71, 190, 173, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.927934137324883, y=0.35785554476983417, z=-0.05468848168408177, w=0.08880774648475331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0033333333333333335, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.12, z=-0.09)>	COMP<34>
[1740779570.8297691]	Q_Header<(2621443, 38577, 257, 173, 250, 8, 58, 23, 43)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 11, 16, 8, 9, 78, 154, 184, 253, 253, 253, 220, 253, 217, 211, 178, 59, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 196, 253, 181, 71, 0, 9, 53, 80, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.927934137324883, y=0.35785554476983417, z=-0.05468848168408177, w=0.08880774648475331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0033333333333333335, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.12, z=-0.09)>	COMP<34>
[1740779570.8398323]	Q_Header<(2621443, 38578, 257, 173, 250, 8, 58, 24, 40)>	Q_Data<(0, 0, 66, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 12, 5, 0, 16, 121, 232, 152, 253, 246, 253, 113, 233, 153, 147, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 253, 253, 153, 104, 68, 0, 21, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.927934137324883, y=0.35785554476983417, z=-0.05468848168408177, w=0.08880774648475331)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.0033333333333333335, z=0.05555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.12, z=-0.09)>	COMP<34>
[1740779570.8500636]	Q_Header<(2621443, 38579, 257, 173, 250, 8, 58, 25, 44)>	Q_Data<(0, 0, 71, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 25, 19, 24, 0, 10, 17, 131, 252, 116, 253, 253, 253, 253, 188, 198, 109, 83, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 253, 253, 151, 128, 110, 0, 16, 0, 33, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9275512919913362, y=0.3588867274402222, z=-0.054626466166496405, w=0.08868408417868076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.011111111111111112, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.15)>	COMP<34>
[1740779570.8597507]	Q_Header<(2621443, 38580, 257, 173, 250, 8, 58, 26, 41)>	Q_Data<(0, 0, 73, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 3, 17, 16, 0, 27, 39, 140, 191, 250, 253, 253, 253, 253, 152, 149, 83, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 238, 251, 181, 106, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9275512919913362, y=0.3588867274402222, z=-0.054626466166496405, w=0.08868408417868076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.011111111111111112, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.15)>	COMP<34>
[1740779570.8697655]	Q_Header<(2621443, 38581, 257, 173, 250, 8, 58, 27, 39)>	Q_Data<(0, 0, 72, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 34, 14, 14, 7, 9, 38, 219, 248, 253, 253, 253, 253, 218, 44, 90, 58, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 74, 168, 165, 135, 45, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.9275512919913362, y=0.3588867274402222, z=-0.054626466166496405, w=0.08868408417868076)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=0.011111111111111112, z=0.05444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.14, z=-0.15)>	COMP<34>
