[1740779483.16843]	Q_Header<(2621443, 29804, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 15, 50, 24, 63, 119, 248, 234, 116, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 219, 94, 56, 27, 0, 103, 184, 227, 81, 149, 251, 188, 161, 87, 66, 0, 0, 33, 45, 0, 0, 75, 253, 253, 136, 253, 198, 194, 68, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.21033242688392495, y=-0.9726196234461242, z=0.09881839788887826, w=0.00250250420842743)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.016666666666666666, z=0.021111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.0, z=-0.01)>	COMP<89>
[1740779483.278436]	Q_Header<(2621443, 29815, 257, 173, 250, 8, 58, 11, 49)>	Q_Data<(0, 0, 62, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 14, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 48, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 252, 253, 253, 253, 253, 185, 245, 253, 253, 253, 253, 253, 106, 253, 222, 135, 65, 38, 0, 22, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20861340876333584, y=-0.9726340790089292, z=0.10223155637173421, w=0.0034789246048888656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.028888888888888888, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.07, z=-0.14)>	COMP<86>
[1740779483.2883813]	Q_Header<(2621443, 29816, 257, 173, 250, 8, 58, 12, 50)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 7, 0, 6, 7, 0, 27, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 253, 253, 253, 253, 253, 253, 193, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 91, 200, 134, 86, 115, 39, 0, 3, 81, 98, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20861340876333584, y=-0.9726340790089292, z=0.10223155637173421, w=0.0034789246048888656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.028888888888888888, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.07, z=-0.14)>	COMP<86>
[1740779483.2983701]	Q_Header<(2621443, 29817, 257, 173, 250, 8, 58, 13, 44)>	Q_Data<(0, 0, 59, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 25, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 107, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 225, 72, 114, 74, 113, 136, 0, 12, 0, 162, 197, 152, 59, 0, 57, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20861340876333584, y=-0.9726340790089292, z=0.10223155637173421, w=0.0034789246048888656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.028888888888888888, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.07, z=-0.14)>	COMP<86>
[1740779483.3084068]	Q_Header<(2621443, 29818, 257, 173, 250, 8, 58, 14, 47)>	Q_Data<(0, 0, 44, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 20, 0, 0, 0, 20, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 151, 73, 53, 20, 97, 103, 48, 59, 0, 176, 215, 173, 54, 0, 128, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20861340876333584, y=-0.9726340790089292, z=0.10223155637173421, w=0.0034789246048888656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.051111111111111114, y=0.028888888888888888, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=0.07, z=-0.14)>	COMP<86>
[1740779483.3184202]	Q_Header<(2621443, 29819, 257, 173, 250, 8, 58, 15, 61)>	Q_Data<(0, 0, 6, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 253, 253, 253, 253, 253, 253, 253, 154, 253, 96, 253, 253, 253, 253, 253, 253, 253, 227, 200, 214, 122, 253, 253, 179, 53, 96, 0, 16, 86, 38, 0, 31, 101, 176, 158, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 99, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 84, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20812918306785835, y=-0.9726529798737217, z=0.10302699736614221, w=0.0037231320138238592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.03111111111111111, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.1, z=-0.1)>	COMP<91>
[1740779483.3289256]	Q_Header<(2621443, 29820, 257, 173, 250, 8, 58, 16, 70)>	Q_Data<(0, 0, 33, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 7, 0, 0, 0, 0, 0, 0, 121, 253, 253, 253, 253, 253, 253, 253, 212, 170, 253, 253, 253, 253, 225, 71, 208, 246, 59, 68, 101, 190, 131, 253, 249, 0, 0, 0, 85, 96, 0, 0, 0, 60, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 197, 138, 0, 41, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20812918306785835, y=-0.9726529798737217, z=0.10302699736614221, w=0.0037231320138238592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.03111111111111111, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.1, z=-0.1)>	COMP<91>
[1740779483.3385482]	Q_Header<(2621443, 29821, 257, 173, 250, 8, 58, 17, 67)>	Q_Data<(0, 0, 52, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 18, 18, 0, 8, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 253, 253, 253, 253, 253, 253, 253, 253, 228, 253, 253, 253, 253, 204, 29, 68, 111, 26, 110, 100, 177, 126, 253, 240, 30, 0, 0, 127, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 71, 210, 60, 81, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20812918306785835, y=-0.9726529798737217, z=0.10302699736614221, w=0.0037231320138238592)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04777777777777778, y=0.03111111111111111, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=0.1, z=-0.1)>	COMP<91>
[1740779483.3484085]	Q_Header<(2621443, 29822, 257, 173, 250, 8, 58, 18, 56)>	Q_Data<(0, 0, 55, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 253, 253, 253, 253, 253, 253, 253, 253, 218, 253, 253, 128, 217, 201, 54, 44, 66, 0, 130, 101, 128, 187, 253, 178, 36, 0, 33, 101, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 106, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20763772553603588, y=-0.9726991275331581, z=0.10357472670036828, w=0.003906177082394561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.027777777777777776, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.11, z=-0.12)>	COMP<91>
[1740779483.358304]	Q_Header<(2621443, 29823, 257, 173, 250, 8, 58, 19, 40)>	Q_Data<(0, 0, 58, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 253, 253, 253, 253, 253, 253, 253, 253, 228, 228, 253, 0, 149, 185, 107, 30, 0, 10, 42, 32, 139, 157, 194, 131, 40, 0, 0, 61, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20763772553603588, y=-0.9726991275331581, z=0.10357472670036828, w=0.003906177082394561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.027777777777777776, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.11, z=-0.12)>	COMP<91>
[1740779483.3683503]	Q_Header<(2621443, 29824, 257, 173, 250, 8, 58, 20, 42)>	Q_Data<(0, 0, 59, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 227, 253, 253, 253, 253, 253, 253, 253, 253, 119, 165, 38, 91, 211, 213, 54, 0, 0, 0, 99, 191, 165, 76, 60, 22, 39, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20763772553603588, y=-0.9726991275331581, z=0.10357472670036828, w=0.003906177082394561)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04, y=0.027777777777777776, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.11, z=-0.12)>	COMP<91>
[1740779483.3784096]	Q_Header<(2621443, 29825, 257, 173, 250, 8, 58, 21, 50)>	Q_Data<(0, 0, 61, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 4, 0, 0, 0, 0, 23, 16, 0, 0, 0, 0, 18, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 108, 245, 253, 253, 253, 253, 253, 253, 253, 169, 51, 39, 142, 253, 253, 69, 9, 2, 0, 116, 227, 209, 188, 234, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2068432488924645, y=-0.9728163305095874, z=0.10406247841889996, w=0.0039061575476889133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.016666666666666666, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=-0.13)>	COMP<91>
[1740779483.3883755]	Q_Header<(2621443, 29826, 257, 173, 250, 8, 58, 22, 40)>	Q_Data<(0, 0, 63, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 85, 230, 253, 253, 253, 253, 253, 253, 234, 207, 202, 151, 253, 253, 78, 22, 38, 48, 110, 208, 200, 251, 253, 253, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2068432488924645, y=-0.9728163305095874, z=0.10406247841889996, w=0.0039061575476889133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.016666666666666666, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=-0.13)>	COMP<91>
[1740779483.3983252]	Q_Header<(2621443, 29827, 257, 173, 250, 8, 58, 23, 42)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 53, 184, 253, 253, 253, 253, 253, 253, 253, 253, 169, 253, 253, 117, 94, 101, 91, 137, 146, 172, 213, 253, 253, 235, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2068432488924645, y=-0.9728163305095874, z=0.10406247841889996, w=0.0039061575476889133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.028888888888888888, y=0.016666666666666666, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=-0.13)>	COMP<91>
[1740779483.4091823]	Q_Header<(2621443, 29828, 257, 173, 250, 8, 58, 24, 37)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 19, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 146, 154, 157, 168, 253, 189, 121, 156, 219, 253, 253, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20624414015210882, y=-0.9729303326500783, z=0.1041902181827907, w=0.0037842961495799785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.011111111111111112, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=-0.1)>	COMP<88>
[1740779483.4183404]	Q_Header<(2621443, 29829, 257, 173, 250, 8, 58, 25, 46)>	Q_Data<(0, 0, 70, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 4, 11, 0, 0, 0, 0, 16, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 184, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 217, 253, 151, 243, 253, 253, 79, 155, 215, 253, 253, 91, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20624414015210882, y=-0.9729303326500783, z=0.1041902181827907, w=0.0037842961495799785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.011111111111111112, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=-0.1)>	COMP<88>
[1740779483.428269]	Q_Header<(2621443, 29830, 257, 173, 250, 8, 58, 26, 40)>	Q_Data<(0, 0, 71, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 148, 157, 253, 253, 253, 253, 159, 247, 253, 253, 253, 253, 142, 253, 253, 253, 31, 71, 230, 253, 247, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20624414015210882, y=-0.9729303326500783, z=0.1041902181827907, w=0.0037842961495799785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.011111111111111112, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=-0.1)>	COMP<88>
[1740779483.4384606]	Q_Header<(2621443, 29831, 257, 173, 250, 8, 58, 27, 40)>	Q_Data<(0, 0, 71, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 103, 96, 128, 151, 241, 253, 217, 183, 253, 253, 253, 253, 253, 253, 253, 219, 0, 0, 196, 253, 130, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.20624414015210882, y=-0.9729303326500783, z=0.1041902181827907, w=0.0037842961495799785)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.011111111111111112, z=0.03888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=0.12, z=-0.1)>	COMP<88>
