[1740780093.0028908]	Q_Header<(2621443, 25268, 257, 173, 250, 8, 58, 0, 56)>	Q_Data<(0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 129, 173, 77, 253, 253, 253, 158, 248, 138, 110, 100, 98, 59, 111, 145, 91, 32, 0, 0, 34, 123, 253, 253, 149, 65, 186, 248, 148, 0, 0, 96, 164, 111, 45, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 160, 46, 58, 36, 108, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.33714788859828665, y=-0.9361285871326068, z=0.09917909467274, w=-0.012572857540051963)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.03222222222222222, z=0.10666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.04, z=-0.15)>	COMP<136>
[1740780093.1128721]	Q_Header<(2621443, 25279, 257, 173, 250, 8, 58, 11, 51)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 26, 38, 167, 194, 196, 253, 253, 253, 253, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 148, 110, 153, 147, 56, 105, 122, 107, 54, 0, 33, 56, 0, 0, 0, 0, 0, 0, 0, 61, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 73, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3312411604885831, y=-0.9383640319424131, z=0.09808449325689202, w=-0.011474726031297884)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.0077777777777777776, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.11, z=-0.35)>	COMP<134>
[1740780093.1228285]	Q_Header<(2621443, 25280, 257, 173, 250, 8, 58, 12, 56)>	Q_Data<(0, 0, 68, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 73, 192, 154, 253, 253, 253, 253, 253, 223, 253, 253, 253, 253, 155, 253, 249, 253, 253, 253, 154, 158, 253, 253, 122, 208, 190, 118, 0, 0, 82, 105, 30, 0, 0, 0, 0, 0, 84, 153, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 144, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3312411604885831, y=-0.9383640319424131, z=0.09808449325689202, w=-0.011474726031297884)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.0077777777777777776, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.11, z=-0.35)>	COMP<134>
[1740780093.1333623]	Q_Header<(2621443, 25281, 257, 173, 250, 8, 58, 13, 54)>	Q_Data<(0, 0, 50, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 77, 176, 191, 253, 253, 253, 253, 245, 197, 247, 253, 253, 253, 253, 172, 91, 226, 253, 253, 128, 215, 253, 253, 253, 253, 253, 253, 82, 16, 77, 106, 83, 0, 0, 0, 0, 0, 164, 253, 204, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 164, 192, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3312411604885831, y=-0.9383640319424131, z=0.09808449325689202, w=-0.011474726031297884)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=0.0077777777777777776, z=0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.11, z=-0.35)>	COMP<134>
[1740780093.1428869]	Q_Header<(2621443, 25282, 257, 173, 250, 8, 58, 14, 50)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 144, 231, 239, 180, 253, 253, 253, 103, 253, 253, 253, 253, 253, 148, 134, 94, 187, 146, 82, 229, 253, 253, 253, 253, 253, 253, 202, 65, 70, 75, 56, 0, 0, 0, 0, 17, 212, 253, 233, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3301962898410099, y=-0.9387706347587012, z=0.09771612939657243, w=-0.011474473658060973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.0044444444444444444, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.16)>	COMP<134>
[1740780093.152819]	Q_Header<(2621443, 25283, 257, 173, 250, 8, 58, 15, 52)>	Q_Data<(0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 117, 212, 177, 162, 207, 253, 253, 235, 253, 253, 253, 253, 185, 198, 102, 26, 91, 66, 0, 185, 253, 253, 253, 253, 253, 253, 253, 157, 253, 253, 142, 0, 0, 0, 0, 0, 189, 253, 217, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 187, 184, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3301962898410099, y=-0.9387706347587012, z=0.09771612939657243, w=-0.011474473658060973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.0044444444444444444, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.16)>	COMP<134>
[1740780093.1644344]	Q_Header<(2621443, 25284, 257, 173, 250, 8, 58, 16, 55)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 77, 149, 107, 197, 241, 253, 253, 253, 253, 253, 253, 168, 253, 252, 118, 58, 91, 69, 88, 115, 253, 253, 253, 253, 253, 253, 253, 233, 253, 253, 253, 102, 0, 0, 0, 59, 143, 189, 126, 67, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 253, 253, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3301962898410099, y=-0.9387706347587012, z=0.09771612939657243, w=-0.011474473658060973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.0044444444444444444, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.16)>	COMP<134>
[1740780093.1728907]	Q_Header<(2621443, 25285, 257, 173, 250, 8, 58, 17, 62)>	Q_Data<(0, 0, 58, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 40, 87, 63, 197, 237, 227, 253, 253, 253, 253, 253, 253, 253, 241, 155, 125, 190, 202, 159, 90, 171, 253, 253, 253, 253, 253, 251, 253, 253, 253, 253, 166, 75, 0, 52, 29, 183, 175, 74, 9, 0, 39, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 253, 253, 137, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3301962898410099, y=-0.9387706347587012, z=0.09771612939657243, w=-0.011474473658060973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02666666666666667, y=-0.0044444444444444444, z=0.07555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.06, z=-0.16)>	COMP<134>
[1740780093.1834354]	Q_Header<(2621443, 25286, 257, 173, 250, 8, 58, 18, 73)>	Q_Data<(0, 0, 59, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 29, 55, 40, 193, 253, 164, 253, 253, 253, 253, 253, 253, 253, 158, 166, 168, 234, 253, 199, 152, 181, 159, 151, 252, 253, 253, 112, 253, 253, 253, 253, 191, 86, 0, 54, 35, 190, 175, 105, 81, 25, 6, 36, 0, 0, 0, 30, 24, 0, 29, 0, 0, 0, 0, 0, 0, 0, 137, 253, 253, 97, 24, 0, 0, 0, 41, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3289198355212449, y=-0.9392739559911741, z=0.09716837597881274, w=-0.011596728288928656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.014444444444444444, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.01, z=-0.25)>	COMP<133>
[1740780093.1929507]	Q_Header<(2621443, 25287, 257, 173, 250, 8, 58, 19, 75)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 26, 0, 45, 154, 253, 253, 239, 253, 253, 253, 253, 253, 253, 225, 169, 155, 236, 253, 177, 223, 224, 118, 86, 121, 166, 91, 222, 253, 253, 253, 253, 164, 57, 19, 51, 197, 176, 124, 196, 104, 74, 30, 0, 15, 0, 0, 50, 64, 0, 45, 0, 0, 0, 0, 100, 0, 0, 80, 185, 192, 0, 0, 0, 0, 0, 0, 0, 0, 139, 101, 110, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3289198355212449, y=-0.9392739559911741, z=0.09716837597881274, w=-0.011596728288928656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.014444444444444444, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.01, z=-0.25)>	COMP<133>
[1740780093.2029767]	Q_Header<(2621443, 25288, 257, 173, 250, 8, 58, 20, 77)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 23, 27, 80, 207, 198, 237, 253, 253, 253, 239, 253, 253, 253, 201, 55, 199, 253, 115, 253, 228, 87, 54, 123, 151, 209, 253, 253, 253, 253, 253, 86, 23, 44, 52, 253, 253, 253, 253, 148, 169, 189, 148, 60, 32, 0, 69, 27, 0, 58, 0, 0, 0, 104, 186, 88, 0, 0, 43, 93, 0, 0, 0, 0, 0, 0, 0, 88, 211, 160, 176, 107, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3289198355212449, y=-0.9392739559911741, z=0.09716837597881274, w=-0.011596728288928656)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.022222222222222223, y=-0.014444444444444444, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.02, y=0.01, z=-0.25)>	COMP<133>
[1740780093.2129838]	Q_Header<(2621443, 25289, 257, 173, 250, 8, 58, 21, 72)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 36, 90, 157, 243, 253, 253, 253, 253, 253, 253, 253, 210, 170, 177, 152, 107, 226, 188, 25, 103, 252, 253, 198, 253, 253, 243, 151, 150, 64, 119, 93, 200, 253, 253, 253, 253, 253, 253, 253, 253, 214, 126, 69, 118, 100, 0, 35, 0, 0, 0, 133, 200, 82, 15, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 81, 205, 131, 245, 143, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32794657182843917, y=-0.9396496321047498, z=0.09680313845522139, w=-0.01177995316636679)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.016666666666666666, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=-0.26)>	COMP<133>
[1740780093.2231166]	Q_Header<(2621443, 25290, 257, 173, 250, 8, 58, 22, 70)>	Q_Data<(0, 0, 63, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 48, 70, 149, 170, 232, 253, 253, 253, 253, 253, 253, 94, 240, 228, 100, 137, 170, 161, 137, 176, 253, 253, 245, 244, 253, 253, 85, 52, 152, 209, 139, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 84, 192, 253, 133, 37, 0, 0, 0, 114, 141, 40, 53, 161, 54, 29, 0, 0, 0, 0, 0, 0, 0, 0, 126, 100, 243, 147, 0, 67, 225, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32794657182843917, y=-0.9396496321047498, z=0.09680313845522139, w=-0.01177995316636679)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.016666666666666666, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=-0.26)>	COMP<133>
[1740780093.2329638]	Q_Header<(2621443, 25291, 257, 173, 250, 8, 58, 23, 81)>	Q_Data<(0, 0, 60, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 40, 24, 40, 58, 73, 59, 151, 206, 253, 146, 253, 253, 218, 253, 225, 253, 99, 204, 160, 191, 223, 219, 253, 253, 253, 171, 253, 253, 134, 42, 187, 253, 148, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 84, 253, 253, 210, 65, 0, 34, 0, 91, 21, 64, 204, 253, 199, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 199, 154, 0, 135, 253, 195, 58, 0, 0, 0, 0, 0, 0, 0, 170, 132, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32794657182843917, y=-0.9396496321047498, z=0.09680313845522139, w=-0.01177995316636679)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.023333333333333334, y=-0.016666666666666666, z=0.07111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.0, z=-0.26)>	COMP<133>
[1740780093.2431293]	Q_Header<(2621443, 25292, 257, 173, 250, 8, 58, 24, 96)>	Q_Data<(0, 0, 58, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 42, 24, 19, 39, 46, 101, 89, 145, 202, 206, 253, 253, 253, 253, 184, 253, 177, 253, 226, 221, 250, 230, 253, 253, 253, 212, 253, 253, 125, 57, 176, 240, 115, 203, 253, 253, 253, 253, 253, 253, 253, 164, 253, 253, 132, 253, 253, 216, 76, 0, 66, 0, 91, 0, 29, 253, 253, 253, 162, 0, 53, 87, 0, 0, 0, 0, 0, 0, 73, 112, 110, 0, 120, 253, 172, 76, 0, 0, 0, 12, 0, 0, 206, 253, 253, 253, 140, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32702907238549994, y=-0.940010217209609, z=0.09637530893928788, w=-0.012024025244483668)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.014444444444444444, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.03, z=-0.04)>	COMP<136>
[1740780093.253051]	Q_Header<(2621443, 25293, 257, 173, 250, 8, 58, 25, 99)>	Q_Data<(0, 0, 56, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 47, 34, 17, 0, 0, 62, 107, 207, 253, 253, 253, 253, 253, 253, 197, 125, 251, 253, 253, 233, 240, 253, 253, 253, 248, 222, 253, 207, 204, 20, 130, 174, 50, 34, 253, 253, 253, 253, 253, 104, 253, 216, 253, 253, 154, 253, 253, 191, 71, 36, 139, 151, 82, 74, 16, 251, 253, 253, 155, 33, 109, 132, 79, 0, 46, 46, 16, 39, 31, 0, 0, 0, 88, 212, 91, 4, 0, 0, 0, 0, 13, 128, 253, 253, 253, 253, 211, 0, 0, 0, 110, 167, 116, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32702907238549994, y=-0.940010217209609, z=0.09637530893928788, w=-0.012024025244483668)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.014444444444444444, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.03, z=-0.04)>	COMP<136>
[1740780093.2630694]	Q_Header<(2621443, 25294, 257, 173, 250, 8, 58, 26, 103)>	Q_Data<(0, 0, 68, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 47, 33, 4, 4, 22, 28, 91, 181, 253, 253, 253, 253, 253, 237, 167, 175, 199, 253, 253, 233, 253, 253, 253, 253, 182, 191, 65, 253, 253, 208, 104, 101, 0, 88, 220, 253, 253, 253, 253, 217, 253, 223, 253, 251, 143, 253, 253, 162, 59, 41, 158, 186, 42, 106, 0, 172, 253, 213, 116, 57, 117, 133, 84, 108, 84, 65, 105, 134, 189, 0, 0, 0, 0, 79, 0, 34, 0, 44, 0, 0, 127, 253, 253, 253, 253, 253, 227, 0, 0, 50, 253, 253, 253, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32702907238549994, y=-0.940010217209609, z=0.09637530893928788, w=-0.012024025244483668)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.014444444444444444, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.03, z=-0.04)>	COMP<136>
[1740780093.274368]	Q_Header<(2621443, 25295, 257, 173, 250, 8, 58, 27, 110)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36, 15, 0, 6, 31, 26, 68, 129, 205, 222, 197, 251, 197, 172, 167, 203, 231, 190, 237, 199, 250, 253, 253, 216, 149, 175, 226, 253, 253, 253, 96, 127, 0, 68, 44, 203, 253, 253, 253, 251, 253, 253, 233, 113, 95, 253, 253, 134, 68, 77, 202, 237, 131, 123, 0, 51, 155, 148, 44, 115, 127, 58, 95, 161, 88, 84, 159, 213, 253, 87, 24, 91, 0, 69, 141, 145, 0, 205, 253, 192, 143, 253, 253, 253, 226, 253, 207, 7, 0, 131, 253, 253, 253, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.32702907238549994, y=-0.940010217209609, z=0.09637530893928788, w=-0.012024025244483668)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.014444444444444444, z=0.06888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=0.03, z=-0.04)>	COMP<136>
