[1740779683.0699549]	Q_Header<(2621443, 49804, 257, 173, 250, 8, 58, 0, 80)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 27, 172, 147, 253, 253, 253, 253, 226, 253, 225, 202, 194, 119, 116, 241, 253, 133, 159, 253, 253, 167, 52, 11, 56, 37, 38, 53, 181, 225, 248, 186, 27, 15, 90, 198, 236, 253, 253, 253, 156, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 124, 0, 0, 0, 0, 0, 0, 57, 134, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 154, 50, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 253, 228, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.849704498724262, y=-0.5200640736696909, z=0.02892974661652781, w=0.08184554897207552)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=-0.025555555555555557, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.19, z=-0.13)>	COMP<168>
[1740779683.1800706]	Q_Header<(2621443, 49815, 257, 173, 250, 8, 58, 11, 78)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 253, 246, 136, 151, 70, 59, 198, 253, 189, 107, 113, 140, 185, 109, 164, 199, 253, 213, 202, 233, 253, 253, 214, 253, 253, 245, 252, 132, 81, 64, 253, 253, 253, 253, 201, 171, 141, 44, 40, 78, 52, 120, 34, 34, 241, 253, 253, 247, 210, 253, 183, 253, 253, 104, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 32, 117, 0, 160, 230, 181, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8477767427858374, y=-0.5231313507859908, z=0.029479925613071237, w=0.08209213240078843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0011111111111111111, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.18, z=-0.07)>	COMP<168>
[1740779683.1899385]	Q_Header<(2621443, 49816, 257, 173, 250, 8, 58, 12, 73)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 165, 253, 198, 215, 202, 131, 222, 253, 187, 91, 130, 97, 138, 93, 119, 206, 253, 234, 147, 253, 253, 228, 253, 253, 194, 253, 243, 161, 156, 126, 243, 253, 253, 253, 181, 166, 133, 30, 0, 42, 127, 209, 111, 69, 178, 253, 181, 167, 155, 253, 173, 253, 253, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 165, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8477767427858374, y=-0.5231313507859908, z=0.029479925613071237, w=0.08209213240078843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0011111111111111111, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.18, z=-0.07)>	COMP<168>
[1740779683.1999426]	Q_Header<(2621443, 49817, 257, 173, 250, 8, 58, 13, 78)>	Q_Data<(0, 0, 67, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 237, 253, 253, 253, 253, 184, 222, 253, 116, 87, 154, 148, 173, 74, 50, 179, 253, 196, 129, 253, 253, 253, 253, 253, 253, 244, 250, 253, 253, 229, 148, 253, 253, 164, 150, 165, 125, 11, 130, 90, 188, 253, 168, 118, 147, 150, 54, 90, 91, 196, 103, 221, 195, 125, 0, 107, 59, 0, 9, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 242, 104, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8477767427858374, y=-0.5231313507859908, z=0.029479925613071237, w=0.08209213240078843)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.0011111111111111111, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.18, z=-0.07)>	COMP<168>
[1740779683.2097652]	Q_Header<(2621443, 49818, 257, 173, 250, 8, 58, 14, 68)>	Q_Data<(0, 0, 37, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 233, 253, 253, 253, 253, 128, 194, 184, 163, 245, 91, 198, 206, 193, 73, 118, 172, 148, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 134, 91, 104, 160, 114, 130, 96, 59, 224, 199, 188, 253, 188, 163, 158, 93, 48, 0, 0, 95, 0, 82, 167, 175, 146, 231, 168, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 247, 146, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8473655635162807, y=-0.5237516315301595, z=0.02960255696214047, w=0.08233783369469586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0033333333333333335, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.11)>	COMP<164>
[1740779683.2199914]	Q_Header<(2621443, 49819, 257, 173, 250, 8, 58, 15, 71)>	Q_Data<(0, 0, 5, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 232, 253, 253, 253, 253, 229, 164, 151, 253, 253, 190, 133, 253, 253, 120, 38, 97, 121, 156, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 216, 197, 103, 83, 42, 0, 25, 253, 246, 178, 248, 177, 181, 183, 103, 70, 54, 0, 0, 48, 0, 156, 204, 193, 253, 253, 81, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 183, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8473655635162807, y=-0.5237516315301595, z=0.02960255696214047, w=0.08233783369469586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0033333333333333335, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.11)>	COMP<164>
[1740779683.2300074]	Q_Header<(2621443, 49820, 257, 173, 250, 8, 58, 16, 83)>	Q_Data<(0, 0, 14, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 206, 253, 221, 224, 253, 253, 217, 203, 253, 253, 253, 207, 253, 253, 115, 104, 15, 102, 119, 196, 253, 253, 208, 253, 253, 253, 253, 253, 253, 234, 189, 253, 229, 48, 59, 14, 32, 0, 220, 216, 220, 194, 128, 174, 173, 74, 55, 7, 0, 0, 23, 169, 106, 253, 169, 253, 253, 123, 0, 0, 0, 0, 0, 55, 34, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 203, 209, 78, 63, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8473655635162807, y=-0.5237516315301595, z=0.02960255696214047, w=0.08233783369469586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0033333333333333335, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.11)>	COMP<164>
[1740779683.2406557]	Q_Header<(2621443, 49821, 257, 173, 250, 8, 58, 17, 75)>	Q_Data<(0, 0, 53, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 151, 187, 146, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 83, 139, 71, 74, 36, 129, 74, 252, 253, 222, 211, 253, 253, 253, 174, 159, 156, 243, 200, 56, 50, 51, 0, 40, 133, 182, 247, 185, 0, 166, 136, 21, 0, 0, 0, 0, 77, 253, 253, 253, 214, 253, 253, 136, 0, 45, 0, 0, 91, 207, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 253, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8473655635162807, y=-0.5237516315301595, z=0.02960255696214047, w=0.08233783369469586)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0033333333333333335, z=-0.05)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.11)>	COMP<164>
[1740779683.2507927]	Q_Header<(2621443, 49822, 257, 173, 250, 8, 58, 18, 74)>	Q_Data<(0, 0, 59, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 117, 214, 253, 170, 228, 253, 253, 253, 253, 253, 253, 253, 253, 193, 94, 146, 110, 11, 64, 121, 189, 224, 253, 214, 139, 253, 253, 253, 140, 140, 102, 172, 134, 60, 0, 19, 0, 45, 66, 140, 240, 253, 125, 112, 104, 0, 0, 0, 0, 0, 94, 253, 253, 253, 253, 253, 183, 125, 17, 81, 0, 0, 158, 253, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 198, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.846951100005571, y=-0.5243699120890646, z=0.029664041121555743, w=0.08264426271314089)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.12)>	COMP<166>
[1740779683.2599125]	Q_Header<(2621443, 49823, 257, 173, 250, 8, 58, 19, 72)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 83, 253, 253, 245, 253, 253, 253, 253, 253, 253, 253, 253, 177, 201, 50, 137, 121, 46, 95, 184, 253, 235, 253, 139, 123, 253, 253, 231, 98, 205, 206, 64, 50, 0, 0, 0, 0, 0, 0, 34, 220, 253, 150, 0, 82, 0, 0, 0, 0, 0, 106, 253, 253, 224, 253, 253, 39, 104, 90, 0, 0, 0, 165, 253, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.846951100005571, y=-0.5243699120890646, z=0.029664041121555743, w=0.08264426271314089)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.12)>	COMP<166>
[1740779683.269976]	Q_Header<(2621443, 49824, 257, 173, 250, 8, 58, 20, 77)>	Q_Data<(0, 0, 62, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 125, 253, 234, 253, 253, 234, 253, 253, 253, 211, 253, 253, 220, 221, 119, 152, 94, 62, 146, 253, 253, 141, 253, 253, 171, 238, 253, 165, 91, 245, 253, 48, 0, 56, 21, 0, 0, 0, 0, 82, 191, 253, 119, 23, 61, 0, 0, 0, 0, 0, 103, 253, 253, 35, 253, 253, 81, 112, 99, 0, 0, 0, 134, 217, 143, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.846951100005571, y=-0.5243699120890646, z=0.029664041121555743, w=0.08264426271314089)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.006666666666666667, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.15, z=0.12)>	COMP<166>
[1740779683.2800496]	Q_Header<(2621443, 49825, 257, 173, 250, 8, 58, 21, 83)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 101, 184, 147, 253, 253, 115, 253, 253, 225, 253, 253, 253, 229, 173, 131, 162, 133, 74, 190, 253, 253, 242, 253, 253, 134, 251, 253, 125, 85, 217, 236, 70, 54, 70, 37, 0, 67, 0, 0, 43, 132, 211, 62, 0, 22, 0, 0, 0, 0, 0, 86, 157, 222, 115, 253, 253, 96, 98, 105, 44, 0, 0, 0, 103, 71, 0, 0, 82, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8464272713753795, y=-0.5251413500803119, z=0.02978486504407162, w=0.08306803550201122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.008888888888888889, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=0.06)>	COMP<166>
[1740779683.2899203]	Q_Header<(2621443, 49826, 257, 173, 250, 8, 58, 22, 72)>	Q_Data<(0, 0, 65, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 97, 46, 203, 164, 234, 150, 150, 198, 253, 253, 253, 253, 158, 157, 62, 226, 125, 209, 253, 251, 253, 253, 253, 109, 253, 227, 80, 56, 141, 164, 0, 69, 65, 107, 23, 78, 0, 22, 0, 9, 79, 0, 0, 0, 0, 0, 0, 0, 0, 44, 90, 122, 0, 123, 101, 0, 33, 66, 20, 0, 0, 0, 0, 0, 89, 110, 96, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8464272713753795, y=-0.5251413500803119, z=0.02978486504407162, w=0.08306803550201122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.008888888888888889, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=0.06)>	COMP<166>
[1740779683.2999532]	Q_Header<(2621443, 49827, 257, 173, 250, 8, 58, 23, 77)>	Q_Data<(0, 0, 62, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 59, 91, 143, 239, 144, 71, 167, 253, 253, 253, 253, 208, 116, 239, 253, 200, 241, 253, 145, 217, 253, 253, 103, 253, 217, 98, 143, 40, 119, 47, 102, 156, 185, 53, 90, 0, 0, 53, 40, 47, 28, 73, 12, 0, 0, 0, 0, 0, 0, 0, 46, 0, 26, 36, 0, 0, 39, 0, 0, 0, 0, 0, 37, 217, 253, 239, 129, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8464272713753795, y=-0.5251413500803119, z=0.02978486504407162, w=0.08306803550201122)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.024444444444444446, y=0.008888888888888889, z=-0.044444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.15, z=0.06)>	COMP<166>
[1740779683.3100526]	Q_Header<(2621443, 49828, 257, 173, 250, 8, 58, 24, 85)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 50, 44, 40, 129, 161, 86, 57, 123, 240, 236, 195, 253, 232, 252, 253, 253, 230, 224, 219, 120, 155, 253, 253, 142, 253, 234, 144, 193, 87, 209, 23, 155, 253, 253, 185, 102, 60, 36, 62, 40, 53, 130, 169, 131, 98, 0, 0, 0, 0, 38, 0, 0, 0, 99, 22, 0, 38, 0, 42, 55, 32, 29, 8, 73, 253, 253, 253, 113, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8460788830645234, y=-0.5256406969377921, z=0.02984652819351839, w=0.08343600008290315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.011111111111111112, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.18)>	COMP<161>
[1740779683.3200047]	Q_Header<(2621443, 49829, 257, 173, 250, 8, 58, 25, 86)>	Q_Data<(0, 0, 70, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 20, 42, 61, 57, 18, 28, 69, 140, 128, 109, 230, 247, 253, 253, 253, 207, 222, 96, 158, 249, 233, 253, 253, 253, 253, 164, 194, 129, 253, 86, 120, 253, 253, 253, 126, 195, 109, 64, 39, 41, 162, 235, 223, 181, 0, 0, 59, 46, 62, 43, 0, 41, 76, 0, 16, 0, 0, 65, 138, 177, 122, 91, 6, 253, 253, 253, 88, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8460788830645234, y=-0.5256406969377921, z=0.02984652819351839, w=0.08343600008290315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.011111111111111112, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.18)>	COMP<161>
[1740779683.3301034]	Q_Header<(2621443, 49830, 257, 173, 250, 8, 58, 26, 86)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 5, 5, 30, 0, 44, 0, 0, 39, 80, 82, 68, 207, 253, 216, 206, 193, 190, 253, 233, 186, 253, 86, 253, 253, 253, 226, 195, 157, 126, 253, 246, 253, 253, 253, 253, 253, 253, 224, 52, 74, 127, 147, 238, 253, 227, 0, 0, 88, 0, 0, 9, 0, 88, 56, 83, 0, 0, 0, 55, 170, 242, 165, 110, 0, 156, 253, 253, 63, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 253, 253, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8460788830645234, y=-0.5256406969377921, z=0.02984652819351839, w=0.08343600008290315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.011111111111111112, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.18)>	COMP<161>
[1740779683.3401513]	Q_Header<(2621443, 49831, 257, 173, 250, 8, 58, 27, 81)>	Q_Data<(0, 0, 74, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 7, 13, 14, 26, 48, 8, 8, 21, 49, 49, 58, 168, 214, 138, 102, 109, 206, 253, 230, 253, 253, 253, 253, 253, 133, 250, 229, 168, 122, 253, 253, 253, 253, 253, 253, 253, 253, 253, 176, 253, 198, 172, 209, 253, 227, 34, 19, 58, 0, 0, 0, 37, 85, 79, 198, 188, 86, 0, 36, 173, 243, 161, 93, 68, 0, 205, 193, 0, 127, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8460788830645234, y=-0.5256406969377921, z=0.02984652819351839, w=0.08343600008290315)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.02, y=0.011111111111111112, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=0.18)>	COMP<161>
