[1740780405.4649935]	Q_Header<(2621443, 56518, 257, 173, 250, 8, 58, 0, 24)>	Q_Data<(0, 0, 0, 76, 63, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 22, 0, 0, 14, 10, 14, 36, 24, 0, 10, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4651565408228, y=-0.8803855064726502, z=0.08868553389522746, w=-0.026184510695837975)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.044444444444444446, y=0.04666666666666667, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.05, z=-0.19)>	COMP<115>
[1740780405.5763197]	Q_Header<(2621443, 56529, 257, 173, 250, 8, 58, 11, 30)>	Q_Data<(0, 0, 62, 79, 68, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 52, 45, 44, 51, 45, 0, 32, 0, 0, 0, 0, 0, 0, 20, 30, 5, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46692867151967854, y=-0.8797790681417839, z=0.0861223994136296, w=-0.023437988217458374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.01, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.51)>	COMP<116>
[1740780405.5875175]	Q_Header<(2621443, 56530, 257, 173, 250, 8, 58, 12, 35)>	Q_Data<(0, 0, 62, 67, 67, 63, 0, 75, 0, 0, 0, 0, 79, 0, 0, 0, 34, 64, 66, 55, 72, 66, 10, 30, 0, 0, 0, 0, 0, 0, 28, 24, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46692867151967854, y=-0.8797790681417839, z=0.0861223994136296, w=-0.023437988217458374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.01, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.51)>	COMP<116>
[1740780405.5950205]	Q_Header<(2621443, 56531, 257, 173, 250, 8, 58, 13, 35)>	Q_Data<(0, 0, 62, 56, 78, 63, 0, 57, 0, 0, 0, 0, 29, 0, 0, 0, 20, 56, 79, 72, 105, 83, 14, 21, 0, 0, 0, 0, 0, 0, 31, 25, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46692867151967854, y=-0.8797790681417839, z=0.0861223994136296, w=-0.023437988217458374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.01, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.51)>	COMP<116>
[1740780405.6052306]	Q_Header<(2621443, 56532, 257, 173, 250, 8, 58, 14, 25)>	Q_Data<(0, 0, 62, 65, 81, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 68, 99, 38, 109, 78, 12, 21, 0, 0, 0, 0, 0, 0, 22, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46692867151967854, y=-0.8797790681417839, z=0.0861223994136296, w=-0.023437988217458374)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05, y=-0.01, z=-0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.51)>	COMP<116>
[1740780405.6172442]	Q_Header<(2621443, 56533, 257, 173, 250, 8, 58, 15, 31)>	Q_Data<(0, 0, 62, 59, 81, 63, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 40, 98, 111, 96, 134, 70, 40, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4674620169863247, y=-0.8795658867724149, z=0.08538704292516885, w=-0.02349822124817013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.03333333333333333, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.46)>	COMP<116>
[1740780405.625055]	Q_Header<(2621443, 56534, 257, 173, 250, 8, 58, 16, 30)>	Q_Data<(0, 0, 62, 0, 72, 0, 39, 70, 0, 0, 0, 0, 0, 0, 0, 0, 61, 113, 85, 206, 208, 36, 70, 27, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4674620169863247, y=-0.8795658867724149, z=0.08538704292516885, w=-0.02349822124817013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.03333333333333333, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.46)>	COMP<116>
[1740780405.6350722]	Q_Header<(2621443, 56535, 257, 173, 250, 8, 58, 17, 29)>	Q_Data<(0, 0, 52, 52, 59, 0, 84, 71, 0, 0, 0, 0, 0, 0, 0, 0, 66, 97, 121, 253, 239, 89, 107, 46, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 81, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4674620169863247, y=-0.8795658867724149, z=0.08538704292516885, w=-0.02349822124817013)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04111111111111111, y=-0.03333333333333333, z=-0.042222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.13, z=-0.46)>	COMP<116>
[1740780405.6450942]	Q_Header<(2621443, 56536, 257, 173, 250, 8, 58, 18, 35)>	Q_Data<(0, 0, 56, 79, 60, 40, 84, 30, 0, 0, 0, 0, 0, 0, 0, 0, 55, 66, 207, 253, 244, 100, 105, 52, 13, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 75, 32, 21, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4681384538321505, y=-0.879270217197648, z=0.08465554569298471, w=-0.02374261519435548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.04777777777777778, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.25)>	COMP<115>
[1740780405.6551225]	Q_Header<(2621443, 56537, 257, 173, 250, 8, 58, 19, 34)>	Q_Data<(0, 0, 77, 79, 60, 35, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 102, 236, 253, 230, 122, 78, 38, 16, 11, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 95, 155, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4681384538321505, y=-0.879270217197648, z=0.08465554569298471, w=-0.02374261519435548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.04777777777777778, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.25)>	COMP<115>
[1740780405.6650474]	Q_Header<(2621443, 56538, 257, 173, 250, 8, 58, 20, 34)>	Q_Data<(0, 0, 76, 59, 60, 0, 58, 86, 0, 0, 0, 0, 0, 0, 0, 0, 7, 97, 226, 253, 190, 120, 32, 0, 18, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 152, 235, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.4681384538321505, y=-0.879270217197648, z=0.08465554569298471, w=-0.02374261519435548)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.028888888888888888, y=-0.04777777777777778, z=-0.043333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.15, z=-0.25)>	COMP<115>
[1740780405.6758168]	Q_Header<(2621443, 56539, 257, 173, 250, 8, 58, 21, 34)>	Q_Data<(0, 0, 71, 63, 60, 69, 80, 89, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66, 175, 227, 162, 116, 48, 14, 11, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 167, 248, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46900267912803933, y=-0.878861215091702, z=0.08392486775130845, w=-0.024414506982198818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.05555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.24)>	COMP<113>
[1740780405.6850605]	Q_Header<(2621443, 56540, 257, 173, 250, 8, 58, 22, 30)>	Q_Data<(0, 0, 0, 0, 82, 71, 46, 88, 0, 0, 0, 0, 57, 33, 0, 0, 27, 18, 126, 171, 125, 94, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 194, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46900267912803933, y=-0.878861215091702, z=0.08392486775130845, w=-0.024414506982198818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.05555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.24)>	COMP<113>
[1740780405.694977]	Q_Header<(2621443, 56541, 257, 173, 250, 8, 58, 23, 28)>	Q_Data<(0, 0, 0, 0, 81, 7, 0, 0, 0, 0, 0, 0, 70, 96, 0, 0, 26, 19, 103, 135, 76, 46, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 111, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46900267912803933, y=-0.878861215091702, z=0.08392486775130845, w=-0.024414506982198818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.05555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.24)>	COMP<113>
[1740780405.704997]	Q_Header<(2621443, 56542, 257, 173, 250, 8, 58, 24, 35)>	Q_Data<(0, 0, 56, 0, 66, 72, 85, 0, 32, 0, 0, 0, 0, 33, 0, 0, 34, 30, 69, 89, 32, 23, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 45, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46900267912803933, y=-0.878861215091702, z=0.08392486775130845, w=-0.024414506982198818)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.016666666666666666, y=-0.05555555555555555, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.08, y=-0.15, z=-0.24)>	COMP<113>
[1740780405.7150936]	Q_Header<(2621443, 56543, 257, 173, 250, 8, 58, 25, 35)>	Q_Data<(0, 0, 0, 0, 61, 83, 86, 46, 91, 0, 0, 41, 73, 0, 0, 0, 50, 35, 26, 19, 35, 19, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 123, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46973377737118927, y=-0.8784924971028492, z=0.08349737622710329, w=-0.025085834524370944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.06333333333333334, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.16)>	COMP<113>
[1740780405.725046]	Q_Header<(2621443, 56544, 257, 173, 250, 8, 58, 26, 33)>	Q_Data<(0, 0, 0, 0, 60, 39, 68, 75, 91, 11, 0, 0, 86, 0, 0, 0, 82, 14, 57, 41, 37, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 153, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46973377737118927, y=-0.8784924971028492, z=0.08349737622710329, w=-0.025085834524370944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.06333333333333334, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.16)>	COMP<113>
[1740780405.7351847]	Q_Header<(2621443, 56545, 257, 173, 250, 8, 58, 27, 45)>	Q_Data<(0, 0, 0, 0, 48, 69, 87, 70, 78, 0, 0, 0, 20, 0, 0, 0, 85, 50, 75, 17, 47, 0, 0, 0, 4, 18, 21, 0, 0, 0, 0, 18, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 212, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.46973377737118927, y=-0.8784924971028492, z=0.08349737622710329, w=-0.025085834524370944)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=-0.06333333333333334, z=-0.04555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.15, z=-0.16)>	COMP<113>
