[1740780003.0024607]	Q_Header<(2621443, 16268, 257, 173, 250, 8, 58, 0, 61)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 115, 245, 253, 253, 253, 249, 204, 52, 94, 71, 5, 40, 105, 176, 121, 39, 29, 42, 166, 209, 188, 253, 253, 172, 179, 151, 192, 81, 50, 0, 39, 51, 100, 81, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 84, 0, 67, 0, 81, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31377579678865175, y=-0.9445621923947043, z=0.09649475485758771, w=-0.005981332053158505)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.012222222222222223, z=-0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.02, z=0.14)>	COMP<172>
[1740780003.112225]	Q_Header<(2621443, 16279, 257, 173, 250, 8, 58, 11, 46)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 199, 233, 253, 253, 253, 253, 145, 120, 162, 216, 253, 253, 253, 253, 253, 233, 117, 93, 0, 0, 36, 0, 0, 0, 0, 27, 0, 14, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 120, 36, 34, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31433401963670315, y=-0.9443448450134119, z=0.09692474236564749, w=-0.003540072454160929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.04777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=-0.04)>	COMP<172>
[1740780003.1234808]	Q_Header<(2621443, 16280, 257, 173, 250, 8, 58, 12, 44)>	Q_Data<(0, 0, 67, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 137, 227, 253, 253, 253, 253, 129, 202, 177, 229, 253, 253, 247, 253, 253, 253, 164, 74, 25, 0, 0, 0, 19, 14, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31433401963670315, y=-0.9443448450134119, z=0.09692474236564749, w=-0.003540072454160929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.04777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=-0.04)>	COMP<172>
[1740780003.1327996]	Q_Header<(2621443, 16281, 257, 173, 250, 8, 58, 13, 32)>	Q_Data<(0, 0, 67, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 65, 197, 253, 253, 253, 253, 209, 168, 154, 216, 162, 253, 253, 253, 253, 253, 253, 150, 93, 0, 23, 68, 95, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31433401963670315, y=-0.9443448450134119, z=0.09692474236564749, w=-0.003540072454160929)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=0.04777777777777778, z=-0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=-0.04)>	COMP<172>
[1740780003.1421878]	Q_Header<(2621443, 16282, 257, 173, 250, 8, 58, 14, 37)>	Q_Data<(0, 0, 21, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 171, 253, 253, 253, 253, 253, 129, 123, 182, 253, 253, 253, 253, 253, 253, 253, 253, 172, 0, 63, 124, 158, 89, 0, 0, 0, 0, 0, 28, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31445542746933347, y=-0.9442818164553684, z=0.09716868022732508, w=-0.0028076377452619056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.05444444444444444, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.06, z=-0.06)>	COMP<172>
[1740780003.152122]	Q_Header<(2621443, 16283, 257, 173, 250, 8, 58, 15, 40)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 184, 149, 253, 253, 253, 253, 166, 108, 208, 253, 253, 253, 253, 253, 253, 253, 253, 216, 76, 127, 127, 153, 117, 60, 23, 0, 0, 0, 67, 119, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31445542746933347, y=-0.9442818164553684, z=0.09716868022732508, w=-0.0028076377452619056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.05444444444444444, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.06, z=-0.06)>	COMP<172>
[1740780003.1621566]	Q_Header<(2621443, 16284, 257, 173, 250, 8, 58, 16, 51)>	Q_Data<(0, 0, 20, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 172, 158, 253, 253, 253, 253, 253, 137, 253, 253, 253, 253, 184, 135, 253, 253, 253, 201, 159, 246, 203, 83, 44, 59, 46, 0, 0, 0, 119, 210, 152, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 72, 44, 44, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31445542746933347, y=-0.9442818164553684, z=0.09716868022732508, w=-0.0028076377452619056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.05444444444444444, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.06, z=-0.06)>	COMP<172>
[1740780003.1734817]	Q_Header<(2621443, 16285, 257, 173, 250, 8, 58, 17, 61)>	Q_Data<(0, 0, 53, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 127, 129, 253, 253, 253, 253, 253, 174, 253, 253, 253, 253, 253, 172, 238, 253, 253, 148, 231, 253, 253, 253, 139, 80, 49, 0, 0, 9, 145, 253, 187, 45, 0, 0, 0, 0, 60, 140, 87, 13, 0, 31, 110, 95, 134, 184, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 43, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31445542746933347, y=-0.9442818164553684, z=0.09716868022732508, w=-0.0028076377452619056)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0033333333333333335, y=0.05444444444444444, z=-0.01)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.06, z=-0.06)>	COMP<172>
[1740780003.1822302]	Q_Header<(2621443, 16286, 257, 173, 250, 8, 58, 18, 58)>	Q_Data<(0, 0, 57, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 82, 91, 214, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 167, 87, 132, 216, 87, 253, 253, 253, 253, 253, 200, 90, 9, 16, 80, 153, 249, 178, 50, 0, 0, 0, 75, 125, 51, 99, 41, 0, 53, 114, 97, 153, 189, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 161, 122, 89, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3144484803862242, y=-0.9442609549796729, z=0.09741067055442815, w=-0.002136198915667284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.04555555555555556, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.07, z=-0.1)>	COMP<177>
[1740780003.1922476]	Q_Header<(2621443, 16287, 257, 173, 250, 8, 58, 19, 67)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 66, 73, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 115, 88, 118, 105, 58, 253, 253, 253, 253, 253, 253, 187, 91, 61, 88, 114, 178, 120, 18, 0, 0, 0, 134, 253, 216, 138, 38, 0, 68, 108, 80, 123, 128, 62, 0, 0, 0, 0, 0, 0, 54, 41, 0, 155, 235, 170, 117, 153, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3144484803862242, y=-0.9442609549796729, z=0.09741067055442815, w=-0.002136198915667284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.04555555555555556, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.07, z=-0.1)>	COMP<177>
[1740780003.2022464]	Q_Header<(2621443, 16288, 257, 173, 250, 8, 58, 20, 66)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40, 78, 244, 253, 253, 253, 253, 253, 253, 253, 253, 253, 194, 69, 106, 121, 86, 37, 202, 253, 253, 253, 253, 253, 253, 134, 95, 81, 140, 49, 41, 0, 0, 0, 0, 165, 253, 253, 229, 87, 0, 0, 33, 24, 65, 7, 31, 0, 0, 0, 0, 0, 0, 50, 48, 5, 175, 253, 172, 97, 163, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3144484803862242, y=-0.9442609549796729, z=0.09741067055442815, w=-0.002136198915667284)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.04555555555555556, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.18, y=-0.07, z=-0.1)>	COMP<177>
[1740780003.2126446]	Q_Header<(2621443, 16289, 257, 173, 250, 8, 58, 21, 61)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 227, 253, 253, 253, 253, 222, 253, 253, 253, 253, 197, 188, 203, 153, 140, 98, 132, 253, 253, 253, 253, 253, 253, 146, 126, 253, 253, 202, 54, 0, 0, 0, 73, 231, 253, 253, 193, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 9, 130, 220, 151, 38, 106, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31445957450174344, y=-0.9442332332185502, z=0.097658252950852, w=-0.0012817645699799325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.043333333333333335, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.03, z=-0.2)>	COMP<177>
[1740780003.2271867]	Q_Header<(2621443, 16290, 257, 173, 250, 8, 58, 22, 71)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 210, 253, 253, 253, 253, 151, 253, 253, 253, 235, 82, 247, 253, 208, 253, 150, 138, 124, 253, 253, 253, 253, 251, 123, 183, 253, 253, 253, 131, 0, 0, 0, 122, 253, 253, 169, 107, 0, 15, 0, 0, 5, 38, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 113, 224, 189, 59, 0, 0, 0, 0, 43, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31445957450174344, y=-0.9442332332185502, z=0.097658252950852, w=-0.0012817645699799325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.043333333333333335, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.03, z=-0.2)>	COMP<177>
[1740780003.2321813]	Q_Header<(2621443, 16291, 257, 173, 250, 8, 58, 23, 66)>	Q_Data<(0, 0, 63, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 166, 253, 253, 253, 253, 216, 253, 253, 253, 253, 253, 238, 253, 253, 253, 164, 253, 243, 192, 253, 208, 198, 158, 59, 211, 253, 253, 253, 150, 0, 0, 49, 114, 253, 253, 174, 90, 0, 46, 0, 0, 12, 82, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 253, 224, 0, 119, 32, 0, 74, 144, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.31445957450174344, y=-0.9442332332185502, z=0.097658252950852, w=-0.0012817645699799325)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.043333333333333335, z=-0.0077777777777777776)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.19, y=-0.03, z=-0.2)>	COMP<177>
[1740780003.2423642]	Q_Header<(2621443, 16292, 257, 173, 250, 8, 58, 24, 70)>	Q_Data<(0, 0, 68, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 105, 191, 234, 213, 253, 253, 253, 253, 253, 253, 253, 192, 253, 253, 253, 139, 253, 253, 151, 192, 140, 93, 46, 39, 194, 253, 253, 253, 133, 62, 0, 45, 109, 169, 193, 133, 45, 0, 66, 0, 0, 117, 184, 81, 0, 31, 0, 0, 31, 0, 0, 0, 0, 0, 205, 253, 170, 104, 131, 56, 0, 115, 193, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3143990880081732, y=-0.9442348847770218, z=0.0978415333094742, w=-0.0008545112079430061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.028888888888888888, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=-0.04, z=-0.22)>	COMP<175>
[1740780003.2522967]	Q_Header<(2621443, 16293, 257, 173, 250, 8, 58, 25, 75)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 24, 63, 165, 252, 226, 217, 253, 197, 253, 253, 253, 253, 149, 221, 253, 253, 177, 253, 253, 108, 144, 102, 87, 42, 151, 86, 253, 253, 230, 188, 132, 0, 0, 179, 241, 199, 0, 111, 38, 56, 0, 0, 170, 253, 175, 60, 77, 0, 0, 0, 0, 0, 0, 0, 0, 145, 198, 0, 130, 100, 0, 0, 119, 169, 134, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3143990880081732, y=-0.9442348847770218, z=0.0978415333094742, w=-0.0008545112079430061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.028888888888888888, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=-0.04, z=-0.22)>	COMP<175>
[1740780003.2623212]	Q_Header<(2621443, 16294, 257, 173, 250, 8, 58, 26, 82)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 22, 10, 81, 186, 253, 253, 253, 253, 253, 157, 253, 253, 237, 118, 192, 173, 182, 253, 253, 59, 164, 208, 184, 115, 253, 212, 240, 253, 157, 202, 152, 70, 119, 191, 253, 253, 253, 253, 132, 0, 0, 26, 178, 253, 216, 131, 63, 0, 0, 0, 0, 82, 52, 0, 0, 36, 74, 35, 65, 51, 0, 0, 58, 102, 110, 0, 82, 154, 253, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3143990880081732, y=-0.9442348847770218, z=0.0978415333094742, w=-0.0008545112079430061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.028888888888888888, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=-0.04, z=-0.22)>	COMP<175>
[1740780003.2723937]	Q_Header<(2621443, 16295, 257, 173, 250, 8, 58, 27, 78)>	Q_Data<(0, 0, 75, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 23, 30, 27, 152, 253, 253, 253, 253, 237, 141, 183, 253, 253, 134, 137, 150, 138, 253, 230, 119, 166, 253, 253, 253, 253, 253, 253, 214, 46, 169, 146, 151, 253, 253, 253, 253, 253, 253, 162, 175, 154, 119, 137, 207, 204, 136, 0, 0, 0, 23, 0, 189, 200, 68, 0, 42, 0, 53, 0, 0, 0, 0, 0, 56, 71, 94, 49, 253, 253, 253, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3143990880081732, y=-0.9442348847770218, z=0.0978415333094742, w=-0.0008545112079430061)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.028888888888888888, z=-0.005555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.2, y=-0.04, z=-0.22)>	COMP<175>
