[1740779388.3376856]	Q_Header<(2621443, 20304, 257, 173, 250, 8, 58, 0, 33)>	Q_Data<(0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 55, 63, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 153, 253, 253, 253, 245, 77, 94, 0, 96, 127, 94, 10, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9923680010350819, y=-0.0686033355780449, z=0.030639568025069876, w=-0.09777806369753375)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.012222222222222223, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.3, y=0.36, z=0.17)>	COMP<353>
[1740779388.447674]	Q_Header<(2621443, 20315, 257, 173, 250, 8, 58, 11, 42)>	Q_Data<(0, 0, 61, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36, 33, 27, 0, 16, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 126, 200, 253, 253, 253, 124, 103, 36, 0, 59, 65, 0, 54, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9927711774933129, y=-0.06872373944777267, z=0.024840641168067033, w=-0.09521228555819305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06111111111111111, y=-0.1111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.3, y=0.22, z=-0.12)>	COMP<351>
[1740779388.4602528]	Q_Header<(2621443, 20316, 257, 173, 250, 8, 58, 12, 36)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 29, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 95, 177, 238, 253, 253, 108, 182, 132, 159, 182, 240, 108, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9927711774933129, y=-0.06872373944777267, z=0.024840641168067033, w=-0.09521228555819305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06111111111111111, y=-0.1111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.3, y=0.22, z=-0.12)>	COMP<351>
[1740779388.4676337]	Q_Header<(2621443, 20317, 257, 173, 250, 8, 58, 13, 39)>	Q_Data<(0, 0, 58, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15, 0, 0, 0, 0, 9, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 30, 68, 94, 156, 238, 204, 76, 208, 253, 253, 253, 253, 204, 0, 14, 41, 120, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9927711774933129, y=-0.06872373944777267, z=0.024840641168067033, w=-0.09521228555819305)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06111111111111111, y=-0.1111111111111111, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.3, y=0.22, z=-0.12)>	COMP<351>
[1740779388.477682]	Q_Header<(2621443, 20318, 257, 173, 250, 8, 58, 14, 40)>	Q_Data<(0, 0, 33, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 0, 0, 0, 0, 0, 0, 7, 39, 33, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 31, 38, 134, 112, 124, 146, 253, 253, 253, 253, 253, 193, 163, 64, 206, 253, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9928803453503935, y=-0.06884914425248932, z=0.022827641800027488, w=-0.09448446392096939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.12555555555555556, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.24, y=0.01, z=0.07)>	COMP<351>
[1740779388.4876053]	Q_Header<(2621443, 20319, 257, 173, 250, 8, 58, 15, 37)>	Q_Data<(0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 0, 0, 0, 0, 0, 0, 31, 45, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 53, 44, 36, 0, 151, 172, 253, 253, 253, 253, 253, 253, 253, 61, 253, 253, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9928803453503935, y=-0.06884914425248932, z=0.022827641800027488, w=-0.09448446392096939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.12555555555555556, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.24, y=0.01, z=0.07)>	COMP<351>
[1740779388.4975762]	Q_Header<(2621443, 20320, 257, 173, 250, 8, 58, 16, 35)>	Q_Data<(0, 0, 44, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 11, 0, 0, 0, 0, 0, 38, 56, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 44, 88, 204, 253, 253, 253, 253, 253, 253, 253, 253, 0, 253, 253, 160, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9928803453503935, y=-0.06884914425248932, z=0.022827641800027488, w=-0.09448446392096939)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04888888888888889, y=-0.12555555555555556, z=0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.24, y=0.01, z=0.07)>	COMP<351>
[1740779388.508062]	Q_Header<(2621443, 20321, 257, 173, 250, 8, 58, 17, 43)>	Q_Data<(0, 0, 52, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 0, 0, 10, 0, 0, 27, 29, 43, 37, 6, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 34, 93, 187, 253, 253, 253, 253, 253, 253, 253, 253, 253, 100, 230, 253, 152, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9929964956433146, y=-0.06897080583176259, z=0.020569169526817692, w=-0.09369043093075714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06444444444444444, y=-0.13111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.15, z=-0.28)>	COMP<350>
[1740779388.517564]	Q_Header<(2621443, 20322, 257, 173, 250, 8, 58, 18, 38)>	Q_Data<(0, 0, 55, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 0, 0, 0, 0, 0, 9, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 64, 212, 234, 253, 253, 253, 253, 253, 253, 216, 253, 219, 143, 134, 127, 170, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9929964956433146, y=-0.06897080583176259, z=0.020569169526817692, w=-0.09369043093075714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06444444444444444, y=-0.13111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.15, z=-0.28)>	COMP<350>
[1740779388.5279024]	Q_Header<(2621443, 20323, 257, 173, 250, 8, 58, 19, 39)>	Q_Data<(0, 0, 57, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 0, 0, 0, 0, 12, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 45, 119, 131, 253, 253, 253, 253, 253, 253, 253, 253, 209, 244, 135, 107, 0, 82, 122, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9929964956433146, y=-0.06897080583176259, z=0.020569169526817692, w=-0.09369043093075714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06444444444444444, y=-0.13111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.15, z=-0.28)>	COMP<350>
[1740779388.5377629]	Q_Header<(2621443, 20324, 257, 173, 250, 8, 58, 20, 37)>	Q_Data<(0, 0, 59, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 4, 36, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 64, 48, 75, 213, 253, 253, 253, 253, 253, 253, 253, 253, 253, 194, 69, 115, 37, 0, 44, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9929964956433146, y=-0.06897080583176259, z=0.020569169526817692, w=-0.09369043093075714)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.06444444444444444, y=-0.13111111111111112, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.16, y=0.15, z=-0.28)>	COMP<350>
[1740779388.5485616]	Q_Header<(2621443, 20325, 257, 173, 250, 8, 58, 21, 32)>	Q_Data<(0, 0, 60, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 16, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 214, 173, 81, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 108, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9931591843174078, y=-0.06884731808689995, z=0.0179442477992452, w=-0.09258987724984682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=-0.11777777777777777, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.18, z=0.24)>	COMP<350>
[1740779388.5575562]	Q_Header<(2621443, 20326, 257, 173, 250, 8, 58, 22, 28)>	Q_Data<(0, 0, 60, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 36, 63, 246, 253, 253, 133, 253, 253, 253, 197, 253, 253, 253, 253, 253, 135, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9931591843174078, y=-0.06884731808689995, z=0.0179442477992452, w=-0.09258987724984682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=-0.11777777777777777, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.18, z=0.24)>	COMP<350>
[1740779388.5676224]	Q_Header<(2621443, 20327, 257, 173, 250, 8, 58, 23, 35)>	Q_Data<(0, 0, 50, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 51, 112, 0, 253, 253, 253, 211, 253, 253, 253, 253, 195, 253, 253, 253, 253, 218, 96, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9931591843174078, y=-0.06884731808689995, z=0.0179442477992452, w=-0.09258987724984682)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=-0.11777777777777777, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.18, z=0.24)>	COMP<350>
[1740779388.5777187]	Q_Header<(2621443, 20328, 257, 173, 250, 8, 58, 24, 43)>	Q_Data<(0, 0, 65, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 15, 0, 0, 0, 2, 0, 0, 0, 18, 21, 19, 0, 0, 0, 0, 0, 0, 0, 0, 61, 139, 81, 204, 140, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 253, 207, 253, 147, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9932587130289631, y=-0.0687236887594084, z=0.016295936855028458, w=-0.09191640787892456)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.10666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.02, z=0.12)>	COMP<352>
[1740779388.5876129]	Q_Header<(2621443, 20329, 257, 173, 250, 8, 58, 25, 44)>	Q_Data<(0, 0, 68, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 5, 13, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 36, 146, 243, 211, 253, 223, 253, 253, 251, 187, 253, 253, 253, 253, 226, 203, 220, 181, 105, 58, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9932587130289631, y=-0.0687236887594084, z=0.016295936855028458, w=-0.09191640787892456)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.10666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.02, z=0.12)>	COMP<352>
[1740779388.5975637]	Q_Header<(2621443, 20330, 257, 173, 250, 8, 58, 26, 36)>	Q_Data<(0, 0, 67, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 180, 253, 253, 253, 253, 224, 253, 253, 178, 253, 234, 253, 253, 221, 136, 121, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9932587130289631, y=-0.0687236887594084, z=0.016295936855028458, w=-0.09191640787892456)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04555555555555556, y=-0.10666666666666667, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=0.02, z=0.12)>	COMP<352>
[1740779388.6076224]	Q_Header<(2621443, 20331, 257, 173, 250, 8, 58, 27, 34)>	Q_Data<(0, 0, 59, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 114, 140, 235, 253, 253, 253, 211, 70, 253, 149, 253, 237, 107, 187, 193, 106, 10, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.9933413989292682, y=-0.06860311719794147, z=0.014770422030161776, w=-0.09136909826095942)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.09777777777777778, z=-0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.06, z=-0.03)>	COMP<353>
