[1740779853.031279]	Q_Header<(2621443, 1268, 257, 173, 250, 8, 58, 0, 51)>	Q_Data<(0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 234, 250, 253, 253, 214, 253, 253, 253, 206, 106, 80, 93, 58, 0, 0, 23, 22, 68, 180, 213, 253, 253, 198, 131, 139, 156, 138, 51, 35, 32, 24, 0, 0, 22, 61, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19483011486525467, y=-0.9765920544624295, z=0.08496350873823136, w=0.033021018841510895)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.05, y=0.03888888888888889, z=-0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.19, z=-0.02)>	COMP<181>
[1740779853.190996]	Q_Header<(2621443, 1284, 257, 173, 250, 8, 58, 16, 39)>	Q_Data<(0, 0, 26, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 253, 216, 253, 253, 253, 253, 253, 253, 253, 181, 83, 87, 91, 228, 156, 253, 253, 204, 126, 49, 0, 11, 0, 0, 10, 0, 0, 146, 223, 121, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1958606307485639, y=-0.9759462404704073, z=0.08727974508271935, w=0.03936743746738041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.07555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.04, z=-0.13)>	COMP<179>
[1740779853.2010581]	Q_Header<(2621443, 1285, 257, 173, 250, 8, 58, 17, 48)>	Q_Data<(0, 0, 53, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 234, 189, 253, 253, 253, 253, 253, 253, 215, 204, 91, 33, 135, 161, 183, 253, 253, 253, 161, 81, 0, 0, 0, 3, 0, 0, 0, 189, 253, 157, 64, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.1958606307485639, y=-0.9759462404704073, z=0.08727974508271935, w=0.03936743746738041)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.07555555555555556, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.04, z=-0.13)>	COMP<179>
[1740779853.2111516]	Q_Header<(2621443, 1286, 257, 173, 250, 8, 58, 18, 58)>	Q_Data<(0, 0, 56, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 169, 199, 253, 253, 253, 253, 206, 253, 241, 189, 62, 38, 147, 148, 181, 253, 253, 253, 156, 99, 0, 0, 0, 15, 0, 0, 18, 190, 253, 155, 56, 0, 0, 0, 29, 0, 0, 0, 0, 0, 20, 19, 41, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19640767128577571, y=-0.9758128802103736, z=0.08709563297849657, w=0.04034352725913541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.06888888888888889, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.01, z=-0.07)>	COMP<180>
[1740779853.2210941]	Q_Header<(2621443, 1287, 257, 173, 250, 8, 58, 19, 54)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 158, 242, 253, 253, 253, 162, 253, 246, 253, 189, 108, 72, 105, 106, 118, 253, 253, 253, 130, 96, 26, 29, 0, 0, 0, 0, 34, 149, 227, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 104, 109, 98, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19640767128577571, y=-0.9758128802103736, z=0.08709563297849657, w=0.04034352725913541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.06888888888888889, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.01, z=-0.07)>	COMP<180>
[1740779853.2311273]	Q_Header<(2621443, 1288, 257, 173, 250, 8, 58, 20, 63)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 171, 253, 253, 232, 241, 84, 253, 238, 244, 224, 139, 131, 60, 14, 56, 193, 253, 226, 87, 76, 76, 41, 0, 0, 0, 0, 18, 88, 120, 51, 0, 0, 0, 80, 129, 76, 0, 0, 8, 110, 144, 174, 150, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19640767128577571, y=-0.9758128802103736, z=0.08709563297849657, w=0.04034352725913541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.06888888888888889, z=0.03222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.01, z=-0.07)>	COMP<180>
[1740779853.2412477]	Q_Header<(2621443, 1289, 257, 173, 250, 8, 58, 21, 61)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 147, 248, 182, 139, 253, 215, 165, 236, 253, 253, 151, 169, 97, 91, 17, 96, 184, 173, 44, 66, 119, 59, 0, 26, 3, 13, 0, 0, 0, 24, 0, 0, 115, 188, 227, 150, 18, 0, 65, 128, 160, 226, 187, 78, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19701772622896188, y=-0.9756893963742826, z=0.08672930265531438, w=0.04113691061905834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.057777777777777775, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.09)>	COMP<178>
[1740779853.2511353]	Q_Header<(2621443, 1290, 257, 173, 250, 8, 58, 22, 59)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 230, 199, 117, 234, 253, 253, 253, 253, 253, 158, 177, 141, 88, 139, 99, 112, 115, 102, 171, 151, 81, 48, 69, 37, 30, 3, 0, 22, 0, 0, 0, 200, 253, 253, 172, 39, 0, 67, 98, 150, 225, 195, 62, 0, 0, 0, 0, 0, 0, 0, 0, 77, 214, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19701772622896188, y=-0.9756893963742826, z=0.08672930265531438, w=0.04113691061905834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.057777777777777775, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.09)>	COMP<178>
[1740779853.2611601]	Q_Header<(2621443, 1291, 257, 173, 250, 8, 58, 23, 67)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 72, 193, 253, 232, 253, 253, 253, 253, 253, 204, 163, 181, 168, 159, 253, 179, 48, 61, 121, 222, 163, 75, 77, 157, 166, 119, 74, 0, 0, 0, 0, 45, 252, 253, 253, 145, 44, 0, 37, 38, 116, 177, 143, 48, 0, 0, 0, 0, 0, 0, 0, 0, 180, 253, 253, 117, 28, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19701772622896188, y=-0.9756893963742826, z=0.08672930265531438, w=0.04113691061905834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.057777777777777775, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.09)>	COMP<178>
[1740779853.2712622]	Q_Header<(2621443, 1292, 257, 173, 250, 8, 58, 24, 72)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 174, 253, 253, 253, 253, 253, 253, 253, 112, 134, 188, 197, 230, 253, 247, 59, 55, 97, 198, 136, 66, 77, 157, 194, 221, 116, 20, 0, 0, 0, 113, 253, 253, 199, 75, 52, 0, 0, 0, 51, 89, 58, 40, 0, 0, 0, 0, 0, 0, 0, 0, 225, 253, 253, 156, 0, 39, 0, 0, 0, 0, 0, 0, 0, 48, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 2, 184, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19701772622896188, y=-0.9756893963742826, z=0.08672930265531438, w=0.04113691061905834)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.057777777777777775, z=0.03777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=0.0, z=-0.09)>	COMP<178>
[1740779853.2812347]	Q_Header<(2621443, 1293, 257, 173, 250, 8, 58, 25, 70)>	Q_Data<(0, 0, 71, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 169, 253, 244, 253, 253, 253, 253, 253, 76, 128, 196, 204, 240, 253, 253, 97, 74, 91, 134, 75, 46, 117, 220, 151, 253, 137, 47, 0, 21, 0, 160, 227, 185, 97, 91, 109, 18, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 253, 253, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 221, 184, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19788117253689758, y=-0.9755505184013676, z=0.08600079336967573, w=0.041810179885186566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.03777777777777778, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.24)>	COMP<178>
[1740779853.2912343]	Q_Header<(2621443, 1294, 257, 173, 250, 8, 58, 26, 77)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 144, 241, 227, 209, 176, 253, 253, 253, 194, 205, 253, 215, 253, 253, 253, 158, 162, 140, 109, 131, 96, 122, 253, 253, 253, 114, 42, 0, 0, 69, 187, 203, 111, 53, 105, 142, 35, 27, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 156, 216, 162, 95, 0, 14, 0, 0, 0, 0, 0, 0, 20, 104, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 196, 0, 224, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19788117253689758, y=-0.9755505184013676, z=0.08600079336967573, w=0.041810179885186566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.03777777777777778, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.24)>	COMP<178>
[1740779853.3011954]	Q_Header<(2621443, 1295, 257, 173, 250, 8, 58, 27, 73)>	Q_Data<(0, 0, 74, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 117, 250, 253, 202, 253, 253, 253, 253, 253, 250, 253, 238, 253, 253, 245, 246, 192, 169, 199, 253, 204, 78, 158, 253, 253, 35, 0, 37, 93, 102, 107, 137, 82, 53, 80, 119, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 139, 253, 253, 196, 173, 0, 0, 58, 128, 0, 0, 0, 0, 64, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 199, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19788117253689758, y=-0.9755505184013676, z=0.08600079336967573, w=0.041810179885186566)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.03777777777777778, z=0.04111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.02, z=-0.24)>	COMP<178>
[1740779853.31124]	Q_Header<(2621443, 1296, 257, 173, 250, 8, 58, 28, 73)>	Q_Data<(0, 0, 72, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 108, 252, 253, 155, 253, 253, 253, 253, 253, 233, 253, 231, 253, 253, 177, 253, 170, 169, 253, 253, 253, 53, 87, 217, 214, 59, 26, 32, 118, 117, 120, 101, 0, 105, 173, 147, 31, 0, 0, 38, 95, 15, 15, 0, 0, 0, 0, 0, 35, 70, 0, 187, 253, 253, 253, 253, 68, 96, 216, 253, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19860855048176923, y=-0.9754646139519472, z=0.08526617855655551, w=0.04187014924108595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=0.012222222222222223, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.04, z=0.14)>	COMP<180>
[1740779853.321226]	Q_Header<(2621443, 1297, 257, 173, 250, 8, 58, 29, 74)>	Q_Data<(0, 0, 69, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 231, 253, 161, 216, 253, 253, 253, 253, 213, 253, 150, 183, 98, 155, 253, 190, 119, 253, 253, 253, 119, 82, 147, 185, 127, 39, 0, 96, 190, 185, 82, 0, 65, 177, 151, 55, 0, 0, 168, 213, 115, 14, 50, 0, 0, 29, 0, 49, 45, 0, 191, 253, 253, 253, 253, 57, 132, 253, 253, 144, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19860855048176923, y=-0.9754646139519472, z=0.08526617855655551, w=0.04187014924108595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=0.012222222222222223, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.04, z=0.14)>	COMP<180>
[1740779853.3313203]	Q_Header<(2621443, 1298, 257, 173, 250, 8, 58, 30, 77)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 67, 180, 253, 253, 158, 244, 253, 253, 253, 239, 234, 169, 206, 253, 253, 253, 253, 250, 253, 253, 253, 211, 53, 88, 201, 177, 23, 143, 253, 253, 253, 196, 145, 122, 124, 95, 54, 0, 40, 253, 253, 208, 0, 53, 0, 6, 0, 0, 0, 0, 0, 148, 253, 183, 253, 253, 0, 118, 253, 253, 135, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19860855048176923, y=-0.9754646139519472, z=0.08526617855655551, w=0.04187014924108595)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04666666666666667, y=0.012222222222222223, z=0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=0.04, z=0.14)>	COMP<180>
[1740779853.3412657]	Q_Header<(2621443, 1299, 257, 173, 250, 8, 58, 31, 75)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 30, 136, 253, 253, 157, 147, 253, 253, 232, 253, 253, 236, 234, 253, 253, 253, 204, 253, 253, 253, 253, 253, 141, 77, 192, 193, 91, 253, 253, 237, 253, 253, 236, 206, 199, 127, 65, 64, 91, 253, 253, 247, 0, 65, 56, 29, 0, 28, 74, 51, 0, 54, 171, 80, 228, 174, 0, 39, 161, 156, 61, 0, 0, 81, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19933617438285958, y=-0.9753800988403182, z=0.08459275495855585, w=0.041747073875650936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=0.0044444444444444444, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=0.06)>	COMP<184>
[1740779853.351111]	Q_Header<(2621443, 1300, 257, 173, 250, 8, 58, 32, 68)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 253, 253, 143, 107, 164, 119, 181, 253, 253, 215, 241, 253, 253, 253, 238, 253, 253, 253, 253, 253, 180, 121, 175, 170, 140, 253, 253, 253, 253, 253, 253, 253, 253, 240, 216, 198, 91, 253, 253, 223, 0, 119, 75, 0, 20, 72, 128, 72, 15, 0, 0, 0, 74, 85, 0, 0, 0, 131, 117, 0, 136, 194, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.19933617438285958, y=-0.9753800988403182, z=0.08459275495855585, w=0.041747073875650936)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.05555555555555555, y=0.0044444444444444444, z=0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.14, z=0.06)>	COMP<184>
