[1740780108.003056]	Q_Header<(2621443, 26768, 257, 173, 250, 8, 58, 0, 62)>	Q_Data<(0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 196, 253, 223, 253, 253, 251, 191, 253, 253, 253, 253, 253, 204, 113, 109, 70, 183, 220, 143, 143, 127, 253, 225, 164, 32, 48, 0, 0, 0, 0, 0, 67, 106, 80, 135, 79, 113, 126, 191, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 188, 170, 63, 131, 0, 74, 96, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5142222277615427, y=-0.852540780697119, z=0.08941668411521186, w=-0.02746587566678863)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.03666666666666667, z=-0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=-0.1)>	COMP<152>
[1740780108.1149306]	Q_Header<(2621443, 26779, 257, 173, 250, 8, 58, 11, 53)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 233, 241, 253, 253, 253, 253, 253, 253, 163, 66, 30, 143, 199, 91, 53, 25, 35, 90, 199, 253, 253, 253, 239, 207, 132, 122, 151, 30, 0, 62, 78, 46, 57, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 56, 42, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5146986902588324, y=-0.8523991353201533, z=0.08807188545517552, w=-0.027282143311478487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.14)>	COMP<151>
[1740780108.1228902]	Q_Header<(2621443, 26780, 257, 173, 250, 8, 58, 12, 47)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 128, 191, 253, 253, 253, 253, 253, 188, 129, 54, 31, 114, 168, 102, 47, 15, 0, 68, 159, 202, 253, 253, 144, 132, 87, 20, 77, 0, 0, 79, 128, 91, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5146986902588324, y=-0.8523991353201533, z=0.08807188545517552, w=-0.027282143311478487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.14)>	COMP<151>
[1740780108.1331275]	Q_Header<(2621443, 26781, 257, 173, 250, 8, 58, 13, 48)>	Q_Data<(0, 0, 63, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 130, 188, 253, 253, 253, 253, 253, 146, 111, 49, 10, 71, 102, 49, 76, 29, 0, 40, 95, 172, 253, 253, 149, 118, 40, 54, 0, 0, 4, 90, 149, 120, 125, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5146986902588324, y=-0.8523991353201533, z=0.08807188545517552, w=-0.027282143311478487)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=-0.05, z=-0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.04, z=-0.14)>	COMP<151>
[1740780108.14298]	Q_Header<(2621443, 26782, 257, 173, 250, 8, 58, 14, 48)>	Q_Data<(0, 0, 28, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 207, 219, 253, 253, 253, 253, 253, 133, 117, 54, 0, 37, 40, 61, 84, 51, 6, 0, 64, 159, 253, 253, 166, 182, 80, 91, 61, 14, 0, 81, 140, 111, 94, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5147751850723488, y=-0.8524247373393908, z=0.08722003076457036, w=-0.02777124842398846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.06222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.04)>	COMP<152>
[1740780108.1528974]	Q_Header<(2621443, 26783, 257, 173, 250, 8, 58, 15, 47)>	Q_Data<(0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 217, 253, 253, 253, 253, 253, 183, 159, 97, 55, 52, 64, 20, 45, 37, 19, 20, 0, 32, 103, 188, 210, 185, 212, 147, 116, 103, 93, 0, 43, 91, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 89, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5147751850723488, y=-0.8524247373393908, z=0.08722003076457036, w=-0.02777124842398846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.06222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.04)>	COMP<152>
[1740780108.1633167]	Q_Header<(2621443, 26784, 257, 173, 250, 8, 58, 16, 53)>	Q_Data<(0, 0, 7, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 153, 252, 253, 253, 253, 253, 81, 179, 138, 82, 69, 86, 60, 190, 201, 90, 0, 0, 0, 37, 116, 138, 149, 177, 252, 225, 137, 127, 0, 16, 18, 26, 25, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 76, 103, 73, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5147751850723488, y=-0.8524247373393908, z=0.08722003076457036, w=-0.02777124842398846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.06222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.04)>	COMP<152>
[1740780108.1738317]	Q_Header<(2621443, 26785, 257, 173, 250, 8, 58, 17, 56)>	Q_Data<(0, 0, 55, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 174, 253, 253, 253, 253, 253, 143, 230, 253, 177, 90, 99, 32, 253, 253, 174, 45, 0, 0, 37, 62, 74, 84, 193, 253, 253, 193, 128, 0, 0, 0, 0, 64, 56, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 103, 52, 106, 76, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5147751850723488, y=-0.8524247373393908, z=0.08722003076457036, w=-0.02777124842398846)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03111111111111111, y=-0.06222222222222222, z=-0.0022222222222222222)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.03, z=0.04)>	COMP<152>
[1740780108.1856253]	Q_Header<(2621443, 26786, 257, 173, 250, 8, 58, 18, 58)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 253, 188, 210, 253, 244, 253, 253, 253, 140, 138, 120, 183, 245, 227, 81, 16, 35, 30, 27, 35, 37, 223, 253, 253, 227, 107, 0, 0, 0, 0, 54, 45, 12, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 99, 0, 65, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.514955381051444, y=-0.8524199184265103, z=0.08593779501249653, w=-0.02856455118313095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.07444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.0)>	COMP<150>
[1740780108.1928916]	Q_Header<(2621443, 26787, 257, 173, 250, 8, 58, 19, 51)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 253, 253, 253, 237, 177, 253, 253, 253, 253, 253, 195, 215, 159, 97, 231, 253, 83, 15, 35, 0, 0, 21, 37, 202, 253, 253, 233, 91, 0, 0, 0, 0, 20, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.514955381051444, y=-0.8524199184265103, z=0.08593779501249653, w=-0.02856455118313095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.07444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.0)>	COMP<150>
[1740780108.2029483]	Q_Header<(2621443, 26788, 257, 173, 250, 8, 58, 20, 45)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 247, 253, 253, 247, 253, 253, 253, 253, 253, 253, 232, 253, 243, 152, 223, 227, 100, 84, 0, 0, 0, 0, 37, 135, 208, 209, 203, 65, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.514955381051444, y=-0.8524199184265103, z=0.08593779501249653, w=-0.02856455118313095)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03888888888888889, y=-0.07444444444444444, z=-0.008888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.02, z=0.0)>	COMP<150>
[1740780108.2129753]	Q_Header<(2621443, 26789, 257, 173, 250, 8, 58, 21, 47)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 253, 253, 241, 253, 253, 253, 253, 253, 253, 253, 213, 235, 253, 222, 152, 119, 130, 128, 71, 43, 0, 0, 19, 59, 95, 90, 133, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 4, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5152688417183131, y=-0.852311550077532, z=0.08490155873373295, w=-0.029236410232536366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.08333333333333333, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=-0.09)>	COMP<150>
[1740780108.2228982]	Q_Header<(2621443, 26790, 257, 173, 250, 8, 58, 22, 44)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 212, 253, 165, 253, 253, 215, 165, 253, 253, 253, 170, 117, 244, 253, 224, 124, 112, 128, 93, 54, 21, 0, 0, 5, 65, 75, 32, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5152688417183131, y=-0.852311550077532, z=0.08490155873373295, w=-0.029236410232536366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.08333333333333333, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=-0.09)>	COMP<150>
[1740780108.2336354]	Q_Header<(2621443, 26791, 257, 173, 250, 8, 58, 23, 47)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 167, 253, 229, 253, 253, 216, 215, 180, 253, 253, 243, 189, 172, 253, 253, 253, 253, 194, 87, 20, 0, 12, 0, 15, 36, 72, 69, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5152688417183131, y=-0.852311550077532, z=0.08490155873373295, w=-0.029236410232536366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03777777777777778, y=-0.08333333333333333, z=-0.016666666666666666)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.05, z=-0.09)>	COMP<150>
[1740780108.2429254]	Q_Header<(2621443, 26792, 257, 173, 250, 8, 58, 24, 42)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 129, 253, 227, 253, 253, 224, 253, 139, 253, 253, 253, 193, 232, 253, 253, 253, 253, 253, 128, 110, 0, 7, 7, 53, 56, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5156226969129112, y=-0.8521690452530855, z=0.0839229649923358, w=-0.02996812786271773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.08555555555555555, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.06)>	COMP<150>
[1740780108.2528577]	Q_Header<(2621443, 26793, 257, 173, 250, 8, 58, 25, 39)>	Q_Data<(0, 0, 71, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 198, 182, 253, 253, 253, 253, 187, 253, 253, 253, 222, 244, 253, 253, 253, 253, 253, 253, 249, 133, 29, 43, 84, 111, 43, 0, 16, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5156226969129112, y=-0.8521690452530855, z=0.0839229649923358, w=-0.02996812786271773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.08555555555555555, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.06)>	COMP<150>
[1740780108.2628345]	Q_Header<(2621443, 26794, 257, 173, 250, 8, 58, 26, 36)>	Q_Data<(0, 0, 73, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 121, 155, 203, 220, 253, 253, 189, 192, 182, 253, 249, 171, 253, 253, 253, 253, 253, 253, 253, 236, 83, 41, 90, 120, 41, 47, 54, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5156226969129112, y=-0.8521690452530855, z=0.0839229649923358, w=-0.02996812786271773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.08555555555555555, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.06)>	COMP<150>
[1740780108.2729335]	Q_Header<(2621443, 26795, 257, 173, 250, 8, 58, 27, 44)>	Q_Data<(0, 0, 75, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 73, 164, 215, 167, 253, 253, 253, 253, 189, 214, 202, 232, 253, 253, 253, 253, 253, 253, 253, 253, 112, 51, 170, 176, 0, 55, 58, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.5156226969129112, y=-0.8521690452530855, z=0.0839229649923358, w=-0.02996812786271773)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.035555555555555556, y=-0.08555555555555555, z=-0.022222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.07, z=0.06)>	COMP<150>
