[1740779708.069918]	Q_Header<(2621443, 52304, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 251, 182, 82, 52, 95, 130, 81, 129, 190, 183, 110, 89, 73, 41, 0, 0, 0, 0, 0, 0, 65, 152, 197, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7317382053111499, y=-0.6755868041195361, z=0.044615950294640966, w=0.07842885927306928)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.058888888888888886, y=0.02666666666666667, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=-0.02)>	COMP<193>
[1740779708.1801765]	Q_Header<(2621443, 52315, 257, 173, 250, 8, 58, 11, 69)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 140, 137, 246, 253, 253, 253, 253, 230, 148, 153, 206, 104, 185, 153, 109, 91, 36, 205, 172, 213, 253, 253, 89, 87, 52, 0, 0, 65, 70, 173, 172, 202, 126, 14, 17, 183, 253, 253, 253, 173, 134, 21, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 65, 213, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 145, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7298191111909318, y=-0.6779987193366956, z=0.04101684726271691, w=0.07745592139343417)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.02, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.01)>	COMP<195>
[1740779708.1901636]	Q_Header<(2621443, 52316, 257, 173, 250, 8, 58, 12, 79)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 114, 119, 127, 253, 253, 253, 253, 253, 217, 253, 253, 165, 239, 204, 123, 80, 106, 227, 223, 206, 253, 253, 124, 94, 83, 71, 0, 19, 64, 164, 157, 253, 167, 77, 0, 143, 233, 253, 244, 49, 47, 39, 9, 0, 9, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 253, 253, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 142, 224, 253, 116, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7298191111909318, y=-0.6779987193366956, z=0.04101684726271691, w=0.07745592139343417)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.02, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.01)>	COMP<195>
[1740779708.2001123]	Q_Header<(2621443, 52317, 257, 173, 250, 8, 58, 13, 75)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 83, 253, 253, 253, 253, 253, 194, 253, 253, 209, 253, 243, 193, 178, 91, 224, 253, 253, 253, 253, 232, 133, 127, 174, 130, 110, 0, 151, 192, 253, 161, 81, 40, 128, 153, 145, 154, 253, 117, 87, 0, 0, 60, 78, 9, 0, 26, 59, 85, 0, 0, 42, 0, 193, 253, 253, 133, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 163, 253, 253, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7298191111909318, y=-0.6779987193366956, z=0.04101684726271691, w=0.07745592139343417)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.042222222222222223, y=0.02, z=-0.05333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.11, z=0.01)>	COMP<195>
[1740779708.2101855]	Q_Header<(2621443, 52318, 257, 173, 250, 8, 58, 14, 74)>	Q_Data<(0, 0, 13, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 60, 219, 199, 253, 253, 253, 76, 227, 253, 202, 253, 253, 253, 253, 233, 188, 253, 253, 253, 253, 205, 132, 159, 249, 216, 253, 146, 153, 228, 247, 134, 44, 70, 107, 89, 0, 233, 253, 163, 78, 17, 0, 36, 55, 48, 0, 94, 223, 210, 42, 43, 132, 69, 175, 253, 253, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 189, 236, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7291693636923022, y=-0.6787555447913363, z=0.040404295535641094, w=0.07726863768598433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.011111111111111112, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.0)>	COMP<195>
[1740779708.220114]	Q_Header<(2621443, 52319, 257, 173, 250, 8, 58, 15, 77)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 52, 93, 119, 250, 253, 253, 211, 159, 253, 184, 253, 253, 253, 253, 253, 180, 201, 253, 253, 253, 117, 96, 160, 253, 253, 253, 219, 154, 211, 195, 182, 106, 66, 101, 74, 40, 217, 253, 156, 27, 108, 40, 0, 66, 57, 0, 149, 253, 253, 152, 139, 179, 128, 100, 253, 253, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 22, 22, 50, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7291693636923022, y=-0.6787555447913363, z=0.040404295535641094, w=0.07726863768598433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.011111111111111112, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.0)>	COMP<195>
[1740779708.2302027]	Q_Header<(2621443, 52320, 257, 173, 250, 8, 58, 16, 84)>	Q_Data<(0, 0, 20, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 98, 104, 131, 153, 239, 218, 253, 249, 195, 252, 253, 253, 253, 253, 253, 246, 111, 253, 253, 253, 93, 61, 118, 216, 253, 253, 238, 134, 158, 210, 253, 154, 0, 77, 41, 0, 141, 214, 109, 11, 135, 73, 0, 70, 0, 0, 178, 253, 253, 217, 152, 170, 141, 37, 188, 171, 0, 0, 0, 93, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 151, 68, 0, 0, 0, 0, 0, 0, 44, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7291693636923022, y=-0.6787555447913363, z=0.040404295535641094, w=0.07726863768598433)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.03, y=0.011111111111111112, z=-0.051111111111111114)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=-0.13, z=0.0)>	COMP<195>
[1740779708.240437]	Q_Header<(2621443, 52321, 257, 173, 250, 8, 58, 17, 83)>	Q_Data<(0, 0, 56, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 183, 160, 147, 170, 121, 147, 253, 253, 184, 253, 253, 253, 253, 253, 253, 253, 243, 132, 234, 180, 140, 44, 78, 149, 226, 253, 202, 91, 103, 252, 253, 171, 0, 60, 52, 65, 57, 123, 56, 0, 109, 20, 25, 0, 0, 0, 140, 253, 253, 199, 134, 119, 117, 25, 51, 51, 0, 27, 0, 146, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 173, 123, 0, 0, 0, 0, 0, 42, 155, 165, 38, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7286843230805862, y=-0.6793078579350803, z=0.04022137272050476, w=0.07708587821850911)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0011111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=-0.01)>	COMP<199>
[1740779708.2503383]	Q_Header<(2621443, 52322, 257, 173, 250, 8, 58, 18, 85)>	Q_Data<(0, 0, 57, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 249, 205, 122, 90, 95, 101, 229, 253, 250, 253, 253, 196, 253, 253, 253, 253, 253, 195, 157, 108, 151, 35, 56, 93, 134, 202, 114, 34, 86, 243, 249, 138, 0, 114, 114, 96, 89, 96, 32, 0, 71, 0, 0, 0, 0, 65, 87, 151, 136, 116, 78, 37, 65, 0, 0, 0, 0, 0, 42, 192, 239, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 122, 0, 0, 0, 0, 0, 27, 214, 253, 81, 190, 98, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7286843230805862, y=-0.6793078579350803, z=0.04022137272050476, w=0.07708587821850911)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0011111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=-0.01)>	COMP<199>
[1740779708.2609136]	Q_Header<(2621443, 52323, 257, 173, 250, 8, 58, 19, 87)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 253, 225, 172, 157, 120, 88, 170, 253, 253, 208, 185, 101, 252, 253, 253, 253, 221, 216, 199, 65, 146, 52, 40, 154, 165, 138, 76, 0, 67, 193, 175, 95, 86, 146, 191, 113, 173, 185, 24, 24, 0, 0, 0, 0, 14, 171, 253, 253, 239, 113, 46, 28, 0, 0, 0, 0, 0, 0, 0, 253, 253, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 128, 253, 225, 111, 223, 21, 81, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7286843230805862, y=-0.6793078579350803, z=0.04022137272050476, w=0.07708587821850911)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0011111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=-0.01)>	COMP<199>
[1740779708.2715316]	Q_Header<(2621443, 52324, 257, 173, 250, 8, 58, 20, 86)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 253, 253, 253, 219, 135, 81, 135, 251, 253, 227, 138, 60, 226, 253, 253, 253, 143, 202, 219, 72, 171, 102, 192, 253, 253, 112, 81, 89, 81, 139, 106, 155, 253, 232, 218, 132, 251, 253, 54, 43, 0, 50, 0, 0, 0, 241, 253, 253, 253, 219, 110, 145, 58, 99, 0, 0, 0, 0, 46, 194, 253, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 164, 195, 156, 72, 0, 0, 0, 0, 89, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7286843230805862, y=-0.6793078579350803, z=0.04022137272050476, w=0.07708587821850911)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.0011111111111111111, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=-0.01)>	COMP<199>
[1740779708.2802057]	Q_Header<(2621443, 52325, 257, 173, 250, 8, 58, 21, 86)>	Q_Data<(0, 0, 62, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 232, 228, 253, 253, 233, 133, 68, 108, 231, 253, 217, 183, 166, 163, 239, 253, 253, 126, 198, 248, 131, 210, 165, 253, 253, 253, 195, 111, 159, 103, 113, 56, 240, 253, 253, 222, 122, 253, 253, 21, 61, 0, 44, 0, 0, 0, 253, 253, 253, 253, 253, 208, 253, 194, 242, 15, 0, 0, 0, 55, 99, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 74, 180, 126, 119, 95, 0, 0, 0, 0, 20, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7281529065188594, y=-0.6798738663632503, z=0.04016132543917934, w=0.07714880753058159)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<194>
[1740779708.2902951]	Q_Header<(2621443, 52326, 257, 173, 250, 8, 58, 22, 75)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 234, 174, 253, 253, 217, 119, 61, 64, 195, 234, 167, 198, 208, 117, 219, 253, 168, 194, 190, 253, 165, 229, 253, 253, 253, 154, 253, 253, 220, 145, 112, 0, 253, 253, 253, 253, 84, 241, 253, 0, 31, 0, 0, 0, 43, 0, 226, 253, 253, 253, 253, 253, 253, 253, 253, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 174, 209, 99, 91, 79, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7281529065188594, y=-0.6798738663632503, z=0.04016132543917934, w=0.07714880753058159)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<194>
[1740779708.3001516]	Q_Header<(2621443, 52327, 257, 173, 250, 8, 58, 23, 70)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 209, 253, 253, 222, 96, 103, 86, 141, 210, 232, 183, 160, 63, 144, 158, 116, 207, 184, 245, 171, 197, 253, 253, 253, 253, 253, 253, 253, 179, 133, 85, 253, 253, 253, 226, 37, 165, 171, 47, 47, 118, 119, 25, 123, 16, 136, 253, 253, 253, 253, 239, 245, 253, 253, 123, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 104, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7281529065188594, y=-0.6798738663632503, z=0.04016132543917934, w=0.07714880753058159)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.005555555555555556, z=-0.04888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.13, z=0.02)>	COMP<194>
[1740779708.3101478]	Q_Header<(2621443, 52328, 257, 173, 250, 8, 58, 24, 71)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 244, 253, 253, 246, 76, 171, 144, 116, 208, 253, 159, 136, 130, 87, 74, 115, 173, 178, 209, 169, 81, 253, 253, 253, 253, 253, 253, 253, 118, 179, 190, 248, 253, 253, 123, 0, 91, 91, 54, 133, 253, 197, 121, 156, 136, 0, 159, 186, 197, 143, 152, 134, 253, 253, 101, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 157, 121, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7274350661354007, y=-0.6806199381167858, z=0.040528350722764395, w=0.07715035438791294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.017777777777777778, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.17, z=0.0)>	COMP<194>
[1740779708.3201272]	Q_Header<(2621443, 52329, 257, 173, 250, 8, 58, 25, 71)>	Q_Data<(0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 253, 253, 253, 253, 216, 246, 150, 131, 172, 251, 137, 192, 186, 129, 120, 111, 103, 152, 156, 147, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 238, 176, 157, 34, 0, 90, 70, 14, 185, 253, 200, 202, 208, 214, 48, 109, 106, 82, 31, 55, 58, 186, 219, 112, 89, 102, 118, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 106, 87, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7274350661354007, y=-0.6806199381167858, z=0.040528350722764395, w=0.07715035438791294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.017777777777777778, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.17, z=0.0)>	COMP<194>
[1740779708.330266]	Q_Header<(2621443, 52330, 257, 173, 250, 8, 58, 26, 85)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 253, 253, 253, 253, 253, 253, 114, 151, 103, 137, 197, 191, 197, 252, 253, 170, 64, 112, 124, 108, 253, 253, 228, 253, 253, 253, 217, 136, 253, 253, 253, 194, 182, 123, 90, 32, 90, 27, 49, 185, 253, 131, 224, 232, 234, 109, 58, 67, 0, 0, 51, 58, 131, 94, 129, 212, 223, 186, 42, 23, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 39, 0, 100, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7274350661354007, y=-0.6806199381167858, z=0.040528350722764395, w=0.07715035438791294)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=-0.017777777777777778, z=-0.052222222222222225)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.17, z=0.0)>	COMP<194>
[1740779708.3412626]	Q_Header<(2621443, 52331, 257, 173, 250, 8, 58, 27, 84)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 253, 253, 253, 253, 253, 230, 195, 196, 209, 253, 253, 219, 217, 253, 253, 239, 113, 93, 90, 118, 252, 210, 187, 253, 253, 253, 126, 247, 253, 253, 253, 57, 251, 161, 87, 0, 46, 0, 89, 135, 247, 182, 191, 210, 223, 142, 75, 0, 0, 0, 0, 65, 176, 168, 252, 253, 253, 215, 74, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 141, 77, 0, 59, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7268826692955563, y=-0.6811663942680669, z=0.04113854388321479, w=0.07721106530009898)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.02666666666666667, z=-0.04777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=-0.17, z=0.05)>	COMP<195>
