[1740779860.5311992]	Q_Header<(2621443, 2018, 257, 173, 250, 8, 58, 0, 34)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 230, 112, 253, 253, 253, 201, 146, 253, 253, 253, 253, 253, 253, 250, 139, 97, 66, 47, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.295536776866399, y=-0.951003411886692, z=0.07739376973700825, w=0.04754711878953424)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.008888888888888889, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.12, z=0.0)>	COMP<166>
[1740779860.6412487]	Q_Header<(2621443, 2029, 257, 173, 250, 8, 58, 11, 54)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 73, 218, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 239, 196, 98, 116, 99, 100, 97, 68, 182, 161, 91, 0, 77, 108, 32, 0, 0, 0, 0, 0, 61, 141, 242, 253, 83, 0, 25, 120, 141, 140, 113, 119, 0, 0, 0, 0, 0, 0, 0, 0, 41, 164, 201, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2972445855215804, y=-0.9504502434788603, z=0.07727138506577429, w=0.048157285005447005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0077777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.03)>	COMP<164>
[1740779860.651387]	Q_Header<(2621443, 2030, 257, 173, 250, 8, 58, 12, 59)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 204, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 211, 75, 66, 85, 74, 93, 225, 164, 52, 112, 185, 183, 58, 0, 0, 21, 14, 68, 100, 145, 250, 234, 62, 0, 0, 78, 59, 57, 65, 95, 0, 0, 0, 0, 0, 0, 0, 0, 84, 249, 253, 156, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2972445855215804, y=-0.9504502434788603, z=0.07727138506577429, w=0.048157285005447005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0077777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.03)>	COMP<164>
[1740779860.661228]	Q_Header<(2621443, 2031, 257, 173, 250, 8, 58, 13, 70)>	Q_Data<(0, 0, 66, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 51, 143, 199, 188, 253, 253, 253, 253, 245, 253, 253, 253, 253, 253, 253, 162, 47, 57, 43, 66, 197, 135, 43, 205, 253, 237, 140, 29, 0, 0, 34, 161, 246, 215, 193, 142, 63, 0, 27, 34, 0, 0, 2, 30, 0, 26, 0, 0, 0, 0, 0, 0, 59, 242, 253, 156, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 65, 169, 100, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2972445855215804, y=-0.9504502434788603, z=0.07727138506577429, w=0.048157285005447005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0077777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.03)>	COMP<164>
[1740779860.6712668]	Q_Header<(2621443, 2032, 257, 173, 250, 8, 58, 14, 73)>	Q_Data<(0, 0, 23, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 31, 46, 159, 191, 227, 253, 160, 253, 253, 227, 246, 253, 253, 253, 253, 253, 88, 115, 54, 37, 116, 81, 70, 253, 253, 253, 169, 74, 14, 39, 94, 221, 253, 181, 65, 116, 143, 77, 39, 0, 21, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 169, 168, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 158, 189, 138, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2972445855215804, y=-0.9504502434788603, z=0.07727138506577429, w=0.048157285005447005)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.0077777777777777776, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.13, z=-0.03)>	COMP<164>
[1740779860.6813593]	Q_Header<(2621443, 2033, 257, 173, 250, 8, 58, 15, 80)>	Q_Data<(0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 130, 253, 253, 183, 132, 218, 152, 253, 253, 253, 228, 174, 253, 253, 253, 191, 228, 130, 139, 134, 117, 84, 253, 253, 253, 145, 75, 0, 85, 126, 237, 253, 139, 50, 201, 253, 110, 58, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 23, 101, 220, 253, 125, 114, 0, 0, 0, 57, 0, 0, 21, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 79, 33, 103, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2976115074229707, y=-0.9503304287480833, z=0.07733260457442656, w=0.04815739937586626)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=0.02)>	COMP<171>
[1740779860.6912434]	Q_Header<(2621443, 2034, 257, 173, 250, 8, 58, 16, 74)>	Q_Data<(0, 0, 2, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 135, 253, 253, 217, 176, 138, 253, 253, 253, 253, 185, 107, 246, 253, 253, 253, 253, 201, 182, 182, 173, 125, 231, 253, 253, 118, 0, 20, 97, 81, 205, 192, 59, 61, 253, 253, 138, 48, 0, 45, 0, 0, 0, 52, 0, 0, 0, 0, 0, 54, 61, 149, 253, 253, 162, 253, 0, 61, 112, 200, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2976115074229707, y=-0.9503304287480833, z=0.07733260457442656, w=0.04815739937586626)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=0.02)>	COMP<171>
[1740779860.7017205]	Q_Header<(2621443, 2035, 257, 173, 250, 8, 58, 17, 72)>	Q_Data<(0, 0, 53, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 100, 236, 253, 241, 201, 207, 253, 253, 253, 253, 211, 163, 165, 253, 253, 253, 253, 253, 148, 180, 182, 165, 186, 253, 214, 100, 31, 67, 130, 110, 186, 147, 104, 96, 253, 253, 141, 0, 0, 75, 63, 27, 64, 112, 0, 0, 0, 0, 0, 64, 29, 149, 253, 253, 253, 253, 0, 94, 218, 253, 219, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2976115074229707, y=-0.9503304287480833, z=0.07733260457442656, w=0.04815739937586626)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0033333333333333335, y=0.005555555555555556, z=0.03)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.12, z=0.02)>	COMP<171>
[1740779860.7113576]	Q_Header<(2621443, 2036, 257, 173, 250, 8, 58, 18, 78)>	Q_Data<(0, 0, 57, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 53, 188, 253, 212, 129, 246, 253, 253, 253, 253, 239, 141, 115, 208, 224, 245, 253, 253, 211, 204, 233, 151, 179, 167, 187, 123, 74, 123, 226, 193, 249, 185, 97, 65, 217, 253, 115, 0, 50, 88, 152, 139, 84, 116, 74, 42, 0, 0, 0, 0, 0, 128, 253, 253, 253, 253, 0, 101, 253, 253, 253, 61, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2981647963290808, y=-0.9501599558761106, z=0.07733363294758348, w=0.04809700296976779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.04)>	COMP<165>
[1740779860.721247]	Q_Header<(2621443, 2037, 257, 173, 250, 8, 58, 19, 72)>	Q_Data<(0, 0, 60, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 133, 210, 168, 172, 206, 253, 253, 253, 253, 224, 147, 134, 226, 171, 197, 246, 253, 253, 171, 253, 106, 200, 143, 185, 184, 100, 176, 253, 253, 253, 253, 218, 189, 136, 146, 0, 0, 80, 99, 211, 223, 78, 108, 103, 49, 40, 40, 0, 0, 0, 91, 225, 213, 253, 253, 0, 78, 253, 253, 253, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2981647963290808, y=-0.9501599558761106, z=0.07733363294758348, w=0.04809700296976779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.04)>	COMP<165>
[1740779860.7313588]	Q_Header<(2621443, 2038, 257, 173, 250, 8, 58, 20, 74)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 65, 121, 222, 253, 97, 253, 253, 210, 211, 162, 200, 163, 220, 140, 253, 240, 253, 253, 80, 253, 248, 200, 176, 154, 175, 125, 216, 253, 253, 253, 253, 253, 253, 151, 118, 49, 83, 93, 103, 218, 242, 0, 75, 99, 28, 58, 106, 0, 0, 62, 0, 101, 135, 186, 146, 0, 22, 186, 253, 207, 0, 0, 30, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2981647963290808, y=-0.9501599558761106, z=0.07733363294758348, w=0.04809700296976779)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=0.04)>	COMP<165>
[1740779860.741779]	Q_Header<(2621443, 2039, 257, 173, 250, 8, 58, 21, 82)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 26, 91, 253, 253, 153, 203, 165, 132, 178, 206, 226, 160, 183, 94, 253, 253, 182, 214, 12, 253, 253, 179, 150, 99, 133, 134, 202, 253, 253, 178, 253, 253, 253, 225, 239, 213, 187, 156, 129, 185, 190, 23, 18, 58, 0, 135, 226, 138, 88, 171, 134, 112, 98, 44, 0, 0, 0, 72, 174, 91, 87, 78, 194, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.298588619487117, y=-0.9500269546845822, z=0.07733274343625864, w=0.04809644974567624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.03)>	COMP<165>
[1740779860.7512352]	Q_Header<(2621443, 2040, 257, 173, 250, 8, 58, 22, 79)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 80, 251, 253, 197, 77, 141, 174, 223, 253, 201, 130, 153, 179, 253, 253, 238, 253, 96, 246, 248, 159, 133, 116, 70, 91, 222, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 189, 156, 182, 128, 7, 0, 37, 44, 224, 253, 170, 148, 253, 253, 216, 103, 0, 0, 0, 0, 0, 114, 143, 169, 253, 253, 253, 90, 36, 0, 0, 0, 0, 0, 114, 28, 73, 0, 0, 0, 0, 86, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.298588619487117, y=-0.9500269546845822, z=0.07733274343625864, w=0.04809644974567624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.03)>	COMP<165>
[1740779860.7641296]	Q_Header<(2621443, 2041, 257, 173, 250, 8, 58, 23, 84)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 24, 56, 191, 253, 200, 99, 178, 200, 253, 253, 175, 94, 135, 164, 253, 253, 253, 253, 116, 211, 151, 108, 113, 88, 67, 157, 253, 253, 253, 215, 253, 253, 253, 253, 253, 253, 253, 167, 183, 223, 125, 0, 0, 0, 105, 238, 238, 220, 210, 253, 253, 253, 108, 0, 0, 0, 0, 0, 128, 221, 253, 253, 253, 253, 151, 140, 45, 0, 0, 0, 65, 159, 86, 40, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.298588619487117, y=-0.9500269546845822, z=0.07733274343625864, w=0.04809644974567624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.03)>	COMP<165>
[1740779860.767143]	Q_Header<(2621443, 2042, 257, 173, 250, 8, 58, 24, 81)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 34, 36, 129, 209, 152, 207, 245, 180, 253, 253, 167, 75, 123, 123, 124, 144, 253, 253, 60, 136, 130, 112, 67, 4, 97, 218, 253, 253, 253, 253, 253, 253, 212, 253, 208, 253, 253, 132, 186, 253, 154, 39, 0, 0, 113, 181, 117, 172, 196, 253, 253, 253, 130, 21, 0, 0, 0, 0, 95, 209, 253, 253, 253, 253, 158, 191, 91, 0, 29, 0, 68, 123, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.298588619487117, y=-0.9500269546845822, z=0.07733274343625864, w=0.04809644974567624)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.0022222222222222222, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.13, z=-0.03)>	COMP<165>
[1740779860.7813663]	Q_Header<(2621443, 2043, 257, 173, 250, 8, 58, 25, 90)>	Q_Data<(0, 0, 72, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 38, 85, 150, 80, 253, 253, 181, 253, 206, 124, 40, 90, 79, 195, 249, 204, 161, 86, 197, 253, 215, 66, 53, 68, 204, 253, 173, 253, 253, 253, 253, 222, 196, 253, 247, 230, 101, 158, 234, 148, 0, 0, 0, 79, 82, 0, 70, 248, 253, 221, 182, 139, 113, 0, 0, 0, 0, 74, 151, 253, 253, 253, 253, 70, 185, 103, 73, 106, 0, 0, 34, 65, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2989562594642587, y=-0.9499094050719188, z=0.07739414801973868, w=0.04803564234348134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.02)>	COMP<168>
[1740779860.7912881]	Q_Header<(2621443, 2044, 257, 173, 250, 8, 58, 26, 97)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 21, 23, 27, 61, 113, 173, 253, 240, 253, 253, 146, 79, 102, 119, 118, 198, 220, 136, 105, 157, 253, 253, 253, 146, 74, 67, 140, 245, 0, 253, 253, 253, 239, 253, 204, 253, 202, 162, 37, 115, 147, 87, 25, 0, 98, 88, 72, 0, 91, 253, 253, 138, 48, 100, 106, 0, 0, 0, 66, 46, 112, 238, 253, 253, 0, 0, 131, 85, 115, 152, 0, 0, 0, 0, 0, 114, 194, 136, 196, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 253, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2989562594642587, y=-0.9499094050719188, z=0.07739414801973868, w=0.04803564234348134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.02)>	COMP<168>
[1740779860.8028882]	Q_Header<(2621443, 2045, 257, 173, 250, 8, 58, 27, 97)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 11, 14, 2, 39, 91, 208, 253, 206, 253, 253, 236, 147, 195, 221, 208, 198, 146, 149, 98, 167, 253, 253, 253, 199, 114, 116, 75, 124, 53, 253, 253, 253, 253, 253, 168, 220, 113, 83, 58, 119, 109, 0, 46, 138, 165, 121, 70, 0, 87, 239, 253, 147, 0, 64, 13, 71, 62, 30, 98, 0, 63, 116, 190, 165, 0, 46, 25, 0, 139, 137, 0, 0, 0, 17, 109, 253, 253, 210, 253, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 215, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.2989562594642587, y=-0.9499094050719188, z=0.07739414801973868, w=0.04803564234348134)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=-0.0011111111111111111, z=0.02666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.02)>	COMP<168>
