[1740779790.5308826]	Q_Header<(2621443, 60554, 257, 173, 250, 8, 58, 0, 84)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 245, 253, 153, 253, 253, 253, 253, 172, 200, 182, 143, 100, 253, 250, 205, 109, 33, 84, 119, 154, 253, 253, 253, 253, 50, 121, 253, 253, 125, 155, 165, 145, 185, 253, 253, 166, 89, 26, 56, 79, 86, 86, 195, 253, 253, 73, 45, 60, 32, 0, 90, 253, 253, 123, 105, 79, 0, 0, 0, 0, 64, 0, 225, 253, 253, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 253, 253, 215, 48, 177, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7188911143780738, y=-0.6893493161645412, z=0.04486202827881511, w=0.07733359160443366)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01, y=0.021111111111111112, z=-0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.06)>	COMP<170>
[1740779790.6428208]	Q_Header<(2621443, 60565, 257, 173, 250, 8, 58, 11, 90)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 27, 62, 139, 192, 65, 253, 253, 194, 55, 79, 113, 68, 215, 253, 206, 196, 176, 253, 253, 253, 82, 87, 109, 186, 253, 253, 134, 253, 253, 253, 253, 253, 253, 253, 180, 126, 187, 218, 118, 32, 30, 0, 121, 130, 141, 208, 253, 231, 190, 253, 71, 107, 0, 0, 0, 0, 79, 113, 196, 215, 177, 253, 234, 137, 253, 253, 114, 0, 71, 153, 159, 0, 30, 0, 0, 0, 0, 0, 0, 45, 21, 56, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.01)>	COMP<170>
[1740779790.6507564]	Q_Header<(2621443, 60566, 257, 173, 250, 8, 58, 12, 86)>	Q_Data<(0, 0, 66, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 87, 122, 146, 253, 253, 181, 45, 141, 214, 175, 157, 212, 158, 168, 221, 253, 253, 253, 80, 87, 97, 121, 249, 253, 214, 253, 253, 253, 253, 196, 253, 253, 193, 79, 168, 208, 41, 0, 43, 27, 119, 122, 15, 97, 253, 253, 0, 159, 94, 151, 0, 0, 0, 0, 15, 201, 228, 253, 253, 253, 251, 177, 253, 253, 140, 0, 35, 131, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.01)>	COMP<170>
[1740779790.6607106]	Q_Header<(2621443, 60567, 257, 173, 250, 8, 58, 13, 80)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 51, 20, 210, 253, 253, 175, 64, 189, 253, 253, 173, 188, 148, 194, 230, 253, 253, 253, 111, 125, 139, 38, 153, 188, 253, 253, 253, 221, 253, 167, 253, 253, 174, 121, 134, 155, 88, 18, 19, 69, 70, 88, 45, 0, 235, 253, 0, 0, 138, 136, 0, 0, 0, 0, 0, 171, 253, 253, 253, 253, 195, 167, 253, 220, 109, 0, 0, 83, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.01)>	COMP<170>
[1740779790.6707947]	Q_Header<(2621443, 60568, 257, 173, 250, 8, 58, 14, 85)>	Q_Data<(0, 0, 21, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 15, 34, 75, 220, 253, 253, 169, 136, 208, 253, 253, 232, 234, 242, 253, 171, 253, 253, 253, 162, 164, 168, 91, 86, 153, 253, 253, 253, 253, 253, 173, 251, 253, 123, 84, 107, 86, 81, 46, 119, 88, 0, 46, 34, 0, 157, 210, 12, 0, 104, 61, 0, 0, 48, 0, 0, 33, 186, 164, 159, 194, 133, 97, 146, 130, 29, 0, 0, 0, 0, 0, 137, 194, 197, 181, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.008888888888888889, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=0.01)>	COMP<170>
[1740779790.6810498]	Q_Header<(2621443, 60569, 257, 173, 250, 8, 58, 15, 76)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 25, 35, 68, 183, 183, 171, 166, 162, 243, 253, 253, 253, 253, 253, 253, 167, 253, 253, 253, 169, 211, 177, 153, 91, 184, 253, 253, 253, 253, 253, 253, 184, 217, 24, 0, 52, 54, 86, 99, 145, 90, 82, 72, 0, 0, 117, 120, 55, 21, 39, 0, 0, 29, 26, 0, 0, 0, 0, 0, 103, 118, 0, 0, 6, 0, 0, 0, 0, 0, 0, 121, 253, 253, 253, 253, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.03)>	COMP<170>
[1740779790.690759]	Q_Header<(2621443, 60570, 257, 173, 250, 8, 58, 16, 83)>	Q_Data<(0, 0, 20, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 11, 34, 25, 115, 91, 82, 154, 174, 253, 253, 253, 253, 253, 253, 253, 253, 216, 156, 253, 194, 253, 193, 204, 99, 172, 218, 251, 253, 253, 253, 253, 207, 237, 36, 89, 132, 200, 105, 152, 167, 234, 166, 85, 96, 0, 83, 65, 30, 44, 0, 0, 87, 15, 0, 0, 0, 0, 0, 0, 63, 48, 0, 0, 0, 0, 51, 100, 71, 66, 36, 201, 253, 253, 253, 253, 86, 0, 0, 0, 84, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.03)>	COMP<170>
[1740779790.7007654]	Q_Header<(2621443, 60571, 257, 173, 250, 8, 58, 17, 92)>	Q_Data<(0, 0, 57, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 2, 28, 24, 46, 71, 71, 130, 210, 205, 253, 253, 170, 253, 217, 253, 253, 253, 201, 178, 253, 253, 253, 253, 131, 102, 105, 162, 253, 253, 253, 250, 238, 253, 174, 150, 253, 253, 155, 221, 253, 253, 215, 178, 227, 162, 0, 86, 0, 31, 0, 106, 154, 34, 0, 0, 0, 0, 0, 105, 252, 253, 17, 0, 0, 12, 151, 253, 213, 253, 251, 196, 253, 253, 253, 222, 39, 0, 0, 0, 183, 253, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0011111111111111111, y=0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.03)>	COMP<170>
[1740779790.71145]	Q_Header<(2621443, 60572, 257, 173, 250, 8, 58, 18, 85)>	Q_Data<(0, 0, 58, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 12, 30, 32, 33, 10, 91, 116, 197, 114, 253, 215, 153, 231, 181, 218, 253, 253, 243, 253, 253, 253, 253, 253, 248, 196, 191, 84, 206, 253, 253, 148, 253, 253, 253, 185, 253, 253, 207, 253, 253, 253, 253, 253, 253, 230, 101, 96, 102, 97, 63, 159, 199, 55, 0, 0, 0, 0, 0, 137, 253, 253, 89, 54, 31, 85, 233, 253, 253, 253, 253, 84, 253, 253, 253, 188, 102, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.09)>	COMP<178>
[1740779790.7208683]	Q_Header<(2621443, 60573, 257, 173, 250, 8, 58, 19, 87)>	Q_Data<(0, 0, 58, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 20, 19, 12, 30, 0, 62, 88, 136, 77, 226, 71, 187, 161, 120, 124, 159, 194, 192, 246, 253, 253, 253, 253, 253, 253, 253, 221, 197, 232, 170, 234, 253, 253, 253, 171, 253, 253, 243, 253, 253, 253, 253, 253, 253, 237, 253, 240, 190, 101, 169, 175, 195, 67, 0, 0, 26, 0, 45, 140, 253, 253, 140, 32, 0, 91, 253, 253, 253, 253, 253, 18, 245, 253, 241, 203, 168, 0, 0, 0, 87, 210, 68, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.09)>	COMP<178>
[1740779790.7308066]	Q_Header<(2621443, 60574, 257, 173, 250, 8, 58, 20, 79)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 15, 0, 19, 0, 0, 42, 69, 66, 100, 116, 136, 108, 62, 52, 85, 100, 102, 144, 146, 245, 253, 253, 253, 253, 253, 253, 253, 162, 230, 253, 253, 253, 253, 128, 218, 253, 242, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 175, 139, 57, 0, 0, 101, 64, 50, 103, 253, 253, 103, 0, 0, 74, 244, 253, 243, 253, 239, 32, 119, 196, 170, 224, 210, 47, 0, 0, 59, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186146355894528, y=-0.6895624386690707, z=0.04443277176058448, w=0.07824562279817213)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0044444444444444444, y=0.0011111111111111111, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.09)>	COMP<178>
[1740779790.742574]	Q_Header<(2621443, 60575, 257, 173, 250, 8, 58, 21, 86)>	Q_Data<(0, 0, 63, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 19, 10, 20, 0, 39, 41, 23, 84, 83, 57, 21, 25, 56, 42, 15, 12, 53, 131, 166, 177, 198, 253, 253, 253, 253, 59, 220, 253, 253, 253, 253, 253, 154, 94, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 132, 67, 0, 0, 116, 142, 119, 44, 0, 186, 175, 39, 32, 0, 0, 152, 222, 105, 162, 100, 68, 136, 40, 110, 170, 188, 206, 114, 0, 0, 85, 0, 0, 0, 0, 0, 0, 137, 198, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186253864582289, y=-0.6895727549010591, z=0.04431136661870853, w=0.07812472351507839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.05)>	COMP<172>
[1740779790.750784]	Q_Header<(2621443, 60576, 257, 173, 250, 8, 58, 22, 94)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 12, 6, 7, 0, 0, 0, 0, 13, 7, 34, 37, 60, 0, 0, 0, 0, 38, 47, 51, 71, 0, 63, 60, 94, 216, 232, 253, 253, 150, 209, 244, 253, 253, 253, 253, 249, 95, 253, 253, 253, 221, 204, 253, 253, 253, 253, 253, 253, 253, 253, 40, 39, 0, 71, 166, 154, 152, 35, 220, 253, 247, 81, 0, 0, 58, 0, 0, 0, 0, 13, 142, 152, 0, 216, 141, 175, 203, 113, 0, 63, 50, 56, 0, 0, 0, 0, 112, 189, 235, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186253864582289, y=-0.6895727549010591, z=0.04431136661870853, w=0.07812472351507839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.05)>	COMP<172>
[1740779790.7644935]	Q_Header<(2621443, 60577, 257, 173, 250, 8, 58, 23, 93)>	Q_Data<(0, 0, 64, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 13, 11, 0, 0, 0, 0, 4, 16, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 24, 26, 20, 9, 41, 50, 119, 144, 253, 253, 162, 167, 153, 253, 253, 253, 253, 253, 168, 212, 243, 220, 253, 253, 253, 253, 253, 224, 253, 253, 253, 253, 98, 76, 85, 95, 180, 220, 203, 187, 253, 253, 253, 168, 90, 12, 136, 85, 155, 126, 232, 239, 233, 171, 69, 253, 239, 253, 246, 236, 132, 0, 138, 160, 50, 0, 0, 90, 233, 253, 253, 144, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186253864582289, y=-0.6895727549010591, z=0.04431136661870853, w=0.07812472351507839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.05)>	COMP<172>
[1740779790.7708375]	Q_Header<(2621443, 60578, 257, 173, 250, 8, 58, 24, 89)>	Q_Data<(0, 0, 66, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 0, 0, 0, 6, 0, 13, 22, 17, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 26, 17, 78, 77, 148, 198, 99, 58, 45, 191, 209, 196, 236, 235, 189, 145, 90, 146, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 207, 95, 192, 248, 213, 253, 253, 253, 223, 253, 253, 151, 108, 146, 253, 230, 253, 215, 253, 253, 253, 187, 146, 253, 239, 253, 156, 253, 247, 157, 150, 193, 170, 0, 127, 242, 253, 253, 253, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186253864582289, y=-0.6895727549010591, z=0.04431136661870853, w=0.07812472351507839)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.006666666666666667, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=-0.14, z=0.05)>	COMP<172>
[1740779790.7834876]	Q_Header<(2621443, 60579, 257, 173, 250, 8, 58, 25, 85)>	Q_Data<(0, 0, 70, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 6, 8, 4, 13, 18, 4, 22, 14, 25, 24, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 58, 74, 91, 52, 0, 29, 90, 88, 113, 140, 153, 141, 77, 0, 165, 221, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 150, 252, 253, 233, 253, 253, 251, 33, 253, 253, 253, 253, 187, 253, 253, 253, 239, 253, 253, 253, 204, 130, 238, 122, 212, 253, 253, 253, 253, 153, 193, 224, 144, 239, 253, 253, 253, 253, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186361163920219, y=-0.6895830510444253, z=0.04418995653710072, w=0.07800381830720265)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0077777777777777776, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.01)>	COMP<172>
[1740779790.7907517]	Q_Header<(2621443, 60580, 257, 173, 250, 8, 58, 26, 86)>	Q_Data<(0, 0, 65, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 0, 5, 0, 20, 23, 0, 0, 15, 16, 14, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 43, 73, 18, 0, 0, 0, 0, 52, 35, 54, 51, 0, 48, 115, 148, 253, 244, 253, 253, 253, 253, 253, 253, 253, 248, 156, 253, 253, 224, 234, 253, 210, 174, 205, 253, 253, 253, 177, 253, 253, 253, 239, 253, 253, 253, 170, 158, 24, 253, 253, 237, 253, 253, 253, 253, 253, 253, 253, 235, 253, 253, 253, 195, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186361163920219, y=-0.6895830510444253, z=0.04418995653710072, w=0.07800381830720265)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0077777777777777776, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.01)>	COMP<172>
[1740779790.8021884]	Q_Header<(2621443, 60581, 257, 173, 250, 8, 58, 27, 70)>	Q_Data<(0, 0, 66, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 22, 23, 15, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 41, 108, 129, 155, 153, 171, 207, 253, 230, 240, 184, 95, 195, 253, 163, 144, 167, 121, 253, 253, 253, 253, 253, 238, 253, 253, 253, 253, 253, 234, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 142, 253, 253, 168, 74, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7186361163920219, y=-0.6895830510444253, z=0.04418995653710072, w=0.07800381830720265)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.012222222222222223, y=-0.0077777777777777776, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.03, y=-0.15, z=-0.01)>	COMP<172>
