[1740779690.5697346]	Q_Header<(2621443, 50554, 257, 173, 250, 8, 58, 0, 39)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 192, 253, 253, 230, 147, 210, 73, 38, 57, 9, 89, 253, 253, 142, 108, 138, 134, 145, 56, 0, 22, 0, 11, 65, 107, 137, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7513476884769513, y=-0.6533245863084718, z=0.044433884420082906, w=0.08166557328855897)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=0.03222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.07, y=-0.09, z=0.09)>	COMP<169>
[1740779690.679994]	Q_Header<(2621443, 50565, 257, 173, 250, 8, 58, 11, 62)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 62, 241, 253, 253, 253, 253, 225, 203, 253, 253, 253, 232, 200, 131, 127, 110, 150, 226, 253, 253, 125, 159, 53, 0, 30, 0, 0, 71, 148, 253, 242, 75, 51, 151, 253, 253, 204, 253, 253, 90, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515328627356764, y=-0.6530212051010317, z=0.04278604213251922, w=0.08325272677425995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=-0.03)>	COMP<167>
[1740779690.6899636]	Q_Header<(2621443, 50566, 257, 173, 250, 8, 58, 12, 66)>	Q_Data<(0, 0, 66, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 208, 253, 253, 253, 234, 223, 183, 253, 253, 253, 253, 253, 150, 70, 147, 204, 253, 253, 253, 168, 144, 43, 80, 73, 0, 0, 117, 212, 253, 253, 123, 96, 178, 253, 253, 253, 253, 253, 148, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 205, 35, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 206, 228, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515328627356764, y=-0.6530212051010317, z=0.04278604213251922, w=0.08325272677425995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=-0.03)>	COMP<167>
[1740779690.7000403]	Q_Header<(2621443, 50567, 257, 173, 250, 8, 58, 13, 81)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 36, 164, 253, 253, 253, 253, 231, 185, 253, 253, 253, 253, 253, 228, 87, 121, 187, 253, 253, 253, 202, 127, 33, 122, 121, 24, 86, 143, 212, 253, 253, 164, 139, 154, 253, 252, 253, 253, 253, 182, 103, 0, 0, 0, 34, 0, 0, 23, 53, 0, 0, 0, 0, 44, 242, 253, 119, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7515328627356764, y=-0.6530212051010317, z=0.04278604213251922, w=0.08325272677425995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=0.034444444444444444, z=0.012222222222222223)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=-0.03)>	COMP<167>
[1740779690.710086]	Q_Header<(2621443, 50568, 257, 173, 250, 8, 58, 14, 82)>	Q_Data<(0, 0, 35, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 74, 124, 190, 217, 253, 253, 252, 253, 198, 220, 235, 253, 253, 253, 91, 131, 141, 253, 253, 210, 98, 108, 68, 170, 156, 90, 143, 155, 171, 253, 246, 168, 154, 115, 131, 168, 253, 253, 253, 171, 80, 82, 0, 43, 59, 0, 0, 83, 119, 56, 34, 69, 0, 43, 253, 253, 156, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7518272162356617, y=-0.6527066285455566, z=0.04217507764400408, w=0.08337359777381993)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.02666666666666667, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.16, z=-0.12)>	COMP<167>
[1740779690.7208917]	Q_Header<(2621443, 50569, 257, 173, 250, 8, 58, 15, 74)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 55, 70, 103, 97, 253, 253, 236, 253, 157, 150, 253, 253, 253, 253, 253, 221, 48, 253, 253, 253, 139, 108, 62, 182, 153, 112, 154, 143, 81, 158, 191, 145, 145, 74, 62, 112, 245, 234, 156, 107, 38, 150, 0, 41, 61, 0, 0, 162, 222, 140, 104, 147, 91, 0, 234, 253, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 253, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7518272162356617, y=-0.6527066285455566, z=0.04217507764400408, w=0.08337359777381993)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.02666666666666667, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.16, z=-0.12)>	COMP<167>
[1740779690.732575]	Q_Header<(2621443, 50570, 257, 173, 250, 8, 58, 16, 79)>	Q_Data<(0, 0, 20, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 154, 129, 86, 167, 123, 182, 236, 253, 212, 147, 253, 253, 253, 253, 253, 253, 142, 189, 96, 253, 140, 94, 53, 160, 134, 82, 151, 100, 18, 13, 171, 182, 146, 0, 57, 114, 202, 157, 0, 41, 91, 151, 0, 18, 0, 0, 28, 212, 253, 208, 155, 217, 160, 0, 150, 194, 82, 0, 0, 0, 63, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 226, 213, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7518272162356617, y=-0.6527066285455566, z=0.04217507764400408, w=0.08337359777381993)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.02666666666666667, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.16, z=-0.12)>	COMP<167>
[1740779690.7409613]	Q_Header<(2621443, 50571, 257, 173, 250, 8, 58, 17, 80)>	Q_Data<(0, 0, 55, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 179, 209, 130, 201, 160, 53, 218, 253, 247, 253, 253, 253, 253, 253, 253, 253, 183, 233, 224, 158, 105, 37, 25, 138, 136, 128, 155, 62, 0, 110, 209, 182, 120, 0, 37, 95, 152, 96, 14, 52, 69, 93, 0, 0, 0, 0, 0, 220, 253, 240, 157, 213, 164, 44, 9, 28, 0, 74, 44, 118, 202, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 43, 0, 0, 0, 150, 150, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7518272162356617, y=-0.6527066285455566, z=0.04217507764400408, w=0.08337359777381993)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01888888888888889, y=0.02666666666666667, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.16, z=-0.12)>	COMP<167>
[1740779690.749983]	Q_Header<(2621443, 50572, 257, 173, 250, 8, 58, 18, 76)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 165, 253, 242, 187, 148, 98, 154, 207, 253, 253, 253, 253, 253, 253, 253, 253, 219, 253, 253, 122, 48, 84, 94, 116, 104, 100, 118, 25, 0, 94, 188, 120, 109, 82, 78, 6, 70, 60, 0, 55, 62, 0, 0, 0, 0, 0, 73, 193, 246, 203, 112, 122, 103, 43, 0, 0, 0, 88, 73, 210, 253, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 240, 251, 253, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7520101288718174, y=-0.6525233575009008, z=0.04174782307834779, w=0.08337357649857176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=-0.07)>	COMP<169>
[1740779690.7630825]	Q_Header<(2621443, 50573, 257, 173, 250, 8, 58, 19, 83)>	Q_Data<(0, 0, 58, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 96, 164, 253, 253, 145, 109, 90, 85, 133, 253, 253, 253, 182, 252, 237, 212, 253, 253, 253, 253, 231, 171, 89, 161, 253, 233, 119, 46, 91, 54, 137, 162, 80, 180, 186, 119, 137, 127, 0, 0, 51, 49, 27, 0, 0, 0, 61, 189, 182, 66, 93, 57, 50, 40, 0, 0, 0, 0, 33, 54, 196, 253, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 253, 253, 253, 253, 131, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7520101288718174, y=-0.6525233575009008, z=0.04174782307834779, w=0.08337357649857176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=-0.07)>	COMP<169>
[1740779690.7656882]	Q_Header<(2621443, 50574, 257, 173, 250, 8, 58, 20, 84)>	Q_Data<(0, 0, 59, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 113, 146, 191, 253, 253, 166, 121, 26, 0, 65, 194, 253, 253, 216, 253, 253, 216, 253, 253, 230, 253, 253, 253, 181, 226, 253, 253, 200, 150, 172, 85, 135, 142, 118, 253, 253, 141, 209, 225, 129, 17, 69, 32, 63, 57, 0, 0, 159, 253, 253, 234, 118, 74, 46, 0, 42, 0, 0, 0, 0, 0, 158, 149, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 253, 253, 253, 111, 0, 199, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7520101288718174, y=-0.6525233575009008, z=0.04174782307834779, w=0.08337357649857176)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.021111111111111112, y=0.023333333333333334, z=0.01888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.13, z=-0.07)>	COMP<169>
[1740779690.780051]	Q_Header<(2621443, 50575, 257, 173, 250, 8, 58, 21, 77)>	Q_Data<(0, 0, 62, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 138, 164, 253, 253, 234, 136, 56, 26, 77, 160, 231, 253, 253, 216, 253, 253, 253, 253, 199, 253, 253, 253, 253, 253, 253, 253, 165, 165, 222, 118, 90, 93, 137, 253, 253, 233, 208, 253, 189, 40, 70, 36, 80, 74, 0, 0, 205, 253, 253, 253, 191, 143, 97, 110, 171, 108, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 253, 253, 253, 244, 141, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7523133930778163, y=-0.6522165275376882, z=0.04132047437235775, w=0.08325129548581385)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.016666666666666666, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.09)>	COMP<175>
[1740779690.7899654]	Q_Header<(2621443, 50576, 257, 173, 250, 8, 58, 22, 80)>	Q_Data<(0, 0, 64, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 127, 173, 253, 214, 250, 114, 38, 42, 40, 109, 113, 253, 253, 144, 253, 222, 243, 164, 241, 248, 253, 220, 253, 253, 253, 253, 253, 164, 226, 139, 0, 14, 138, 253, 253, 253, 144, 239, 175, 30, 71, 52, 55, 115, 101, 0, 192, 253, 253, 253, 173, 185, 133, 184, 253, 177, 3, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 195, 124, 129, 69, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7523133930778163, y=-0.6522165275376882, z=0.04132047437235775, w=0.08325129548581385)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.016666666666666666, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.09)>	COMP<175>
[1740779690.8015957]	Q_Header<(2621443, 50577, 257, 173, 250, 8, 58, 23, 75)>	Q_Data<(0, 0, 63, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 184, 236, 176, 189, 97, 154, 146, 121, 163, 182, 228, 247, 100, 184, 132, 101, 134, 253, 253, 205, 224, 253, 253, 238, 253, 253, 196, 159, 124, 113, 50, 127, 253, 253, 253, 107, 176, 98, 0, 65, 0, 98, 212, 158, 31, 132, 248, 244, 166, 118, 192, 135, 216, 253, 197, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 111, 58, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7523133930778163, y=-0.6522165275376882, z=0.04132047437235775, w=0.08325129548581385)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.016666666666666666, z=0.025555555555555557)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.12, z=-0.09)>	COMP<175>
[1740779690.8102717]	Q_Header<(2621443, 50578, 257, 173, 250, 8, 58, 24, 75)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 217, 199, 208, 197, 244, 253, 253, 178, 248, 246, 187, 155, 88, 105, 73, 61, 161, 253, 253, 137, 253, 253, 253, 99, 253, 253, 253, 250, 253, 211, 158, 95, 171, 232, 253, 93, 130, 103, 12, 47, 128, 244, 253, 191, 95, 43, 104, 10, 0, 123, 152, 93, 179, 251, 169, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 144, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7526297393553798, y=-0.6519210320375324, z=0.040954874309257955, w=0.08288631790159806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0044444444444444444, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.19)>	COMP<175>
[1740779690.8199816]	Q_Header<(2621443, 50579, 257, 173, 250, 8, 58, 25, 73)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 236, 246, 136, 253, 253, 253, 253, 160, 253, 253, 229, 145, 139, 181, 28, 42, 122, 228, 210, 113, 222, 253, 253, 180, 253, 253, 253, 253, 253, 253, 253, 91, 72, 131, 161, 95, 95, 91, 12, 115, 191, 253, 253, 186, 142, 66, 131, 120, 21, 67, 91, 0, 108, 163, 147, 58, 58, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 120, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7526297393553798, y=-0.6519210320375324, z=0.040954874309257955, w=0.08288631790159806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0044444444444444444, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.19)>	COMP<175>
[1740779690.8297057]	Q_Header<(2621443, 50580, 257, 173, 250, 8, 58, 26, 75)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 253, 230, 253, 253, 253, 253, 78, 253, 253, 253, 211, 231, 253, 173, 125, 82, 133, 111, 56, 129, 253, 253, 107, 253, 253, 253, 253, 251, 253, 253, 134, 104, 84, 68, 90, 79, 55, 28, 164, 180, 253, 253, 163, 120, 57, 144, 85, 0, 44, 0, 0, 64, 138, 140, 157, 57, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 99, 0, 104, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7526297393553798, y=-0.6519210320375324, z=0.040954874309257955, w=0.08288631790159806)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.025555555555555557, y=0.0044444444444444444, z=0.024444444444444446)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.08, y=-0.12, z=-0.19)>	COMP<175>
[1740779690.8419042]	Q_Header<(2621443, 50581, 257, 173, 250, 8, 58, 27, 71)>	Q_Data<(0, 0, 73, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 253, 253, 253, 149, 232, 89, 252, 253, 253, 253, 253, 253, 253, 190, 42, 41, 64, 78, 115, 253, 253, 229, 253, 253, 231, 253, 253, 253, 253, 109, 203, 199, 0, 68, 52, 34, 80, 149, 160, 253, 253, 152, 83, 40, 118, 0, 0, 0, 0, 0, 83, 111, 182, 253, 235, 242, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 28, 0, 51, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.7529064052572899, y=-0.6516522121378149, z=0.04077022363098814, w=0.08257801283342359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.0044444444444444444, z=0.023333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.11, z=-0.14)>	COMP<174>
