[1740779755.5405748]	Q_Header<(2621443, 57054, 257, 173, 250, 8, 58, 0, 67)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 199, 237, 253, 230, 220, 182, 189, 101, 46, 79, 126, 238, 227, 253, 208, 226, 205, 118, 64, 173, 253, 188, 120, 253, 253, 253, 253, 253, 253, 229, 223, 201, 191, 179, 234, 125, 253, 253, 253, 253, 107, 87, 89, 87, 118, 117, 107, 0, 178, 213, 225, 234, 107, 98, 170, 253, 178, 27, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8297490186085253, y=-0.5498498645563961, z=0.027281928011622717, w=0.09185526097872973)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=-0.02666666666666667, z=0.035555555555555556)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.17, y=-0.11, z=-0.11)>	COMP<143>
[1740779755.6505835]	Q_Header<(2621443, 57065, 257, 173, 250, 8, 58, 11, 93)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 31, 38, 51, 113, 151, 147, 203, 253, 174, 117, 98, 118, 253, 227, 177, 238, 253, 235, 205, 171, 253, 253, 253, 121, 253, 253, 253, 238, 253, 170, 175, 217, 240, 253, 79, 253, 253, 253, 224, 205, 236, 25, 110, 86, 80, 39, 202, 253, 199, 0, 0, 0, 0, 41, 30, 105, 239, 146, 0, 0, 0, 0, 179, 209, 149, 253, 253, 121, 253, 179, 253, 152, 73, 0, 0, 0, 131, 228, 44, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8310493532812584, y=-0.5479701155816054, z=0.028747374074285598, w=0.09088076432401541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.0)>	COMP<142>
[1740779755.660485]	Q_Header<(2621443, 57066, 257, 173, 250, 8, 58, 12, 85)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 73, 104, 143, 174, 106, 61, 26, 72, 154, 140, 97, 226, 253, 195, 185, 230, 253, 253, 253, 125, 253, 253, 253, 209, 253, 253, 201, 210, 253, 231, 225, 253, 253, 253, 253, 244, 253, 160, 102, 178, 72, 60, 227, 253, 238, 0, 0, 0, 0, 45, 0, 167, 253, 196, 0, 71, 0, 0, 216, 253, 174, 253, 253, 86, 253, 96, 252, 154, 88, 16, 0, 0, 212, 253, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8310493532812584, y=-0.5479701155816054, z=0.028747374074285598, w=0.09088076432401541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.0)>	COMP<142>
[1740779755.6706367]	Q_Header<(2621443, 57067, 257, 173, 250, 8, 58, 13, 87)>	Q_Data<(0, 0, 62, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 0, 0, 18, 71, 82, 82, 24, 18, 0, 34, 69, 64, 71, 214, 253, 118, 115, 228, 253, 224, 253, 158, 253, 253, 253, 253, 228, 253, 231, 197, 217, 165, 253, 253, 253, 253, 253, 178, 247, 253, 218, 253, 152, 29, 190, 253, 201, 0, 0, 0, 18, 0, 8, 195, 253, 185, 0, 115, 0, 17, 166, 253, 147, 253, 253, 86, 199, 37, 246, 187, 73, 0, 0, 0, 214, 253, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8310493532812584, y=-0.5479701155816054, z=0.028747374074285598, w=0.09088076432401541)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=-0.016666666666666666, z=0.034444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.12, z=0.0)>	COMP<142>
[1740779755.6805704]	Q_Header<(2621443, 57068, 257, 173, 250, 8, 58, 14, 82)>	Q_Data<(0, 0, 24, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 22, 0, 8, 10, 0, 41, 21, 27, 24, 7, 0, 0, 21, 0, 49, 151, 187, 60, 9, 169, 194, 204, 253, 253, 216, 253, 253, 253, 253, 253, 209, 227, 195, 202, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 241, 192, 198, 100, 39, 0, 46, 110, 111, 125, 188, 218, 140, 0, 139, 0, 127, 0, 190, 81, 217, 192, 67, 34, 163, 253, 251, 51, 83, 0, 15, 129, 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8313055963284401, y=-0.5476118803420532, z=0.02893089960790607, w=0.09063794497413609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=0.05)>	COMP<143>
[1740779755.6908102]	Q_Header<(2621443, 57069, 257, 173, 250, 8, 58, 15, 87)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 27, 26, 31, 0, 0, 0, 0, 0, 0, 24, 0, 13, 0, 0, 0, 72, 91, 0, 0, 82, 68, 192, 253, 253, 164, 253, 253, 253, 253, 221, 253, 253, 253, 203, 253, 253, 253, 253, 253, 253, 253, 253, 253, 221, 253, 253, 253, 85, 43, 0, 36, 137, 214, 222, 212, 253, 83, 140, 78, 138, 0, 161, 155, 0, 0, 73, 0, 73, 0, 197, 253, 253, 253, 253, 55, 59, 14, 81, 0, 0, 0, 0, 0, 0, 96, 79, 135, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8313055963284401, y=-0.5476118803420532, z=0.02893089960790607, w=0.09063794497413609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=0.05)>	COMP<143>
[1740779755.7007]	Q_Header<(2621443, 57070, 257, 173, 250, 8, 58, 16, 81)>	Q_Data<(0, 0, 42, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 13, 36, 45, 14, 0, 0, 0, 0, 0, 26, 22, 0, 0, 0, 0, 21, 0, 0, 0, 0, 51, 118, 166, 253, 180, 253, 253, 253, 253, 253, 253, 253, 253, 199, 253, 253, 253, 253, 253, 253, 253, 253, 253, 186, 253, 253, 253, 80, 116, 0, 107, 190, 253, 253, 253, 253, 253, 162, 91, 94, 0, 155, 151, 64, 0, 0, 43, 80, 0, 205, 253, 253, 253, 253, 221, 52, 61, 0, 0, 0, 0, 0, 0, 83, 201, 197, 144, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8313055963284401, y=-0.5476118803420532, z=0.02893089960790607, w=0.09063794497413609)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.013333333333333334, y=-0.01, z=0.028888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.13, y=-0.11, z=0.05)>	COMP<143>
[1740779755.7105484]	Q_Header<(2621443, 57071, 257, 173, 250, 8, 58, 17, 82)>	Q_Data<(0, 0, 55, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 11, 21, 35, 42, 22, 0, 0, 0, 0, 0, 32, 38, 12, 0, 0, 0, 0, 0, 0, 0, 0, 7, 62, 75, 147, 108, 233, 250, 253, 182, 253, 253, 253, 253, 181, 253, 253, 253, 253, 253, 253, 253, 253, 253, 213, 253, 253, 253, 210, 248, 23, 122, 183, 253, 253, 253, 253, 253, 120, 108, 43, 0, 183, 138, 0, 93, 137, 192, 135, 112, 207, 253, 253, 253, 253, 253, 121, 150, 0, 0, 0, 0, 0, 71, 141, 218, 253, 58, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8316155611105559, y=-0.5471877802096244, z=0.028808994117004213, w=0.09039432264254924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.1, z=0.01)>	COMP<143>
[1740779755.7215848]	Q_Header<(2621443, 57072, 257, 173, 250, 8, 58, 18, 87)>	Q_Data<(0, 0, 61, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 26, 19, 36, 30, 8, 21, 22, 0, 0, 0, 16, 25, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 34, 45, 129, 138, 129, 157, 249, 253, 189, 251, 131, 208, 224, 253, 246, 253, 253, 253, 253, 253, 253, 253, 253, 197, 253, 253, 176, 118, 152, 253, 253, 253, 253, 253, 28, 74, 70, 90, 253, 253, 187, 253, 253, 253, 201, 175, 201, 253, 253, 253, 253, 62, 172, 126, 0, 0, 60, 0, 0, 22, 144, 53, 245, 47, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8316155611105559, y=-0.5471877802096244, z=0.028808994117004213, w=0.09039432264254924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.1, z=0.01)>	COMP<143>
[1740779755.730609]	Q_Header<(2621443, 57073, 257, 173, 250, 8, 58, 19, 83)>	Q_Data<(0, 0, 60, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 25, 20, 25, 0, 0, 20, 11, 0, 0, 0, 0, 11, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 40, 0, 81, 141, 172, 85, 135, 63, 115, 141, 194, 192, 206, 253, 253, 253, 253, 230, 253, 201, 138, 253, 253, 244, 109, 168, 253, 253, 253, 253, 253, 253, 177, 124, 203, 253, 253, 253, 253, 253, 253, 235, 212, 199, 241, 253, 253, 253, 233, 253, 245, 205, 190, 87, 236, 197, 91, 237, 163, 179, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8316155611105559, y=-0.5471877802096244, z=0.028808994117004213, w=0.09039432264254924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.1, z=0.01)>	COMP<143>
[1740779755.7405462]	Q_Header<(2621443, 57074, 257, 173, 250, 8, 58, 20, 77)>	Q_Data<(0, 0, 61, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 21, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 58, 44, 0, 27, 0, 51, 60, 84, 105, 111, 160, 107, 223, 253, 181, 211, 135, 97, 253, 253, 226, 67, 178, 253, 253, 253, 253, 253, 253, 198, 188, 253, 216, 253, 253, 253, 244, 253, 244, 241, 192, 183, 253, 253, 253, 253, 253, 253, 253, 253, 144, 253, 253, 49, 202, 160, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8316155611105559, y=-0.5471877802096244, z=0.028808994117004213, w=0.09039432264254924)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=0.0, z=0.02)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.15, y=-0.1, z=0.01)>	COMP<143>
[1740779755.7505026]	Q_Header<(2621443, 57075, 257, 173, 250, 8, 58, 21, 75)>	Q_Data<(0, 0, 63, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 10, 9, 0, 0, 20, 0, 0, 5, 0, 14, 0, 0, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 35, 44, 29, 76, 0, 110, 179, 113, 56, 13, 64, 226, 253, 153, 32, 125, 211, 253, 71, 128, 253, 253, 172, 220, 253, 253, 253, 253, 253, 126, 227, 241, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 121, 253, 253, 211, 66, 88, 0, 66, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8317659557090235, y=-0.5469831593090893, z=0.028746827497721606, w=0.09026870035908759)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.006666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=0.05)>	COMP<142>
[1740779755.7602253]	Q_Header<(2621443, 57076, 257, 173, 250, 8, 58, 22, 66)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 0, 0, 23, 28, 0, 0, 0, 0, 8, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 18, 58, 91, 44, 0, 0, 0, 73, 121, 37, 0, 49, 136, 172, 175, 248, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 184, 253, 253, 253, 253, 253, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 216, 47, 0, 0, 61, 31, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8317659557090235, y=-0.5469831593090893, z=0.028746827497721606, w=0.09026870035908759)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.006666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=0.05)>	COMP<142>
[1740779755.7637312]	Q_Header<(2621443, 57077, 257, 173, 250, 8, 58, 23, 57)>	Q_Data<(0, 0, 61, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 0, 0, 27, 22, 8, 0, 0, 0, 0, 13, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 87, 170, 253, 253, 253, 253, 253, 253, 222, 253, 129, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 253, 253, 253, 253, 253, 253, 253, 253, 202, 85, 39, 0, 0, 90, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8317659557090235, y=-0.5469831593090893, z=0.028746827497721606, w=0.09026870035908759)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.006666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=0.05)>	COMP<142>
[1740779755.7724016]	Q_Header<(2621443, 57078, 257, 173, 250, 8, 58, 24, 51)>	Q_Data<(0, 0, 70, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 4, 35, 22, 7, 0, 9, 0, 0, 10, 0, 28, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 253, 253, 253, 253, 253, 253, 253, 188, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 181, 253, 253, 253, 134, 0, 0, 0, 0, 0, 100, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8317659557090235, y=-0.5469831593090893, z=0.028746827497721606, w=0.09026870035908759)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.014444444444444444, y=0.006666666666666667, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.09, z=0.05)>	COMP<142>
[1740779755.7835102]	Q_Header<(2621443, 57079, 257, 173, 250, 8, 58, 25, 50)>	Q_Data<(0, 0, 72, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 15, 19, 39, 18, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 247, 175, 199, 253, 253, 253, 253, 81, 253, 253, 253, 253, 252, 253, 253, 253, 253, 253, 213, 187, 230, 213, 59, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8318289461107388, y=-0.5469234122898474, z=0.02844172638400501, w=0.09014684521282273)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.015555555555555555, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.08, z=0.08)>	COMP<142>
[1740779755.8005707]	Q_Header<(2621443, 57080, 257, 173, 250, 8, 58, 26, 41)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 15, 17, 32, 19, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 168, 251, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 244, 193, 200, 94, 115, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8318289461107388, y=-0.5469234122898474, z=0.02844172638400501, w=0.09014684521282273)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.015555555555555555, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.08, z=0.08)>	COMP<142>
[1740779755.8040252]	Q_Header<(2621443, 57081, 257, 173, 250, 8, 58, 27, 42)>	Q_Data<(0, 0, 73, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 18, 0, 17, 0, 0, 0, 0, 0, 12, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 253, 253, 253, 253, 253, 253, 253, 253, 185, 253, 253, 253, 253, 206, 253, 253, 253, 253, 253, 253, 253, 253, 253, 174, 243, 154, 41, 183, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8318289461107388, y=-0.5469234122898474, z=0.02844172638400501, w=0.09014684521282273)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=0.015555555555555555, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.14, y=-0.08, z=0.08)>	COMP<142>
