[1740779685.5698097]	Q_Header<(2621443, 50054, 257, 173, 250, 8, 58, 0, 43)>	Q_Data<(0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 203, 253, 253, 253, 253, 249, 253, 204, 230, 149, 156, 149, 253, 253, 253, 253, 253, 177, 109, 58, 54, 63, 162, 182, 134, 125, 40, 29, 0, 29, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8127908146650461, y=-0.575917558547674, z=0.03332460650350042, w=0.08111428945632246)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.043333333333333335, y=-0.01, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.16, z=-0.18)>	COMP<170>
[1740779685.68009]	Q_Header<(2621443, 50065, 257, 173, 250, 8, 58, 11, 83)>	Q_Data<(0, 0, 64, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 149, 60, 150, 228, 182, 70, 118, 211, 186, 253, 253, 253, 200, 190, 253, 253, 223, 181, 178, 131, 86, 45, 64, 87, 123, 185, 134, 7, 54, 91, 168, 179, 132, 52, 0, 54, 93, 0, 34, 40, 96, 0, 20, 0, 0, 0, 103, 200, 253, 232, 116, 142, 0, 0, 0, 0, 0, 68, 108, 240, 234, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 46, 182, 74, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8098940586860564, y=-0.5800914261626557, z=0.032776630455528845, w=0.0805682536337022)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.01, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.09, z=0.04)>	COMP<169>
[1740779685.6899636]	Q_Header<(2621443, 50066, 257, 173, 250, 8, 58, 12, 80)>	Q_Data<(0, 0, 65, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 129, 200, 202, 158, 14, 55, 181, 155, 253, 253, 252, 60, 168, 253, 253, 241, 142, 191, 152, 32, 56, 76, 104, 100, 97, 112, 77, 105, 141, 159, 170, 123, 105, 140, 102, 16, 107, 0, 0, 34, 0, 0, 0, 0, 33, 180, 242, 193, 145, 91, 89, 0, 0, 0, 0, 0, 42, 140, 253, 253, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 188, 253, 88, 186, 112, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8098940586860564, y=-0.5800914261626557, z=0.032776630455528845, w=0.0805682536337022)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.01, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.09, z=0.04)>	COMP<169>
[1740779685.6999724]	Q_Header<(2621443, 50067, 257, 173, 250, 8, 58, 13, 79)>	Q_Data<(0, 0, 59, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 242, 245, 186, 111, 30, 102, 177, 140, 253, 220, 192, 183, 240, 253, 253, 253, 77, 131, 90, 121, 126, 198, 253, 175, 114, 174, 193, 136, 189, 78, 109, 159, 185, 253, 197, 160, 170, 0, 0, 0, 0, 0, 0, 0, 99, 253, 253, 161, 153, 54, 21, 22, 0, 0, 0, 0, 0, 152, 243, 219, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 138, 253, 253, 183, 53, 204, 236, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8098940586860564, y=-0.5800914261626557, z=0.032776630455528845, w=0.0805682536337022)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0011111111111111111, y=-0.01, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.13, y=-0.09, z=0.04)>	COMP<169>
[1740779685.7100155]	Q_Header<(2621443, 50068, 257, 173, 250, 8, 58, 14, 79)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 253, 253, 193, 74, 44, 99, 146, 146, 188, 151, 197, 203, 253, 253, 253, 253, 52, 177, 123, 219, 180, 253, 253, 130, 160, 211, 253, 140, 162, 0, 65, 203, 253, 253, 253, 222, 174, 48, 37, 50, 0, 0, 0, 0, 128, 253, 253, 206, 221, 132, 43, 59, 34, 0, 0, 0, 0, 109, 191, 171, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 157, 253, 253, 253, 253, 213, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8091379738066168, y=-0.5811120652193406, z=0.03277567262081566, w=0.08081003826808181)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.011111111111111112, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.05)>	COMP<168>
[1740779685.7199857]	Q_Header<(2621443, 50069, 257, 173, 250, 8, 58, 15, 81)>	Q_Data<(0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 212, 253, 253, 167, 111, 60, 73, 84, 199, 45, 253, 203, 160, 253, 242, 236, 253, 118, 253, 169, 253, 204, 253, 253, 175, 253, 217, 253, 141, 115, 0, 173, 253, 253, 253, 253, 221, 137, 79, 73, 47, 0, 0, 0, 43, 124, 253, 253, 239, 247, 242, 198, 107, 187, 79, 0, 0, 0, 0, 126, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 126, 190, 253, 253, 253, 156, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8091379738066168, y=-0.5811120652193406, z=0.03277567262081566, w=0.08081003826808181)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.011111111111111112, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.05)>	COMP<168>
[1740779685.7308004]	Q_Header<(2621443, 50070, 257, 173, 250, 8, 58, 16, 81)>	Q_Data<(0, 0, 17, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 120, 227, 253, 249, 151, 157, 85, 85, 182, 240, 81, 253, 202, 97, 223, 195, 164, 222, 176, 253, 174, 253, 235, 253, 253, 253, 253, 253, 204, 160, 77, 0, 223, 253, 253, 253, 185, 178, 120, 81, 83, 0, 58, 65, 20, 53, 89, 209, 253, 232, 230, 253, 253, 149, 253, 145, 57, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 103, 227, 247, 53, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8091379738066168, y=-0.5811120652193406, z=0.03277567262081566, w=0.08081003826808181)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.011111111111111112, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.05)>	COMP<168>
[1740779685.7401857]	Q_Header<(2621443, 50071, 257, 173, 250, 8, 58, 17, 71)>	Q_Data<(0, 0, 55, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 126, 196, 249, 253, 224, 177, 119, 119, 207, 221, 91, 218, 160, 98, 159, 125, 114, 159, 146, 253, 167, 253, 253, 253, 253, 253, 253, 253, 253, 197, 190, 140, 233, 253, 253, 253, 103, 127, 116, 32, 45, 106, 120, 156, 84, 87, 52, 143, 234, 177, 146, 253, 253, 175, 253, 148, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 85, 71, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8091379738066168, y=-0.5811120652193406, z=0.03277567262081566, w=0.08081003826808181)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.012222222222222223, y=-0.011111111111111112, z=-0.08888888888888889)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.1, y=-0.08, z=0.05)>	COMP<168>
[1740779685.75023]	Q_Header<(2621443, 50072, 257, 173, 250, 8, 58, 18, 70)>	Q_Data<(0, 0, 58, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 127, 246, 253, 253, 181, 139, 176, 178, 211, 163, 170, 109, 166, 180, 38, 86, 82, 37, 198, 174, 253, 253, 253, 253, 253, 253, 253, 253, 210, 253, 253, 210, 253, 253, 189, 109, 69, 63, 0, 121, 188, 138, 222, 151, 106, 48, 84, 146, 105, 46, 206, 200, 162, 253, 105, 0, 43, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8080807648098784, y=-0.5825017235155197, z=0.032835910231700495, w=0.0813573760945293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.008888888888888889, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.1)>	COMP<168>
[1740779685.762626]	Q_Header<(2621443, 50073, 257, 173, 250, 8, 58, 19, 74)>	Q_Data<(0, 0, 59, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 253, 253, 253, 170, 134, 196, 95, 240, 233, 198, 108, 223, 253, 182, 95, 52, 112, 149, 215, 164, 253, 253, 253, 253, 248, 253, 253, 193, 253, 253, 170, 134, 114, 104, 91, 57, 48, 37, 197, 252, 111, 253, 209, 127, 35, 0, 0, 0, 0, 119, 77, 147, 177, 117, 0, 189, 194, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 200, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8080807648098784, y=-0.5825017235155197, z=0.032835910231700495, w=0.0813573760945293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.008888888888888889, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.1)>	COMP<168>
[1740779685.766101]	Q_Header<(2621443, 50074, 257, 173, 250, 8, 58, 20, 74)>	Q_Data<(0, 0, 60, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 253, 244, 145, 221, 227, 113, 216, 253, 242, 132, 253, 253, 253, 148, 40, 96, 96, 253, 219, 253, 253, 253, 253, 247, 253, 253, 253, 253, 253, 138, 222, 155, 52, 91, 68, 0, 61, 200, 175, 244, 253, 230, 138, 70, 8, 67, 0, 0, 0, 14, 111, 173, 203, 103, 253, 253, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 110, 181, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8080807648098784, y=-0.5825017235155197, z=0.032835910231700495, w=0.0813573760945293)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.023333333333333334, y=-0.008888888888888889, z=-0.08777777777777777)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.09, z=0.1)>	COMP<168>
[1740779685.7800405]	Q_Header<(2621443, 50075, 257, 173, 250, 8, 58, 21, 78)>	Q_Data<(0, 0, 62, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 253, 253, 121, 242, 253, 253, 145, 121, 253, 253, 185, 253, 253, 253, 184, 15, 67, 34, 253, 253, 246, 253, 253, 253, 212, 253, 253, 253, 249, 253, 207, 253, 225, 87, 85, 30, 0, 57, 91, 179, 253, 253, 219, 137, 96, 0, 16, 0, 0, 0, 63, 102, 222, 253, 223, 253, 253, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 226, 108, 122, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8073023864780171, y=-0.5834891369720907, z=0.03308066027603276, w=0.08190820311888554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.006666666666666667, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.16)>	COMP<165>
[1740779685.7899728]	Q_Header<(2621443, 50076, 257, 173, 250, 8, 58, 22, 77)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 251, 253, 253, 253, 253, 253, 207, 145, 253, 253, 253, 253, 253, 253, 188, 11, 65, 37, 205, 253, 161, 158, 200, 141, 178, 156, 253, 253, 191, 142, 242, 253, 240, 103, 63, 0, 38, 69, 81, 220, 253, 253, 168, 115, 75, 0, 0, 0, 0, 0, 41, 116, 170, 253, 253, 253, 253, 150, 0, 0, 0, 0, 0, 118, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 196, 253, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8073023864780171, y=-0.5834891369720907, z=0.03308066027603276, w=0.08190820311888554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.006666666666666667, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.16)>	COMP<165>
[1740779685.801633]	Q_Header<(2621443, 50077, 257, 173, 250, 8, 58, 23, 87)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 206, 253, 253, 239, 253, 253, 253, 182, 253, 252, 253, 208, 253, 253, 145, 50, 74, 29, 139, 183, 97, 217, 207, 231, 164, 253, 253, 247, 180, 100, 243, 253, 200, 85, 38, 0, 36, 55, 75, 165, 253, 244, 62, 78, 29, 26, 0, 0, 0, 0, 0, 169, 234, 253, 253, 253, 253, 133, 64, 0, 0, 0, 13, 166, 102, 59, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 253, 253, 135, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8073023864780171, y=-0.5834891369720907, z=0.03308066027603276, w=0.08190820311888554)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03666666666666667, y=-0.006666666666666667, z=-0.08666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.1, z=0.16)>	COMP<165>
[1740779685.8101592]	Q_Header<(2621443, 50078, 257, 173, 250, 8, 58, 24, 76)>	Q_Data<(0, 0, 67, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 183, 253, 253, 253, 253, 253, 253, 253, 253, 249, 253, 227, 253, 253, 93, 38, 96, 33, 89, 137, 129, 253, 253, 253, 235, 253, 253, 235, 124, 160, 253, 213, 123, 62, 0, 17, 22, 50, 14, 88, 203, 212, 0, 33, 51, 0, 0, 0, 0, 0, 0, 189, 253, 220, 253, 253, 253, 95, 165, 97, 0, 0, 56, 162, 10, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 253, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8065183503805067, y=-0.5844725081915947, z=0.033325186870573384, w=0.08251951034618171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0044444444444444444, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.25)>	COMP<166>
[1740779685.8199184]	Q_Header<(2621443, 50079, 257, 173, 250, 8, 58, 25, 74)>	Q_Data<(0, 0, 71, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 147, 253, 253, 252, 253, 253, 253, 253, 250, 249, 253, 253, 253, 209, 52, 101, 120, 54, 95, 159, 169, 253, 246, 253, 227, 253, 253, 187, 86, 207, 253, 128, 64, 60, 67, 0, 0, 0, 0, 0, 190, 224, 60, 0, 59, 0, 0, 0, 0, 0, 0, 161, 253, 253, 253, 253, 204, 94, 215, 121, 0, 0, 50, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8065183503805067, y=-0.5844725081915947, z=0.033325186870573384, w=0.08251951034618171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0044444444444444444, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.25)>	COMP<166>
[1740779685.830608]	Q_Header<(2621443, 50080, 257, 173, 250, 8, 58, 26, 69)>	Q_Data<(0, 0, 72, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 89, 198, 197, 204, 253, 253, 253, 253, 195, 225, 253, 253, 253, 253, 203, 215, 142, 74, 158, 253, 207, 253, 144, 125, 226, 238, 236, 128, 61, 208, 253, 83, 47, 89, 25, 66, 0, 0, 0, 23, 163, 187, 70, 0, 0, 0, 0, 17, 0, 0, 30, 78, 78, 253, 253, 253, 86, 94, 209, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8065183503805067, y=-0.5844725081915947, z=0.033325186870573384, w=0.08251951034618171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0044444444444444444, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.25)>	COMP<166>
[1740779685.8406012]	Q_Header<(2621443, 50081, 257, 173, 250, 8, 58, 27, 79)>	Q_Data<(0, 0, 74, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 42, 94, 72, 140, 241, 253, 225, 181, 95, 231, 253, 253, 253, 252, 253, 253, 176, 115, 214, 253, 253, 253, 253, 253, 206, 231, 226, 137, 38, 165, 190, 44, 62, 115, 57, 45, 38, 0, 0, 51, 97, 115, 42, 0, 0, 20, 0, 39, 73, 41, 31, 44, 54, 171, 253, 204, 46, 78, 153, 52, 0, 0, 0, 25, 0, 0, 24, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.8065183503805067, y=-0.5844725081915947, z=0.033325186870573384, w=0.08251951034618171)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.04111111111111111, y=-0.0044444444444444444, z=-0.08555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=-0.1, z=0.25)>	COMP<166>
