[1740780030.5023453]	Q_Header<(2621443, 19018, 257, 173, 250, 8, 58, 0, 46)>	Q_Data<(0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 112, 161, 253, 253, 253, 253, 253, 253, 232, 83, 253, 253, 253, 253, 117, 121, 96, 49, 0, 30, 0, 0, 0, 0, 57, 2, 94, 81, 50, 62, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23157335909137766, y=-0.9686529279863372, z=0.0898460686827907, w=-0.0036011671550846814)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.013333333333333334, y=-0.01, z=0.013333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.12, z=-0.05)>	COMP<186>
[1740780030.6124566]	Q_Header<(2621443, 19029, 257, 173, 250, 8, 58, 11, 60)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 37, 144, 253, 253, 253, 253, 253, 187, 253, 253, 253, 253, 253, 160, 147, 112, 103, 62, 139, 253, 253, 253, 253, 253, 253, 253, 116, 237, 253, 234, 16, 0, 0, 0, 0, 0, 141, 246, 180, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 64, 38, 79, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23143924543029298, y=-0.9685415046765083, z=0.09136723375768686, w=-0.003906147602199038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.05)>	COMP<189>
[1740780030.6224518]	Q_Header<(2621443, 19030, 257, 173, 250, 8, 58, 12, 62)>	Q_Data<(0, 0, 67, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38, 131, 246, 170, 158, 253, 253, 253, 253, 253, 253, 253, 253, 164, 248, 165, 127, 111, 127, 153, 204, 168, 253, 253, 253, 248, 97, 253, 253, 253, 172, 29, 0, 0, 0, 101, 138, 111, 74, 0, 46, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 194, 199, 160, 97, 69, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23143924543029298, y=-0.9685415046765083, z=0.09136723375768686, w=-0.003906147602199038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.05)>	COMP<189>
[1740780030.6323922]	Q_Header<(2621443, 19031, 257, 173, 250, 8, 58, 13, 65)>	Q_Data<(0, 0, 66, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 90, 155, 168, 253, 253, 253, 253, 253, 253, 253, 253, 253, 113, 253, 184, 169, 171, 227, 138, 54, 41, 179, 253, 253, 140, 24, 253, 253, 253, 238, 66, 0, 0, 51, 178, 221, 68, 14, 39, 76, 48, 0, 47, 24, 107, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 251, 253, 188, 146, 106, 0, 0, 122, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23143924543029298, y=-0.9685415046765083, z=0.09136723375768686, w=-0.003906147602199038)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.021111111111111112, y=0.0, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.05)>	COMP<189>
[1740780030.6425726]	Q_Header<(2621443, 19032, 257, 173, 250, 8, 58, 14, 74)>	Q_Data<(0, 0, 32, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 64, 199, 226, 253, 253, 253, 253, 198, 253, 253, 253, 161, 234, 220, 195, 209, 253, 204, 135, 17, 79, 110, 74, 125, 80, 253, 253, 253, 233, 46, 0, 0, 59, 131, 159, 39, 32, 67, 64, 48, 0, 124, 126, 253, 253, 104, 0, 0, 0, 0, 0, 0, 0, 0, 72, 218, 236, 171, 157, 102, 0, 0, 153, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23144251815723949, y=-0.9684941661706424, z=0.09185680111462169, w=-0.003967237257442133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.0)>	COMP<189>
[1740780030.6559556]	Q_Header<(2621443, 19033, 257, 173, 250, 8, 58, 15, 82)>	Q_Data<(0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 77, 151, 169, 225, 253, 253, 249, 124, 253, 253, 253, 237, 148, 248, 174, 203, 253, 231, 134, 50, 118, 145, 196, 253, 176, 253, 253, 253, 172, 0, 15, 0, 81, 253, 253, 162, 129, 27, 0, 0, 37, 146, 175, 253, 253, 170, 57, 0, 0, 0, 0, 0, 0, 14, 28, 115, 131, 122, 111, 0, 0, 0, 150, 120, 0, 7, 49, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23144251815723949, y=-0.9684941661706424, z=0.09185680111462169, w=-0.003967237257442133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.0)>	COMP<189>
[1740780030.6625059]	Q_Header<(2621443, 19034, 257, 173, 250, 8, 58, 16, 86)>	Q_Data<(0, 0, 32, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 41, 47, 78, 103, 186, 253, 253, 253, 234, 253, 253, 253, 137, 116, 191, 132, 162, 227, 205, 115, 131, 253, 253, 253, 253, 234, 136, 253, 190, 99, 0, 0, 116, 253, 253, 253, 253, 140, 91, 58, 8, 63, 139, 195, 253, 253, 169, 55, 0, 14, 0, 97, 206, 155, 83, 78, 0, 56, 44, 14, 0, 0, 0, 75, 22, 0, 85, 156, 227, 150, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23144251815723949, y=-0.9684941661706424, z=0.09185680111462169, w=-0.003967237257442133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.0)>	COMP<189>
[1740780030.6726816]	Q_Header<(2621443, 19035, 257, 173, 250, 8, 58, 17, 75)>	Q_Data<(0, 0, 53, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 21, 0, 40, 39, 196, 253, 253, 253, 253, 253, 253, 253, 253, 253, 107, 103, 111, 146, 102, 144, 169, 253, 253, 253, 253, 253, 186, 191, 156, 67, 102, 58, 218, 253, 253, 253, 253, 120, 103, 197, 155, 125, 106, 165, 253, 253, 122, 45, 0, 0, 0, 213, 253, 239, 106, 0, 58, 97, 0, 0, 0, 0, 0, 0, 0, 0, 94, 174, 253, 217, 128, 91, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23144251815723949, y=-0.9684941661706424, z=0.09185680111462169, w=-0.003967237257442133)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.005555555555555556, z=0.0033333333333333335)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.0)>	COMP<189>
[1740780030.682597]	Q_Header<(2621443, 19036, 257, 173, 250, 8, 58, 18, 81)>	Q_Data<(0, 0, 57, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 79, 146, 129, 199, 223, 244, 253, 253, 253, 253, 253, 238, 54, 115, 48, 139, 247, 204, 253, 253, 253, 250, 253, 253, 223, 138, 180, 197, 126, 253, 253, 253, 253, 253, 253, 141, 253, 253, 177, 106, 141, 253, 253, 206, 76, 0, 0, 73, 253, 253, 253, 121, 211, 157, 113, 67, 0, 0, 0, 0, 0, 0, 57, 109, 151, 253, 224, 161, 249, 221, 155, 0, 0, 0, 58, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23144970036555154, y=-0.9684631845200966, z=0.09216483321518534, w=-0.003967360370190098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.01, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.15)>	COMP<189>
[1740780030.692566]	Q_Header<(2621443, 19037, 257, 173, 250, 8, 58, 19, 89)>	Q_Data<(0, 0, 61, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 20, 14, 34, 50, 46, 152, 197, 150, 184, 199, 253, 253, 253, 253, 253, 105, 208, 157, 207, 253, 246, 253, 253, 253, 253, 253, 253, 211, 134, 220, 243, 158, 253, 253, 253, 253, 253, 253, 194, 253, 253, 143, 237, 173, 253, 253, 253, 87, 65, 0, 141, 253, 253, 181, 253, 253, 224, 102, 157, 142, 0, 0, 0, 0, 0, 21, 98, 229, 253, 142, 184, 253, 253, 191, 0, 0, 0, 79, 0, 0, 0, 32, 100, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23144970036555154, y=-0.9684631845200966, z=0.09216483321518534, w=-0.003967360370190098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.01, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.15)>	COMP<189>
[1740780030.7025099]	Q_Header<(2621443, 19038, 257, 173, 250, 8, 58, 20, 89)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 20, 0, 31, 0, 46, 150, 160, 116, 167, 209, 253, 253, 253, 253, 253, 198, 253, 194, 211, 253, 253, 253, 253, 253, 253, 253, 230, 116, 109, 200, 224, 147, 253, 253, 253, 253, 253, 253, 229, 253, 253, 229, 253, 187, 226, 253, 251, 90, 76, 0, 148, 225, 207, 0, 253, 253, 253, 121, 206, 173, 96, 0, 0, 0, 0, 0, 142, 253, 253, 99, 168, 253, 253, 139, 0, 0, 0, 30, 0, 0, 0, 132, 233, 246, 154, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23144970036555154, y=-0.9684631845200966, z=0.09216483321518534, w=-0.003967360370190098)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.017777777777777778, y=0.01, z=0.006666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.09, z=0.15)>	COMP<189>
[1740780030.7125883]	Q_Header<(2621443, 19039, 257, 173, 250, 8, 58, 21, 85)>	Q_Data<(0, 0, 64, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 30, 42, 94, 102, 161, 231, 234, 253, 253, 253, 225, 253, 221, 188, 203, 171, 253, 253, 253, 253, 253, 253, 253, 253, 251, 105, 139, 161, 87, 236, 253, 253, 253, 253, 253, 253, 253, 251, 253, 253, 174, 232, 253, 193, 53, 81, 33, 108, 187, 165, 98, 253, 253, 253, 111, 192, 121, 96, 0, 0, 0, 0, 0, 166, 196, 154, 78, 125, 234, 204, 0, 0, 0, 0, 0, 0, 0, 58, 165, 253, 253, 241, 57, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2313303096922134, y=-0.968474412634921, z=0.09234901281380446, w=-0.003906369345726031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.11)>	COMP<185>
[1740780030.7226286]	Q_Header<(2621443, 19040, 257, 173, 250, 8, 58, 22, 102)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 22, 0, 43, 18, 47, 26, 158, 227, 191, 214, 226, 240, 213, 253, 196, 148, 171, 117, 225, 253, 253, 253, 253, 234, 253, 253, 253, 168, 128, 101, 0, 98, 238, 253, 253, 253, 253, 253, 253, 155, 253, 247, 107, 253, 253, 102, 0, 106, 93, 0, 153, 161, 89, 253, 253, 183, 70, 140, 0, 0, 83, 0, 0, 67, 0, 80, 69, 0, 0, 44, 47, 93, 0, 0, 0, 0, 0, 82, 114, 187, 219, 253, 253, 247, 0, 0, 0, 68, 253, 253, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2313303096922134, y=-0.968474412634921, z=0.09234901281380446, w=-0.003906369345726031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.11)>	COMP<185>
[1740780030.733868]	Q_Header<(2621443, 19041, 257, 173, 250, 8, 58, 23, 108)>	Q_Data<(0, 0, 62, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 36, 0, 16, 8, 34, 9, 0, 41, 114, 184, 178, 187, 158, 253, 253, 253, 207, 245, 113, 34, 122, 253, 253, 120, 185, 90, 253, 253, 253, 220, 138, 113, 96, 95, 140, 253, 253, 253, 253, 253, 253, 147, 253, 154, 24, 244, 228, 29, 0, 70, 176, 240, 191, 89, 49, 161, 202, 0, 138, 106, 59, 39, 77, 113, 0, 141, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 63, 141, 143, 253, 253, 237, 253, 204, 253, 186, 134, 37, 0, 166, 253, 253, 120, 88, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 162, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2313303096922134, y=-0.968474412634921, z=0.09234901281380446, w=-0.003906369345726031)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.011111111111111112, y=0.0077777777777777776, z=0.011111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.09, z=0.11)>	COMP<185>
[1740780030.750157]	Q_Header<(2621443, 19042, 257, 173, 250, 8, 58, 24, 106)>	Q_Data<(0, 0, 68, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 39, 0, 11, 23, 10, 0, 0, 21, 61, 127, 157, 169, 154, 253, 253, 253, 253, 203, 131, 87, 36, 214, 253, 134, 101, 117, 253, 253, 253, 253, 113, 170, 164, 158, 145, 253, 253, 253, 253, 253, 253, 253, 178, 148, 13, 161, 162, 52, 41, 108, 190, 253, 253, 242, 253, 98, 0, 95, 145, 152, 172, 0, 91, 120, 0, 169, 94, 0, 0, 0, 0, 0, 122, 253, 181, 93, 108, 253, 253, 253, 253, 235, 253, 182, 240, 223, 207, 20, 0, 196, 253, 253, 73, 165, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 13, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2310844561531031, y=-0.9685283017003276, z=0.09240936783301588, w=-0.003662194233805121)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.05)>	COMP<185>
[1740780030.7542627]	Q_Header<(2621443, 19043, 257, 173, 250, 8, 58, 25, 108)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 10, 37, 9, 0, 30, 0, 0, 0, 0, 0, 62, 117, 158, 131, 253, 253, 253, 253, 146, 108, 113, 136, 106, 121, 100, 125, 108, 253, 253, 253, 253, 206, 160, 213, 196, 186, 253, 253, 245, 160, 253, 253, 253, 134, 160, 116, 84, 114, 183, 220, 253, 253, 253, 253, 253, 253, 205, 98, 13, 107, 164, 212, 0, 163, 31, 0, 154, 132, 0, 0, 0, 0, 53, 248, 253, 253, 122, 118, 253, 253, 253, 253, 214, 253, 80, 158, 219, 206, 0, 0, 123, 253, 253, 181, 121, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 33, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2310844561531031, y=-0.9685283017003276, z=0.09240936783301588, w=-0.003662194233805121)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.05)>	COMP<185>
[1740780030.7703655]	Q_Header<(2621443, 19044, 257, 173, 250, 8, 58, 26, 91)>	Q_Data<(0, 0, 72, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 4, 0, 24, 12, 5, 0, 0, 0, 0, 0, 0, 0, 67, 99, 154, 201, 214, 253, 253, 253, 170, 113, 173, 246, 246, 134, 91, 129, 253, 253, 253, 253, 253, 127, 233, 183, 171, 253, 253, 191, 253, 253, 253, 253, 253, 253, 219, 156, 117, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 85, 253, 253, 184, 68, 173, 75, 0, 103, 96, 93, 0, 0, 0, 77, 253, 253, 253, 104, 116, 253, 253, 253, 253, 179, 82, 109, 110, 145, 59, 27, 0, 0, 253, 215, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.2310844561531031, y=-0.9685283017003276, z=0.09240936783301588, w=-0.003662194233805121)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=0.02, z=0.015555555555555555)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.02, y=-0.1, z=0.05)>	COMP<185>
[1740780030.775324]	Q_Header<(2621443, 19045, 257, 173, 250, 8, 58, 27, 96)>	Q_Data<(0, 0, 74, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 0, 17, 0, 6, 0, 0, 24, 61, 53, 149, 172, 123, 253, 253, 253, 232, 194, 181, 253, 253, 178, 101, 155, 253, 187, 192, 253, 253, 134, 217, 140, 184, 253, 253, 236, 253, 253, 253, 253, 253, 253, 253, 64, 149, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 243, 253, 253, 242, 139, 130, 94, 48, 0, 188, 253, 121, 0, 167, 209, 253, 253, 253, 97, 0, 169, 237, 253, 253, 91, 0, 67, 38, 91, 0, 218, 171, 28, 110, 0, 0, 0, 0, 0, 0, 0, 87, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.23078074350330474, y=-0.9685955087685647, z=0.09247099349577008, w=-0.0034791066859794686)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.015555555555555555, z=0.017777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.1)>	COMP<184>
