[1740780450.4652903]	Q_Header<(2621443, 61018, 257, 173, 250, 8, 58, 0, 20)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 26, 23, 6, 34, 52, 76, 158, 129, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6779371974344055, y=-0.7287809613187001, z=0.0834985222013385, w=-0.04803606503834313)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0077777777777777776, y=0.03666666666666667, z=0.19111111111111112)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.06, y=-0.04, z=0.03)>	COMP<152>
[1740780450.5754218]	Q_Header<(2621443, 61029, 257, 173, 250, 8, 58, 11, 20)>	Q_Data<(0, 0, 57, 79, 68, 60, 54, 30, 0, 0, 0, 0, 0, 0, 0, 0, 16, 33, 44, 41, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6689928413551101, y=-0.7369235988068241, z=0.08465405263749089, w=-0.04717922327958216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.044444444444444446, z=0.18444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=-0.02)>	COMP<150>
[1740780450.5853546]	Q_Header<(2621443, 61030, 257, 173, 250, 8, 58, 12, 25)>	Q_Data<(0, 0, 0, 79, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 27, 40, 39, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6689928413551101, y=-0.7369235988068241, z=0.08465405263749089, w=-0.04717922327958216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.044444444444444446, z=0.18444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=-0.02)>	COMP<150>
[1740780450.5955207]	Q_Header<(2621443, 61031, 257, 173, 250, 8, 58, 13, 17)>	Q_Data<(0, 0, 56, 79, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 7, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6689928413551101, y=-0.7369235988068241, z=0.08465405263749089, w=-0.04717922327958216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.044444444444444446, z=0.18444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=-0.02)>	COMP<150>
[1740780450.6053023]	Q_Header<(2621443, 61032, 257, 173, 250, 8, 58, 14, 17)>	Q_Data<(0, 0, 74, 34, 58, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6689928413551101, y=-0.7369235988068241, z=0.08465405263749089, w=-0.04717922327958216)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.0, y=0.044444444444444446, z=0.18444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.04, y=0.0, z=-0.02)>	COMP<150>
[1740780450.6154513]	Q_Header<(2621443, 61033, 257, 173, 250, 8, 58, 15, 17)>	Q_Data<(0, 0, 76, 80, 30, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6663183036634421, y=-0.7393160769694307, z=0.08502165402612209, w=-0.04693585925778025)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03666666666666667, z=0.18)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=-0.16)>	COMP<150>
[1740780450.625335]	Q_Header<(2621443, 61034, 257, 173, 250, 8, 58, 16, 19)>	Q_Data<(0, 0, 0, 70, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 20, 17, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6663183036634421, y=-0.7393160769694307, z=0.08502165402612209, w=-0.04693585925778025)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03666666666666667, z=0.18)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=-0.16)>	COMP<150>
[1740780450.635343]	Q_Header<(2621443, 61035, 257, 173, 250, 8, 58, 17, 23)>	Q_Data<(0, 0, 0, 0, 10, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 34, 34, 15, 0, 0, 15, 48, 39, 0, 21, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6663183036634421, y=-0.7393160769694307, z=0.08502165402612209, w=-0.04693585925778025)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.008888888888888889, y=0.03666666666666667, z=0.18)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.01, y=0.01, z=-0.16)>	COMP<150>
[1740780450.6454465]	Q_Header<(2621443, 61036, 257, 173, 250, 8, 58, 18, 26)>	Q_Data<(0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 72, 49, 32, 22, 0, 22, 58, 47, 0, 17, 9, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.665028711898863, y=-0.7404669908917958, z=0.08520375200172658, w=-0.04675220202960069)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.04111111111111111, z=0.17666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.1)>	COMP<150>
[1740780450.6555865]	Q_Header<(2621443, 61037, 257, 173, 250, 8, 58, 19, 28)>	Q_Data<(0, 0, 0, 16, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 166, 89, 54, 33, 0, 0, 46, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.665028711898863, y=-0.7404669908917958, z=0.08520375200172658, w=-0.04675220202960069)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.04111111111111111, z=0.17666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.1)>	COMP<150>
[1740780450.665332]	Q_Header<(2621443, 61038, 257, 173, 250, 8, 58, 20, 20)>	Q_Data<(0, 0, 0, 75, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 197, 248, 137, 74, 43, 0, 0, 25, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.665028711898863, y=-0.7404669908917958, z=0.08520375200172658, w=-0.04675220202960069)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.006666666666666667, y=0.04111111111111111, z=0.17666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.01, z=-0.1)>	COMP<150>
[1740780450.6754704]	Q_Header<(2621443, 61039, 257, 173, 250, 8, 58, 21, 31)>	Q_Data<(0, 0, 0, 57, 63, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 253, 153, 79, 47, 24, 9, 11, 0, 0, 0, 0, 0, 0, 0, 0, 34, 22, 0, 0, 17, 41, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6624823703369545, y=-0.7427444227593881, z=0.0854500938337697, w=-0.04632615801416514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.042222222222222223, z=0.17333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.2)>	COMP<149>
[1740780450.6853683]	Q_Header<(2621443, 61040, 257, 173, 250, 8, 58, 22, 30)>	Q_Data<(0, 0, 0, 79, 77, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222, 227, 123, 62, 39, 20, 0, 13, 0, 0, 0, 0, 0, 0, 0, 23, 50, 46, 0, 0, 31, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6624823703369545, y=-0.7427444227593881, z=0.0854500938337697, w=-0.04632615801416514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.042222222222222223, z=0.17333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.2)>	COMP<149>
[1740780450.6953866]	Q_Header<(2621443, 61041, 257, 173, 250, 8, 58, 23, 39)>	Q_Data<(0, 0, 0, 79, 34, 58, 0, 0, 0, 0, 0, 59, 82, 0, 0, 0, 162, 136, 78, 36, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 35, 40, 44, 0, 0, 18, 56, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6624823703369545, y=-0.7427444227593881, z=0.0854500938337697, w=-0.04632615801416514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.042222222222222223, z=0.17333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.2)>	COMP<149>
[1740780450.7058918]	Q_Header<(2621443, 61042, 257, 173, 250, 8, 58, 24, 42)>	Q_Data<(0, 0, 57, 73, 0, 0, 0, 12, 0, 0, 0, 70, 74, 50, 0, 0, 87, 51, 37, 48, 35, 20, 0, 12, 0, 0, 0, 0, 0, 0, 10, 20, 0, 18, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6624823703369545, y=-0.7427444227593881, z=0.0854500938337697, w=-0.04632615801416514)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.042222222222222223, z=0.17333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.0, y=0.0, z=-0.2)>	COMP<149>
[1740780450.7154062]	Q_Header<(2621443, 61043, 257, 173, 250, 8, 58, 25, 26)>	Q_Data<(0, 0, 53, 0, 69, 0, 61, 64, 0, 0, 0, 0, 85, 8, 0, 0, 48, 16, 27, 23, 70, 45, 3, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6605819026892404, y=-0.7444440050910713, z=0.08557108265456113, w=-0.045959361796636615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.042222222222222223, z=0.17)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.22)>	COMP<149>
[1740780450.7253473]	Q_Header<(2621443, 61044, 257, 173, 250, 8, 58, 26, 30)>	Q_Data<(0, 0, 60, 80, 54, 0, 46, 28, 0, 0, 0, 0, 117, 0, 0, 0, 44, 23, 58, 86, 103, 57, 23, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6605819026892404, y=-0.7444440050910713, z=0.08557108265456113, w=-0.045959361796636615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.042222222222222223, z=0.17)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.22)>	COMP<149>
[1740780450.735502]	Q_Header<(2621443, 61045, 257, 173, 250, 8, 58, 27, 25)>	Q_Data<(0, 0, 60, 76, 82, 74, 0, 0, 0, 0, 0, 84, 106, 0, 0, 0, 31, 22, 109, 152, 109, 52, 32, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.6605819026892404, y=-0.7444440050910713, z=0.08557108265456113, w=-0.045959361796636615)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.011111111111111112, y=0.042222222222222223, z=0.17)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.01, y=0.01, z=-0.22)>	COMP<149>
