[1740779843.0308285]	Q_Header<(2621443, 268, 257, 173, 250, 8, 58, 0, 35)>	Q_Data<(0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 135, 253, 253, 253, 190, 253, 253, 253, 176, 189, 156, 191, 253, 253, 253, 219, 173, 82, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.41565771845956356, y=-0.9049253060031555, z=0.07415919646525253, w=0.053284755978737)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.0044444444444444444, z=-0.07888888888888888)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.04, y=-0.13, z=0.05)>	COMP<180>
[1740779843.1510754]	Q_Header<(2621443, 279, 257, 173, 250, 8, 58, 11, 73)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 159, 253, 249, 219, 253, 253, 253, 253, 253, 213, 253, 253, 248, 253, 253, 90, 47, 121, 60, 159, 118, 104, 253, 253, 253, 253, 74, 0, 0, 65, 144, 189, 134, 106, 55, 131, 107, 0, 0, 0, 0, 19, 15, 0, 0, 0, 0, 0, 0, 0, 24, 47, 211, 253, 236, 116, 144, 110, 0, 0, 0, 0, 0, 0, 162, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 253, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.411137582717202, y=-0.9069319093816663, z=0.07440271872509935, w=0.05389466828077336)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.04)>	COMP<187>
[1740779843.1521752]	Q_Header<(2621443, 280, 257, 173, 250, 8, 58, 12, 79)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 119, 226, 160, 204, 229, 253, 253, 253, 253, 195, 253, 253, 130, 171, 180, 75, 148, 177, 165, 108, 68, 120, 253, 253, 253, 248, 57, 0, 0, 20, 150, 154, 76, 0, 103, 186, 157, 31, 22, 0, 0, 45, 0, 0, 32, 0, 0, 0, 0, 0, 61, 86, 175, 192, 184, 85, 70, 60, 0, 0, 0, 0, 0, 0, 226, 253, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 253, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.411137582717202, y=-0.9069319093816663, z=0.07440271872509935, w=0.05389466828077336)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.04)>	COMP<187>
[1740779843.1624928]	Q_Header<(2621443, 281, 257, 173, 250, 8, 58, 13, 77)>	Q_Data<(0, 0, 61, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 76, 102, 160, 224, 176, 253, 253, 253, 253, 212, 253, 253, 24, 213, 184, 107, 217, 222, 198, 64, 158, 102, 218, 253, 253, 197, 18, 27, 64, 39, 143, 161, 50, 42, 139, 204, 168, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 115, 253, 171, 201, 170, 33, 0, 78, 49, 0, 0, 0, 0, 217, 216, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 253, 176, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.411137582717202, y=-0.9069319093816663, z=0.07440271872509935, w=0.05389466828077336)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0022222222222222222, y=0.0, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.09, z=0.04)>	COMP<187>
[1740779843.1740584]	Q_Header<(2621443, 282, 257, 173, 250, 8, 58, 14, 84)>	Q_Data<(0, 0, 15, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 106, 246, 253, 138, 94, 253, 253, 174, 253, 253, 215, 75, 195, 177, 135, 228, 195, 127, 213, 241, 121, 147, 182, 248, 116, 42, 52, 90, 69, 113, 164, 37, 32, 147, 189, 125, 0, 35, 85, 86, 45, 0, 59, 0, 0, 0, 4, 0, 0, 0, 109, 253, 253, 253, 253, 78, 65, 172, 189, 57, 0, 0, 14, 139, 137, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 253, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.41027042708829564, y=-0.9073311765984235, z=0.07427835610926149, w=0.05395404009908559)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0022222222222222222, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.1)>	COMP<181>
[1740779843.1813662]	Q_Header<(2621443, 283, 257, 173, 250, 8, 58, 15, 78)>	Q_Data<(0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 116, 242, 253, 142, 207, 253, 253, 210, 253, 253, 228, 178, 211, 168, 167, 162, 120, 175, 253, 253, 195, 178, 160, 157, 55, 88, 46, 75, 66, 138, 175, 125, 16, 144, 158, 100, 43, 106, 142, 183, 162, 67, 77, 0, 0, 0, 0, 0, 0, 0, 81, 247, 253, 253, 253, 76, 101, 249, 253, 123, 0, 0, 0, 0, 26, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.41027042708829564, y=-0.9073311765984235, z=0.07427835610926149, w=0.05395404009908559)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0022222222222222222, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.1)>	COMP<181>
[1740779843.1913898]	Q_Header<(2621443, 284, 257, 173, 250, 8, 58, 16, 75)>	Q_Data<(0, 0, 46, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 85, 217, 253, 212, 215, 253, 253, 253, 253, 248, 253, 253, 253, 253, 253, 209, 200, 219, 253, 253, 226, 190, 144, 89, 71, 100, 47, 151, 253, 253, 253, 251, 158, 105, 90, 66, 62, 151, 167, 253, 249, 110, 91, 39, 0, 0, 0, 0, 11, 0, 62, 188, 253, 253, 253, 74, 108, 253, 253, 156, 87, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.41027042708829564, y=-0.9073311765984235, z=0.07427835610926149, w=0.05395404009908559)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0022222222222222222, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.1)>	COMP<181>
[1740779843.2012262]	Q_Header<(2621443, 285, 257, 173, 250, 8, 58, 17, 70)>	Q_Data<(0, 0, 55, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 17, 55, 198, 253, 253, 150, 253, 236, 253, 120, 192, 253, 253, 253, 253, 253, 253, 253, 176, 253, 214, 189, 199, 123, 67, 120, 72, 168, 253, 253, 253, 253, 253, 253, 109, 16, 0, 29, 151, 167, 253, 253, 147, 108, 124, 0, 0, 91, 35, 61, 36, 25, 123, 169, 194, 181, 7, 67, 228, 253, 155, 41, 0, 19, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.41027042708829564, y=-0.9073311765984235, z=0.07427835610926149, w=0.05395404009908559)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.01, y=-0.0022222222222222222, z=-0.06333333333333334)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.1, z=0.1)>	COMP<181>
[1740779843.2118194]	Q_Header<(2621443, 286, 257, 173, 250, 8, 58, 18, 76)>	Q_Data<(0, 0, 58, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 21, 35, 170, 253, 253, 64, 163, 222, 221, 110, 244, 253, 253, 253, 253, 253, 253, 253, 248, 214, 253, 164, 253, 53, 164, 160, 66, 241, 253, 253, 253, 253, 183, 253, 185, 62, 114, 99, 142, 132, 253, 253, 146, 126, 143, 0, 89, 216, 208, 108, 83, 117, 142, 88, 83, 69, 0, 0, 167, 216, 102, 0, 41, 115, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4094306788343157, y=-0.9077300321442968, z=0.07403688333721302, w=0.05395598093165401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.005555555555555556, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.07)>	COMP<182>
[1740779843.2211995]	Q_Header<(2621443, 287, 257, 173, 250, 8, 58, 19, 81)>	Q_Data<(0, 0, 58, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 24, 121, 232, 197, 104, 104, 158, 144, 253, 253, 253, 253, 253, 253, 253, 253, 253, 253, 177, 253, 155, 253, 129, 214, 177, 90, 253, 253, 253, 253, 253, 253, 253, 200, 129, 177, 184, 194, 40, 156, 170, 132, 129, 133, 0, 150, 253, 253, 173, 105, 230, 253, 118, 62, 0, 0, 0, 113, 206, 173, 0, 194, 146, 0, 57, 14, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4094306788343157, y=-0.9077300321442968, z=0.07403688333721302, w=0.05395598093165401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.005555555555555556, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.07)>	COMP<182>
[1740779843.2311864]	Q_Header<(2621443, 288, 257, 173, 250, 8, 58, 20, 88)>	Q_Data<(0, 0, 59, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 24, 73, 153, 184, 152, 133, 140, 105, 253, 253, 253, 191, 253, 253, 253, 253, 253, 253, 168, 253, 96, 222, 178, 215, 168, 117, 253, 253, 253, 253, 253, 253, 253, 194, 253, 176, 235, 253, 211, 253, 119, 82, 117, 95, 36, 176, 253, 253, 202, 121, 253, 253, 151, 86, 0, 0, 0, 58, 211, 253, 158, 253, 236, 217, 84, 113, 55, 0, 0, 0, 0, 87, 68, 0, 0, 0, 0, 0, 96, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.4094306788343157, y=-0.9077300321442968, z=0.07403688333721302, w=0.05395598093165401)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.015555555555555555, y=-0.005555555555555556, z=-0.06111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.05, y=-0.1, z=0.07)>	COMP<182>
[1740779843.2420948]	Q_Header<(2621443, 289, 257, 173, 250, 8, 58, 21, 95)>	Q_Data<(0, 0, 62, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 23, 49, 145, 226, 175, 243, 253, 153, 253, 253, 253, 105, 215, 253, 250, 215, 253, 223, 103, 235, 91, 121, 159, 168, 130, 141, 253, 253, 253, 253, 253, 250, 253, 219, 253, 236, 223, 249, 253, 253, 166, 66, 82, 0, 60, 153, 253, 253, 131, 170, 253, 253, 148, 113, 0, 0, 0, 0, 214, 253, 253, 253, 253, 253, 120, 162, 74, 0, 0, 0, 27, 83, 61, 32, 0, 0, 0, 0, 80, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 49, 133, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.40837503069732267, y=-0.9082392515030426, z=0.07366741324939, w=0.053892564953779094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.006666666666666667, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.03)>	COMP<182>
[1740779843.2511432]	Q_Header<(2621443, 290, 257, 173, 250, 8, 58, 22, 88)>	Q_Data<(0, 0, 65, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 28, 120, 217, 168, 253, 253, 253, 205, 253, 159, 133, 157, 200, 162, 142, 156, 173, 55, 90, 122, 134, 78, 82, 76, 151, 253, 253, 253, 160, 253, 253, 208, 253, 253, 253, 172, 179, 253, 253, 159, 49, 11, 0, 0, 101, 174, 168, 115, 253, 251, 253, 177, 137, 0, 0, 0, 0, 213, 253, 253, 253, 253, 253, 149, 189, 128, 53, 0, 0, 0, 8, 75, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.40837503069732267, y=-0.9082392515030426, z=0.07366741324939, w=0.053892564953779094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.006666666666666667, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.03)>	COMP<182>
[1740779843.2612505]	Q_Header<(2621443, 291, 257, 173, 250, 8, 58, 23, 91)>	Q_Data<(0, 0, 67, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 34, 2, 82, 184, 133, 253, 253, 253, 153, 186, 40, 91, 91, 116, 83, 131, 143, 214, 125, 150, 227, 213, 74, 55, 25, 125, 191, 124, 205, 253, 253, 253, 155, 253, 253, 253, 154, 78, 210, 253, 99, 0, 0, 0, 30, 67, 54, 0, 181, 253, 212, 123, 173, 125, 0, 0, 0, 40, 162, 253, 253, 253, 253, 253, 72, 203, 148, 0, 0, 0, 0, 0, 46, 0, 0, 143, 84, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.40837503069732267, y=-0.9082392515030426, z=0.07366741324939, w=0.053892564953779094)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.02, y=-0.006666666666666667, z=-0.06)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.11, z=-0.03)>	COMP<182>
[1740779843.2775187]	Q_Header<(2621443, 292, 257, 173, 250, 8, 58, 24, 97)>	Q_Data<(0, 0, 70, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 23, 34, 8, 60, 136, 48, 253, 253, 246, 243, 146, 112, 68, 64, 135, 129, 108, 253, 253, 222, 187, 253, 253, 121, 122, 96, 64, 121, 154, 173, 253, 253, 250, 137, 253, 253, 253, 57, 89, 98, 123, 0, 0, 26, 53, 49, 0, 0, 0, 147, 250, 192, 71, 132, 78, 0, 29, 97, 106, 86, 217, 236, 253, 253, 253, 29, 158, 80, 0, 101, 12, 0, 18, 0, 29, 102, 234, 166, 143, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.40759292679612846, y=-0.9086307129700455, z=0.07330325023691978, w=0.05371095770898368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.0)>	COMP<181>
[1740779843.2811918]	Q_Header<(2621443, 293, 257, 173, 250, 8, 58, 25, 94)>	Q_Data<(0, 0, 72, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 41, 33, 40, 85, 81, 253, 253, 253, 253, 154, 119, 98, 91, 179, 163, 223, 253, 253, 245, 237, 253, 253, 128, 171, 134, 0, 80, 179, 253, 110, 253, 111, 154, 228, 253, 253, 0, 125, 193, 166, 0, 0, 75, 109, 46, 76, 43, 63, 165, 181, 127, 35, 91, 11, 46, 0, 123, 121, 17, 83, 160, 161, 143, 124, 81, 71, 0, 48, 105, 0, 0, 0, 0, 184, 253, 253, 211, 180, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.40759292679612846, y=-0.9086307129700455, z=0.07330325023691978, w=0.05371095770898368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.0)>	COMP<181>
[1740779843.2911766]	Q_Header<(2621443, 294, 257, 173, 250, 8, 58, 26, 100)>	Q_Data<(0, 0, 73, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 14, 32, 36, 0, 30, 82, 201, 250, 253, 253, 165, 120, 74, 111, 212, 200, 253, 253, 253, 96, 253, 253, 203, 59, 204, 181, 68, 67, 151, 253, 253, 166, 239, 93, 253, 235, 123, 23, 102, 187, 184, 62, 83, 101, 96, 80, 166, 95, 49, 148, 116, 13, 46, 0, 0, 0, 0, 116, 87, 0, 0, 93, 8, 109, 27, 0, 0, 0, 42, 81, 53, 83, 0, 0, 253, 253, 253, 188, 134, 199, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.40759292679612846, y=-0.9086307129700455, z=0.07330325023691978, w=0.05371095770898368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.0)>	COMP<181>
[1740779843.3011663]	Q_Header<(2621443, 295, 257, 173, 250, 8, 58, 27, 94)>	Q_Data<(0, 0, 73, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 31, 36, 0, 20, 44, 137, 228, 253, 253, 225, 185, 149, 215, 241, 183, 253, 253, 253, 253, 253, 253, 171, 242, 240, 253, 42, 146, 179, 253, 253, 214, 253, 250, 253, 253, 118, 84, 21, 186, 248, 124, 122, 123, 253, 188, 185, 113, 103, 129, 87, 52, 83, 0, 43, 44, 59, 151, 32, 0, 55, 0, 41, 143, 124, 0, 28, 0, 51, 158, 253, 253, 155, 75, 253, 253, 253, 138, 66, 161, 0, 0, 0, 0, 161, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=-0.40759292679612846, y=-0.9086307129700455, z=0.07330325023691978, w=0.05371095770898368)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.027777777777777776, y=-0.008888888888888889, z=-0.058888888888888886)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.03, y=-0.14, z=0.0)>	COMP<181>
