[1740780442.965258]	Q_Header<(2621443, 60268, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 81, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7909781233994637, y=-0.6057919495902212, z=0.06445504269695453, w=-0.056703347221089724)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.01888888888888889, y=0.013333333333333334, z=0.014444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.09, y=-0.2, z=-0.08)>	COMP<172>
[1740780443.0762627]	Q_Header<(2621443, 60279, 257, 173, 250, 8, 58, 11, 20)>	Q_Data<(0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 0, 0, 0, 0, 22, 28, 38, 13, 87, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.790489298998198, y=-0.6060356922054752, z=0.06665232912562985, w=-0.05835130645064299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=0.01)>	COMP<173>
[1740780443.085288]	Q_Header<(2621443, 60280, 257, 173, 250, 8, 58, 12, 20)>	Q_Data<(0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 11, 0, 9, 0, 46, 87, 63, 46, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.790489298998198, y=-0.6060356922054752, z=0.06665232912562985, w=-0.05835130645064299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=0.01)>	COMP<173>
[1740780443.0952718]	Q_Header<(2621443, 60281, 257, 173, 250, 8, 58, 13, 20)>	Q_Data<(0, 0, 74, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 19, 0, 19, 29, 72, 128, 100, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.790489298998198, y=-0.6060356922054752, z=0.06665232912562985, w=-0.05835130645064299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=0.01)>	COMP<173>
[1740780443.1055121]	Q_Header<(2621443, 60282, 257, 173, 250, 8, 58, 14, 21)>	Q_Data<(0, 0, 36, 17, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 17, 0, 31, 50, 91, 141, 103, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.790489298998198, y=-0.6060356922054752, z=0.06665232912562985, w=-0.05835130645064299)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03111111111111111, y=0.0033333333333333335, z=0.0044444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.11, z=0.01)>	COMP<173>
[1740780443.1153214]	Q_Header<(2621443, 60283, 257, 173, 250, 8, 58, 15, 20)>	Q_Data<(0, 0, 0, 72, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 40, 66, 97, 122, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904530076451763, y=-0.6060078691150457, z=0.06701547389347569, w=-0.05871483231832752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=0.08)>	COMP<178>
[1740780443.1254406]	Q_Header<(2621443, 60284, 257, 173, 250, 8, 58, 16, 21)>	Q_Data<(0, 0, 0, 79, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 31, 67, 85, 85, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904530076451763, y=-0.6060078691150457, z=0.06701547389347569, w=-0.05871483231832752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=0.08)>	COMP<178>
[1740780443.1360044]	Q_Header<(2621443, 60285, 257, 173, 250, 8, 58, 17, 21)>	Q_Data<(0, 0, 73, 79, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 23, 5, 26, 0, 48, 61, 74, 78, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904530076451763, y=-0.6060078691150457, z=0.06701547389347569, w=-0.05871483231832752)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.025555555555555557, y=0.0, z=0.0011111111111111111)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.08, z=0.08)>	COMP<178>
[1740780443.145344]	Q_Header<(2621443, 60286, 257, 173, 250, 8, 58, 18, 30)>	Q_Data<(0, 0, 76, 66, 68, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 21, 35, 0, 27, 0, 22, 32, 89, 94, 25, 10, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904579324808864, y=-0.6059506102749007, z=0.06726002946443801, w=-0.05895933617300102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.03)>	COMP<178>
[1740780443.1553285]	Q_Header<(2621443, 60287, 257, 173, 250, 8, 58, 19, 28)>	Q_Data<(0, 0, 0, 56, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 29, 38, 0, 24, 0, 5, 30, 94, 91, 9, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904579324808864, y=-0.6059506102749007, z=0.06726002946443801, w=-0.05895933617300102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.03)>	COMP<178>
[1740780443.1652892]	Q_Header<(2621443, 60288, 257, 173, 250, 8, 58, 20, 23)>	Q_Data<(0, 0, 0, 67, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 35, 32, 0, 30, 0, 0, 23, 70, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904579324808864, y=-0.6059506102749007, z=0.06726002946443801, w=-0.05895933617300102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.03)>	COMP<178>
[1740780443.1753347]	Q_Header<(2621443, 60289, 257, 173, 250, 8, 58, 21, 19)>	Q_Data<(0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 18, 0, 22, 11, 0, 0, 5, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904579324808864, y=-0.6059506102749007, z=0.06726002946443801, w=-0.05895933617300102)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.0022222222222222222, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.1, z=0.03)>	COMP<178>
[1740780443.1852992]	Q_Header<(2621443, 60290, 257, 173, 250, 8, 58, 22, 15)>	Q_Data<(0, 0, 0, 53, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904256898436696, y=-0.6059726833025445, z=0.06738455301833292, w=-0.05902252062384776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.0)>	COMP<171>
[1740780443.1951883]	Q_Header<(2621443, 60291, 257, 173, 250, 8, 58, 23, 15)>	Q_Data<(0, 0, 0, 57, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 30, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904256898436696, y=-0.6059726833025445, z=0.06738455301833292, w=-0.05902252062384776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.0)>	COMP<171>
[1740780443.205208]	Q_Header<(2621443, 60292, 257, 173, 250, 8, 58, 24, 19)>	Q_Data<(0, 0, 0, 76, 33, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 26, 20, 9, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904256898436696, y=-0.6059726833025445, z=0.06738455301833292, w=-0.05902252062384776)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.006666666666666667, y=-0.0011111111111111111, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.06, y=-0.08, z=0.0)>	COMP<171>
[1740780443.2153487]	Q_Header<(2621443, 60293, 257, 173, 250, 8, 58, 25, 22)>	Q_Data<(0, 0, 77, 66, 18, 69, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 7, 14, 4, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904195884601245, y=-0.6059680057322098, z=0.06744506913115347, w=-0.05908310128412359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.09)>	COMP<176>
[1740780443.2253115]	Q_Header<(2621443, 60294, 257, 173, 250, 8, 58, 26, 20)>	Q_Data<(0, 0, 37, 79, 82, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 11, 9, 13, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904195884601245, y=-0.6059680057322098, z=0.06744506913115347, w=-0.05908310128412359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.09)>	COMP<176>
[1740780443.2352931]	Q_Header<(2621443, 60295, 257, 173, 250, 8, 58, 27, 20)>	Q_Data<(0, 0, 0, 79, 63, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.7904195884601245, y=-0.6059680057322098, z=0.06744506913115347, w=-0.05908310128412359)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.0077777777777777776, y=-0.005555555555555556, z=0.0)>	LIN_ACC<geometry_msgs.msg.Vector3(x=0.07, y=-0.09, z=0.09)>	COMP<176>
