[1740780617.9665525]	Q_Header<(2621443, 12232, 257, 173, 250, 8, 58, 0, 17)>	Q_Data<(0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 79, 0, 166, 193, 76, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.30811042614145606, y=-0.947097758010494, z=0.08984519557849115, w=-0.0012817589043127135)>	ANG_VEL<geometry_msgs.msg.Vector3(x=-0.04, y=0.014444444444444444, z=-0.04666666666666667)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.1, y=-0.15, z=-0.26)>	COMP<184>
[1740780618.076648]	Q_Header<(2621443, 12243, 257, 173, 250, 8, 58, 11, 19)>	Q_Data<(0, 0, 62, 65, 0, 85, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 232, 230, 123, 58, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3116464145340168, y=-0.9459866390252109, z=0.08935572872655712, w=-0.0011596713427626947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.015555555555555555, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=0.0)>	COMP<182>
[1740780618.0866776]	Q_Header<(2621443, 12244, 257, 173, 250, 8, 58, 12, 25)>	Q_Data<(0, 0, 57, 56, 82, 84, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 238, 236, 142, 57, 29, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3116464145340168, y=-0.9459866390252109, z=0.08935572872655712, w=-0.0011596713427626947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.015555555555555555, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=0.0)>	COMP<182>
[1740780618.0965638]	Q_Header<(2621443, 12245, 257, 173, 250, 8, 58, 13, 27)>	Q_Data<(0, 0, 66, 79, 66, 65, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 245, 229, 152, 66, 29, 12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3116464145340168, y=-0.9459866390252109, z=0.08935572872655712, w=-0.0011596713427626947)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.015555555555555555, y=-0.015555555555555555, z=-0.06444444444444444)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.11, z=0.0)>	COMP<182>
[1740780618.1069825]	Q_Header<(2621443, 12246, 257, 173, 250, 8, 58, 14, 27)>	Q_Data<(0, 0, 0, 24, 81, 64, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 221, 175, 155, 74, 43, 19, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.312628955119916, y=-0.9456385009123114, z=0.08960158260758233, w=-0.001586949010760995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.03333333333333333, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=0.09)>	COMP<187>
[1740780618.1164088]	Q_Header<(2621443, 12247, 257, 173, 250, 8, 58, 15, 30)>	Q_Data<(0, 0, 0, 0, 51, 81, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 131, 117, 137, 52, 47, 33, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 23, 42, 62, 27, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.312628955119916, y=-0.9456385009123114, z=0.08960158260758233, w=-0.001586949010760995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.03333333333333333, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=0.09)>	COMP<187>
[1740780618.12658]	Q_Header<(2621443, 12248, 257, 173, 250, 8, 58, 16, 32)>	Q_Data<(0, 0, 39, 44, 66, 84, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 205, 219, 135, 23, 36, 21, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 91, 127, 120, 153, 96, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.312628955119916, y=-0.9456385009123114, z=0.08960158260758233, w=-0.001586949010760995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.03333333333333333, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=0.09)>	COMP<187>
[1740780618.1279714]	Q_Header<(2621443, 12249, 257, 173, 250, 8, 58, 17, 38)>	Q_Data<(0, 0, 54, 23, 60, 43, 58, 0, 33, 0, 36, 64, 67, 0, 0, 0, 145, 244, 247, 152, 46, 28, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 110, 173, 148, 216, 142, 65, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.312628955119916, y=-0.9456385009123114, z=0.08960158260758233, w=-0.001586949010760995)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03, y=-0.03333333333333333, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.11, y=-0.06, z=0.09)>	COMP<187>
[1740780618.146685]	Q_Header<(2621443, 12250, 257, 173, 250, 8, 58, 18, 36)>	Q_Data<(0, 0, 68, 0, 70, 0, 26, 36, 86, 0, 0, 95, 70, 0, 0, 0, 125, 231, 253, 168, 51, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 97, 156, 137, 238, 148, 74, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3139720657572762, y=-0.9451511349633401, z=0.09002892632036982, w=-0.002380425848470795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03777777777777778, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.1, z=0.09)>	COMP<187>
[1740780618.148046]	Q_Header<(2621443, 12251, 257, 173, 250, 8, 58, 19, 37)>	Q_Data<(0, 0, 76, 0, 81, 72, 0, 0, 91, 0, 46, 101, 15, 0, 0, 0, 97, 207, 247, 169, 49, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 95, 123, 214, 113, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3139720657572762, y=-0.9451511349633401, z=0.09002892632036982, w=-0.002380425848470795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03777777777777778, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.1, z=0.09)>	COMP<187>
[1740780618.1665862]	Q_Header<(2621443, 12252, 257, 173, 250, 8, 58, 20, 32)>	Q_Data<(0, 0, 17, 0, 81, 65, 0, 0, 78, 0, 69, 77, 0, 0, 0, 0, 80, 171, 203, 145, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 49, 91, 151, 46, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3139720657572762, y=-0.9451511349633401, z=0.09002892632036982, w=-0.002380425848470795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03777777777777778, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.1, z=0.09)>	COMP<187>
[1740780618.1678493]	Q_Header<(2621443, 12253, 257, 173, 250, 8, 58, 21, 37)>	Q_Data<(0, 0, 0, 0, 69, 70, 55, 88, 77, 20, 60, 0, 0, 0, 0, 0, 66, 136, 149, 104, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 10, 33, 33, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3139720657572762, y=-0.9451511349633401, z=0.09002892632036982, w=-0.002380425848470795)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03777777777777778, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.1, z=0.09)>	COMP<187>
[1740780618.1768668]	Q_Header<(2621443, 12254, 257, 173, 250, 8, 58, 22, 33)>	Q_Data<(0, 0, 0, 0, 81, 67, 3, 72, 78, 16, 34, 0, 0, 0, 0, 0, 47, 91, 97, 62, 17, 8, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 19, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3150066624826066, y=-0.9447758435513017, z=0.09033324171173374, w=-0.003051798706477491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.04111111111111111, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.08, z=0.25)>	COMP<186>
[1740780618.1868136]	Q_Header<(2621443, 12255, 257, 173, 250, 8, 58, 23, 39)>	Q_Data<(0, 0, 0, 47, 70, 75, 0, 70, 75, 0, 0, 33, 0, 116, 0, 0, 43, 62, 60, 37, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 167, 140, 83, 80, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3150066624826066, y=-0.9447758435513017, z=0.09033324171173374, w=-0.003051798706477491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.04111111111111111, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.08, z=0.25)>	COMP<186>
[1740780618.1967394]	Q_Header<(2621443, 12256, 257, 173, 250, 8, 58, 24, 43)>	Q_Data<(0, 0, 63, 79, 69, 71, 88, 84, 73, 0, 0, 42, 0, 133, 0, 0, 55, 62, 51, 38, 18, 16, 28, 30, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 196, 253, 163, 91, 99, 26, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3150066624826066, y=-0.9447758435513017, z=0.09033324171173374, w=-0.003051798706477491)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.035555555555555556, y=-0.04111111111111111, z=-0.07)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.12, y=-0.08, z=0.25)>	COMP<186>
[1740780618.206989]	Q_Header<(2621443, 12257, 257, 173, 250, 8, 58, 25, 50)>	Q_Data<(0, 0, 62, 0, 72, 66, 86, 89, 28, 0, 0, 0, 71, 97, 0, 0, 68, 49, 20, 23, 22, 41, 74, 69, 38, 14, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 194, 253, 106, 87, 54, 28, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3160389358998607, y=-0.9443936761642613, z=0.09069792559814466, w=-0.0037231315353208777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03666666666666667, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.31)>	COMP<188>
[1740780618.216736]	Q_Header<(2621443, 12258, 257, 173, 250, 8, 58, 26, 63)>	Q_Data<(0, 0, 56, 39, 49, 63, 86, 36, 88, 87, 0, 0, 88, 133, 0, 0, 73, 42, 15, 0, 12, 62, 119, 113, 60, 22, 0, 0, 31, 10, 27, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 100, 48, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 56, 70, 20, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 114, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3160389358998607, y=-0.9443936761642613, z=0.09069792559814466, w=-0.0037231315353208777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03666666666666667, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.31)>	COMP<188>
[1740780618.2266798]	Q_Header<(2621443, 12259, 257, 173, 250, 8, 58, 27, 60)>	Q_Data<(0, 0, 0, 79, 76, 64, 85, 0, 61, 93, 0, 0, 59, 112, 27, 0, 74, 50, 81, 10, 0, 71, 141, 144, 64, 31, 17, 35, 49, 40, 47, 3, 0, 0, 0, 0, 16, 49, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 184, 253, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 253, 247, 217, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)>	ORIENT<geometry_msgs.msg.Quaternion(x=0.3160389358998607, y=-0.9443936761642613, z=0.09069792559814466, w=-0.0037231315353208777)>	ANG_VEL<geometry_msgs.msg.Vector3(x=0.03777777777777778, y=-0.03666666666666667, z=-0.06777777777777778)>	LIN_ACC<geometry_msgs.msg.Vector3(x=-0.05, y=-0.05, z=0.31)>	COMP<188>
